,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Max VC,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,480,2050,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,70,3600,2.5,8,0.2,0.053191489361702135,1509.5,52.3,7.7,390.4,50.7,1.5371469295880429,5.15,2.575,0.1595744680851064,0.1595744680851064,4.538409640699686,0.708,1509.5,52.3,7.7,390.4,50.7,2010.6000000000001,3012.7999999999997,1.25,0.3766,1.3,3012.7999999999997,0.0,1.0,0.0,1418.9299999999998,49.16199999999999,7.2379999999999995,366.97599999999994,47.658,1889.964,2.302264172971456,6.906792518914368,6.906792518914368,6.906792518914368,6.906792518914368,0.15957446779431045,0.15957446797776947,0.15957446767455927,0.05319148939800849,188.71137361517464,566.134120845524,566.134120845524,566.134120845524,54.931613365874185,69.9999994432147,0.27028472179309476,0.6000000047724454,0.7645870460832334,-0.16458704131078794,0.0006654777128088353,0.0015279467527529315,0.6205777519421167,0.37789430130513035,226.4249995873809,1283.0750004126191,7.844999994723102,44.455000005276894,1.15499999702846,6.54500000297154,19.52000001332356,370.8799999866764,254.94499959245604,1755.655000407544,10533.930002445264,311.9849996026063,0.08666249988961286,1871.9099976156378,1310.3369983309465,2700.8150003973938,16204.890002384363,11343.423001669054,3012.8,18076.800000000003,12653.76,0.3658757379329773,1.611584921080019,4.834754763240057,4.834754763240057,4.834754763240057,2.817360168812067,502.79032096271595,364.9031150905726,37.92865109210574,5.584141737175599,94.37441304286206,3016.741925776296,2189.418690543436,227.57190655263443,33.50485042305359,566.2464782571724,1358.5499975242856,47.06999996833861,6.929999982170759,117.12000007994136,1529.6699975547363,7698.450002475714,266.73000003166135,39.27000001782924,2225.2799999200583,304.20000000000005,950.9849982669998,32.948999977837026,4.850999987519531,81.98400005595894,12063.6,5388.915001732999,186.71100002216292,27.489000012480467,1557.6959999440408,212.94000000000003,-0.21526265995993726,587.5012667747811
1,481,2050,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,70,3600,2.5,8,0.2,0.0,7187.7,107.6,70.7,448.8,30.7,1.5371469295880429,5.15,2.575,0.3301540719002201,0.3301540719002201,4.322952579242244,0.715,7187.7,107.6,70.7,448.8,30.7,7845.5,9161.1,1.25,1.1451375000000001,1.3,9161.1,0.0,1.0,0.0,6756.437999999999,101.14399999999999,66.458,421.872,28.857999999999997,7374.7699999999995,2.574999902611266,7.724999707833799,7.724999707833799,7.724999707833799,7.724999707833799,0.2661505609658691,0.2660526788846936,0.2660510972899402,0.090339787786929,117.88284815791351,353.64854447374057,353.64854447374057,353.64854447374057,42.972655261633705,68.14321650801236,0.269193483622328,0.6163489508168666,0.977365716507118,-0.36101676569025143,0.14961054700952803,0.19185247138206726,0.3451991597196861,0.4629483688982466,1798.2297638311145,5389.470236168885,26.909632153113446,80.69036784688655,17.681223823694847,53.01877617630515,38.11182695324731,410.6881730467527,1880.9324467611702,5964.5675532388295,5964.5675532388295,2046.3378126212813,0.5684271701725782,2046.3378126212813,1432.436468834897,7114.762187378718,7114.762187378718,4980.333531165103,9161.1,9161.1,6412.7699999999995,1.0413982187879867,1.8024999318278863,5.407499795483659,5.407499795483659,5.407499795483659,2.8014401459674634,3688.5237677466853,3241.30902671646,145.51383036450144,95.61121421053068,206.08969645519343,3688.5237677466853,3241.30902671646,145.51383036450144,95.61121421053068,206.08969645519343,1798.2297638311145,26.909632153113446,17.681223823694847,38.11182695324731,1880.9324467611702,5389.470236168885,80.69036784688655,53.01877617630515,410.6881730467527,30.7,1258.7608346817801,18.836742507179412,12.376856676586392,26.678278867273114,7845.5,3772.6291653182193,56.48325749282058,37.1131433234136,287.4817211327269,21.49,-0.369377357516123,299.5705634415459
2,482,2050,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,7097.068636444853,1,6,70,3600,2.5,8,0.2,0.0,9015.4,258.2,135.3,439.6,20.0,1.5371469295880429,5.15,2.575,0.3301540719002201,0.3301540719002201,4.322952579242244,0.715,7788.884377132884,223.07273622642484,116.89287843313433,379.79386074801073,17.279065548135154,8525.922918088589,11574.7,1.25,1.4468375,1.3,10000.0,1574.7000000000007,0.8639532774067578,0.0,7321.551314504911,209.68837205283933,109.87930572714626,357.00622910313007,16.242321615247043,8014.367543003273,5.149999494866544,15.449998484599632,15.449998484599632,15.449998484599632,15.449998484599632,0.3241368801555899,0.32401934895858475,0.3240140698757263,0.12095485109560176,104.5184857431232,313.55545722936955,313.55545722936955,313.55545722936955,26.465852134800432,51.936468367719556,0.40447639656656403,0.8086803227095156,1.586950602840157,-0.7782702801306414,0.5763199674426552,0.32762827341567907,0.22993807421340925,0.44243365237091176,2373.18480098268,5415.699576150204,67.94308979674649,155.12964642967836,35.60244104377186,81.29043738936247,43.181635281371385,336.61222546663936,2519.911967104569,6006.0109509840195,6006.0109509840195,2813.366299348349,0.7814906387078747,2813.366299348349,1969.3564095438442,7186.6337006516505,7186.6337006516505,5030.643590456155,10000.0,10000.0,6999.999999999999,1.4090324487842798,3.604999646406581,10.814998939219741,10.814998939219741,10.814998939219741,5.7497385661319464,10142.18451436299,8555.330368400033,734.8044440791249,385.04036212202607,467.0093397618053,10142.18451436299,8555.330368400033,734.8044440791249,385.04036212202607,467.0093397618053,2373.18480098268,67.94308979674649,35.60244104377186,43.181635281371385,2519.911967104569,5415.699576150204,155.12964642967836,81.29043738936247,336.61222546663936,17.279065548135154,1661.229360687876,47.56016285772254,24.9217087306403,30.227144696959968,8525.922918088589,3790.9897033051425,108.59075250077484,56.90330617255372,235.62855782664752,12.095345883694607,-0.49041871797255393,277.92398644348395
3,483,2050,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,6033.1852346375235,1,6,70,3600,2.5,8,0.2,0.0,6225.4,239.8,59.9,484.2,10.8,1.5371469295880429,5.15,2.575,0.3301540719002201,0.3301540719002201,4.322952579242244,0.715,6225.4,239.8,59.9,484.2,10.8,7020.099999999999,8609.499999999998,1.25,1.0761874999999999,1.3,8609.499999999998,0.0,1.0,0.0,5851.875999999999,225.412,56.306,455.14799999999997,10.152,6598.893999999999,2.574999962305275,7.724999886915825,7.724999886915825,7.724999886915825,7.724999886915825,0.3301540693627354,0.330154064970514,0.33015405890878224,0.3301540691412752,61.399991774599556,184.1999753237987,184.1999753237987,184.1999753237987,28.6774098064776,57.21959469035548,0.27598586544729514,0.7340142870162486,1.464567416772526,-0.7305531297562774,0.49065173719531363,0.32771491739677205,0.18433580937620053,0.4879492732270274,1932.0206748061264,4293.379325193873,74.4206880931335,165.37931190686652,18.589654440917894,41.31034555908211,150.2689642615131,333.9310357384869,2175.299981601691,4844.800018398309,14534.400055194925,2661.85859519282,0.7394051653313388,7985.5757855784595,5589.903049904921,5947.641404807179,17842.92421442154,12490.046950095077,8609.5,25828.5,18079.949999999997,1.427023979070197,1.8024999736136924,5.407499920841077,5.407499920841077,5.407499920841077,3.150961173289128,4798.000047598438,3482.467215359151,402.4298649725579,100.52355491772649,812.5794123490027,14394.000142795314,10447.401646077453,1207.2895949176736,301.57066475317947,2437.738237047008,5796.062024418379,223.26206427940053,55.76896332275368,450.8068927845393,6525.899944805073,12880.13797558162,496.13793572059956,123.93103667724633,1001.7931072154607,32.400000000000006,4057.243417092865,156.28344499558037,39.038274325927574,315.5648249491775,21060.3,9016.096582907134,347.29655500441964,86.75172567407242,701.2551750508225,22.680000000000003,-0.4988183687482279,148.03851220636324
4,484,2050,1NB,1,NB,MD,4,OP,MD,0.7,55,5561.260459035068,1,6,70,3600,2.5,8,0.2,0.0,5635.2,222.9,63.0,645.6,18.4,1.5371469295880429,5.15,2.575,0.3301540719002201,0.3301540719002201,4.327095984270272,0.708,5635.2,222.9,63.0,645.6,18.4,6585.099999999999,8484.900000000001,1.25,1.0606125000000002,1.3,8484.900000000001,0.0,1.0,0.0,5297.088,209.52599999999998,59.22,606.864,17.296,6189.993999999999,2.5749999741727096,7.724999922518129,7.724999922518129,7.724999922518129,7.724999922518129,0.3301540718230855,0.3301540662608955,0.3301540490349496,0.33015406897329397,41.633261186844614,124.89978356053385,124.89978356053385,124.89978356053385,23.09779044790691,58.605145636022414,0.3680315301125276,0.7166606198856394,1.818355746828848,-1.1016951269432087,0.7383035682347391,0.33437203883276206,0.16667866494631503,0.49894929622092304,1748.8551720052042,3886.3448279947957,69.17586088738038,153.72413911261964,19.551722783849716,43.44827721615029,200.3586189134091,445.24138108659093,2037.9413745898435,4547.158625410156,18188.634501640623,2616.113779759122,0.7266982721553116,10464.455119036487,7325.11858332554,5868.786220240879,23475.144880963515,16432.60141667446,8484.900000000001,33939.600000000006,23757.72,1.5257152694970544,1.8024999819208967,5.40749994576269,5.40749994576269,5.40749994576269,3.305538127498097,4715.5450407188255,3152.311415921647,374.0684639965968,105.72593989323448,1083.4392209073471,18862.180162875302,12609.245663686588,1496.2738559863872,422.90375957293793,4333.7568836293885,6995.420688020817,276.7034435495215,78.20689113539886,801.4344756536364,8151.765498359374,15545.379311979183,614.8965564504786,173.79310886460115,1780.9655243463637,73.6,4896.794481614571,193.69241048466506,54.7448237947792,561.0041329575454,26340.399999999998,10881.765518385428,430.42758951533494,121.6551762052208,1246.6758670424545,51.519999999999996,-0.6058743614193913,98.16690322968891
5,485,2050,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5261.122825893179,1,6,70,3600,2.5,8,0.2,0.0,5890.3,184.5,49.2,501.1,12.3,1.5371469295880429,5.15,2.575,0.3301540719002201,0.3301540719002201,4.534266235671658,0.592,5890.3,184.5,49.2,501.1,12.3,6637.400000000001,8131.6,1.25,1.01645,1.3,8131.6,0.0,1.0,0.0,5536.882,173.42999999999998,46.248,471.034,11.562,6239.156,2.574999920936554,7.724999762809663,7.724999762809663,7.724999762809663,7.724999762809663,0.3301540589010576,0.33015402020940704,0.3301540697024847,0.33015406704396794,37.960327020994434,113.88098106298332,113.88098106298332,113.88098106298332,22.133813434541903,61.373007560255566,0.4147246991181201,0.6843399349260293,1.8975492010994834,-1.2132092661734541,0.7937389862241837,0.3277647321151982,0.1712554533255774,0.5009798145592245,1828.0240659562055,4062.2759340437947,57.25861172491746,127.24138827508254,15.26896541560051,33.93103458439949,155.5137908159884,345.58620918401164,2056.065433912712,4581.334566087289,9162.669132174578,2512.148169825725,0.6978189360627013,5024.29633965145,3517.0074377560145,5619.4518301742755,11238.903660348551,7867.232562243985,8131.6,16263.2,11384.24,1.5456016270860398,1.8024999446555878,5.407499833966764,5.407499833966764,5.407499833966764,3.14619429517474,4528.146937077505,3295.013277715143,309.62593339565854,82.56692794970401,840.9407980169992,9056.29387415501,6590.026555430286,619.2518667913171,165.13385589940802,1681.8815960339984,3656.048131912411,114.51722344983492,30.53793083120102,311.0275816319768,4112.130867825424,8124.551868087589,254.48277655016508,67.86206916879898,691.1724183680233,24.6,2559.2336923386874,80.16205641488443,21.37655158184071,217.71930714238374,13274.800000000001,5687.186307661313,178.13794358511555,47.50344841815929,483.8206928576163,17.22,-0.6393558941557315,89.14372787511576
6,486,2050,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,4588.898238978693,1,6,70,3600,2.5,8,0.2,0.0,5665.9,113.7,33.8,453.5,12.3,1.5371469295880429,5.15,2.575,0.3301540719002201,0.3301540719002201,4.534266235671658,0.592,5665.9,113.7,33.8,453.5,12.3,6279.2,7505.799999999999,1.25,0.9382249999999999,1.3,7505.799999999999,0.0,1.0,0.0,5325.945999999999,106.878,31.771999999999995,426.28999999999996,11.562,5902.447999999999,2.574999950235627,7.724999850706881,7.724999850706881,7.724999850706881,7.724999850706881,0.33015406968725797,0.3301540658762721,0.3301540702699753,0.3301540671214859,24.97165849859024,74.91497549577072,74.91497549577072,74.91497549577072,17.8122338099365,65.18623256275852,0.8516455697847822,0.6443078292577225,2.357929973756039,-1.7136221444983164,1.1160055270837725,0.3031574821839074,0.23134538349795594,0.46549713431813655,1758.3827468345726,3907.517253165427,35.28620625272421,78.41379374727579,10.489655120617654,23.310344879382342,140.7413772732182,312.7586227267818,1944.8999854811327,4334.300014518867,8668.600029037734,2317.934462774253,0.6438706841039592,4635.868925548506,3245.108247883954,5187.865537225746,10375.731074451493,7263.011752116045,7505.799999999999,15011.599999999999,10508.119999999999,1.6356431563996705,1.802499965164939,5.407499895494817,5.407499895494817,5.407499895494817,3.0688884625687343,4178.076788405202,3169.484839915947,190.81015662401472,56.72280896851663,761.058982896724,8356.153576810404,6338.969679831894,381.62031324802945,113.44561793703326,1522.117965793448,3516.765493669145,70.57241250544843,20.979310241235307,281.4827545464364,3889.7999709622654,7815.034506330854,156.82758749455158,46.620689758764684,625.5172454535636,24.6,2461.7358455684016,49.400688753813895,14.685517168864713,197.03792818250548,12558.4,5470.524154431598,109.7793112461861,32.63448283113528,437.86207181749455,17.22,-0.7267485309449715,63.11192829593047
7,487,2050,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,12000.0,1,6,70,3600,2.5,8,0.2,0.0,5171.0,99.9,15.4,444.2,35.4,1.5371469295880429,5.15,2.575,0.3301540719002201,0.3301540719002201,4.534266235671658,0.592,5171.0,99.9,15.4,444.2,35.4,5765.899999999999,6955.7,1.25,0.8694625,1.3,6955.7,0.0,1.0,0.0,4860.74,93.906,14.475999999999999,417.54799999999994,33.275999999999996,5419.945999999998,2.5458760397638276,7.637628119291483,7.637628119291483,7.637628119291483,7.637628119291483,0.14432682207964156,0.14418896404782394,0.14418178164326012,0.027251510871267086,174.65400369330268,523.962011079908,523.962011079908,523.962011079908,53.99921821590468,69.99912757911656,0.33269914930190747,0.6000074779864859,0.7777890382055478,-0.17778156021906188,0.009906872198428888,0.019037487723469238,0.6393295324278212,0.34163297984870955,701.5351571553969,4469.4648428446035,13.540208857874957,86.35979114212505,2.0871754710678334,13.312824528932167,11.378813861275829,432.82118613872416,728.5413553456154,5037.358644654384,25186.79322327192,782.5537517260527,0.21737604214612577,3912.7687586302636,2738.9381310411845,6173.146248273947,30865.731241369736,21606.011868958813,6955.7,34778.5,24344.949999999997,0.5796416666666666,1.7821132278346792,5.346339683504038,5.346339683504038,5.346339683504038,2.7346214895399057,1394.5993924426539,1250.2150833577132,72.39055593978976,11.158749047406191,60.83500409774477,6972.996962213269,6251.075416788566,361.9527796989488,55.793745237030954,304.1750204887239,3507.6757857769844,67.70104428937478,10.435877355339167,56.894069306379144,3642.7067767280773,22347.324214223016,431.79895571062525,66.56412264466083,2164.105930693621,177.0,2455.3730500438887,47.39073100256234,7.305114148737417,39.8258485144654,28829.499999999993,15643.12694995611,302.25926899743763,46.594885851262575,1514.8741514855344,123.89999999999999,-0.2285729825007886,601.4504177954445
8,488,2050,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,70,3600,2.5,8,0.2,0.053191489361702135,2007.5,49.2,20.0,393.5,46.1,1.5371469295880429,5.15,2.575,0.1595744680851064,0.1595744680851064,4.538409640699686,0.708,2007.5,49.2,20.0,393.5,46.1,2516.2999999999997,3533.9,1.25,0.4417375,1.3,3533.9,0.0,1.0,0.0,1887.05,46.248,18.799999999999997,369.89,43.333999999999996,2365.3219999999997,2.1559364171316764,6.467809251395029,6.467809251395029,6.467809251395029,6.467809251395029,0.15957446684110985,0.1595744667329953,0.15957446677031875,0.053191489525681604,188.7135090779972,566.1405272339916,566.1405272339916,566.1405272339916,54.93482618579377,69.99999659114921,0.2426741876550621,0.6000000292187224,0.7645423298137469,-0.1645423005950245,0.000634176324168298,0.0015549228657756357,0.5950074591845611,0.40343761794966326,301.12499765251636,1706.3750023474836,7.379999937467566,41.820000062532436,2.999999975281992,17.00000002471801,19.67500006065437,373.8249999393456,331.1799976259203,2185.12000237408,13110.720014244478,391.28999757272817,0.1086916659924245,2347.739985436369,1643.417989805458,3142.610002427272,18855.660014563633,13198.962010194542,3533.9,21203.4,14842.380000000001,0.365876625361982,1.5091554919921735,4.52746647597652,4.52746647597652,4.52746647597652,2.547244282486173,590.5174487984868,454.4444439834254,33.41270230959322,13.582399316019607,89.07790318944865,3543.104692790921,2726.6666639005525,200.47621385755934,81.49439589611765,534.4674191366919,1806.749985915098,44.2799996248054,17.999999851691953,118.05000036392622,1987.0799857555216,10238.2500140849,250.9200003751946,102.00000014830806,2242.9499996360737,276.6,1264.7249901405685,30.99599973736378,12.599999896184366,82.63500025474835,15097.8,7166.77500985943,175.6440002626362,71.40000010381564,1570.0649997452515,193.62,-0.21521673055710241,550.3103408186361
9,489,2050,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,12000.0,1,6,70,3600,2.5,8,0.2,0.0,3743.0,152.2,64.6,513.4,49.2,1.5371469295880429,5.15,2.575,0.3301540719002201,0.3301540719002201,4.322952579242244,0.715,3743.0,152.2,64.6,513.4,49.2,4522.4,6081.200000000001,1.25,0.7601500000000001,1.3,6081.200000000001,0.0,1.0,0.0,3518.4199999999996,143.06799999999998,60.72399999999999,482.59599999999995,46.248,4251.056,2.137330604275172,6.411991812825516,6.411991812825516,6.411991812825516,6.411991812825516,0.14590256405118343,0.14581218379477578,0.14580495478836206,0.03855640068304773,160.29337221081587,480.88011663244765,480.88011663244765,480.88011663244765,54.53551107621632,69.999781186155,0.30132773367893756,0.6000018755531056,0.770140394234185,-0.17013851868107943,0.004552821418474915,0.009564367625725644,0.6330160917441635,0.3574195406301109,513.3464994089647,3229.6535005910355,20.861057511150978,131.338942488849,8.853860074568496,55.7461399254315,18.607164744036098,494.7928352559639,561.6685817387204,3960.73141826128,3960.73141826128,658.3127463982315,0.18286465177728653,658.3127463982315,460.81892247876203,5422.887253601769,5422.887253601769,3796.021077521238,6081.200000000001,6081.200000000001,4256.84,0.5067666666666667,1.4961314229926204,4.488394268977861,4.488394268977861,4.488394268977861,2.5050929067560164,984.922386042966,768.0338286490148,93.63265097786761,39.739614817025135,83.51629159905853,984.922386042966,768.0338286490148,93.63265097786761,39.739614817025135,83.51629159905853,513.3464994089647,20.861057511150978,8.853860074568496,18.607164744036098,561.6685817387204,3229.6535005910355,131.338942488849,55.7461399254315,494.7928352559639,49.2,359.3425495862753,14.602740257805683,6.197702052197947,13.025015320825268,4522.4,2260.7574504137247,91.9372597421943,39.022297947802045,346.3549846791747,34.44,-0.22091883500054868,527.6164743612525
