Year,Direction,Segment,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
2050,NB,1,6314.630102648419,47509.13259893925,95723.34162439757,23104.520620252584,113941.63907889566,6861.198419739643,76075.48254278206,28068.989913450772
2050,NB,2,4019.649218164249,40115.61970368825,82783.8724626231,18984.454989033253,31294.079136801975,6783.855453072497,98043.8582649643,3626.4849426741293
2050,NB,3,7298.949804205471,22411.50309603724,87336.76538808196,13570.766315056711,63820.139580195355,9772.358405816893,34921.34769211971,7510.150312256168
2050,NB,4,6926.755594093109,19267.70760182186,25863.76041278743,21306.93682587214,56989.754355228346,11248.613168336036,40176.74508220206,7313.518268022903
2050,NB,5,4034.6945282825927,8531.69676927423,48220.35277126934,22286.301232487047,46094.597810303516,12366.585921021317,37201.92108431778,4725.551876905425
2050,NB,6,1259.8788300533593,1524.10955915153,2041.7896329280584,968.3997961480677,3688.5831593991275,547.6884197199702,2346.9778072863046,1202.5975171459213
2050,NB,7,682.1799070196346,1191.9274978365634,5900.687993622552,407.3087689756795,7886.138951127314,3471.2666240339004,12362.099093146351,1030.6472624773694
2050,NB,8,13136.378418700264,27572.1009669752,105461.18799696272,17947.633869611316,221172.22997518157,60054.36474733386,162699.47204639018,23309.861526070978
2050,SB,1,7728.334232303673,19709.488588335502,82606.81317804389,22231.391959055734,115737.16861803056,22891.74150364026,75924.36899176054,13819.413447489256
2050,SB,2,4565.457586008131,4050.2666347258623,19011.745943960745,8740.419797720528,91609.93319882077,19231.07467284937,57136.49480118835,17685.845899459204
2050,SB,3,6993.272175928849,5724.4199151154035,18734.491311588466,8224.966186917854,63779.85269467224,12554.889522750327,134668.10131684193,38523.82784696085
2050,SB,4,5808.769632509346,4414.24426545826,14864.784587336146,9584.574713971746,98572.0951140406,39894.193080232486,66220.95911803938,28888.86989661422
2050,SB,5,3828.5852376381636,11329.032699588275,19842.318337015407,9464.797164970929,52219.608442575496,6265.1606462681175,20508.605950034285,4368.136124677718
2050,SB,6,1525.954488334376,541.9950914261176,2091.169543908152,901.0384177543959,5553.583190705909,1243.739692640127,4038.9692606259696,2195.3135877008735
2050,SB,7,528.7705786803555,764.7188719817033,4568.1830403401555,3515.445086632574,7978.546762295192,2874.1768803851983,15593.70788978629,1144.068549048148
2050,SB,8,10776.164346422953,17190.759050506935,101940.89472923729,51624.721325639024,235233.21519969366,49448.00778628094,280011.4516877071,28817.032987503997
