,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1546.2831015778634,5490.499677174807,6993.7658093144755,4828.668649375843,4501.085628197982,4419.302422754178,4337.5757954599685,3846.6608001994714,35.61689842213682,682.5003228251935,770.7341906855246,694.9313506241565,680.1143718020177,802.9975772458215,2085.074204540031,689.8391998005285,14.342812800243497,451.0591916435275,1052.5580228669915,697.6520418257767,670.3180439877583,1123.8937242498469,2894.9522173151126,871.3262381904009,0.5000117702555658,0.874849661026522,1.7642412776397396,1.2687967825227011,1.221062850109235,1.7999993722163465,1.799982879557312,1.671431203068951,0.03466373809553364,0.1448808250049497,0.12863436295288466,0.16578659006390264,0.17706861474062094,0.2045815722317557,0.4268157086991361,0.20351411629766447,86.05687680146099,451.0591916435275,1052.5580228669915,2092.95612547733,2681.272175951033,2247.7874484996937,5789.904434630225,4356.6311909520045
2032,NB,10,974.5959782741592,4908.104088827558,6836.857055582687,5302.056143731506,4539.340356169051,5098.174139780738,5202.876657297987,2830.7124521398646,194.30402172584076,613.1959111724409,692.7429444173133,554.9438562684942,489.2596438309487,573.925860219261,693.0233427020141,499.787547860136,548.151403577139,2770.2385903212785,5325.647022864759,2305.294595778712,1716.1742376224038,1995.698739873596,4902.8042349067955,1609.4417431103298,0.500000892307767,0.9306738161402901,1.548969821564273,0.7898737478835417,0.6586745157598244,0.6861107703610063,1.4261864123056365,0.6570272410609275,0.25190785661349024,0.14703003724167132,0.12059774586804357,0.1274482928566766,0.13340873693713828,0.13562628652056966,0.1566324527093987,0.20351950563880172,3288.908421462834,2770.2385903212785,5325.647022864759,6915.883787336135,6864.696950489615,3991.397479747192,9805.608469813591,8047.208715551649
2032,NB,2,1251.8996180308986,3697.8002427094502,7355.002260080551,4841.314834474635,5388.794220273655,5096.838841672645,5836.749192704284,4135.660967920199,32.100381969101456,1452.0997572905499,2626.9177399194505,1433.5851655253648,993.0057797263444,1548.461158327354,2218.830807295718,587.8390320798014,12.288120200490154,1940.7024815232885,7044.95266937847,1971.6101129361107,1368.596968341418,2110.19682964609,2969.902474220544,260.50173438757844,0.5000144365175845,1.7999939075322073,3.599999407412724,1.7999997187971966,1.7999990820416434,1.799999989389835,1.799999297914462,0.609940881715312,0.03472784704464426,0.3606478722562301,0.3339722718473357,0.2915734523100189,0.2005285103754267,0.29896622456826316,0.3518591484124505,0.16033112664482413,73.72872120294092,1940.7024815232885,7044.95266937847,5914.830338808332,5474.387873365672,4220.39365929218,5939.804948441088,1302.5086719378921
2032,NB,3,1038.790139768251,3123.9990167355822,3515.32196782682,2911.3574605586846,3209.3738839822377,3176.724905322516,3497.2178281091146,2971.715724964331,23.609860231748954,955.6009832644174,1976.91803217318,897.4425394413157,1155.726116017762,1412.4750946774839,1828.7521718908856,222.7842750356686,6.820541959843329,938.1277482842441,1974.4124574786417,937.171312615818,1208.873886209657,1415.2705533579692,1815.556942040379,92.56779987836916,0.5000048688084139,1.7999654132340903,1.7999990392501335,1.7999998636182097,1.7999978455958405,1.7999996637527411,1.799998885086093,0.780833432823493,0.034707088845784946,0.30550362296314953,0.46303343021518173,0.3106889773893025,0.3512620947382406,0.40184420135084603,0.44742426030749904,0.09380934895848059,40.92325175905997,938.1277482842441,1974.4124574786417,2811.513937847454,4835.495544838628,2830.5411067159384,3631.113884080758,462.8389993918458
2032,NB,4,1317.2844545434616,6075.282069994768,7437.06155474385,6143.733516840387,5763.448598926059,5425.6092934983735,6206.499370469985,3120.003699048119,0.11554545653827944,718.2179300052325,984.3384452561493,732.0664831596133,701.3514010739419,1365.4907065016266,2350.880629530016,535.5963009518815,0.5044538031460948,1450.5584104298755,3047.8316027871483,1915.1142307594648,1741.271009181624,4385.146948373346,14805.432355194225,617.2981347649918,1.7994747612075521,1.1772008859384682,1.799999891880784,1.4502334568134179,1.330277176247069,1.7999962684296351,3.599999710871053,0.6665065663368545,0.00011112040635886971,0.13726411142141126,0.1497127342098976,0.13929611416475407,0.14418641299970916,0.2621624988568476,0.35524140149666067,0.19666280629273214,3.0267228188765687,1450.5584104298755,3047.8316027871483,5745.342692278395,6965.084036726496,8770.293896746693,29610.86471038845,3086.4906738249592
2032,NB,5,1117.376070789779,6607.58940539116,7642.483265696937,6486.338300517302,6118.550959888548,5453.2367311262105,6466.152860243436,3286.7893048926876,260.72392921022083,659.1105946088402,750.1167343030634,706.7616994826976,655.8490401114508,1770.0632688737905,2662.187139756564,568.7106951073126,330.21017902620446,1288.2312045270533,2800.5831963304245,2021.619392957665,1593.9701279505343,7153.055651102281,21083.92242056779,1072.9415566965508,0.5103293275996165,0.9187851574971442,1.7313161453524684,1.2540590229120394,1.0399865072517605,1.7999983265882717,3.599999812076814,0.8720656005772557,0.2807848663934318,0.11751775308448252,0.11483147563065677,0.12904282310967752,0.12921077501256553,0.31957557509196666,0.37795616124624765,0.19756888586796387,1981.2610741572266,1288.2312045270533,2800.5831963304245,6064.858178872995,6375.880511802137,14306.111302204563,42167.84484113558,5364.707783482754
2032,NB,6,1140.9616610601859,6582.0781743735215,7095.18650209725,6217.856316871487,5882.45695089292,5449.281706877243,6929.863192992536,3235.868021650345,266.3383389398141,758.5218256264775,1076.4134979027501,728.7436831285125,709.0430491070806,1439.318293122758,1993.9868070074642,578.1319783496552,597.1808348461079,4313.1784942300055,7522.441795866393,4868.329883038622,4641.237891362617,10448.579936243517,28471.574900056203,2610.006365468194,0.5116317836688585,1.4886253532991423,1.7999999940248377,1.6342565432172917,1.560721522178749,1.7999986234496184,3.599999095852607,1.1646599581924253,0.2785021733400232,0.13390683395766725,0.16893808908211916,0.1378312518335107,0.14354875264276734,0.27342610227824565,0.290843492276235,0.20282950578099238,3583.0850090766476,4313.1784942300055,7522.441795866393,14604.989649115865,18564.95156545047,20897.159872487035,56943.149800112406,13050.03182734097
2032,NB,7,1102.697931711579,6137.66482663055,5871.563448455112,5245.477341942855,5382.372263909096,5787.034251327044,6703.441268489796,3180.066556118471,257.4020682884209,702.335173369449,711.8365515448876,636.0226580571444,646.2277360909045,767.0657486729554,2193.3687315102047,571.5334438815288,461.37490076691074,2543.6859302221437,4084.952427228179,2469.431894458537,2518.6133902047636,3652.5432099724203,12598.371612195679,1754.574317200372,0.5009518270952988,1.1663790564778616,1.7999801414817105,1.1539883211434858,1.1436117840989446,1.4653824484087143,1.7999998331331089,0.9825186440810447,0.2807412744377723,0.1337022199291527,0.14009102517296426,0.14362820983999977,0.14395241834432285,0.15419079413988407,0.32081758634674096,0.2046231326511559,2768.2494046014644,2543.6859302221437,4084.952427228179,7408.295683375611,10074.453560819054,7305.086419944841,25196.743224391357,8772.87158600186
