,Unnamed: 0.1,Unnamed: 0,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,TollDistribution,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
0,0,0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1263.9,43.8,6.4,326.9,42.5,1.287065509182015,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1263.9,43.8,6.4,326.9,42.5,1683.5,2522.7000000000003,1.1,0.3153375,2522.7000000000003,0.0,1.0,0.0,1011.12,35.04,5.120000000000001,261.52,34.0,1346.8000000000002,1.8,5.4,5.4,5.4,,"{'0.5': np.float64(50.4555454720552), '0.55': np.float64(53.85811134464667), '0.6': np.float64(57.48994464018004), '0.65': np.float64(61.29886061454046), '0.7': np.float64(65.24514950039617), '0.75': np.float64(69.29853837351713), '0.8': np.float64(73.43587559040829), '0.85': np.float64(77.63935409632221), '0.9': np.float64(81.89523311029954), '0.95': np.float64(86.19283465554028), '1.0': np.float64(90.52384074923759), '1.05': np.float64(94.88171949844596), '1.1': np.float64(99.26131517381735), '1.15': np.float64(103.65855909875299), '1.2': np.float64(108.07020420362466), '1.25': np.float64(112.49364243828393), '1.3': np.float64(116.92679163774099), '1.35': np.float64(121.36796306522159), '1.4': np.float64(125.81578436198757), '1.45': np.float64(130.26914956334795), '1.5': np.float64(134.72713986148668), '1.55': np.float64(139.18900931639843), '1.6': np.float64(143.6541469083627), '1.65': np.float64(148.1220412544348), '1.7': np.float64(152.59226863131306), '1.75': np.float64(157.06446748515486), '1.8': np.float64(161.53835658059182), '1.85': np.float64(166.01368950344573), '1.9': np.float64(170.4902499925117), '1.95': np.float64(174.96786874558202), '2.0': np.float64(179.44639523377884), '2.05': np.float64(183.925704741015), '2.1': np.float64(188.40569465764963), '2.15': np.float64(192.88627153478282), '2.2': np.float64(197.3673554852745), '2.25': np.float64(201.84888713661675), '2.3': np.float64(206.33080241560546), '2.35': np.float64(210.81306381350484), '2.4': np.float64(215.29560041678502), '2.45': np.float64(219.7784156338042), '2.5': np.float64(224.261443114455), '2.55': np.float64(228.74468548612742), '2.6': np.float64(233.22809415802084), '2.65': np.float64(237.71166809400214), '2.7': np.float64(242.19537406236654), '2.75': np.float64(246.67919268710355), '2.8': np.float64(251.16313005865112), '2.85': np.float64(255.64714867352944), '2.9': np.float64(260.13127162567275), '2.95': np.float64(264.6154653348441), '3.0': np.float64(269.0997211937745), '3.05': np.float64(273.584047496203), '3.1': np.float64(278.06841796112553), '3.15': np.float64(282.5528455039387), '3.2': np.float64(287.03730752435575), '3.25': np.float64(291.52180110423365), '3.3': np.float64(296.00634705208375), '3.35': np.float64(300.49090604859055), '3.4': np.float64(304.97551415782686), '3.45': np.float64(309.4601414878255), '3.5': np.float64(313.9447920781271), '3.55': np.float64(318.42944690726335), '3.6': np.float64(322.91414946460947), '3.65': np.float64(327.3988501287272), '3.7': np.float64(331.88357041631684), '3.75': np.float64(336.3682994191059), '3.8': np.float64(340.8530519348222), '3.85': np.float64(345.33780778223826), '3.9': np.float64(349.822580560511), '3.95': np.float64(354.3073550734165), '4.0': np.float64(358.79213744093136), '4.05': np.float64(363.2769360856498), '4.1': np.float64(367.7617492064404), '4.15': np.float64(372.2465443830838), '4.2': np.float64(376.73135860974793), '4.25': np.float64(381.21618427277264), '4.3': np.float64(385.7010086304555), '4.35': np.float64(390.1858454872354), '4.4': np.float64(394.67067814159003), '4.45': np.float64(399.15551670229087), '4.5': np.float64(403.64036069956524), '4.55': np.float64(408.12518370021786), '4.6': np.float64(412.6100478984729), '4.65': np.float64(417.09489669448527), '4.7': np.float64(421.57974627102027), '4.75': np.float64(426.0646203165292), '4.8': np.float64(430.549469947995), '4.85': np.float64(435.03431280332484), '4.9': np.float64(439.5191801668938), '4.95': np.float64(444.0040405397613), '5.0': np.float64(448.48890527330695), '5.05': np.float64(452.9737796672652), '5.1': np.float64(457.4586397648496), '5.15': np.float64(461.94352425582923), '5.2': np.float64(466.4283838582283), '5.25': np.float64(470.91325874489036), '5.3': np.float64(475.39812884420456), '5.35': np.float64(479.8830041499924), '5.4': np.float64(484.36787415525237), '5.45': np.float64(488.85275694458795), '5.5': np.float64(493.33764991742515), '5.55': np.float64(497.82249303250643), '5.6': np.float64(502.3073851928424), '5.65': np.float64(506.79224543482405), '5.7': np.float64(511.2771278280013), '5.75': np.float64(515.7620051306991), '5.8': np.float64(520.2468817010218), '5.85': np.float64(524.7317801621147), '5.9': np.float64(529.216656779248), '5.95': np.float64(533.7015188276724), '6.0': np.float64(538.1864044786817), '6.05': np.float64(542.6712692994769), '6.1': np.float64(547.1561773301714), '6.15': np.float64(551.641044642535), '6.2': np.float64(556.12594153998), '6.25': np.float64(560.6108230917815), '6.3': np.float64(565.0957017969235), '6.35': np.float64(569.5805927550517), '6.4': np.float64(574.0654640652574), '6.45': np.float64(578.5503473651569), '6.5': np.float64(583.0352108772273), '6.55': np.float64(587.5201005148466), '6.6': np.float64(592.0050008743333), '6.65': np.float64(596.4898827503159), '6.7': np.float64(600.9747628269611), '6.75': np.float64(605.4596575111896), '6.8': np.float64(609.9445341338874), '6.85': np.float64(614.4294260601287), '6.9': np.float64(618.9142967110857), '6.95': np.float64(623.3991885306278), '7.0': np.float64(627.8840763874616), '7.05': np.float64(632.3689572210552), '7.1': np.float64(636.8538358382918), '7.15': np.float64(641.3387184948012), '7.2': np.float64(645.8236067550387), '7.25': np.float64(650.3084943741769), '7.3': np.float64(654.7933701043582), '7.35': np.float64(659.2782625100609), '7.4': np.float64(663.7631410785408), '7.45': np.float64(668.2480241367158), '7.5': np.float64(672.732912536801), '7.55': np.float64(677.2177952742069), '7.6': np.float64(681.7026809715971), '7.65': np.float64(686.1875670306209), '7.7': np.float64(690.6724583974056), '7.75': np.float64(695.1573385257947), '7.8': np.float64(699.6422273797432), '7.85': np.float64(704.1270845185575), '7.9': np.float64(708.6119957687768), '7.95': np.float64(713.0968781708846), '8.0': np.float64(717.581763813929), '8.05': np.float64(722.0666498377661), '8.1': np.float64(726.5515462794698), '8.15': np.float64(731.0364218854402), '8.2': np.float64(735.5213112772586), '8.25': np.float64(740.0061898815378), '8.3': np.float64(744.4910783932469), '8.35': np.float64(748.975961608959), '8.4': np.float64(753.4608441564897), '8.45': np.float64(757.9457336042759), '8.5': np.float64(762.430622377087), '8.55': np.float64(766.9155051900607), '8.6': np.float64(771.4003915972513), '8.65': np.float64(775.8852800047143), '8.7': np.float64(780.3701643772065), '8.75': np.float64(784.8550481498754), '8.8': np.float64(789.3399315519592), '8.85': np.float64(793.8248239134655), '8.9': np.float64(798.3097027861138), '8.95': np.float64(802.7945919684312), '9.0': np.float64(807.2794815148108), '9.05': np.float64(811.7643665952305), '9.1': np.float64(816.2492507020834), '9.15': np.float64(820.734135923033), '9.2': np.float64(825.2190178342273), '9.25': np.float64(829.7039004814568), '9.3': np.float64(834.1887864300053), '9.35': np.float64(838.6736723785535), '9.4': np.float64(843.1585598358128), '9.45': np.float64(847.643447150307), '9.5': np.float64(852.1283365740321), '9.55': np.float64(856.6132233748069), '9.6': np.float64(861.0981013497375), '9.65': np.float64(865.5829876076244), '9.7': np.float64(870.0678770345161), '9.75': np.float64(874.5527634656213), '9.8': np.float64(879.0376489627071), '9.85': np.float64(883.5225349268025), '9.9': np.float64(888.0074214046134), '9.95': np.float64(892.4923068549932), '10.0': np.float64(896.9771928190888)}",0.12679508357586794,0.12679959967351423,0.12680004568415254,0.1267962129970735,391.04070624998667,1173.1221187499602,1173.1221187499602,1173.1221187499602,54.97056250078183,69.99990199038274,0.0,0.6000008400836099,0.764045301508469,-0.16404446142485918,0.0002862565104738722,128.2050449052316,1135.6949550947684,4.443057972559939,39.356942027440056,0.6492162339028611,5.75078376609714,33.159745622994656,293.74025437700533,166.45706473468903,1517.042935265311,9102.257611591865,242.96110439360396,2279.738895606396,1.26,3.78,3.78,3.78,2.6272840303025555,306.130991535941,161.53835658059182,16.794759136276568,2.4540373641528146,125.34383845491979,1836.785949215646,969.2301394835509,100.7685548176594,14.724224184916888,752.0630307295187,769.2302694313896,26.658347835359635,3.8952974034171666,198.95847373796795,998.7423884081345,10101.0
1,1,1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,6018.3,90.1,59.2,375.8,25.7,1.287065509182015,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6018.3,90.1,59.2,375.8,25.7,6569.1,7670.700000000001,1.1,0.9588375,7670.700000000001,0.0,1.0,0.0,4814.64,72.08,47.36000000000001,300.64000000000004,20.56,5255.280000000001,1.75,5.25,5.25,5.25,,"{'0.5': np.float64(532.2809961720554), '0.55': np.float64(585.5090957892611), '0.6': np.float64(686.1274322561093), '0.65': np.float64(710.1766632870308), '0.7': np.float64(747.1581078119259), '0.75': np.float64(753.0414739825761), '0.8': np.float64(692.95108985147), '0.85': np.float64(729.1517697553043), '0.9': np.float64(768.2424985259647), '0.95': np.float64(808.8419551021383), '1.0': np.float64(849.7423578764419), '1.05': np.float64(846.5861718673591), '1.1': np.float64(772.2069023057111), '1.15': np.float64(824.1560044630643), '1.2': np.float64(866.1443518976024), '1.25': np.float64(902.3244983303891), '1.3': np.float64(932.3929503860585), '1.35': np.float64(956.2547708584189), '1.4': np.float64(974.0767723849207), '1.45': np.float64(986.7651020325992), '1.5': np.float64(758.3327693850595), '1.55': np.float64(811.012675317736), '1.6': np.float64(863.50606024568), '1.65': np.float64(915.6960867807277), '1.7': np.float64(967.4951402876691), '1.75': np.float64(1018.8393050828737), '1.8': np.float64(883.3653769352247), '1.85': np.float64(901.745546786688), '1.9': np.float64(702.2158017288248), '1.95': np.float64(946.2709845480347), '2.0': np.float64(971.4755314095991), '2.05': np.float64(990.0245280317782), '2.1': np.float64(1006.8088741917351), '2.15': np.float64(1023.225917121553), '2.2': np.float64(1177.5980770361066), '2.25': np.float64(1199.2806648268195), '2.3': np.float64(1220.3634440720562), '2.35': np.float64(441.25581070876945), '2.4': np.float64(447.7868019357653), '2.45': np.float64(458.7697294376316), '2.5': np.float64(473.7645905577113), '2.55': np.float64(492.3453530623299), '2.6': np.float64(514.1073231831659), '2.65': np.float64(538.6698747688748), '2.7': np.float64(565.6770867065422), '2.75': np.float64(1186.0610791073282), '2.8': np.float64(1234.5402316971772), '2.85': np.float64(1208.516694207963), '2.9': np.float64(10.33128295050801), '2.95': np.float64(10.537393603067327), '3.0': np.float64(10.742387652806103), '3.05': np.float64(10.946328064246499), '3.1': np.float64(11.149274457618231), '3.15': np.float64(11.351283111907398), '3.2': np.float64(11.552407030271763), '3.25': np.float64(11.752696522722458), '3.3': np.float64(11.95219877713703), '3.35': np.float64(12.150958381404), '3.4': np.float64(12.349017213907956), '3.45': np.float64(12.54641492334485), '3.5': np.float64(48.56652173927312), '3.55': np.float64(101.9297514129299), '3.6': np.float64(154.40281699670882), '3.65': np.float64(205.9197181626675), '3.7': np.float64(256.4349887683689), '3.75': np.float64(305.92047862715873), '3.8': np.float64(354.36243581931404), '3.85': np.float64(401.7581860443662), '3.9': np.float64(448.11368492680737), '3.95': np.float64(493.4422770717921), '4.0': np.float64(537.7621614065381), '4.05': np.float64(581.096509837615), '4.1': np.float64(623.4705991220317), '4.15': np.float64(664.9125311783164), '4.2': np.float64(705.4512369909172), '4.25': np.float64(745.116692155035), '4.3': np.float64(783.9394833120034), '4.35': np.float64(821.9501544193178), '4.4': np.float64(859.1785617441998), '4.45': np.float64(895.6550976933255), '4.5': np.float64(931.408521830306), '4.55': np.float64(966.4675399290492), '4.6': np.float64(3393.5523430758553), '4.65': np.float64(3431.346078553276), '4.7': np.float64(3469.1067427928897), '4.75': np.float64(3506.8360355247396), '4.8': np.float64(3544.535525431268), '4.85': np.float64(3582.206694442553), '4.9': np.float64(3619.8510301478586), '4.95': np.float64(3657.4698110362788), '5.0': np.float64(5322.809961720555), '5.05': np.float64(5376.03806133776), '5.1': np.float64(5429.266160954966), '5.15': np.float64(5482.494260572172), '5.2': np.float64(5535.7223601893775), '5.25': np.float64(5588.950459806581), '5.3': np.float64(5642.178559423787), '5.35': np.float64(5695.406659040994), '5.4': np.float64(5748.6347586582), '5.45': np.float64(5801.8628582754045), '5.5': np.float64(5855.090957892609), '5.55': np.float64(5908.319057509815), '5.6': np.float64(5961.547157127021), '5.65': np.float64(6014.775256744227), '5.7': np.float64(6068.003356361432), '5.75': np.float64(6121.231455978637), '5.8': np.float64(6174.459555595843), '5.85': np.float64(6227.687655213049), '5.9': np.float64(6280.915754830255), '5.95': np.float64(6334.14385444746), '6.0': np.float64(6387.371954064665), '6.05': np.float64(6440.600053681871), '6.1': np.float64(6493.828153299077), '6.15': np.float64(6547.056252916283), '6.2': np.float64(6600.284352533488), '6.25': np.float64(6653.512452150693), '6.3': np.float64(6706.740551767899), '6.35': np.float64(6759.968651385105), '6.4': np.float64(6813.19675100231), '6.45': np.float64(6866.424850619516), '6.5': np.float64(6919.65295023672), '6.55': np.float64(6972.881049853927), '6.6': np.float64(7026.109149471131), '6.65': np.float64(7079.3372490883385), '6.7': np.float64(7132.565348705543), '6.75': np.float64(7185.793448322749), '6.8': np.float64(7239.021547939954), '6.85': np.float64(7292.249647557161), '6.9': np.float64(7345.4777471743655), '6.95': np.float64(7398.705846791572), '7.0': np.float64(7451.933946408776), '7.05': np.float64(7505.162046025983), '7.1': np.float64(7558.390145643187), '7.15': np.float64(7611.618245260394), '7.2': np.float64(7664.846344877599), '7.25': np.float64(7718.074444494806), '7.3': np.float64(7771.30254411201), '7.35': np.float64(7824.530643729215), '7.4': np.float64(7877.758743346421), '7.45': np.float64(7930.986842963628), '7.5': np.float64(7984.214942580832), '7.55': np.float64(8037.443042198038), '7.6': np.float64(8090.671141815243), '7.65': np.float64(8143.899241432448), '7.7': np.float64(8197.127341049654), '7.75': np.float64(8250.35544066686), '7.8': np.float64(8303.583540284066), '7.85': np.float64(8356.81163990127), '7.9': np.float64(8410.039739518477), '7.95': np.float64(8463.267839135682), '8.0': np.float64(8516.495938752887), '8.05': np.float64(8569.724038370094), '8.1': np.float64(8622.952137987299), '8.15': np.float64(8676.180237604505), '8.2': np.float64(8729.408337221708), '8.25': np.float64(8782.636436838915), '8.3': np.float64(8835.864536456123), '8.35': np.float64(8889.092636073327), '8.4': np.float64(8942.320735690533), '8.45': np.float64(8995.548835307738), '8.5': np.float64(9048.776934924943), '8.55': np.float64(9102.00503454215), '8.6': np.float64(9155.233134159354), '8.65': np.float64(9208.461233776561), '8.7': np.float64(9261.689333393764), '8.75': np.float64(9314.91743301097), '8.8': np.float64(9368.145532628178), '8.85': np.float64(9421.37363224538), '8.9': np.float64(9474.601731862589), '8.95': np.float64(9527.829831479792), '9.0': np.float64(9581.057931096999), '9.05': np.float64(9634.286030714204), '9.1': np.float64(9687.514130331409), '9.15': np.float64(9740.742229948615), '9.2': np.float64(9793.97032956582), '9.25': np.float64(9847.198429183027), '9.3': np.float64(9900.426528800232), '9.35': np.float64(9953.654628417436), '9.4': np.float64(10006.882728034645), '9.45': np.float64(10060.110827651848), '9.5': np.float64(10113.338927269055), '9.55': np.float64(10166.56702688626), '9.6': np.float64(10219.795126503464), '9.65': np.float64(10273.023226120671), '9.7': np.float64(10326.251325737876), '9.75': np.float64(10379.479425355083), '9.8': np.float64(10432.707524972288), '9.85': np.float64(10485.935624589492), '9.9': np.float64(10539.163724206699), '9.95': np.float64(10592.391823823904), '10.0': np.float64(10645.61992344111)}",0.17274511805029924,0.21999564630046012,0.2207576730213637,0.21294997914005775,54.99446245965736,164.98338737897208,164.98338737897208,164.98338737897208,42.10571177823512,69.81175833153111,0.5764548414528893,0.6016178506856247,0.997489372016987,-0.3958715213313623,0.16369710586643638,831.7055551696928,5186.594444830307,15.857286185337164,74.24271381466284,10.455083394291787,48.74491660570821,64.02128172866698,311.77871827133305,922.0392064779888,5647.060793522011,5647.060793522011,1102.7065090945807,6567.99349090542,1.2249999999999999,3.675,3.675,3.675,2.0929005809706673,1350.815473640861,1018.8393050828736,58.27552673111408,38.42243147402232,235.27821035285112,1350.815473640861,1018.8393050828736,58.27552673111408,38.42243147402232,235.27821035285112,831.7055551696928,15.857286185337164,10.455083394291787,64.02128172866698,922.0392064779888,6569.1
2,2,2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7548.6,216.2,113.3,368.1,16.7,1.287065509182015,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,7926.030000000001,227.01,118.965,386.50500000000005,17.535,8676.045,9691.500000000002,1.1,1.2114375000000002,9691.500000000002,0.0,1.0,0.0,6340.8240000000005,181.608,95.172,309.20400000000006,14.028,6940.836,1.8,5.4,5.4,5.4,,"{'0.5': np.float64(825.3041393070756), '0.55': np.float64(906.8313653049953), '0.6': np.float64(963.8800358713569), '0.65': np.float64(1036.5287212883325), '0.7': np.float64(1104.9177651228629), '0.75': np.float64(1107.535425507806), '0.8': np.float64(1173.7040814195434), '0.85': np.float64(1287.209266555919), '0.9': np.float64(1384.9482373656), '0.95': np.float64(1331.9147888556959), '1.0': np.float64(1402.015567216522), '1.05': np.float64(1472.116345577348), '1.1': np.float64(1717.0703131840653), '1.15': np.float64(1545.6298978602165), '1.2': np.float64(1668.5802955498486), '1.25': np.float64(1687.413567385487), '1.3': np.float64(1743.067229099184), '1.35': np.float64(1704.6290653054032), '1.4': np.float64(1891.7963048602262), '1.45': np.float64(1864.4433212424249), '1.5': np.float64(1920.57602768727), '1.55': np.float64(1919.8135302451944), '1.6': np.float64(1944.572839371758), '1.65': np.float64(2008.7251887547045), '1.7': np.float64(2102.8820828887547), '1.75': np.float64(2244.314809470369), '1.8': np.float64(2273.7653562607115), '1.85': np.float64(2287.187575548361), '1.9': np.float64(1869.269014491498), '1.95': np.float64(2346.4859015582465), '2.0': np.float64(2169.2619698891626), '2.05': np.float64(2247.2981937480063), '2.1': np.float64(2258.7193810938056), '2.15': np.float64(2430.5983117093856), '2.2': np.float64(2435.669144643916), '2.25': np.float64(2499.130910285207), '2.3': np.float64(2535.8082098665377), '2.35': np.float64(2446.7922451586974), '2.4': np.float64(2440.0800656297893), '2.45': np.float64(2624.5411747435096), '2.5': np.float64(2518.5698618827937), '2.55': np.float64(2557.283198883282), '2.6': np.float64(2415.558960190812), '2.65': np.float64(2620.610894363992), '2.7': np.float64(2538.875266444156), '2.75': np.float64(2803.6029961977715), '2.8': np.float64(2833.5672196163096), '2.85': np.float64(2862.148052790716), '2.9': np.float64(2888.9179346701553), '2.95': np.float64(2913.5747841975844), '3.0': np.float64(2728.9841565701818), '3.05': np.float64(2756.3213872416914), '3.1': np.float64(2780.5472469156557), '3.15': np.float64(2801.8454215009638), '3.2': np.float64(2820.430225667274), '3.25': np.float64(2836.559169371014), '3.3': np.float64(2850.5525360064507), '3.35': np.float64(2862.826386635463), '3.4': np.float64(2873.953667840609), '3.45': np.float64(2823.4921688484587), '3.5': np.float64(2970.1096956515275), '3.55': np.float64(2524.7487002875755), '3.6': np.float64(2598.0227398945744), '3.65': np.float64(2670.7800928943557), '3.7': np.float64(2743.015514893399), '3.75': np.float64(2814.725971244211), '3.8': np.float64(2885.9104149798322), '3.85': np.float64(2956.5693615562545), '3.9': np.float64(3026.704927088545), '3.95': np.float64(3096.320500109206), '4.0': np.float64(2855.6391580406507), '4.05': np.float64(2467.428059691444), '4.1': np.float64(2916.7699281079517), '4.15': np.float64(2912.1069643779756), '4.2': np.float64(2984.7964193029757), '4.25': np.float64(3020.2158117814283), '4.3': np.float64(3055.996801207433), '4.35': np.float64(3088.028363771016), '4.4': np.float64(2408.5078074709827), '4.45': np.float64(3628.8232843676874), '4.5': np.float64(3449.906780294795), '4.55': np.float64(3483.6094428466736), '4.6': np.float64(3516.3849800696075), '4.65': np.float64(3548.212559871808), '4.7': np.float64(3579.2100342487206), '4.75': np.float64(3609.654427182819), '4.8': np.float64(3639.984561250727), '4.85': np.float64(3727.7686626745317), '4.9': np.float64(3326.7676738868286), '4.95': np.float64(3342.7822686388054), '5.0': np.float64(3358.6470063182605), '5.05': np.float64(3374.3793741866625), '5.1': np.float64(2255.2903507738915), '5.15': np.float64(3289.3910622767607), '5.2': np.float64(3420.9471817809304), '5.25': np.float64(3436.2957462195536), '5.3': np.float64(3451.5600728082677), '5.35': np.float64(3466.731292171852), '5.4': np.float64(3481.793383498246), '5.45': np.float64(3496.7236967749286), '5.5': np.float64(3512.320683544986), '5.55': np.float64(3526.937866687094), '5.6': np.float64(3541.3230177589962), '5.65': np.float64(3555.434524186311), '5.7': np.float64(3569.2278303884104), '5.75': np.float64(3671.6563614728475), '5.8': np.float64(3595.6695182874255), '5.85': np.float64(3973.6437406111086), '5.9': np.float64(3620.2477569150496), '5.95': np.float64(2262.411912408845), '6.0': np.float64(2916.6294068503767), '6.05': np.float64(2707.5514568510694), '6.1': np.float64(3561.447010454989), '6.15': np.float64(3669.3872465710797), '6.2': np.float64(3677.136751094906), '6.25': np.float64(2714.753771072609), '6.3': np.float64(3689.9219845800712), '6.35': np.float64(3694.869322869063), '6.4': np.float64(3698.8014250995116), '6.45': np.float64(3701.6858924020103), '6.5': np.float64(3703.4960530521607), '6.55': np.float64(2970.3139837237427), '6.6': np.float64(3703.8180996742185), '6.65': np.float64(3702.309120536952), '6.7': np.float64(3634.796961336618), '6.75': np.float64(4826.9816336900385), '6.8': np.float64(1352.5446494301052), '6.85': np.float64(1402.9762018041351), '6.9': np.float64(1454.6249119457148), '6.95': np.float64(1507.3867131840852), '7.0': np.float64(1561.1592842879554), '7.05': np.float64(1615.8433925974027), '7.1': np.float64(1671.3425439268012), '7.15': np.float64(1727.5641261747498), '7.2': np.float64(1784.420449600164), '7.25': np.float64(1841.827804382458), '7.3': np.float64(1899.7076032895202), '7.35': np.float64(1957.9853889695487), '7.4': np.float64(2016.5920469950602), '7.45': np.float64(4235.683233289647), '7.5': np.float64(4262.972877631912), '7.55': np.float64(4289.8767311839965), '7.6': np.float64(4316.350124443318), '7.65': np.float64(4342.356826230682), '7.7': np.float64(4367.868475234966), '7.75': np.float64(4392.862872324498), '7.8': np.float64(4417.324143246017), '7.85': np.float64(4441.24045359494), '7.9': np.float64(3654.5560657569795), '7.95': np.float64(38.3212067726855), '8.0': np.float64(38.57658911192373), '8.05': np.float64(38.83168700013993), '8.1': np.float64(39.086508486621206), '8.15': np.float64(39.34106092588534), '8.2': np.float64(39.59535236662861), '8.25': np.float64(39.84938939363582), '8.3': np.float64(40.10317929430945), '8.35': np.float64(40.35672912085747), '8.4': np.float64(40.61004521060292), '8.45': np.float64(40.863133939038676), '8.5': np.float64(41.11600175122398), '8.55': np.float64(41.36865440132925), '8.6': np.float64(41.621097720491136), '8.65': np.float64(41.87333789506465), '8.7': np.float64(42.125379846082105), '8.75': np.float64(42.37722910597683), '8.8': np.float64(42.62889128767223), '8.85': np.float64(42.88037089385668), '8.9': np.float64(43.13167301106245), '8.95': np.float64(43.38280220079047), '9.0': np.float64(60.471169962659964), '9.05': np.float64(147.40456217161994), '9.1': np.float64(233.08624638464693), '9.15': np.float64(317.53390725103355), '9.2': np.float64(400.7679989066951), '9.25': np.float64(482.80780771705537), '9.3': np.float64(563.6734924831176), '9.35': np.float64(643.3866978186384), '9.4': np.float64(721.9683502459574), '9.45': np.float64(799.439627053922), '9.5': np.float64(875.8226625825371), '9.55': np.float64(951.1385837715353), '9.6': np.float64(1025.4097514246407), '9.65': np.float64(1098.6575174492104), '9.7': np.float64(1170.9031344128234), '9.75': np.float64(1242.1685589272481), '9.8': np.float64(1312.4732791933818), '9.85': np.float64(1381.8401734120691), '9.9': np.float64(1450.287980078181), '9.95': np.float64(1517.8384116627926), '10.0': np.float64(1584.5100735724664)}",0.2845963993909929,0.22303316540095802,0.22176190198030069,0.22561117456625762,41.2128361733548,123.63850852006442,123.63850852006442,123.63850852006442,32.83502507465016,64.51747498089537,0.570247576027669,0.6509864189886051,1.279121910353756,-0.628135491365151,0.36083988270217476,1804.5756795719933,6121.454320428007,40.504607102137186,186.5053928978628,21.105523735269177,97.85947626473083,69.75987762058513,316.7451223794149,1935.9456880299847,6740.099311970016,6740.099311970016,2198.6857049459677,7977.389295054032,1.26,3.78,3.78,3.78,2.0442899268160897,2770.3439882319194,2273.7653562607115,153.10741484607854,79.77887971931749,263.69233740581177,2770.3439882319194,2273.7653562607115,153.10741484607854,79.77887971931749,263.69233740581177,1804.5756795719933,40.504607102137186,21.105523735269177,69.75987762058513,1935.9456880299847,8676.045
