,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,177329593.772,,177329593.772,,0.0,,0.0,,76469609.885,,26375.95,,1.084,,0.168,
1,2026.0,198882069.992,0.122,198882069.979,0.122,0.0,,0.0,,79684561.032,0.042,27418.534,0.04,1.169,0.078,0.17,0.012
2,2026.9999999999995,223054014.408,0.122,223054014.379,0.122,0.0,,0.0,,83034675.82,0.042,28502.33,0.04,1.261,0.079,0.172,0.012
3,2027.999999999999,250163794.783,0.122,250163794.734,0.122,0.0,,0.0,,86525636.826,0.042,29628.967,0.04,1.361,0.079,0.174,0.012
4,2029.0,280568473.006,0.122,280568472.933,0.122,0.0,,0.0,,90163365.536,0.042,30800.136,0.04,1.468,0.079,0.176,0.011
5,2030.0,314668507.94,0.122,314668507.837,0.122,0.0,,0.0,,93954032.389,0.042,32017.6,0.04,1.584,0.079,0.177,0.006
6,2031.0000000000007,352913029.851,0.122,352913029.713,0.122,0.0,,0.0,,97904067.242,0.042,33283.187,0.04,1.709,0.079,0.179,0.011
7,2032.0000000000005,395805755.885,0.122,395805755.704,0.122,0.09,inf,0.09,inf,102020170.276,0.042,34598.8,0.04,1.844,0.079,0.181,0.011
8,2033.0000000000007,442217580.11,0.117,433691214.07,0.096,1.165,11.944,1.166,11.956,106041794.04,0.039,36033.564,0.041,1.978,0.073,0.186,0.028
9,2034.0000000000002,494071612.782,0.117,475202966.229,0.096,15.017,11.89,15.054,11.911,110221949.766,0.039,37527.825,0.041,2.122,0.073,0.191,0.027
10,2034.9999999999993,552006002.331,0.117,520688111.235,0.096,193.604,11.892,194.317,11.908,114566886.765,0.039,39084.051,0.041,2.276,0.073,0.196,0.026
11,2035.9999999999998,616733725.894,0.117,570526971.522,0.096,2496.044,11.893,2508.308,11.908,119083100.697,0.039,40704.812,0.041,2.442,0.073,0.201,0.026
12,2036.999999999999,689051363.66,0.117,625136272.965,0.096,32180.332,11.893,32378.096,11.908,123777343.281,0.039,42392.783,0.041,2.619,0.072,0.206,0.025
13,2038.0000000000005,769848902.092,0.117,684972629.311,0.096,414886.095,11.893,417947.589,11.908,128656632.384,0.039,44150.752,0.041,2.81,0.073,0.212,0.029
14,2038.999999999999,860120686.654,0.117,750536360.144,0.096,5348934.044,11.893,5395011.138,11.908,133728262.522,0.039,45981.622,0.041,3.015,0.073,0.217,0.024
15,2039.9999999999998,960977658.863,0.117,822375674.288,0.096,68961326.442,11.893,69640658.133,11.908,138999815.755,0.039,47888.415,0.041,3.234,0.073,0.223,0.028
16,2041.0000000000002,1002509376.959,0.043,855714657.071,0.041,72993804.13,0.058,73640636.304,0.057,140553200.489,0.011,48516.228,0.013,3.33,0.03,0.223,0.0
17,2041.9999999999995,1045836020.87,0.043,890405197.064,0.041,77262078.853,0.058,77870362.811,0.057,142123944.988,0.011,49152.272,0.013,3.429,0.03,0.223,0.0
18,2043.0,1091035164.047,0.043,926502086.19,0.041,81779938.721,0.058,82343033.801,0.057,143712243.255,0.011,49796.654,0.013,3.531,0.03,0.224,0.004
19,2044.0000000000002,1138187732.526,0.043,964062337.624,0.041,86561978.094,0.058,87072603.373,0.057,145318291.461,0.011,50449.484,0.013,3.636,0.03,0.224,0.0
20,2044.9999999999993,1187378149.817,0.043,1003145275.848,0.041,91623644.731,0.058,92073827.114,0.057,146942287.969,0.011,51110.872,0.013,3.744,0.03,0.224,0.0
21,2045.9999999999993,1238694488.066,0.043,1043812630.349,0.041,96981289.692,0.058,97362308.13,0.057,148584433.361,0.011,51780.931,0.013,3.855,0.03,0.225,0.004
22,2046.9999999999995,1292228625.733,0.043,1086128633.119,0.041,102652220.155,0.058,102954545.734,0.057,150244930.457,0.011,52459.775,0.013,3.97,0.03,0.225,0.0
23,2048.0,1348076412.104,0.043,1130160120.104,0.041,108654755.326,0.058,108867986.912,0.057,151923984.347,0.011,53147.518,0.013,4.088,0.03,0.225,0.0
24,2049.000000000001,1406337838.894,0.043,1175976636.769,0.041,115008285.619,0.058,115121080.763,0.057,153621802.41,0.011,53844.278,0.013,4.209,0.03,0.226,0.004
25,2049.999999999999,1467117219.282,0.043,1223650547.94,0.041,121733335.291,0.058,121733336.051,0.057,155338594.345,0.011,54550.172,0.013,4.334,0.03,0.226,0.0
