,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,215312593.111,,215312593.111,,0.0,,0.0,,91110073.104,,24339.285,,0.973,,0.167,
1,2026.0,241640977.971,0.122,241640977.958,0.122,0.0,,0.0,,94784422.634,0.04,25249.755,0.037,1.053,0.082,0.168,0.006
2,2026.9999999999995,271188792.96,0.122,271188792.931,0.122,0.0,,0.0,,98606953.852,0.04,26194.282,0.037,1.139,0.082,0.17,0.012
3,2027.999999999999,304349709.41,0.122,304349709.362,0.122,0.0,,0.0,,102583642.731,0.04,27174.142,0.037,1.232,0.082,0.171,0.006
4,2029.0,341565536.714,0.122,341565536.64,0.122,0.0,,0.0,,106720706.248,0.04,28190.656,0.037,1.333,0.082,0.172,0.006
5,2030.0,383332108.634,0.122,383332108.532,0.122,0.0,,0.0,,111024612.1,0.04,29245.195,0.037,1.442,0.082,0.174,0.012
6,2031.0000000000007,430205889.399,0.122,430205889.261,0.122,0.0,,0.0,,115502088.82,0.04,30339.182,0.037,1.56,0.082,0.175,0.006
7,2032.0000000000005,482811387.579,0.122,482811387.399,0.122,0.09,inf,0.09,inf,120160136.293,0.04,31474.092,0.037,1.688,0.082,0.177,0.011
8,2033.0000000000007,539833219.557,0.118,531462132.959,0.101,1.165,11.944,1.166,11.956,124893753.927,0.039,32755.419,0.041,1.813,0.074,0.181,0.023
9,2034.0000000000002,603589543.317,0.118,585015196.703,0.101,15.017,11.89,15.054,11.911,129813848.845,0.039,34088.91,0.041,1.948,0.074,0.185,0.022
10,2034.9999999999993,674875727.546,0.118,643964563.322,0.101,193.604,11.892,194.317,11.908,134927767.179,0.039,35476.688,0.041,2.093,0.074,0.19,0.027
11,2035.9999999999998,754581076.948,0.118,708853994.138,0.101,2496.044,11.893,2508.308,11.908,140243144.456,0.039,36920.963,0.041,2.249,0.075,0.195,0.026
12,2036.999999999999,843699926.441,0.118,780282042.872,0.101,32180.332,11.893,32378.096,11.908,145767916.997,0.039,38424.035,0.041,2.416,0.074,0.199,0.021
13,2038.0000000000005,943344045.621,0.118,858907576.825,0.101,414886.095,11.893,417947.589,11.908,151510333.772,0.039,39988.299,0.041,2.596,0.075,0.204,0.025
14,2038.999999999999,1054756508.231,0.118,945455854.414,0.101,5348934.044,11.893,5395011.138,11.908,157478968.711,0.039,41616.244,0.041,2.789,0.074,0.209,0.025
15,2039.9999999999998,1179327199.68,0.118,1040725215.105,0.101,68961326.442,11.893,69640658.133,11.908,163682733.505,0.039,43310.463,0.041,2.996,0.074,0.214,0.024
16,2041.0000000000002,1232055343.992,0.045,1084938168.503,0.042,73148808.392,0.061,73797014.13,0.06,165830623.563,0.013,43994.316,0.016,3.081,0.028,0.215,0.005
17,2041.9999999999995,1287140982.648,0.045,1131029413.328,0.042,77590563.368,0.061,78201433.48,0.06,168006698.828,0.013,44688.967,0.016,3.169,0.029,0.216,0.005
18,2043.0,1344689520.07,0.045,1179078744.715,0.042,82302031.38,0.061,82868721.322,0.06,170211329.154,0.013,45394.585,0.016,3.259,0.028,0.216,0.0
19,2044.0000000000002,1404811073.349,0.045,1229169347.726,0.042,87299589.993,0.061,87814566.408,0.06,172444889.249,0.013,46111.345,0.016,3.352,0.029,0.217,0.005
20,2044.9999999999993,1467620682.953,0.045,1281387941.357,0.042,92600611.25,0.061,93055593.84,0.06,174707758.736,0.013,46839.423,0.016,3.448,0.029,0.217,0.0
21,2045.9999999999993,1533238532.849,0.045,1335824928.676,0.042,98223522.064,0.061,98609420.956,0.06,177000322.221,0.013,47578.996,0.016,3.546,0.028,0.218,0.005
22,2046.9999999999995,1601790180.472,0.045,1392574553.325,0.042,104187868.27,0.061,104494716.545,0.06,179322969.359,0.013,48330.247,0.016,3.647,0.028,0.218,0.0
23,2048.0,1673406796.978,0.045,1451735062.685,0.042,110514382.57,0.061,110731263.605,0.06,181676094.913,0.013,49093.36,0.016,3.75,0.028,0.219,0.005
24,2049.000000000001,1748225418.229,0.045,1513408877.965,0.042,117225056.597,0.061,117340025.84,0.06,184060098.832,0.013,49868.522,0.016,3.857,0.029,0.22,0.005
25,2049.999999999999,1826389207.013,0.045,1577702771.514,0.042,124343217.369,0.061,124343218.129,0.06,186475386.309,0.013,50655.923,0.016,3.967,0.029,0.22,0.0
