,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1495.3484172787917,4374.260400445848,5568.734555490829,4615.676667807843,4389.4591754576495,5522.6325694367415,4526.221680471173,5135.7052127993,41.50455626389725,564.1395995541521,642.865444509171,623.2500695553621,596.8241975577996,909.6667059668945,1896.4283195288265,761.7447872007003,21.203217694472755,373.4590648321601,829.1362270374763,713.4433856360706,709.42064957115,1400.2885777554193,2847.794339540538,1147.132131484991,0.500045425481008,0.8149322346848539,1.5760391195398424,1.3364430264019769,1.3228516859959143,1.7999682337770146,1.799999970915636,1.7999985622081849,0.03463241277427007,0.14335933328125625,0.12963830952293717,0.148943016901123,0.15004385299199147,0.17711472937150724,0.3698199872844974,0.16245962268804737,127.21930616683653,373.4590648321601,829.1362270374763,2140.330156908212,2837.6825982846,2800.5771555108386,5695.588679081076,5735.660657424955
2032,NB,10,1311.8649641259497,4389.891200674431,5444.210146561099,4245.8705065811555,3643.241152998599,4082.0792479245342,4444.847642950735,3630.04662828897,207.70503587405034,532.9291726147269,579.4698534389028,439.7294934188445,379.6388470014011,455.6007520754658,588.6477715673947,485.8398256130978,727.7838505308926,2727.0882472107683,4591.6367610214265,1889.970716663524,1450.5199512751765,1643.9793332816419,4720.40116786732,1993.8726105861492,0.5129224409847183,0.9676546782377015,1.4845992037625344,0.7397673982545434,0.6353147444573563,0.6419953486106403,1.4675690106316064,0.7416968854522109,0.17579361577619115,0.13612487040410853,0.12057027549682167,0.11779828044483646,0.1184970557639569,0.12576273448388656,0.14664414411877638,0.14832252610825297,4366.703103185355,2727.0882472107683,4591.6367610214265,5669.912149990572,5802.079805100706,3287.9586665632837,9440.80233573464,9969.363052930747
2032,NB,2,1623.3797507675315,4965.33284824742,7400.073624882381,6413.161159798716,6056.382545853172,6707.418416610267,5895.782850295609,3277.7711014203414,45.82024923246846,1729.5371517525803,2581.8463751176205,1744.2088402012844,1062.1211531989932,1839.032903568296,2159.797149704392,501.02889857966,20.27654106281015,2396.397851228363,7102.773925022921,2482.5240164302545,1537.066906011935,2612.438981107713,2999.9526176735976,218.29448426098662,0.5000018743685907,1.7999951011405546,3.5999999763755186,1.7999999584255992,1.7999991139616918,1.7999998036568323,1.7999993036608046,0.5698359797850953,0.03471770704853826,0.323787094802582,0.32358502183457677,0.2674385370226831,0.18676963848131584,0.2694839003070493,0.335413651085929,0.16608582439362352,121.65924637686089,2396.397851228363,7102.773925022921,7447.572049290764,6148.26762404774,5224.877962215426,5999.905235347195,1091.472421304933
2032,NB,3,1344.0437364379168,4301.544930629107,4264.241208947983,4014.2644429576712,4283.2776317907765,4460.622703241753,4112.560385167426,2525.580102509792,37.07626356208327,1001.9350693708933,1227.998791052017,937.1755570423297,1391.352368209224,1505.337296758248,1213.4096148325746,30.019897490208574,13.663980736954608,1047.1921043007005,1280.1687547571732,1056.4747805849038,1581.6052750010754,1613.8535282822668,1285.9669480802645,8.920047350114313,0.5000027746980599,1.799996302104128,1.799999908131033,1.7999992755703649,1.7999921005655266,1.7999999379717202,1.7999995163060922,0.5000801457411662,0.03468329498221787,0.2373004010587797,0.2802250552933162,0.23705750809129533,0.3074407024906886,0.3158314729741887,0.2852211081881675,0.014787851248178307,81.98388442172765,1047.1921043007005,1280.1687547571732,3169.4243417547113,6326.4211000043015,3227.7070565645336,2571.933896160529,44.60023675057157
2032,NB,4,1478.46420558558,4919.213550267949,5900.309695811993,5143.232063722544,4746.068771301174,6414.754600593751,6294.295866217201,3494.9061836238875,0.13095033454854405,612.7000835071641,836.8103041880071,620.6093612126206,581.5570236482904,1478.5325661834452,2263.0841337827987,502.2470562484298,0.5080286351422442,1309.6299031714277,2691.7557432458093,1768.2878088210782,1613.1455394829402,5067.928346162664,15043.534977942776,697.4279155931035,1.7970536353052216,1.1754361912707072,1.7999998594232176,1.4740768331723484,1.3650385099816882,1.7999999761887244,3.5999922973296727,0.7250956130578576,0.00012484252457555734,0.13900967607131198,0.15563896081979398,0.1348023146074532,0.13688251650313443,0.23449832480214575,0.3310898326711672,0.158451630660579,3.0481718108534652,1309.6299031714277,2691.7557432458093,5304.863426463235,6452.582157931761,10135.856692325327,30087.069955885552,3487.1395779655177
2032,NB,5,1545.8515718164526,5268.176826958133,6072.568504964189,5164.493311958183,4875.613597922413,6825.635239241796,6575.242528023346,4426.103295035083,245.67842818354757,545.1831730418677,641.5114950358115,589.9866880418164,543.9064020775884,1974.3989885399988,2553.097471976655,586.0467049649176,425.6936462987576,1006.7582759608706,2305.3078110912193,1822.0909763206932,1470.3674944480767,8510.416711395334,21398.09784544152,1365.7324541573469,0.5921130485942655,0.8208317754098037,1.5962334431435754,1.2607744735355155,1.0579454068086873,1.799993392557585,3.59999906760998,0.9765401429855922,0.17780567696378044,0.11766395730309728,0.11972918920590232,0.12854556575206705,0.12596201463205128,0.28094099854978555,0.35024179774544417,0.14750570168836274,2554.1618777925455,1006.7582759608706,2305.3078110912193,5466.27292896208,5881.469977792307,17020.833422790667,42796.19569088304,6828.662270786735
2032,NB,6,1579.4631988117794,5668.580483128424,5879.700624016702,5440.858717752327,5165.172927546755,6529.520297130513,7009.758192686779,4349.256591717785,250.02680118822076,660.4326111369999,935.2953850188412,626.6256167614608,599.7950594507485,1565.6819170845436,1914.0918073132202,608.9434082822144,769.8314155013511,4016.978775464515,6808.866470205603,4627.691403625895,4481.700748497456,12185.449625810685,29107.723337363648,3399.622564005607,0.5938763438565903,1.5047882673117046,1.799999965061159,1.6808998306637237,1.6290171052898057,1.7999942955390245,3.599999993001765,1.302682347111923,0.17597461301147488,0.1309215913522692,0.17189032584258251,0.1295075751126527,0.13058556457303447,0.24222175990619174,0.26865455850790204,0.15462169696688954,4618.988493008106,4016.978775464515,6808.866470205603,13883.074210877685,17926.802993989822,24370.89925162137,58215.446674727296,16998.112820028033
2032,NB,7,1525.1671851872036,5011.887084747857,5179.674459562265,4583.154908104727,4464.225572246917,5354.008616434548,6802.186331216276,4284.6887008068925,242.96281481279644,597.6625793260637,643.4530227159275,545.2604616193934,534.1031069959386,677.2593075391751,2094.623668783725,592.3912991931069,594.0876340046632,2315.5993665449832,3904.391998029251,2386.8841119421704,2374.1193276335957,3612.306154278199,12813.180140490624,2267.119210406066,0.580054033491623,1.170828309427131,1.7999999046310995,1.1964616711541067,1.1846667226523424,1.5157784866637607,1.7999999671771696,1.1039637214733424,0.17847422838548788,0.1336739544538567,0.13841588215600403,0.13342703099018197,0.13416663999642894,0.14062967339834884,0.29483987326057837,0.1531364934195018,3564.525804027979,2315.5993665449832,3904.391998029251,7160.652335826511,9496.477310534383,7224.612308556398,25626.360280981247,11335.59605203033
