,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,24917823.729,,24917823.729,,0.0,,0.0,,14146333.864,,13235.079,,0.707,,0.126,,130667.17,
1,2026.0,27891885.671,0.119,27891885.671,0.119,0.0,,0.0,,14584007.393,0.031,13640.905,0.031,0.767,0.085,0.126,0.0,134791.591,0.032
2,2026.9999999999995,31220916.19,0.119,31220916.19,0.119,0.0,,0.0,,15035222.107,0.031,14059.175,0.031,0.833,0.086,0.125,-0.008,139046.197,0.032
3,2027.999999999999,34947282.49,0.119,34947282.49,0.119,0.0,,0.0,,15500396.956,0.031,14490.27,0.031,0.905,0.086,0.125,0.0,143435.097,0.032
4,2029.0,39118408.506,0.119,39118408.506,0.119,0.0,,0.0,,15979963.854,0.031,14934.583,0.031,0.983,0.086,0.125,0.0,147962.529,0.032
5,2030.0,43787378.447,0.119,43787378.447,0.119,0.0,,0.0,,16474368.075,0.031,15392.521,0.031,1.068,0.086,0.125,0.0,152632.866,0.032
6,2031.0000000000007,49013612.374,0.119,49013612.374,0.119,0.0,,0.0,,16984068.672,0.031,15864.5,0.031,1.16,0.086,0.125,0.0,157450.62,0.032
7,2032.0000000000005,54863622.422,0.119,54863622.422,0.119,0.0,,0.0,,17509538.9,0.031,16350.952,0.031,1.259,0.085,0.125,0.0,162420.442,0.032
8,2033.0000000000007,59976719.783,0.093,59976719.783,0.093,0.0,,0.0,,18018791.953,0.029,16832.294,0.029,1.337,0.062,0.126,0.008,165319.184,0.018
9,2034.0000000000002,65566339.901,0.093,65566339.901,0.093,0.0,,0.0,,18542856.285,0.029,17327.806,0.029,1.42,0.062,0.128,0.016,168269.66,0.018
10,2034.9999999999993,71676893.027,0.093,71676893.027,0.093,0.0,,0.0,,19082162.672,0.029,17837.904,0.029,1.508,0.062,0.129,0.008,171272.793,0.018
11,2035.9999999999998,78356928.292,0.093,78356928.292,0.093,0.0,,0.0,,19637154.419,0.029,18363.02,0.029,1.601,0.062,0.131,0.016,174329.524,0.018
12,2036.999999999999,85659519.436,0.093,85659519.436,0.093,0.0,,0.0,,20208287.724,0.029,18903.593,0.029,1.701,0.062,0.132,0.008,177440.808,0.018
13,2038.0000000000005,93642686.486,0.093,93642686.486,0.093,0.0,,0.0,,20796032.054,0.029,19460.08,0.029,1.806,0.062,0.134,0.015,180607.62,0.018
14,2038.999999999999,102369856.731,0.093,102369856.731,0.093,0.0,,0.0,,21400870.529,0.029,20032.95,0.029,1.918,0.062,0.135,0.007,183830.951,0.018
15,2039.9999999999998,111910368.661,0.093,111910368.661,0.093,0.0,,0.0,,22023300.321,0.029,20622.683,0.029,2.037,0.062,0.137,0.015,187111.809,0.018
16,2041.0000000000002,120372952.719,0.076,120372952.719,0.076,0.0,,0.0,,22971681.843,0.043,21525.572,0.044,2.099,0.03,0.141,0.029,189995.669,0.015
17,2041.9999999999995,129475471.482,0.076,129475471.482,0.076,0.0,,0.0,,23960903.18,0.043,22467.991,0.044,2.163,0.03,0.144,0.021,192923.977,0.015
18,2043.0,139266316.369,0.076,139266316.369,0.076,0.0,,0.0,,24992723.002,0.043,23451.67,0.044,2.229,0.031,0.148,0.028,195897.417,0.015
19,2044.0000000000002,149797538.12,0.076,149797538.12,0.076,0.0,,0.0,,26068975.713,0.043,24478.417,0.044,2.297,0.031,0.153,0.034,198916.686,0.015
20,2044.9999999999993,161125123.518,0.076,161125123.518,0.076,0.0,,0.0,,27191574.711,0.043,25550.115,0.044,2.367,0.03,0.157,0.026,201982.489,0.015
21,2045.9999999999993,173309293.027,0.076,173309293.027,0.076,0.0,,0.0,,28362515.788,0.043,26668.734,0.044,2.439,0.03,0.161,0.025,205095.544,0.015
22,2046.9999999999995,186414820.939,0.076,186414820.939,0.076,0.0,,0.0,,29583880.684,0.043,27836.328,0.044,2.513,0.03,0.166,0.031,208256.578,0.015
23,2048.0,200511379.735,0.076,200511379.735,0.076,0.0,,0.0,,30857840.78,0.043,29055.04,0.044,2.59,0.031,0.17,0.024,211466.332,0.015
24,2049.000000000001,215673910.479,0.076,215673910.479,0.076,0.0,,0.0,,32186660.965,0.043,30327.109,0.044,2.669,0.031,0.175,0.029,214725.557,0.015
25,2049.999999999999,231983021.228,0.076,231983021.228,0.076,0.0,,0.0,,33572703.659,0.043,31654.872,0.044,2.75,0.03,0.18,0.029,218035.014,0.015
