,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,Traffic per Lane,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,70,3600,1,5,0.5,0,1187.7,41.1,6.0,307.2,39.9,1.2094222272955006,3.6,1.8,0.32361236750686706,0.32361236750686706,3.402,0.708,1187.7,41.1,6.0,307.2,39.9,1581.9,2370.2999999999997,1.2,0.2962875,2370.2999999999997,0.0,1.0,0.0,1116.4379999999999,38.634,5.64,288.768,37.50599999999999,1486.986,0.5000019742543563,1.5000059227630689,1.5000059227630689,1.5000059227630689,1.5000059227630689,0.034660729227100104,0.0346432498673576,0.0346415206519439,0.005598384300482941,108.6502430331029,325.95072909930866,325.95072909930866,325.95072909930866,54.97235171234053,69.99999997004507,0.0,0.6000000002567566,0.7640204337587322,-0.1640204335019756,0.0002688490856580697,38.696555216845184,1149.003444783155,1.3384073153754936,39.76159268462451,0.19537817647696357,5.8046218235230365,1.6166342376818579,305.5833657623181,41.8469749463795,1540.0530250536208,9240.318150321724,48.14781440544813,24.073907202724065,2322.152185594552,0.3500013819780494,1.050004145934148,1.050004145934148,1.050004145934148,0.5752865598912121,16.85180158112948,13.543847803685711,1.4053332300928612,0.2051478953258654,1.6974726520250416,101.11080948677687,81.26308682211427,8.431999380557167,1.2308873719551923,10.18483591215025,232.1793313010711,8.030443892252961,1.1722690588617815,9.699805426091148,251.081849678277,9491.400000000001
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,70,3600,1,5,0.5,0,5655.3,84.7,55.6,353.2,24.2,1.2094222272955006,3.6,1.8,0.30893046743437796,0.30893046743437796,3.246,0.715,5655.3,84.7,55.6,353.2,24.2,6173.0,7208.4000000000015,1.2,0.9010500000000001,7208.4000000000015,0.0,1.0,0.0,5315.982,79.618,52.263999999999996,332.008,22.747999999999998,5802.62,1.4132164621909966,4.23964938657299,4.23964938657299,4.23964938657299,4.23964938657299,0.13929290807123576,0.13918854535605943,0.13918685209085532,0.0361073054818172,55.75996029448812,167.27988088346433,167.27988088346433,167.27988088346433,48.03072868072108,69.95401233887016,0.5531954204447168,0.6003944390858418,0.8744402001308438,-0.274045761045002,0.07756268554613607,740.478592034344,4914.821407965656,11.08191360415874,73.61808639584126,7.274461637676462,48.32553836232354,11.987914278407166,341.2120857215928,770.8228815545865,5402.177118445415,5402.177118445415,831.5114605950712,415.7557302975356,6376.88853940493,0.9892515235336976,2.9677545706010924,2.9677545706010924,2.9677545706010924,1.5244820992385377,822.5739792294042,732.5195753140622,32.88839974974852,21.58881677387663,35.57718739171696,822.5739792294042,732.5195753140622,32.88839974974852,21.58881677387663,35.57718739171696,740.478592034344,11.08191360415874,7.274461637676462,11.987914278407166,770.8228815545865,6173.0
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7093.3,203.2,106.4,345.9,15.7,1.2094222272955006,3.6,1.8,0.3301540719002201,0.3301540719002201,3.246,0.715,8795.327084686149,251.9575463618098,131.9305262445697,428.8982051503445,19.46719231240361,9627.580554755277,11292.087494893532,1.2,1.4115109368616916,11292.087494893532,0.0,1.0,0.0,8267.60745960498,236.84009358010118,124.01469466989552,403.1643128413238,18.299160773659395,9049.925721469961,3.5999812664542095,10.799943799362628,10.799943799362628,10.799943799362628,10.799943799362628,0.25412733773621166,0.253946347691029,0.25393823514641045,0.08444589805197775,41.241935931918164,123.72580779575448,123.72580779575448,123.72580779575448,19.723458655417318,60.629904498601036,0.7234475287674228,0.69272746423292,2.1294439648628325,-1.4367165006299125,0.9560653208585281,2101.025073157458,6694.302011528691,60.14467675146821,191.81286961034158,31.492072696694223,100.43845354787548,34.04557246039409,394.8526326899504,2226.707395066014,7400.873159689261,7400.873159689261,2478.0720388831273,1239.0360194415637,8814.015456010404,2.5199868865179464,7.559960659553839,7.559960659553839,7.559960659553839,4.006369645455266,6244.709041832272,5294.555632602203,454.6913901226821,238.0788306748179,257.38318843256894,6244.709041832272,5294.555632602203,454.6913901226821,238.0788306748179,257.38318843256894,2101.025073157458,60.14467675146821,31.492072696694223,34.04557246039409,2226.707395066014,9627.580554755277
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,7130.1280045716185,1,6,70,3600,1,5,0.5,0,4898.2,188.7,47.2,381.0,8.5,1.2094222272955006,3.6,1.8,0.3569190630727663,0.3569190630727663,3.246,0.715,6367.66,245.31,61.36000000000001,495.3,11.05,7180.68,8806.72,1.2,1.1008399999999998,8806.72,0.0,1.0,0.0,5985.600399999999,230.5914,57.6784,465.582,10.387,6749.839199999999,1.799995030454696,5.399985091364089,5.399985091364089,5.399985091364089,5.399985091364089,0.2684765209354254,0.26841058622732406,0.26840411399994507,0.09149062595284946,39.9497377264495,119.84921317934851,119.84921317934851,119.84921317934851,30.91173651940114,66.75019577430324,0.4624715532014482,0.6292116377008246,1.3587072332102577,-0.7294955955094331,0.4165496087017257,1606.9931711016905,4760.666828898309,61.89317285297937,183.41682714702063,15.481119848934433,45.87888015106557,42.596388612379556,452.70361138762047,1726.9638524159839,5453.716147584016,16361.148442752048,1966.9052150445705,983.4526075222852,6839.814784955429,1.259996521318287,3.779989563954862,3.779989563954862,3.779989563954862,2.0500832183040103,2478.293728718956,2024.8058053703728,233.9555474643164,58.518471467306625,161.01390441696046,7434.881186156868,6074.417416111119,701.8666423929492,175.55541440191988,483.04171325088134,4820.979513305071,185.6795185589381,46.4433595468033,127.78916583713867,5180.891557247952,21542.04
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,7229.63859674559,1,6,70,3600,1,5,0.5,0,4433.7,175.4,49.6,508.0,14.5,1.2094222272955006,3.6,1.8,0.35363943125428404,0.35363943125428404,3.249,0.708,5763.81,228.02,64.48,660.4,18.85,6735.56,8679.06,1.2,1.0848825,8679.06,0.0,1.0,0.0,5417.9814,214.3388,60.611200000000004,620.776,17.719,6331.4264,1.799999953340641,5.399999860021923,5.399999860021923,5.399999860021923,5.399999860021923,0.2641664241737785,0.26410608723151685,0.2641002507582755,0.08824665827162537,40.26891196131287,120.80673588393861,120.80673588393861,120.80673588393861,31.72836797147716,67.80093070358494,0.4994257662389647,0.619460523095434,1.3237365387894116,-0.7042760156939776,0.39207012260713353,1431.2487726780423,4332.561227321958,56.60818180989864,171.41181819010137,16.007433118759987,48.47256688124001,54.781407535226506,605.6185924647734,1558.6457951419275,5176.9142048580725,20707.65681943229,1813.4398400696978,906.7199200348489,6865.620159930302,1.2599999673384485,3.779999902015346,3.779999902015346,3.779999902015346,2.094248505776955,2284.9341392580604,1803.3734068275278,213.97892169468375,60.508095620429955,207.07371511541893,9139.736557032242,7213.493627310111,855.915686778735,242.03238248171982,828.2948604616757,5724.995090712169,226.43272723959456,64.02973247503995,219.12563014090603,6234.58318056771,26942.24
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,6217.690612419211,1,6,70,3600,1,5,0.5,0,4634.5,145.1,38.7,394.3,9.7,1.2094222272955006,3.6,1.8,0.3900904382949223,0.3900904382949223,3.399,0.592,6024.85,188.63,50.31,512.59,12.61,6788.990000000001,8317.27,1.2,1.03965875,8317.27,0.0,1.0,0.0,5663.359,177.3122,47.2914,481.8346,11.853399999999999,6381.6506,1.7999852123899898,5.3999556371699695,5.3999556371699695,5.3999556371699695,5.3999556371699695,0.3299628872965001,0.3299214870594584,0.3299183402075136,0.09635586784009005,38.844403403954416,116.53321021186325,116.53321021186325,116.53321021186325,29.250401723391224,64.1459204090265,0.40258926303806963,0.6547571495145283,1.4358777153618736,-0.7811205658473452,0.4705689462078569,1868.6982874366195,4156.151712563381,58.4991046977841,130.1308953022159,15.60230019408961,34.707699805910394,46.42759103838266,466.16240896161736,1989.2272833668758,4799.762716633124,9599.525433266248,2230.2852752273884,1115.1426376136942,6086.984724772612,1.2599896486729927,3.7799689460189785,3.7799689460189785,3.7799689460189785,2.018110523813905,2810.136360374306,2354.5404986630892,221.12479912753682,58.97621022012461,175.49485236355548,5620.272720748612,4709.0809973261785,442.24959825507364,117.95242044024921,350.98970472711096,3737.396574873239,116.9982093955682,31.20460038817922,92.85518207676532,3978.4545667337516,13577.980000000001
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5423.243373338456,1,6,70,3600,1,5,0.5,0,4457.9,89.5,26.6,356.8,9.7,1.2094222272955006,3.6,1.8,0.4244357683356592,0.4244357683356592,3.399,0.592,5795.2699999999995,116.35000000000001,34.580000000000005,463.84000000000003,12.61,6422.65,7677.41,1.2,0.95967625,7677.41,0.0,1.0,0.0,5447.5538,109.369,32.5052,436.0096,11.853399999999999,6037.290999999999,1.7999838019942045,5.3999514059826135,5.3999514059826135,5.3999514059826135,5.3999514059826135,0.37730554427795365,0.37727358894306595,0.3772721392733762,0.11995342488315136,36.02062021017263,108.06186063051788,108.06186063051788,108.06186063051788,29.323140978987137,62.254829004132546,0.5582170587419583,0.6746464599109572,1.4323158637779307,-0.7576694038669736,0.46807565009909696,2055.3922514924348,3739.877748507565,41.26203514911418,75.08796485088583,12.26330634150895,22.316693658491054,52.30084480193287,411.5391551980672,2161.2184377849903,4261.431562215009,8522.863124430018,2372.8708103701024,1186.4354051850512,5304.539189629897,1.259988661395943,3.7799659841878293,3.7799659841878293,3.7799659841878293,1.9762597561718385,2989.790316023732,2589.770931601546,155.9690893020142,46.35488082457872,197.69541429559308,5979.580632047464,5179.541863203092,311.9381786040284,92.70976164915744,395.39082859118616,4110.7845029848695,82.52407029822837,24.5266126830179,104.60168960386574,4322.436875569981,12845.3
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,4068.5,78.6,12.1,349.5,27.8,1.2094222272955006,3.6,1.8,0.2735562310030395,0.2735562310030395,3.399,0.592,4068.5,78.6,12.1,349.5,27.8,4536.500000000001,5472.5,1.2,0.6840625,5472.5,0.0,1.0,0.0,3824.39,73.88399999999999,11.373999999999999,328.53,26.131999999999998,4264.31,0.7171669683095013,2.151500904928504,2.151500904928504,2.151500904928504,2.151500904928504,0.16132501822699608,0.16129340045625262,0.16129175229974935,0.032034821982388405,53.76297725982786,161.2889317794836,161.2889317794836,161.2889317794836,54.48463588905482,69.98192485712057,0.30045656544778987,0.6001549698118449,0.7708595150662867,-0.1707045452544418,0.005056206000946205,616.9697864571415,3451.5302135428583,11.917001599309767,66.68299840069022,1.834532390657349,10.26546760934265,10.524400065874062,338.97559993412597,641.2457205129826,3895.2542794870174,19476.271397435088,689.7975886246651,344.89879431233254,4782.702411375334,0.5020168778166509,1.5060506334499528,1.5060506334499528,1.5060506334499528,0.77146720758683,346.2900317668089,309.72924590442,17.947607807464575,2.7628986690339565,15.850279385890357,1731.4501588340445,1548.6462295221,89.73803903732288,13.814493345169783,79.25139692945179,3084.8489322857076,59.58500799654884,9.172661953286745,52.62200032937031,3206.2286025649137,22682.500000000004
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,70,3600,1,5,0.5,0,1579.5,38.7,15.7,309.6,36.3,1.2094222272955006,3.6,1.8,0.28885044245975383,0.28885044245975383,3.402,0.708,1579.5,38.7,15.7,309.6,36.3,1979.8,2780.4,1.2,0.34755,2780.4,0.0,1.0,0.0,1484.73,36.378,14.758,291.024,34.12199999999999,1861.012,0.5000003161875609,1.5000009485626826,1.5000009485626826,1.5000009485626826,1.5000009485626826,0.03466275161314842,0.03463872242849254,0.03463758944186733,0.005597662452364827,108.6546697602766,325.9640092808298,325.9640092808298,325.9640092808298,54.97265803677407,69.99999989676968,0.0,0.6000000008848313,0.7640161764036226,-0.16401617551879133,0.0002658689370812948,51.46482720258985,1528.03517279741,1.2600874445037016,37.4399125554963,0.511181544983078,15.188818455016921,1.6290541175370215,307.970945882463,54.86515030961366,1924.934849690386,11549.609098142317,61.66579652366126,30.83289826183063,2718.734203476339,0.3500002213312926,1.0500006639938777,1.0500006639938777,1.0500006639938777,0.5619763654303845,21.583042431851894,18.012700911683176,1.323092653419235,0.5367409616536482,1.710507905095833,129.49825459111136,108.07620547009905,7.938555920515411,3.2204457699218887,10.263047430574998,308.7889632155391,7.560524667022209,3.067089269898468,9.774324705222128,329.1909018576819,11878.8
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,2944.9,119.7,50.8,403.9,38.7,1.2094222272955006,3.6,1.8,0.2735562310030395,0.2735562310030395,3.246,0.715,2944.9,119.7,50.8,403.9,38.7,3558.0,4784.200000000001,1.2,0.5980250000000001,4784.200000000001,0.0,1.0,0.0,2768.206,112.518,47.751999999999995,379.66599999999994,36.378,3344.52,0.6416044450017306,1.924813335005192,1.924813335005192,1.924813335005192,1.924813335005192,0.16281852892886958,0.16279640614300223,0.16279464872920985,0.04483005385009416,51.876980068355735,155.6309402050672,155.6309402050672,155.6309402050672,54.76103157696163,69.99239906097813,0.27229442330261916,0.6000651579810709,0.7669687511451064,-0.16690359316403558,0.002332671256119982,450.71522869207035,2494.1847713079296,18.317526026398326,101.38247397360168,7.773770066117228,43.02622993388277,17.020447225049846,386.8795527749501,493.82697200963577,3064.173027990364,3064.173027990364,580.0504586447665,290.02522932238327,4204.149541355233,0.4491231115012114,1.3473693345036342,1.3473693345036342,1.3473693345036342,0.7536302666443114,260.5140668142423,202.42662591116272,24.68047285194131,10.474139400568642,22.93282865056964,260.5140668142423,202.42662591116272,24.68047285194131,10.474139400568642,22.93282865056964,450.71522869207035,18.317526026398326,7.773770066117228,17.020447225049846,493.82697200963577,3558.0
