,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2032.0000000000005,413418055.541859,,116108819.089887,,28474.051344,,1.678414,,0.145887,
1,2033.0000000000007,441966649.731719,0.06905502507006367,118624761.212975,0.021668828800508688,29033.877352,0.019660918681245754,1.759719,0.0484415644769407,0.146633,0.005113546786211343
2,2034.0000000000002,472486667.809076,0.06905502507006611,121195220.855201,0.021668828800515794,29604.710053,0.01966091865992814,1.844962,0.04844125681429823,0.147382,0.005107990697864828
3,2034.9999999999993,505114246.499903,0.06905502507006456,123821379.347352,0.021668828800507134,30186.76585,0.019660918683478856,1.934336,0.048442190137249375,0.148136,0.005115957172517449
4,2035.9999999999998,539994923.4552,0.06905502507006323,126504443.618273,0.021668828800511797,30780.265399,0.019660918693613638,2.028038,0.0484414289968238,0.148894,0.005116919587406121
5,2036.999999999999,577284286.432108,0.06905502507006767,129245646.749542,0.021668828800516904,31385.433694,0.01966091868134634,2.12628,0.0484418931006223,0.149655,0.005111018576974269
6,2038.0000000000005,617148667.304231,0.06905502507006367,132046248.54217,0.02166882880051757,32002.500154,0.01966091869292752,2.22928,0.048441409409861524,0.15042,0.005111757041194709
7,2038.999999999999,659765883.996884,0.06905502507006833,134907536.095579,0.02166882880050336,32631.698707,0.019660918677360195,2.33727,0.0484416493217541,0.151189,0.005112352080840266
8,2039.9999999999998,705326033.656661,0.069055025070063,137830824.399134,0.02166882880051957,33273.267882,0.01966091869015618,2.450492,0.04844198573549474,0.151962,0.005112805825820743
9,2041.0000000000002,747992122.344914,0.0604912999837206,141093770.354062,0.023673557559802827,34021.56507,0.022489440792342608,2.541567,0.03716600584698915,0.153341,0.009074637080322745
10,2041.9999999999995,793239138.203138,0.06049129998371794,144433961.847869,0.0236735575598066,34786.691044,0.0224894408127827,2.636027,0.0371660475604223,0.154732,0.00907128556615655
11,2043.0,841223204.871012,0.0604912999837206,147853227.557265,0.023673557559803493,35569.024272,0.022489440775222524,2.733997,0.037165780168412654,0.156136,0.009073753328335377
12,2044.0000000000002,892109890.110128,0.06049129998371683,151353439.450245,0.023673557559805714,36368.951738,0.02248944080902726,2.835609,0.037166097841365486,0.157552,0.009069016754624126
13,2044.9999999999993,946074777.091224,0.060491299983720825,154936513.810945,0.023673557559806158,37186.869125,0.022489440798080462,2.940997,0.03716591391831536,0.158981,0.009070021326292421
14,2045.9999999999993,1003304070.239281,0.060491299983720825,158604412.288764,0.02367355755980549,38023.181016,0.022489440780529835,3.050303,0.037166307888107486,0.160423,0.00907026625823204
15,2046.9999999999995,1063995237.72701,0.06049129998371727,162359142.972321,0.02367355755980438,38878.301095,0.022489440813491468,3.16367,0.03716581598614965,0.161879,0.00907600531095909
16,2048.0,1128357692.833605,0.06049129998372105,166202761.488837,0.023673557559805936,39752.652346,0.022489440803071803,3.281251,0.0371660128900928,0.163347,0.009068501782195426
17,2049.000000000001,1196613516.519738,0.060491299983717495,170137372.129542,0.023673557559807712,40646.667267,0.02248944078545123,3.403202,0.03716600772083556,0.164829,0.00907271024261247
18,2049.999999999999,1268998223.712108,0.06049129998372038,174165129.001725,0.023673557559806824,41560.788084,0.02248944079462456,3.529686,0.037166174679022834,0.166324,0.009070005884886712
