Year,Direction,Segment,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
2032,NB,1,69.99999997004507,69.95401233887016,60.629904498601036,66.75019577430324,67.80093070358494,64.1459204090265,62.254829004132546,69.98192485712057
2032,NB,10,69.99893991619409,69.98538583135098,69.91214018829393,69.9775641883325,69.98704530129424,69.97313796430915,69.973660150307,69.98579689959571
2032,NB,2,69.99895781823251,69.98515118872214,69.9016094735818,69.9650289537595,69.95771375805136,59.9549395331011,60.79748799768091,69.98538441163595
2032,NB,3,69.99918369497027,69.9541544778021,67.02973151830565,69.84075166516212,69.77088503317728,68.18618685155724,68.36687847246598,69.97352506088747
2032,NB,4,69.99855429080142,69.96941355864374,68.10150824941543,69.95301713082723,69.95912898452124,66.83275015105552,66.49026585691409,69.99676298299106
2032,NB,5,69.9984331805585,69.96742105883517,61.49751411189481,69.95274322813363,69.956270462077,69.9312027327226,69.93226791239721,69.98525973657698
2032,NB,6,69.998385694136,69.96621729586653,63.296256533910764,69.86740475529777,69.90455193079161,69.9521588546121,69.6662327047917,69.98023898287397
2032,NB,7,69.99859910401327,69.96447399589921,60.6674695580644,69.95839563796845,69.96064194704654,69.9488009653732,69.91072344676736,69.9765972772774
2032,NB,8,69.9986520024492,69.96963917265273,62.7971962362771,69.97079934140002,69.97702033733717,69.9604324505604,69.95092973828257,69.9800439911595
2032,NB,9,69.99919296326502,69.97788805189982,58.11481667872337,69.98219801633442,69.9848353247238,69.94404068260592,69.93135674576673,69.98381765148787
2032,SB,1,69.99999989676968,69.99239906097813,69.98721114515156,69.96576433971381,69.94842816477185,69.80476141237529,63.11210602158892,69.90907629182115
2032,SB,10,69.99928727568131,69.99440691868155,69.98731637880094,69.98732962062861,69.98540938953245,69.93339710123867,69.64993596234685,69.99039200501304
2032,SB,2,69.99999992197019,69.20423611090595,60.4078762461195,67.66723216349816,69.60020442582793,65.38248899699154,56.15023844884709,69.97724668087149
2032,SB,3,69.99999994843039,66.91132767285106,59.933258300247715,58.1234278039724,62.487913139086125,60.55437683867111,63.372318647484356,69.97862236225174
2032,SB,4,70.0,69.98440939866796,69.9260413040537,69.96898778748073,69.95948441526559,68.27948607023457,61.98803300867143,69.98596651385807
2032,SB,5,69.99839223779647,69.99387457633557,69.98410621263967,69.97103089133924,69.96759091226885,62.085465556236514,55.88915506637236,69.97749732924152
2032,SB,6,69.99844135392492,69.98573654023491,69.84188330207154,69.96591488718443,69.95558292658703,67.22576035336414,62.28869024862982,69.96065288223134
2032,SB,7,69.99850873045132,69.98456154620207,69.970313328458,69.97697246150211,69.96855916869963,69.91733361482905,60.348880919516674,69.97125148168607
2032,SB,8,69.99876501297224,69.98000425416747,69.97062304406123,69.9810068778367,69.97666473841541,69.95120595141228,67.12921420032438,69.97424435723033
2032,SB,9,69.99935510292708,69.99362276885073,69.97860973050412,69.98472775247895,69.9845940661448,69.9582849591555,69.55763807899918,69.9813326628652
2040,NB,1,69.99998218792689,69.9359734110696,44.009866687403985,59.285991667008645,62.086273566432496,63.69536964263741,61.38515795338447,69.97240579085879
2040,NB,10,69.99858094432373,69.97510384407983,69.64456672669942,69.96115463068371,69.97733827530962,69.95364043320427,69.95395234467297,69.97666539608907
2040,NB,2,69.99869025831606,69.9742632315609,69.52779654181107,69.94071002386204,69.92932083344351,53.56125704181394,55.80363086011476,69.97466551962141
2040,NB,3,69.99892073851815,69.68797326337605,60.108956337295446,69.03199164296078,68.55267734118047,62.13943666943771,64.03017989678244,69.81867453977044
2040,NB,4,69.99757253586642,69.94634088801732,62.39310049487639,69.88846885408228,69.92867378075515,56.474288739772696,57.48421199976971,69.99418285440689
2040,NB,5,69.99772826897271,69.94574451301999,60.968520818700604,69.91883299367214,69.9274449931753,69.86297930845501,69.7464755560293,69.97611378573482
2040,NB,6,69.99771923964529,69.9435026664001,63.13006802909129,69.25016974110964,69.43683247053548,69.91907520446249,68.74823130938076,69.96828734350811
2040,NB,7,69.99834797885272,69.92935123371947,58.44625185541245,69.71116541690651,69.87581690358813,69.91358315676918,69.61670973288626,69.96383735623189
2040,NB,8,69.99837713646896,69.95001831501637,47.58180551947686,69.92792730974655,69.96168216149381,69.93626468635246,69.79412613905194,69.96985262845966
2040,NB,9,69.9990671269893,69.96546954858873,55.982729511202706,69.9717370977839,69.9756317402261,69.74666376220608,69.74269353517255,69.97623558382799
2040,SB,1,69.99996020549915,69.98839210353454,69.9796789813832,69.95342221775925,69.92634764061677,69.05377231814975,62.45430366516454,69.53863514052343
2040,SB,10,69.99884133793286,69.99145486671102,69.97872085648044,69.97784221699162,69.9745276014183,69.88487069591001,68.5463293387597,69.98361871344001
2040,SB,2,69.99963220084226,66.21193947848207,54.30037411811179,58.70133160119941,67.12785093564497,63.05966051755225,48.56179216827286,69.9605825802618
2040,SB,3,69.99982511798015,58.479121666241696,40.43448178716715,52.14260337427044,59.22800211552755,56.004391711866454,60.62251048389782,69.96441211882585
2040,SB,4,69.99999999979394,69.97608102485637,69.65866935514704,69.92154865798828,69.92432396641851,61.517627335265715,58.39144704811618,69.97510832285549
2040,SB,5,69.9974770482302,69.98990596046312,69.97436403304879,69.9540027807975,69.94594500033288,61.19064288839746,38.551795887314924,69.9640409677761
2040,SB,6,69.99826319960665,69.97927038921011,69.40333639127859,69.8681148688115,69.83693326683186,59.646532670480056,46.664166422831606,69.93964232261662
2040,SB,7,69.99806327199019,69.97592473756794,69.87773806088339,69.96261903335134,69.94693465167826,69.67738573466445,58.309386072770224,69.95350647131521
2040,SB,8,69.99840338452034,69.9683619468131,69.88224898417322,69.96949088164222,69.9616549502142,69.91922024833906,60.33549156371338,69.95834060538296
2040,SB,9,69.99912794441354,69.99093927087935,69.94482794242107,69.97605971928843,69.97539226372778,69.93162391276262,68.4031853484625,69.9705589303655
2050,NB,1,69.99990699706734,69.59201905783675,35.25940416249208,54.49508921315374,58.80310542607079,46.27329638982078,43.857281438646154,69.9542478730664
2050,NB,10,69.99832339876455,69.95479246940796,68.60867820292357,69.92724892214802,69.95689801163263,69.91374620617799,69.88973854001607,69.96031419209623
2050,NB,2,69.9896921619988,69.95351076011158,67.23172638868294,69.89651981129273,69.77062857207049,25.245321971089798,29.501736614013325,69.95374328738563
2050,NB,3,69.99218421003243,67.82238540072579,53.61470278905724,64.47677503356297,61.75926041693381,56.631068948540936,60.583187280855995,68.75854470427363
2050,NB,4,69.9959936873582,69.86762892024086,62.01972123728004,68.9387736371125,69.63753046592512,48.79054214340966,50.53523761259199,69.98882010405403
2050,NB,5,69.99686952797555,69.85204463141153,51.34622286937482,68.94093349596353,69.38765663909503,68.90294320444222,68.80807784718938,69.95947241148842
2050,NB,6,69.99700502323195,69.81747055129146,51.72643287944696,65.57180148683969,66.47683205400823,69.80979792157639,64.73240199301863,69.94733231242992
2050,NB,7,69.995165467946,69.38203763100677,35.83898204882983,67.8780785382527,68.94922176556543,69.42567070377002,68.03843447852603,69.88685264995902
2050,NB,8,69.99697083096379,69.71793654088923,24.80086744282856,69.41120678842492,69.93367362330295,69.64895058055718,68.95725910100737,69.92328548830594
2050,NB,9,69.99871637391448,69.90465591036853,34.68796066338989,69.95336816413818,69.95913223016106,68.27267564827879,68.82009486977294,69.96511093117341
2050,SB,1,69.9998007506187,69.98067465687485,69.96464002917568,69.81830103451838,69.68279186453357,64.82225122209046,46.121889425986105,67.19700090123814
2050,SB,10,69.99811507797665,69.98720151113397,69.94413817188642,69.95787589812772,69.95169455349546,68.64331787249203,68.03600024120828,69.9703933965281
2050,SB,2,69.99855010415295,55.01248022747849,29.91540620837641,49.04153538441947,65.10630615237068,37.64162335737707,30.820948816091303,69.92867890214742
2050,SB,3,69.99929088607901,50.22620049779114,18.640954650008307,25.958528036073023,40.837091425155975,30.4009397969375,40.63205148118725,69.93792178084207
2050,SB,4,69.9999999881857,69.93147452892534,68.15176101263285,69.27359443577974,69.25198960202793,55.91995051969657,38.11283217625527,69.95357085283845
2050,SB,5,69.99601878243881,69.9824430821182,69.90318010359437,69.82012799142964,69.89181303312263,52.781446522099145,19.549453922681202,69.9399424390838
2050,SB,6,69.99014088868476,69.83941198400493,67.34094680590012,69.04800866411168,68.79422935640784,55.31052239392829,33.07251960614714,69.58925774744498
2050,SB,7,69.99777443077035,69.94021638193425,69.38192169498387,69.86511686204439,69.78881162010498,66.7447872912525,47.59767032367581,69.87442743609151
2050,SB,8,69.99818329817703,69.89124894236822,69.42478669722405,69.93121216210143,69.91268563090472,69.47573861200814,56.720783405603434,69.93116177467444
2050,SB,9,69.99893995878932,69.98748722166933,69.75218839409447,69.96132340845622,69.95911357745119,69.84941356291291,63.61021314484332,69.95209488041256
