,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,6254.8511651611725,1,6,70,3600,1,5,0.5,0,1187.7,41.1,6.0,307.2,39.9,1.2094222272955006,3.6,1.8,0.45662790077524257,0.45662790077524257,3.402,0.708,1187.7,41.1,6.0,307.2,39.9,1581.9,2370.2999999999997,1.2,0.2962875,2370.2999999999997,0.0,1.0,0.0,950.1600000000001,32.88,4.800000000000001,245.76,31.92,1265.5200000000002,0.5877598118441112,1.7632794355323336,1.7632794355323336,1.7632794355323336,1.7632794355323336,0.21496565792974381,0.21495652997457915,0.21495562634086696,0.21496337699471543,52.50222626310566,157.506678789317,157.506678789317,157.506678789317,54.94416591462451,69.99899457210523,0.23471277071497576,0.6000086180771673,0.7644123684625967,-0.16440375038542943,0.0005432033783632232,204.2517695385254,983.4482304614746,7.067770705564163,34.03222929443584,1.0317870064361616,4.968212993563839,52.82939953022126,254.37060046977874,265.18072678074697,1316.7192732192532,7900.315639315519,387.03864126519017,0.10751073368477504,2322.231847591141,1625.5622933137986,1983.2613587348098,11899.56815240886,8329.697706686202,2370.3,14221.800000000001,9955.26,0.3789538611569702,0.4114318682908778,1.2342956048726335,1.2342956048726335,1.2342956048726335,0.8578517817945163,159.24003127650002,84.03568714295331,8.723718318125398,1.273530167208846,65.20709564821247,955.4401876590001,504.2141228577199,52.342309908752384,7.641181003253076,391.2425738892748,1225.5106172311523,42.406624233384974,6.19072203861697,316.97639718132757,1591.084360684482,857.8574320618065,29.68463696336948,4.333505427031879,221.88347802692928,9491.400000000001,-0.21507206995627495,214.505986803645
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,5655.3,84.7,55.6,353.2,24.2,1.2094222272955006,3.6,1.8,0.3214285714285714,0.3214285714285714,3.246,0.715,5655.3,84.7,55.6,353.2,24.2,6173.0,7208.4000000000015,1.2,0.9010500000000001,7208.4000000000015,0.0,1.0,0.0,4524.240000000001,67.76,44.480000000000004,282.56,19.36,4938.400000000001,1.0821722727022236,3.246516818106671,3.246516818106671,3.246516818106671,3.246516818106671,0.13632438677845427,0.1362513735120531,0.13625019309192482,0.1362622655615504,56.29428560328134,168.88285680984404,168.88285680984404,168.88285680984404,52.08981782849034,69.96698618403694,0.45039758249324113,0.6002831090869876,0.8062996138379322,-0.20601650475094468,0.029864275141098035,616.764243638554,5038.535756361446,9.23239306917672,75.46760693082328,6.060408588728817,49.53959141127118,38.50226575707168,314.6977342429283,670.5593110535312,5502.440688946469,5502.440688946469,778.1494458834858,0.21615262385652384,778.1494458834858,544.70461211844,6430.250554116515,6430.250554116515,4501.17538788156,7208.400000000001,7208.400000000001,5045.88,0.6931153846153847,0.7575205908915564,2.2725617726746696,2.2725617726746696,2.2725617726746696,1.2558050279410449,589.4642280475953,467.21161428186133,20.98118355931758,13.772652885534352,87.49877732088206,589.4642280475953,467.21161428186133,20.98118355931758,13.772652885534352,87.49877732088206,616.764243638554,9.23239306917672,6.060408588728817,38.50226575707168,670.5593110535312,431.7349705469878,6.4626751484237035,4.2422860121101715,26.951586029950178,6173.0,-0.2555086238604529,315.1705560708756
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,7093.3,203.2,106.4,345.9,15.7,1.2094222272955006,3.6,1.8,0.3214285714285714,0.3214285714285714,3.246,0.715,7447.965,213.35999999999999,111.72000000000001,363.195,16.485,8152.724999999999,9106.9,1.2,1.1383625,9106.9,0.0,1.0,0.0,5958.372,170.688,89.37600000000002,290.556,13.188,6522.18,1.7999998237803303,5.3999994713409905,5.3999994713409905,5.3999994713409905,5.3999994713409905,0.15171906495841006,0.1515961846944694,0.1515906786836494,0.15160430114029216,53.63530170351256,160.90590511053767,160.90590511053767,160.90590511053767,45.8371053402192,69.76344374784387,0.7769813684025624,0.6020345003581918,0.9162882273708418,-0.31425372701265,0.1068563046141347,903.9986285143717,6543.966371485629,25.87564957312959,187.4843504268704,13.548568498029852,98.17143150197016,44.049539322118726,319.14546067788126,987.4723859076499,7165.25261409235,7165.25261409235,1154.4199006942063,0.32067219463727953,1154.4199006942063,808.0939304859444,8407.825099305794,8407.825099305794,5885.477569514055,9562.244999999999,9562.244999999999,6693.5715,0.9194466346153846,1.259999876646231,3.779999629938693,3.779999629938693,3.779999629938693,2.1043176978646283,1454.568932472654,1139.0381604164704,97.80994581085314,51.21358390875187,166.50724233657868,1454.568932472654,1139.0381604164704,97.80994581085314,51.21358390875187,166.50724233657868,903.9986285143717,25.87564957312959,13.548568498029852,44.049539322118726,987.4723859076499,632.7990399600602,18.112954701190713,9.483997948620896,30.834677525483105,8152.724999999999,-0.3429638378246506,343.6713080652577
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,6722.4641675502235,1,6,70,3600,1,5,0.5,0,4898.2,188.7,47.2,381.0,8.5,1.2094222272955006,3.6,1.8,0.4359424190733675,0.4359424190733675,3.246,0.715,4898.2,188.7,47.2,381.0,8.5,5523.599999999999,6774.4,1.2,0.8468,6774.4,0.0,1.0,0.0,3918.56,150.96,37.760000000000005,304.8,6.800000000000001,4418.88,1.7999947620969103,5.3999842862907315,5.3999842862907315,5.3999842862907315,5.3999842862907315,0.18708690993714963,0.1870017109406945,0.18699335920073928,0.18701306035646686,48.50486842869212,145.51460528607637,145.51460528607637,145.51460528607637,39.35542609089183,69.87854585173878,0.6461646958763304,0.6010428449543204,1.0671971865582268,-0.46615434160390645,0.21249257604530425,733.1112818033171,4165.088718196683,28.229778283607246,160.47022171639276,7.0608692434199165,40.13913075658009,57.001580796651105,323.9984192033489,825.4035101269953,4698.196489873005,14094.589469619015,1009.9879667743519,0.2805522129928755,3029.963900323056,2120.974730226139,5764.412033225648,17293.236099676942,12105.26526977386,6774.4,20323.199999999997,14226.239999999998,1.007725713541245,1.2599963334678372,3.779989000403512,3.779989000403512,3.779989000403512,2.202526434246725,1272.581134982319,923.7175270960859,106.70825139586532,26.690008073414752,215.46534841695322,3817.7434049469575,2771.1525812882574,320.12475418759595,80.07002422024425,646.3960452508596,2199.333845409951,84.68933485082174,21.18260773025975,171.00474238995332,2476.210530380986,1539.5336917869658,59.28253439557521,14.827825411181824,119.70331967296731,16570.8,-0.43680244614144964,231.6822478885812
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,6606.808870043984,1,6,70,3600,1,5,0.5,0,4433.7,175.4,49.6,508.0,14.5,1.2094222272955006,3.6,1.8,0.44088216574791295,0.44088216574791295,3.249,0.708,4433.7,175.4,49.6,508.0,14.5,5181.2,6676.2,1.2,0.834525,6676.2,0.0,1.0,0.0,3546.96,140.32000000000002,39.68000000000001,406.40000000000003,11.600000000000001,4144.96,1.7999733227068744,5.399919968120623,5.399919968120623,5.399919968120623,5.399919968120623,0.18868792392356684,0.18861138883177847,0.18860399775582223,0.18863093842458747,48.1445854346341,144.4337563039023,144.4337563039023,144.4337563039023,39.23831744216604,69.88378988255734,0.6506030587587627,0.6009977431187229,1.070382287974107,-0.46938454485538406,0.21472214703642034,669.2685186399347,3764.431481360065,26.46595008087516,148.93404991912485,7.483806630951028,42.11619336904897,76.65961337575236,431.3403866242476,779.8778887275131,4401.322111272487,17605.288445089947,1001.0966289026703,0.27808239691740844,4004.3865156106813,2803.070560927477,5675.103371097329,22700.413484389315,15890.28943907252,6676.199999999999,26704.799999999996,18693.359999999997,1.0105029722095704,1.259981325894812,3.779943977684436,3.779943977684436,3.779943977684436,2.310550474019382,1261.363057833613,843.2658354956016,100.03980862190097,28.288369804818185,289.76904391129233,5045.452231334452,3373.063341982406,400.1592344876039,113.15347921927274,1159.0761756451693,2677.0740745597386,105.86380032350064,29.93522652380411,306.63845350300943,3119.5115549100524,1873.951852191817,74.10466022645045,20.954658566662875,214.64691745210658,20724.8,-0.4385204707971949,230.08512007076507
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4634.5,145.1,38.7,394.3,9.7,1.2094222272955006,3.6,1.8,0.4891304347826087,0.4891304347826087,3.399,0.592,4634.5,145.1,38.7,394.3,9.7,5222.3,6397.9000000000015,1.2,0.7997375000000002,6397.9000000000015,0.0,1.0,0.0,3707.6000000000004,116.08,30.960000000000004,315.44000000000005,7.76,4177.84,1.7999979445088814,5.399993833526644,5.399993833526644,5.399993833526644,5.399993833526644,0.261364731348587,0.2613061062163871,0.2613016427109389,0.26131655638750545,43.706238429551995,131.11871528865598,131.11871528865598,131.11871528865598,35.52273946160884,69.51866808701875,0.5989885861860906,0.6041542675620202,1.1823412449760933,-0.5781869774140731,0.2930934169378108,969.0358779480213,3665.464122051979,30.332412809598214,114.76758719040178,8.08989885833067,30.610101141669332,82.42969454687473,311.8703054531253,1089.8878841628248,4132.412115837175,8264.82423167435,1331.591896592432,0.3698866379423422,2663.183793184864,1864.2286552294047,5066.3081034075685,10132.616206815137,7092.831344770596,6397.900000000001,12795.800000000001,8957.060000000001,1.142482142857143,1.259998561156217,3.779995683468651,3.779995683468651,3.779995683468651,2.199182789000506,1677.8038737537427,1220.9838119232584,114.65638948947047,30.5797827641879,311.58388957682587,3355.6077475074853,2441.9676238465167,229.31277897894094,61.1595655283758,623.1677791536517,1938.0717558960425,60.66482561919643,16.17979771666134,164.85938909374946,2179.7757683256496,1356.6502291272297,42.465377933437495,11.325858401662938,115.40157236562462,10444.6,-0.489018699018458,186.7905727547854
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4457.9,89.5,26.6,356.8,9.7,1.2094222272955006,3.6,1.8,0.4891304347826087,0.4891304347826087,3.399,0.592,4680.795,93.97500000000001,27.930000000000003,374.64000000000004,10.185,5187.5250000000015,5905.700000000001,1.2,0.7382125,5905.700000000001,0.0,1.0,0.0,3744.6360000000004,75.18,22.344000000000005,299.71200000000005,8.148000000000001,4150.020000000001,1.7999976549495085,5.399992964848526,5.399992964848526,5.399992964848526,5.399992964848526,0.25196778757830085,0.25190477361304686,0.25190193007175893,0.2519168493564638,44.46774395389594,133.40323186168783,133.40323186168783,133.40323186168783,41.264076088119396,69.65715883048276,0.8522704606394226,0.6029531020955211,1.0178344938660213,-0.4148813917705002,0.1779386911607604,943.5276482060583,3737.267351793942,18.938200880228866,75.03679911977115,5.628496725523383,22.30150327447662,75.5025027543245,299.13749724567555,1043.5968485661351,4143.928151433865,8287.85630286773,1243.7352492862885,0.3454820136906357,2487.470498572577,1741.229349000804,4957.249750713712,9914.499501427425,6940.149650999197,6200.985000000001,12401.970000000001,8681.379,1.1073187500000001,1.259998358464656,3.7799950753939675,3.7799950753939675,3.7799950753939675,2.1451967157329803,1567.1043724653532,1188.8432879056509,71.58630606408681,21.27568990434946,285.39908859126604,3134.2087449307064,2377.6865758113017,143.17261212817363,42.55137980869892,570.7981771825321,1887.0552964121166,37.87640176045773,11.256993451046766,151.005005508649,2087.1936971322702,1320.9387074884814,26.513481232320412,7.879895415732736,105.70350385605428,10375.050000000003,-0.4076118408943522,260.3150236169492
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4068.5,78.6,12.1,349.5,27.8,1.2094222272955006,3.6,1.8,0.4891304347826087,0.4891304347826087,3.399,0.592,4068.5,78.6,12.1,349.5,27.8,4536.500000000001,5472.5,1.2,0.6840625,5472.5,0.0,1.0,0.0,3254.8,62.879999999999995,9.68,279.6,22.240000000000002,3629.2000000000007,1.7999967815656528,5.399990344696958,5.399990344696958,5.399990344696958,5.399990344696958,0.1886626911870718,0.18858982704672764,0.18858603162559334,0.18860528451037384,50.4916438743542,151.4749316230626,151.4749316230626,151.4749316230626,41.30090350948284,69.95882628204703,0.6788064010027522,0.6003531252893264,1.016926905493887,-0.4165737802045606,0.17730337930026624,614.0593272756813,3454.4406727243186,11.858528324698232,66.74147167530177,1.8255127861357434,10.274487213864257,52.73403754910053,296.76596245089945,680.4774059356158,3856.022594064384,19280.11297032192,813.3135632554847,0.22592043423763464,4066.567816277424,2846.5974713941964,4659.186436744515,23295.932183722576,16307.152528605802,5472.5,27362.5,19153.75,0.9772321428571429,1.259997747095957,3.7799932412878703,3.7799932412878703,3.7799932412878703,2.1513745842166583,1024.7732573844958,773.7133689506173,44.82515691898009,6.9004259934776995,199.33430552142076,5123.866286922479,3868.5668447530866,224.12578459490047,34.5021299673885,996.6715276071038,3070.2966363784067,59.292641623491164,9.127563930678717,263.67018774550263,3402.387029678079,2149.2076454648845,41.50484913644381,6.389294751475101,184.56913142185184,22682.500000000004,-0.4096398452573588,259.25733213671134
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,7424.484805932848,1,6,70,3600,1,5,0.5,0,1579.5,38.7,15.7,309.6,36.3,1.2094222272955006,3.6,1.8,0.4081823395119849,0.4081823395119849,3.402,0.708,1579.5,38.7,15.7,309.6,36.3,1979.8,2780.4,1.2,0.34755,2780.4,0.0,1.0,0.0,1263.6000000000001,30.960000000000004,12.56,247.68000000000004,29.04,1583.8400000000001,0.6033538724215187,1.810061617264556,1.810061617264556,1.810061617264556,1.810061617264556,0.19577375768103192,0.19576135513601806,0.19576076941561515,0.19576824476519167,55.07295767694171,165.21887303082514,165.21887303082514,165.21887303082514,54.94303711877553,69.99851562114158,0.22614315493397993,0.6000127235171653,0.7644280731915976,-0.16441534967443228,0.00055419668866378,247.37972020575197,1332.120279794248,6.06077155501112,32.63922844498888,2.458755263860126,13.241244736139873,48.48787886344268,261.11212113655733,304.3871258880659,1675.4128741119341,10052.477244671605,418.40193725269376,0.1162227603479705,2510.4116235161628,1757.2881364613138,2361.9980627473064,14171.988376483838,9920.391863538685,2780.4,16682.4,11677.679999999998,0.37449063102374514,0.4223477106950631,1.2670431320851891,1.2670431320851891,1.2670431320851891,0.829353174295916,176.71110034905462,104.48025850128458,7.679258973914111,3.11534897055228,61.43623390330366,1060.2666020943277,626.8815510077075,46.07555384348467,18.69209382331368,368.6174034198219,1484.2783212345118,36.36462933006672,14.752531583160756,290.9272731806561,1826.3227553283955,1038.9948248641583,25.4552405310467,10.326772108212529,203.64909122645923,11878.8,-0.215082825239495,220.18158533844402
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,2944.9,119.7,50.8,403.9,38.7,1.2094222272955006,3.6,1.8,0.4891304347826087,0.4891304347826087,3.246,0.715,2944.9,119.7,50.8,403.9,38.7,3558.0,4784.200000000001,1.2,0.5980250000000001,4784.200000000001,0.0,1.0,0.0,2355.92,95.76,40.64,323.12,30.960000000000004,2846.4,1.4337954336270555,4.301386300881166,4.301386300881166,4.301386300881166,4.301386300881166,0.1706159663699211,0.17056603601818338,0.17056204392401872,0.17058250161526084,50.736728268825345,152.21018480647604,152.21018480647604,152.21018480647604,47.21261627075051,69.98784997036564,0.631206737799871,0.6001041611906024,0.8895927257905454,-0.289488564599943,0.08816945350792726,401.95756749022456,2542.9424325097757,16.33340360910124,103.36659639089876,6.931641465072121,43.86835853492788,55.11861792192308,348.7813820780769,480.341230486321,3077.658769513679,3077.658769513679,637.1085564785138,0.1769745990218094,637.1085564785138,445.97598953495964,4147.091443521486,4147.091443521486,2902.9640104650402,4784.2,4784.2,3348.94,0.8543214285714286,1.0036568035389388,3.010970410616816,3.010970410616816,3.010970410616816,1.9017383497951295,639.4383373025327,403.42744734552605,49.179394971665744,20.87096734833675,165.96052763700413,639.4383373025327,403.42744734552605,49.179394971665744,20.87096734833675,165.96052763700413,401.95756749022456,16.33340360910124,6.931641465072121,55.11861792192308,480.341230486321,281.37029724315715,11.433382526370867,4.852149025550484,38.58303254534616,3558.0,-0.3254169646482733,297.1714137879983
