,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,NB,1,2386.663550775511,6490.449041689739,6195.469910717607,6755.521935385562,8408.546380165752,12525.710861605381,9136.73540195115,6371.142862414595,298.13644922448884,2136.9509583102617,2624.4300892823935,1758.7780646144383,1963.353619834249,1618.88913839462,2024.3645980488516,942.6571375854057,1100.8048674945692,49323.87805243774,60679.58382513569,22190.120512662164,28583.099687886297,14045.39576388644,35265.411563856294,10784.452535706796,0.7309949391305771,5.14999999459386,5.1499996294887564,2.574999988695174,3.2001843292409387,1.9961685430772742,3.9955782370772845,2.5749999944870368,2.192529851309215,15.44999994931192,15.449994073305364,7.724999949552814,9.552765736149848,5.966273354161785,11.927457253133113,7.724999724721114,0.13542097966735023,0.30215042888587257,0.3629461785176592,0.25196347965327426,0.23082952033879567,0.13957181126135276,0.22118800952265763,0.15723610572545324,8806.438939956553,49323.87805243774,121359.16765027138,22190.120512662164,142915.49843943148,14045.39576388644,105796.23469156888,32353.357607120386
2050,NB,2,2338.236247604182,7856.159732229658,6907.053943280437,7990.304178897856,7954.040758139482,8475.251687422233,7650.238808937357,4202.3298072063835,274.16375239581754,2664.340267770341,2768.5460567195632,1030.4958211021437,863.7592418605178,999.7483125777658,950.5611910626426,489.7701927936167,734.8578528069709,48770.91991579986,50780.27112900432,20763.94646496492,8050.514194587839,8875.200901398297,8459.231180627685,1907.544805288028,0.6674793305270408,5.1499999994009595,5.14999999356859,5.1494961374199235,2.574960894858903,2.5749961127519123,2.574989104224058,1.1045728445083773,2.0020992375781517,15.449999966682075,15.449999943211976,12.72226980003464,7.7244776792792536,7.724904189841637,7.724646468242134,3.3105790049087154,0.11407239888719463,0.27534706630298955,0.3110792321369452,0.11676608301042134,0.10654491038017376,0.114740193945432,0.12017497802407077,0.11345630679569224,5878.862822455767,48770.91991579986,101560.54225800865,20763.94646496492,40252.5709729392,8875.200901398297,25377.693541883054,5722.634415864084
2050,NB,3,2582.674113481058,9670.991770696799,7646.765461364228,8469.209157242767,8147.545394677536,8827.374085931653,7926.751731992611,4651.42652059167,325.72588651894176,2039.908229303202,3122.8345386357714,1571.3908427572335,1667.954605322463,1719.825914068347,1647.5482680073899,572.2734794083298,1270.184596642834,29833.169601043035,68364.86378588804,17887.048386970797,17036.38978483179,14706.518621626643,17500.397316229966,3554.3559760784083,0.8136882927090133,3.44981194481366,5.14999999923824,2.4583076172358185,2.3633946198264835,2.077380083456891,2.5749980495610036,1.4759716464085868,2.4404129906122627,10.276594579983051,15.449999990462324,7.35208200233695,7.06411178181692,6.215777485840607,7.724965181854123,4.420916741328948,0.12726537533853347,0.19791696899236402,0.3295749029909284,0.1778270484375228,0.19308926652204358,0.18529297927065916,0.19561540579215528,0.12448784947307635,10161.476773142673,29833.169601043035,136729.72757177608,17887.048386970797,85181.94892415895,14706.518621626643,52501.1919486899,10663.067928235225
2050,NB,4,2659.624011630683,10874.421457420949,9528.59068741963,9001.743185984285,8432.49834817872,8991.455266549452,8464.262171836532,4790.8539155512135,335.2759883693168,1185.4785425790512,1563.2093125803717,1338.8568140157145,1675.5016518212803,1869.844733450548,1641.1378281634682,587.246084448787,1203.9321257802458,7338.738549874808,19483.88368753726,11022.92042514191,15414.104451503263,16349.851713104757,19440.178125472154,3425.034987235143,0.8400852095184083,1.6363272714665802,3.2896740574341687,1.993237987432119,2.386576840518686,2.381712888669713,3.0928243935727053,1.553958671774446,2.5196194403027845,4.89064078177895,9.809539846152765,5.965006422958843,7.135133102446312,7.125740995168454,9.251173215090958,4.65482866693836,0.1272133336351629,0.11169385110364062,0.16013147876724007,0.14711813758992512,0.18835069319738615,0.19563033619325013,0.18454368603594665,0.12407793664727423,9631.457006241966,7338.738549874808,38967.76737507452,11022.92042514191,77070.5222575163,16349.851713104757,58320.53437641646,10275.104961705429
2050,NB,5,2681.4283852174863,8459.862477851868,6429.762907343755,5096.195461190253,5917.205016615508,5259.720138613307,5063.886653898251,4966.996539537294,333.17161478251364,1889.9375221481323,2159.437092656245,2198.404538809747,1318.894983384492,1627.3798613866927,1663.5133461017497,597.2034604627054,702.4513410180895,11153.75639145268,25529.050529905246,14167.083380076623,7952.8358057927135,9322.619076813144,9570.648488613588,2181.7883514262517,0.8176595722513097,2.5749904041634335,5.1499992261319365,2.574999971552247,2.5749999851997103,2.5749897520346674,2.574999619736442,1.6069512101835002,2.452656858392216,7.724943761908144,15.449959812037376,7.7249991573178605,7.724999389697544,7.724884292028279,7.724995238903376,4.81669313999684,0.13814860146307711,0.2283145169676009,0.3143082555809989,0.37673490522426173,0.22785741648904143,0.29538070458424315,0.30910625124152363,0.13415964762434693,5619.610728144716,11153.75639145268,51058.10105981049,14167.083380076623,39764.17902896357,9322.619076813144,28711.945465840763,6545.3650542787545
2050,NB,6,1878.7205082117246,6545.587009656536,5432.223335143304,4568.657687956254,4524.90705473094,4262.882184120657,4160.673327775327,3471.1368125618624,234.0794917882754,710.2129903434645,590.0766648566964,545.6423120437457,548.992945269059,566.0178158793424,555.8266722246732,429.8631874381378,221.2013863609435,2045.2513152382953,1608.6191071858152,1263.151903628714,1026.6995383657872,818.8762862884762,1191.5203282354187,603.624224590835,0.5637817224011514,1.9325499740096714,1.8268423238742175,1.423158635545312,1.2285486045337648,1.0004068519921985,1.4760565260423397,0.9501495617118295,1.6914869623996878,5.792219823484986,5.476590178507514,4.268274674557505,3.684391677004935,3.0005832600697695,4.426866732530129,2.8499645361045904,0.1384943689635608,0.12234951705050509,0.12247523319054353,0.13336176900185698,0.1352483611141297,0.14651782153659043,0.14730853936964974,0.1377419773166864,1769.611090887548,2045.2513152382953,3217.2382143716304,1263.151903628714,5133.497691828936,818.8762862884762,3574.560984706256,1810.8726737725049
2050,NB,7,2302.7244444698954,9926.810279117377,7682.480956883397,6908.725795042824,7305.925235832797,6664.371449431175,5766.280085673281,5002.510286930862,264.77555553010444,1447.4897208826233,1590.7190431166023,624.8742049571764,999.8747641672034,1674.9285505688242,1838.5199143267187,567.4897130691378,125.8014405814954,1918.8319542804063,2818.9232394535215,650.0686753170096,1806.589634043985,2878.610459675958,3168.98254147008,519.6087529995322,0.6197757277430678,1.9273840076524558,2.5749877440621027,1.3856406117773166,2.574992438441863,2.5749999455013195,2.574999038262637,1.342318648927784,1.8594504343499056,5.778739933591146,7.724916569364605,4.155917394097457,7.724914799028298,7.724997683285038,7.7249723970501885,4.026215332882197,0.12891103810041768,0.15907275020317294,0.21443208103090214,0.10368000708959436,0.15048881165481867,0.25106467525199766,0.3022013756488704,0.12735421569500072,1006.4115246519632,1918.8319542804063,5637.846478907043,650.0686753170096,9032.948170219925,2878.610459675958,9506.94762441024,1558.8262589985966
2050,NB,8,2388.1673245751044,10174.933984298325,7445.036296453632,7063.044065230499,7065.118608820329,6789.0071574492595,6140.854143728827,5197.473797142028,297.1326754248952,1702.566015701674,2238.463703546368,813.8559347695004,1610.4813911796705,1915.6928425507408,1797.4458562711732,618.2262028579727,2303.5524163103314,40624.691856051904,55672.386722193354,22267.07646400528,40842.20419024889,46182.880753048245,43461.985115365664,10528.941519224465,0.7191811263237062,2.4751150221084677,2.5749999972532427,2.574287079175754,2.5749999927126273,2.574999890083215,2.5749999879301217,1.779621413531391,2.1565565390966177,7.343483048522861,7.7249999668307545,6.473639775134244,7.724999960013931,7.724998767002625,7.724999742499289,5.316292651635893,0.13831197690621053,0.1791384568619397,0.28903933572514273,0.12222249009125165,0.23215646208549248,0.27516329688884544,0.28309807574062357,0.13286668921632522,18428.41933048265,40624.691856051904,111344.77344438671,22267.07646400528,204211.02095124446,46182.880753048245,130385.95534609699,31586.824557673397
