,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,265526410.936016,,87779781.087221,,23747.919226,,1.292531,,0.162613,,182896.650525,
1,2026.0,288458860.620257,0.08636598372041826,91588172.180881,0.043385743806718446,24607.668279,0.03620313193834335,1.355103,0.048410444314294754,0.164011,0.00859709863295044,187910.765358,0.027415017271268383
2,2026.9999999999995,313371893.880596,0.08636598372041626,95561793.154846,0.043385743806714894,25498.542941,0.036203131962741164,1.420704,0.04841034223966734,0.165422,0.008603081500631271,193062.342237,0.02741501727793727
3,2027.999999999999,340436565.765925,0.08636598372042092,99707812.630372,0.04338574380671045,26421.670056,0.03620313196467673,1.48948,0.0484098024641304,0.166845,0.008602241539819255,198355.149685,0.027415017277178988
4,2029.0,369838704.6627,0.08636598372041826,104033710.244681,0.04338574380671245,27378.217264,0.036203131973589375,1.561586,0.048410183419717034,0.16828,0.008600797147052752,203793.05954,0.027415017273994202
5,2030.0,401780188.208779,0.08636598372041737,108547290.144619,0.043385743806717336,28369.394477,0.036203131980522274,1.637183,0.04841039814649983,0.169728,0.008604706441644794,209380.049788,0.02741501727591178
6,2031.0000000000007,436480329.402805,0.08636598372041826,113256695.065746,0.04338574380670934,29396.455409,0.03620313196436631,1.716439,0.04840998226832305,0.171188,0.00860199849170451,215120.20747,0.027415017275103315
7,2032.0000000000005,474177382.426291,0.08636598372041959,118170421.022264,0.04338574380671778,30460.699163,0.036203131948832734,1.799533,0.048410692136452216,0.172661,0.008604575087038713,221017.731674,0.027415017275038922
8,2033.0000000000007,508693850.867642,0.07279231300475719,121519477.40956,0.028340902556867498,31308.75766,0.027841071291959008,1.878233,0.04373356865364508,0.174991,0.013494651368867405,224148.288374,0.01416427847797097
9,2034.0000000000002,545722852.883596,0.07279231300475963,124963449.077585,0.028340902556860836,32180.427015,0.027841071321512256,1.960375,0.04373365817765951,0.177354,0.01350355161122585,227323.187151,0.014164278478462133
10,2034.9999999999993,585447281.604547,0.07279231300475586,128505026.011062,0.02834090255686017,33076.364578,0.02784107130033986,2.046109,0.04373346936172928,0.179748,0.013498426875063307,230543.056078,0.014164278476621828
11,2035.9999999999998,628063343.374888,0.07279231300475475,132146974.431309,0.02834090255686572,33997.246003,0.02784107131327551,2.135593,0.04373374048010148,0.182174,0.013496673120146019,233808.532126,0.014164278480351289
12,2036.999999999999,673781526.85265,0.07279231300476185,135892138.956851,0.028340902556863057,34943.765753,0.027841071300789277,2.22899,0.043733520385204505,0.184634,0.013503573506647326,237120.261285,0.014164278475583103
13,2038.0000000000005,722827642.65213,0.0727923130047552,139743444.825271,0.02834090255686461,35916.637627,0.02784107130515756,2.326472,0.04373370898927309,0.187126,0.013496972388617356,240478.898699,0.014164278479615877
14,2038.999999999999,775443938.664557,0.07279231300476052,143703900.178024,0.02834090255686017,36916.595296,0.02784107129917679,2.428217,0.04373360177986241,0.189652,0.013498925857443611,243885.108788,0.01416427847693802
15,2039.9999999999998,831890296.565468,0.07279231300475564,147776598.410011,0.028340902556866165,37944.392859,0.027841071332798784,2.534412,0.04373373549398596,0.192212,0.013498407609727314,247339.565385,0.0141642784759064
16,2041.0000000000002,881379044.005494,0.05948951159106519,151528217.008948,0.025387095381151026,39035.656335,0.0287595450546565,2.610117,0.029870833944914965,0.195553,0.0173818492081661,250136.207644,0.011306894045224336
17,2041.9999999999995,933811852.859983,0.059489511591067634,155375078.307089,0.02538709538114503,40158.304052,0.028759545051978863,2.688084,0.02987107474492534,0.198951,0.01737636344111304,252964.47124,0.011306894042406146
18,2043.0,989363863.904571,0.05948951159106519,159319600.239925,0.025387095381151692,41313.238607,0.02875954506207501,2.768379,0.02987071832576671,0.202409,0.017381164206262012,255824.713712,0.0113068940392278
19,2044.0000000000002,1048220636.954102,0.05948951159106408,163364262.127302,0.025387095381145697,42501.388555,0.028759545077124082,2.851073,0.029870910016294827,0.205927,0.017380650069907855,258717.296644,0.011306894044866844
20,2044.9999999999993,1110578770.68618,0.0594895115910683,167511606.231799,0.025387095381150138,43723.709154,0.028759545053880453,2.936237,0.02987085914671428,0.209505,0.017375089230649676,261642.585704,0.011306894042052651
21,2045.9999999999993,1176646559.337706,0.05948951159106475,171764239.356656,0.025387095381153912,44981.183138,0.028759545069038772,3.023945,0.029870885762967925,0.213146,0.017379060165628513,264600.950697,0.011306894040356452
22,2046.9999999999995,1246644688.468013,0.05948951159106475,176124834.484274,0.02538709538114947,46274.821502,0.02875954507535261,3.114273,0.029870913657490394,0.216851,0.017382451465192794,267592.765611,0.011306894045993054
23,2048.0,1320806972.11257,0.059489511591064526,180596132.456315,0.02538709538114703,47605.664316,0.02875954505718581,3.207299,0.02987085589477867,0.220619,0.017375986276291222,270618.408658,0.0113068940413672
24,2049.000000000001,1399381133.789624,0.059489511591067856,185180943.696451,0.025387095381154134,48974.781564,0.028759545059847902,3.303104,0.029870928778389594,0.224454,0.01738290899695838,273678.262331,0.011306894043808136
25,2049.999999999999,1482629633.96852,0.059489511591065414,189882149.976844,0.025387095381149027,50383.274002,0.028759545076467274,3.401771,0.029870994071031554,0.228354,0.01737549787484305,276772.713444,0.011306894039167181
