,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,70,3600,1,5,0.5,0.053191489361702135,982.0,34.0,5.0,254.0,33.0,1.0,3.1,1.55,0.1595744680851064,0.1595744680851064,3.286,0.708,982.0,34.0,5.0,254.0,33.0,1308.0,1960.0,1.2,0.245,1960.0,0.0,1.0,0.0,923.0799999999999,31.959999999999997,4.699999999999999,238.76,31.02,1229.52,0.5000003411241449,1.5000010233724348,1.5000010233724348,1.5000010233724348,1.5000010233724348,0.05319181103898956,0.05319178181121364,0.05319150259531749,0.053191589715757444,108.96599775942444,326.8979932782733,326.8979932782733,326.8979932782733,54.99253071336382,69.99999919243649,0.0,0.600000006921973,0.7637400835199882,-0.16374007659801526,7.260391853726316e-05,0.00044321305474228457,0.0,0.9995567869452578,49.10029693387048,932.8997030661295,1.7000093466863877,32.299990653313614,0.25000006219799215,4.7499999378020075,12.700023960534248,241.29997603946575,63.750330303289104,1244.249669696711,7465.498018180266,93.05039704212638,0.025847332511701772,558.3023822527582,390.81166757693074,1866.9496029578736,11201.697617747242,7841.188332423069,1960.0,11760.0,8232.0,0.23802324958465063,0.35000023878690145,1.0500007163607044,1.0500007163607044,1.0500007163607044,0.7298037522544398,32.56766118396021,17.185115651362434,1.7850110318406,0.2625002443981124,13.33503425635907,195.40596710376127,103.1106939081746,10.7100661910436,1.5750014663886747,80.01020553815442,294.6017816032229,10.200056080118326,1.500000373187953,76.20014376320549,382.5019818197346,5597.398218396777,193.79994391988168,28.499999626812045,1447.7998562367945,198.0,206.22124712225602,7.140039256082828,1.050000261231567,53.34010063424384,7848.0,3918.178752877744,135.65996074391717,19.94999973876843,1013.4598993657561,138.6,-0.21439240931725947,128.25213450198567
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,70,3600,1,5,0.5,0.0,4676.0,70.0,46.0,292.0,20.0,1.0,3.1,1.55,0.33579398634171514,0.33579398634171514,3.13,0.715,4676.0,70.0,46.0,292.0,20.0,5104.0,5960.0,1.2,0.745,5960.0,0.0,1.0,0.0,4395.44,65.8,43.239999999999995,274.47999999999996,18.799999999999997,4797.759999999999,0.8926299632177872,2.6778898896533616,2.6778898896533616,2.6778898896533616,2.6778898896533616,0.1478014431002602,0.14774591121263478,0.14774501399369674,0.039180885818406584,48.32771774506074,144.98315323518221,144.98315323518221,144.98315323518221,52.67456729172432,69.97596841716258,0.43865021794151693,0.6002060557363993,0.7973487426559003,-0.197142686919501,0.023598665313675646,0.035788545654934015,0.6652347979294074,0.2989766564156586,649.6523750606076,4026.3476249393925,9.721680957791367,60.278319042208636,6.388494405087447,39.61150559491255,10.754369539436238,281.24563046056375,676.5169199629227,4427.483080037077,4427.483080037077,730.2460097675528,0.20284611382432022,730.2460097675528,511.1722068372869,5229.753990232448,5229.753990232448,3660.827793162713,5960.000000000001,5960.000000000001,4172.0,0.6775096204578491,0.624840974252451,1.874522922757353,1.874522922757353,1.874522922757353,0.9635227879806337,456.2876281871225,405.92942295828874,18.223513803113576,11.975379204243518,20.159312221476664,456.2876281871225,405.92942295828874,18.223513803113576,11.975379204243518,20.159312221476664,649.6523750606076,9.721680957791367,6.388494405087447,10.754369539436238,676.5169199629227,4026.3476249393925,60.278319042208636,39.61150559491255,281.24563046056375,20.0,454.75666254242526,6.805176670453957,4.471946083561212,7.528058677605366,5104.0,2818.4433374575747,42.19482332954604,27.728053916438785,196.8719413223946,14.0,-0.24724775543363323,190.16915636569107
2,2,2025,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,7097.068636444853,1,6,70,3600,1,5,0.5,0.0,5865.0,168.0,88.0,286.0,13.0,1.0,3.1,1.55,0.3891544826339752,0.3891544826339752,3.13,0.715,6451.500000000001,184.8,96.80000000000001,314.6,14.3,7062.000000000002,8283.0,1.2,1.035375,8283.0,0.0,1.0,0.0,6064.410000000001,173.712,90.992,295.724,13.442,6638.280000000002,1.5499999579767905,4.649999873930371,4.649999873930371,4.649999873930371,4.649999873930371,0.26047861532318384,0.2604153849551147,0.260412547776016,0.0875083034078832,36.2011111808853,108.60333354265588,108.60333354265588,108.60333354265588,35.54372270410483,67.4878897648098,0.6766300050634162,0.6223338756978005,1.1816432496292673,-0.5593093739314667,0.2926048201950326,0.19142712415519597,0.44266302892779325,0.36590984691701073,1579.6491195520696,4871.850880447932,45.23727735132288,139.56272264867712,23.69545854723525,73.10454145276476,25.87830551699285,288.7216944830072,1674.4601609676206,5387.53983903238,5387.53983903238,1864.0822437987224,0.5178006232774229,1864.0822437987224,1304.8575706591057,6418.917756201277,6418.917756201277,4493.242429340894,8283.0,8283.0,5798.099999999999,1.167101577328019,1.0849999705837532,3.2549999117512596,3.2549999117512596,3.2549999117512596,1.725527705528476,2022.5291796873107,1713.9192482466472,147.24733378642324,77.12871548015637,84.23388217408386,2022.5291796873107,1713.9192482466472,147.24733378642324,77.12871548015637,84.23388217408386,1579.6491195520696,45.23727735132288,23.69545854723525,25.87830551699285,1674.4601609676206,4871.850880447932,139.56272264867712,73.10454145276476,288.7216944830072,14.3,1105.7543836864486,31.666094145926014,16.586820983064676,18.114813861894994,7062.000000000002,3410.295616313552,97.69390585407398,51.17317901693533,202.105186138105,10.01,-0.47333184030539366,116.393540443329
3,3,2025,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0.0,4050.0,156.0,39.0,315.0,7.0,1.0,3.1,1.55,0.4524795881430238,0.4524795881430238,3.13,0.715,4050.0,156.0,39.0,315.0,7.0,4567.0,5601.0,1.2,0.700125,5601.0,0.0,1.0,0.0,3807.0,146.64,36.66,296.09999999999997,6.58,4292.98,1.5499759733756175,4.649927920126853,4.649927920126853,4.649927920126853,4.649927920126853,0.19133619189595055,0.19126990034502955,0.19126340226468447,0.056226783483505995,42.707710057983704,128.1231301739511,128.1231301739511,128.1231301739511,40.519481425451325,69.93772204701834,0.6686120006507964,0.6005342863721509,1.0365384383626075,-0.4360041519904566,0.1910314523083708,0.14744090258693318,0.5160446390643332,0.33651445834873356,728.4168825478838,3321.5831174521163,28.04781818659513,127.95218181340488,7.011716327023332,31.988283672976667,16.648750589466122,298.35124941053385,780.1251676509684,3786.8748323490317,11360.624497047094,883.5417378571375,0.24542826051587152,2650.6252135714126,1855.4376494999888,4717.458262142863,14152.374786428587,9906.66235050001,5601.0,16803.0,11762.099999999999,1.0001785714285714,1.0849831813629323,3.254949544088797,3.254949544088797,3.254949544088797,1.755447102516513,958.627925607171,790.3200665852723,91.29423301914329,22.82278286192457,54.19084314083084,2875.883776821513,2370.960199755817,273.8826990574299,68.46834858577371,162.57252942249252,2185.2506476436515,84.1434545597854,21.035148981069995,49.94625176839837,2340.375502952905,9964.74935235635,383.85654544021463,95.96485101893,895.0537482316015,21.0,1529.675453350556,58.900418191849774,14.724604286748995,34.96237623787886,13701.0,6975.3245466494445,268.69958180815024,67.175395713251,626.537623762121,14.7,-0.42063481280945153,149.30819026512583
4,4,2025,1NB,1,NB,MD,4,OP,MD,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0.0,3666.0,145.0,41.0,420.0,12.0,1.0,3.1,1.55,0.4524795881430238,0.4524795881430238,3.133,0.708,3666.0,145.0,41.0,420.0,12.0,4284.0,5520.0,1.2,0.69,5520.0,0.0,1.0,0.0,3446.04,136.29999999999998,38.54,394.79999999999995,11.28,4026.9599999999996,1.5499980127430002,4.649994038229001,4.649994038229001,4.649994038229001,4.649994038229001,0.1908885733625307,0.19082808169685292,0.1908222383282362,0.055267987223326355,42.62385844259716,127.87157532779149,127.87157532779149,127.87157532779149,40.80081395083734,69.95622091272766,0.6831707719103519,0.6003754841530987,1.0293912285820477,-0.42901574442894896,0.18602840546197888,0.1432955378481273,0.5262385760921998,0.330465886059673,657.8096593502153,3008.190340649785,26.00986753528105,118.99013246471895,7.354289065170223,33.64571093482978,21.819801355769243,398.18019864423076,712.9936173064357,3571.0063826935643,14284.025530774257,823.3615332188767,0.22871153700524355,3293.446132875507,2305.4122930128547,4696.6384667811235,18786.553867124494,13150.587706987146,5520.0,22080.0,15456.0,0.9857142857142858,1.0849986089201,3.2549958267603003,3.2549958267603003,3.2549958267603003,1.7899301049560312,893.3461181808021,713.7225653291885,84.66201028192803,23.938180215917985,71.02336235376762,3573.3844727232085,2854.890261316754,338.64804112771213,95.75272086367194,284.0934494150705,2631.238637400861,104.0394701411242,29.41715626068089,87.27920542307697,2851.9744692257427,12032.76136259914,475.9605298588758,134.58284373931912,1592.720794576923,48.0,1841.8670461806025,72.82762909878693,20.592009382476622,61.09544379615388,17136.0,8422.932953819398,333.17237090121307,94.20799061752338,1114.9045562038461,33.599999999999994,-0.41676646596251254,151.74248819669475
5,5,2025,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0.0,3832.0,120.0,32.0,326.0,8.0,1.0,3.1,1.55,0.4524795881430238,0.4524795881430238,3.283,0.592,3832.0,120.0,32.0,326.0,8.0,4318.0,5290.0,1.2,0.66125,5290.0,0.0,1.0,0.0,3602.08,112.8,30.08,306.44,7.52,4058.9199999999996,1.5499596932064896,4.649879079619469,4.649879079619469,4.649879079619469,4.649879079619469,0.1784761585370109,0.17841228723761035,0.1784074295982038,0.0372355308933613,45.993642219384874,137.9809266581546,137.9809266581546,137.9809266581546,42.88223587391432,69.97187519958061,0.6728312800311845,0.6002411666144933,0.9794265421115556,-0.3791853754970622,0.15105312493263431,0.12555641192713507,0.5592620569136325,0.31518153115923253,642.8854011429962,3189.114598857004,20.124906000402447,99.87509399959755,5.36649548231397,26.63350451768603,11.410456086961636,314.58954391303837,679.7872587126743,3638.212741287326,7276.425482574652,753.5909738520304,0.20933082607000844,1507.1819477040608,1055.0273633928425,4536.40902614797,9072.81805229594,6350.972636607157,5290.0,10580.0,7406.0,0.9446428571428571,1.0849717852445426,3.254915355733628,3.254915355733628,3.254915355733628,1.7182370214569824,817.6249442444108,697.5125213857706,65.50486557340575,17.46748855185888,37.14006873337567,1635.2498884888216,1395.0250427715412,131.0097311468115,34.93497710371776,74.28013746675134,1285.7708022859924,40.249812000804894,10.73299096462794,22.820912173923272,1359.5745174253486,6378.229197714008,199.7501879991951,53.26700903537206,629.1790878260767,16.0,900.0395616001946,28.174868400563422,7.513093675239557,15.97463852174629,8636.0,4464.760438399805,139.82513159943656,37.286906324760444,440.4253614782537,11.2,-0.38715039790485223,171.67937194132878
6,6,2025,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0.0,3686.0,74.0,22.0,295.0,8.0,1.0,3.1,1.55,0.4524795881430238,0.4524795881430238,3.283,0.592,4054.6000000000004,81.4,24.200000000000003,324.5,8.8,4493.5,5371.3,1.2,0.6714125,5371.3,0.0,1.0,0.0,3811.324,76.516,22.748,305.03,8.272,4223.889999999999,1.5499990503208303,4.649997150962491,4.649997150962491,4.649997150962491,4.649997150962491,0.23023762906375625,0.23018057669558634,0.23017800635564914,0.05472003847385915,41.26655949237071,123.79967847711214,123.79967847711214,123.79967847711214,44.80919022477176,69.88663965891539,0.8830109873036301,0.6009732361576222,0.9373077216820855,-0.3363344855244633,0.12156995063200539,0.09066190790639593,0.6585135586143891,0.250824533479215,877.5102013537918,3177.0897986462087,17.612497006439487,63.78750299356052,5.236089288578307,18.963910711421697,16.691253335681257,307.80874666431873,917.0500409844909,3576.4499590155096,7152.899918031019,996.129720245889,0.2767027000683025,1992.259440491778,1394.5816083442444,4375.170279754111,8750.340559508222,6125.238391655756,5371.3,10742.6,7519.82,0.9591607142857144,1.084999335224581,3.2549980056737438,3.2549980056737438,3.2549980056737438,1.6836596165678535,1080.8000842642373,952.0979851216523,57.32864263089531,17.04346019185204,54.32999631983771,2161.6001685284746,1904.1959702433046,114.65728526179062,34.08692038370408,108.65999263967542,1755.0204027075836,35.22499401287897,10.472178577156614,33.38250667136251,1834.1000819689818,6354.179597292417,127.57500598712105,37.927821422843394,615.6174933286375,17.6,1228.5142818953084,24.65749580901528,7.330525004009629,23.367754669953758,8987.0,4447.925718104691,89.30250419098472,26.549474995990373,430.9322453300462,12.32,-0.35883037954801006,193.5571965270264
7,7,2025,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0.0,3364.0,65.0,10.0,289.0,23.0,1.0,3.1,1.55,0.29734372935112985,0.29734372935112985,3.283,0.592,3364.0,65.0,10.0,289.0,23.0,3751.0,4525.0,1.2,0.565625,4525.0,0.0,1.0,0.0,3162.16,61.099999999999994,9.399999999999999,271.65999999999997,21.619999999999997,3525.9399999999996,0.5342196746707938,1.6026590240123815,1.6026590240123815,1.6026590240123815,1.6026590240123815,0.16836037736881918,0.1683406336335576,0.1683396026613284,0.03411963935411792,47.0759789240338,141.2279367721014,141.2279367721014,141.2279367721014,54.84051100565666,69.99131020249129,0.23778742575595935,0.6000744932262325,0.7658571962552976,-0.16578270302906506,0.0015545828332538146,0.0038372945136918566,0.5869487072415628,0.4092139982447453,532.3824509005852,2831.6175490994146,10.28561271501037,54.71438728498963,1.5823922650164868,8.417607734983513,9.268941226939674,279.73105877306034,553.5193971075518,3197.480602892448,15987.403014462241,595.7932895214848,0.16549813597819021,2978.966447607424,2085.276513325197,3929.2067104785147,19646.033552392575,13752.223486674802,4524.999999999999,22625.0,15837.5,0.43509615384615374,0.3739537722695556,1.1218613168086669,1.1218613168086669,1.1218613168086669,0.5750195909347062,222.79914810944675,199.08642580438533,11.5390310246455,1.775224670139245,10.398466610276683,1113.9957405472337,995.4321290219266,57.695155123227494,8.876123350696224,51.99233305138342,2661.9122545029263,51.42806357505185,7.911961325082434,46.34470613469837,2767.596985537759,14158.087745497072,273.57193642494815,42.08803867491756,1398.6552938653017,115.0,1863.3385781520483,35.99964450253629,5.538372927557703,32.44129429428886,18755.0,9910.66142184795,191.5003554974637,29.46162707244229,979.0587057057111,80.5,-0.2164668607145941,135.34117809769117
8,8,2025,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,70,3600,1,5,0.5,0.053191489361702135,1306.0,32.0,13.0,256.0,30.0,1.0,3.1,1.55,0.1595744680851064,0.1595744680851064,3.286,0.708,1306.0,32.0,13.0,256.0,30.0,1637.0,2299.0,1.2,0.287375,2299.0,0.0,1.0,0.0,1227.6399999999999,30.08,12.219999999999999,240.64,28.2,1538.78,0.5000003266392343,1.500000979917703,1.500000979917703,1.500000979917703,1.500000979917703,0.053191825953344,0.05319175416971065,0.0531915062029051,0.053191521550887064,108.96641996490906,326.8992598947272,326.8992598947272,326.8992598947272,54.99255740033885,69.99999809706836,0.0,0.6000000163108431,0.7637397128896065,-0.16373969657876342,7.234447727001645e-05,0.0004416310107830862,0.0,0.999558368989217,65.30041321336321,1240.6995867866367,1.6000079654248962,30.399992034575103,0.6500002057995002,12.3499997942005,12.800007746005463,243.19999225399454,80.35042913059307,1556.649570869407,9339.89742521644,110.4504609650528,0.030680683601403556,662.7027657903168,463.89193605322174,2188.549539034947,13131.297234209682,9191.908063946777,2299.0,13793.999999999998,9655.8,0.23802324958465057,0.350000228647464,1.050000685942392,1.050000685942392,1.050000685942392,0.6873051850192748,38.65768659198628,22.855159555451003,1.680009461209432,0.6825006619521713,13.440016913373666,231.94611955191766,137.13095733270603,10.080056767256593,4.0950039717130275,80.640101480242,391.8024792801793,9.600047792549377,3.9000012347970014,76.80004647603278,482.10257478355845,7444.19752071982,182.3999522074506,74.099998765203,1459.1999535239672,180.0,274.2617354961255,6.720033454784564,2.730000864357901,53.76003253322294,9822.0,5210.938264503874,127.67996654521542,51.8699991356421,1021.439967466777,125.99999999999999,-0.21439201578146938,128.2524284436196
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0.0,2435.0,99.0,42.0,334.0,32.0,1.0,3.1,1.55,0.29734372935112985,0.29734372935112985,3.13,0.715,2435.0,99.0,42.0,334.0,32.0,2942.0,3956.0,1.2,0.4945,3956.0,0.0,1.0,0.0,2288.9,93.05999999999999,39.48,313.96,30.08,2765.48,0.500000532269431,1.500001596808293,1.500001596808293,1.500001596808293,1.500001596808293,0.1645493138447871,0.16453444869028203,0.1645332585220974,0.045489783750951966,45.9631297488561,137.8893892465683,137.8893892465683,137.8893892465683,54.92407901550463,69.99689651898358,0.22295094413105895,0.6000266024452863,0.7646919302578334,-0.16466532781254717,0.0007388966350288648,0.0019026311346214298,0.5740903229048061,0.42400704596057254,376.6369244593332,2058.3630755406666,15.311575795117644,83.68842420488235,6.495773046452405,35.504226953547594,14.281972506448879,319.7180274935511,412.72624580735214,2529.2737541926476,2529.2737541926476,484.90488850339,0.13469580236205278,484.90488850339,339.43342195237295,3471.09511149661,3471.09511149661,2429.766578047627,3956.0,3956.0,2769.2,0.3803846153846154,0.35000037258860167,1.050001117765805,1.050001117765805,1.050001117765805,0.5874419298861685,169.71689164622083,131.82306389139166,16.07717169962937,6.820568959528014,14.99608709567182,169.71689164622083,131.82306389139166,16.07717169962937,6.820568959528014,14.99608709567182,376.6369244593332,15.311575795117644,6.495773046452405,14.281972506448879,412.72624580735214,2058.3630755406666,83.68842420488235,35.504226953547594,319.7180274935511,32.0,263.6458471215332,10.71810305658235,4.547041132516683,9.997380754514214,2942.0,1440.8541528784665,58.58189694341764,24.852958867483313,223.80261924548577,22.4,-0.21533551133072174,127.53153705327844
