,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1935.2676032484737,5401.17920626028,4538.596608745516,4145.097329772174,4059.1060441448412,4069.1327367702843,4332.103661655041,3645.038244380564,0.4323967515263163,1667.92079373972,808.4233912544838,457.50267022782594,461.49395585515873,450.2672632297161,522.7813383449591,434.961755619436,1.5684856840375416,5487.989559780406,3446.182665637679,1061.8284433215267,917.6504946349947,622.1140375648416,1334.770399559664,723.3366478266431,1.7999451872329322,1.435918534807372,1.7999998654406597,0.8890244763626962,0.8078372378165468,0.5979805741708566,1.1276539582435199,0.7511090500502091,7.1765587840270495,7.199999977595512,7.199999602653765,4.165317941316199,3.7928571595660014,2.783268825962644,5.27689352286232,3.5421301552628353,0.00027862637230407957,0.2852379512491865,0.17865573949642233,0.11707917572466854,0.12131447427221773,0.11905359267240262,0.1291579360760071,0.1285178207414939
2032,NB,10,1452.670074528669,6163.235052897265,5196.142748651888,3934.848089161979,3910.2311021720648,4743.795426833125,4603.667832648574,2652.4860591772167,0.2299254713311384,673.1649471027355,552.2922513481124,432.1519108380214,438.9688978279349,567.3045731668744,539.5471673514259,319.7139408227832,0.8367359052006859,2707.1717313830736,2380.6232149798993,954.9974854424481,873.8564366483433,1359.8523964156639,1622.0896031156808,360.28257423858804,1.7999212313691608,1.6984869079162423,1.6699081191251761,0.8326231871702852,0.7841941822919846,0.9723619963710701,1.2599316401357636,0.5193853607139525,7.180717690892702,7.199691024277144,7.1999406279966225,3.906475154348865,3.684389872212188,4.551237629129941,5.89151014435753,2.4573728007332956,0.0002030610968401037,0.11951879413101248,0.11482966104432728,0.11921521950861445,0.12241888511485284,0.1296560845217294,0.1279608238678005,0.1332639360042388
2032,NB,2,1349.2662858289825,6325.986926373674,5385.10879754577,5271.993797799431,5584.367958363729,5466.321626726897,5588.501972912318,4173.222967315115,481.1337141710174,1097.2130736263266,1060.211202454229,549.5062022005682,597.5320416362717,632.3783732731033,628.5480270876828,475.277032684885,1813.2596989042524,4297.551752512898,4324.246677232577,1492.7310514420992,1562.43124914162,1438.9837730157383,1944.4579908011917,785.2317224543973,1.7999917595757717,1.7999977407520873,1.7999999841457364,1.0832921465310936,1.1093834346578477,0.988183467137402,1.3856868975017236,0.779817565692212,7.199655433144148,7.199679021700468,7.199999936254592,5.0175763391082455,5.146684039746276,4.575890110637706,6.40620505372868,3.637244649565919,0.2857142856503028,0.15819913447609388,0.17476444514311007,0.09944091440352673,0.10280385720355732,0.11041643990617704,0.10815966157242851,0.11036740056408985
2032,NB,3,1336.8623831373022,3528.3043833389042,3232.776963886988,3124.245241724124,3586.530506932637,3740.4194605709845,3622.3437941195075,2524.4720624980414,0.23761686269785898,416.89561666109563,380.063036113012,328.8547582758763,389.16949306736325,426.9805394290156,394.43120588049254,308.32793750195873,0.8612168811890886,632.8131432040886,979.8868923400329,509.44255022153664,607.9866114065095,584.5251517151169,768.6745003588667,340.47754993018935,1.799589664403589,0.659640667297362,1.0390708303957672,0.5851400485479986,0.6360546296350476,0.5844773476742712,0.8354256163203285,0.5087173667492817,7.19484530497,3.0929431296028222,4.865650277374449,2.7201043619095597,2.9628837042879304,2.7132239089561816,3.8681352545709844,2.391520823228108,0.00020657021903103948,0.1180680657454153,0.1163121385878314,0.10406464172085095,0.10825614124777592,0.11379318550339937,0.1090845519053101,0.12252315935748095
2032,NB,4,1788.071914562619,7283.684730640174,6102.041317385856,5562.7856608733855,5319.10300254827,5642.7771817120465,5460.187601806748,2778.9882454945073,0.42808543738112026,697.3152693598263,632.9736826141443,548.4143391266145,554.4969974517307,651.5228182879537,606.3973981932526,336.01175450549283,1.549353141646672,1981.1848470655123,2782.3546736745925,1530.3685087890278,1634.6867030101916,1665.313583638358,2025.8971986573838,426.463922985202,1.7997392833866102,1.2565916485393909,1.7963700900048967,1.0854706734052808,1.1480683013215354,1.09211857595319,1.422863050094936,0.5713292397575881,7.164775021034556,5.8099031581688445,7.199993260108407,5.024825666684912,5.329522073552153,5.070051543129938,6.589135387383846,2.682945590394017,0.0002773224291700378,0.09769969626186041,0.10224604535546089,0.09842958797821122,0.1036225687803241,0.11498522852019678,0.1109379646728395,0.12107454216769
2032,NB,5,1865.817821657821,6942.100623555948,5313.352626413489,4786.121560004671,5326.966577572405,4912.522215804415,4897.071116832902,2908.7132018769375,0.38217834217888613,853.3993764440523,1601.632373586511,1449.0784399953293,709.0334224275947,1702.4777841955843,1446.8188831670984,347.7867981230621,1.3850053056130422,3510.8720375695866,5590.0842912565395,5397.831249974794,3279.8855499145134,5337.338048278515,4765.538677938683,445.56152056001605,1.7997920313233113,1.799997718273879,1.4340613621188796,1.4800637068176603,1.799995098250626,1.3467792258637976,1.4349923240841636,0.5796866475663378,7.1941140409091755,7.199936874679052,7.199999983517593,7.1999999915514685,7.199981396819853,7.199999998674537,7.199960683456842,2.7401315833572055,0.0002616472687710783,0.1332957676493188,0.2858070645041493,0.2852387657918814,0.13927126030915163,0.31948091367454984,0.28215832472375196,0.1320176544452586
2032,NB,6,1904.7985451592733,6913.923141442616,6056.67442023184,5555.005175247891,5300.266650355886,5637.692119412438,5595.499088564082,2870.5896611454878,0.40145484072668175,709.1768585573847,574.3905797681612,589.7948247521091,569.3333496441136,663.5078805875619,652.8409114359187,344.71033885451243,1.4527357470726936,2523.559884716166,2319.529639558486,2239.7766188995693,1953.164305409287,2138.926641714485,2583.1740901402227,427.57851540642247,1.7997290901605265,1.55739445817886,1.607756911440634,1.4921567440526697,1.3377430062875446,1.339792540802086,1.6529111441561803,0.5672493074033997,7.1936195345327825,7.19901223008254,7.199065755496334,6.983566292636905,6.26286579008946,6.2648336283103205,7.199986015907862,2.6825816282519015,0.0002685634263031684,0.11432619946604537,0.10451383440503821,0.11630320124263648,0.11738501194703974,0.12828003629449256,0.12648888933438202,0.13269593329673465
2032,NB,7,1805.8423297651432,5567.959125651719,4800.506138323455,5268.935668415554,4865.917486114029,5494.593600118596,5160.346766053869,2867.491484350577,0.35767023485671867,521.740874348282,472.0688616765449,420.0643315844469,498.8825138859705,673.7063998814039,1076.1282339461313,318.0085156494229,1.2982721201165768,1016.2939820615145,1582.339682851638,813.8689329032999,1204.0252350439714,2670.995681741652,3914.850423950117,353.73880047825895,1.7999058042913725,0.8256097703810733,1.3067297972371454,0.7247094531017232,0.9338190764710681,1.6285284344156528,1.5693055349462468,0.5091520986358061,7.193272505078066,3.8382721588244824,6.086422951291006,3.3340966400390766,4.359714704492189,7.199924124281472,7.19999836479312,2.3949775607290533,0.00025336407083723225,0.10481856454568704,0.10822996748247836,0.08832982911148347,0.11232119085198772,0.1320414568640877,0.21169663074625897,0.12352542465545256
