,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT lights,AADT mediumA,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,8,OP,NT,2,70,8000.0,1,6,70,3600,1,5,0.5,0,1887.7,48.0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1887.7,48.0,1935.7,2079.7,1.1,0.2599625,2079.7,0.0,1.0,0.0,1547.914,39.36,1587.274,1.7999451872329322,7.1765587840270495,0.00027862637230407957,2.8127262896830533e-05,204366.20807751064,814828.2048475286,69.9784283968442,70.0,0.0,1.7142857142857142,1.7148141612939056,-0.000528447008191435,0.0003699129057338976,0.43128966245869704,1887.2687103375413,0.0011070890676192497,47.99889291093238,0.4323967515263163,1935.2676032484737,15482.14082598779,0.4346109296615548,2031.2653890703384,3.5998903744658644,14.353117568054099,1.8137112252820444,1.5684856840375416,12.547885472300333,3.4503172996695763,0.008856712540953998,3.4591740122105303,15485.6
1,2032,1NB,1,NB,AM-Early,1,OP,AM,2,70,6000.0,1,6,70,3600,1,5,0.5,0,6872.2,196.9,3.6,1.8,0.375,0.375,3.246,0.715,6872.2,196.9,7069.099999999999,7659.8,1.1,1.2766333333333333,7659.8,0.0,1.0,0.0,5635.204,161.458,5796.661999999999,1.435918534807372,7.199999977595512,0.2852379512491865,0.37499999943328494,38.5779138151123,193.43783917501398,38.364048843875544,67.58089465885753,1.4547398492939128,1.7756497691507274,3.127928454276193,-1.3522786851254656,0.9895499179933352,1607.3740438312207,5264.825956168779,60.54674990849932,136.35325009150068,1667.92079373972,5401.17920626028,5401.17920626028,1789.0142935567187,5673.885706443281,2.871837069614744,14.399999955191024,1.645158924925787,5487.989559780406,5487.989559780406,1607.3740438312207,60.54674990849932,1667.92079373972,7069.099999999999
2,2032,1NB,1,NB,AM-Peak,2,Peak,AM,2,70,5600.0,1,6,70,3600,1,5,0.5,0,4933.0,159.4,3.6,1.8,0.391304347826087,0.391304347826087,3.246,0.715,5179.650000000001,167.37,5347.02,5570.6,1.1,0.99475,5570.6,0.0,1.0,0.0,4247.313,137.2434,4384.5564,1.7999998654406597,7.199999602653765,0.17865573949642233,0.3615222762385348,49.64635768145439,198.58543461177965,53.33019768918719,69.90706320922986,2.789496061690822,1.7165647431196387,2.2501322927653473,-0.5335675496457086,0.3750926049357432,758.8068448877681,4420.843155112232,49.616546366715724,117.75345363328428,808.4233912544838,4538.596608745516,9077.193217491033,907.6564839879152,4774.103516012085,3.5999997308813194,14.39999920530753,2.131421915124209,3446.182665637679,6892.365331275358,1517.6136897755362,99.23309273343145,1616.8467825089676,10694.04
3,2032,1NB,1,NB,AM-Shoulder,1,OP,AM,2,70,8000.0,1,6,70,3600,1,5,0.5,0,4370.6,232.0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,4370.6,232.0,4602.6,5298.6,1.1,0.662325,5298.6,0.0,1.0,0.0,3583.8920000000003,190.23999999999998,3774.132,0.8890244763626962,4.165317941316199,0.11707917572466854,0.19924069060971455,60.16798669597587,281.90314343536414,67.14124944718623,69.9929606350717,1.3832095023108686,1.714458124234154,1.7872768378311583,-0.07281871359700443,0.05109378648181088,419.59912124623384,3951.0008787537663,37.903548981592095,194.0964510184079,457.50267022782594,4145.097329772174,4145.097329772174,533.3097681910101,4533.29023180899,1.7780489527253924,8.330635882632398,1.160461470960115,1061.8284433215267,1061.8284433215267,419.59912124623384,37.903548981592095,457.50267022782594,4602.6
4,2032,1NB,1,NB,MD,5,OP,MD,2,70,8000.0,1,6,70,3600,1,5,0.5,0,4349.5,171.1,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,4349.5,171.1,4520.6,5033.9,1.1,0.6292375,5033.9,0.0,1.0,0.0,3566.5899999999997,140.302,3706.8920000000003,0.8078372378165468,3.7928571595660014,0.12131447427221773,0.2053781489972327,58.94989363552987,276.7742258768577,67.8894510784157,69.99428244257152,1.307327703107882,1.7144257475381202,1.7675794706513979,-0.05315372311327771,0.03730562945597855,432.678990794549,3916.821009205451,28.81496506060974,142.28503493939024,461.49395585515873,4059.1060441448412,20295.530220724206,519.1238859763782,4343.676114023621,1.6156744756330936,7.585714319132003,0.9942172405428015,917.6504946349947,4588.252473174974,2163.394953972745,144.0748253030487,2307.469779275794,22603.0
5,2032,1NB,1,NB,PM-Shoulder,1,OP,PM,2,70,9600.0,1,6,70,3600,1,5,0.5,0,4416.3,103.1,3.6,1.8,0.2727272727272727,0.2727272727272727,3.399,0.592,4416.3,103.1,4519.400000000001,4828.7,1.1,0.5029895833333333,4828.7,0.0,1.0,0.0,3621.366,84.54199999999999,3705.9080000000004,0.5979805741708566,2.783268825962644,0.11905359267240262,0.22628552137432445,60.19740690090599,280.1856335607461,69.42269634313413,69.99609678538404,0.9890943662653551,1.7143813085454407,1.7285413318848704,-0.014160023339429673,0.009978932319409307,431.13663268168796,3985.1633673183123,19.130630548028133,83.96936945197186,450.2672632297161,4069.1327367702843,4069.1327367702843,488.52852432577237,4237.071475674228,1.1959611483417132,5.566537651925288,0.6908275244157082,622.1140375648416,622.1140375648416,431.13663268168796,19.130630548028133,450.2672632297161,4519.400000000001
6,2032,1NB,1,NB,PM-Peak,3,Peak,PM,2,70,8000.0,1,6,70,3600,1,5,0.5,0,4532.3,91.4,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4758.915,95.97000000000001,4854.885,4897.900000000001,1.1,0.6122375000000001,4897.900000000001,0.0,1.0,0.0,3902.3102999999996,78.6954,3981.0057,1.1276539582435199,5.27689352286232,0.1291579360760071,0.23847637941754027,58.47708597773722,273.6454334913499,68.30906223198507,69.9924622748357,1.894980048889533,1.7144703315165901,1.7567215253587707,-0.04225119384218057,0.02970506775113948,504.014344276144,4254.900655723856,18.7669940688151,77.20300593118492,522.7813383449591,4332.103661655041,12996.310984965123,560.3153264825893,4486.509673517411,2.2553079164870398,10.55378704572464,1.2766048648420874,1334.770399559664,4004.311198678992,1512.043032828432,56.300982206445305,1568.3440150348772,14564.655
7,2032,1NB,1,NB,PM-Late,3,OP,NT,2,70,8000.0,1,6,70,3600,1,5,0.5,0,4008.5,71.5,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,4008.5,71.5,4080.0,4294.5,1.1,0.5368125,4294.5,0.0,1.0,0.0,3286.97,58.629999999999995,3345.6,0.7511090500502091,3.5421301552628353,0.1285178207414939,0.21367106219969045,67.00897760406306,316.00540591118875,69.17749459540406,69.99727239468665,1.1087428265003358,1.7143525153861419,1.7346681995617175,-0.02031568417557561,0.014267739693202268,422.4342212426682,3586.065778757332,12.52753437676785,58.972465623232154,434.961755619436,3645.038244380564,10935.11473314169,460.0168243729717,3762.9831756270282,1.5022181001004182,7.0842603105256705,0.831494537716917,723.3366478266431,2170.0099434799295,1267.3026637280045,37.58260313030355,1304.8852668583081,12240.0
8,2032,1SB,1,SB,Night,8,OP,NT,2,70,9600.0,1,6,70,3600,1,5,0.5,0,2010.7,48.0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.402,0.708,2010.7,48.0,2058.7,2202.7,1.1,0.22944791666666664,2202.7,0.0,1.0,0.0,1648.774,39.36,1688.1339999999998,1.7999677050423881,7.185471145376779,0.0002967586346930556,2.820462428864415e-05,432326.8265575287,1725848.7076734956,69.98980105308215,70.0,0.0,1.7142857142857142,1.714535520810936,-0.00024980652522188507,0.00017486456765532926,0.489287921157408,2010.2107120788426,0.0011101340120010337,47.998889865988,0.49039805516940904,2058.2096019448304,16465.676815558643,0.4926183231934111,2154.2073816768066,3.5999354100847762,14.370942290753558,1.8121590880991552,1.7773585849227909,14.218868679382327,3.914303369259264,0.00888107209600827,3.9231844413552723,16469.6
9,2032,1SB,1,SB,AM-Early,1,OP,AM,2,70,10400.0,1,6,70,3600,1,5,0.5,0,3958.1,154.7,3.6,1.8,0.2571428571428571,0.2571428571428571,3.246,0.715,3958.1,154.7,4112.8,4576.9,1.1,0.44008653846153845,4576.9,0.0,1.0,0.0,3245.642,126.85399999999998,3372.496,0.5662549353903518,2.6303495028163844,0.10291976849163494,0.1820708925506692,63.48728911080676,294.9091458825914,69.7183349892005,69.99836771546548,0.8980231024224747,1.7143256895330024,1.7212115007994415,-0.006885811266439168,0.004848050559609081,334.040723246727,3624.059276753273,23.096421003622588,131.6035789963774,357.1371442503496,3755.6628557496506,3755.6628557496506,403.3299862575948,4018.8700137424053,1.1325098707807035,5.260699005632769,0.6997420226005902,499.8077353270767,499.8077353270767,334.040723246727,23.096421003622588,357.1371442503496,4112.8
