,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Max VC,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,128,2025,9NB,9,NB,Night,6,OP,NT,3.4,70,3200.0,2,8,72,3600,2,8,0.2,0.0625,723.0,32.0,1.0,180.0,24.0,1.0,3.2,1.6,0.18749999999999997,0.18749999999999997,3.286,0.708,723.0,32.0,1.0,180.0,24.0,960.0,1434.0,1.0,0.17925,1.1,1434.0,0.0,1.0,0.0,578.4,25.6,0.8,144.0,19.200000000000003,768.0,1.5999556439674494,4.799866931902348,4.799866931902348,4.799866931902348,4.799866931902348,0.0625000066440118,0.06250003346586548,0.06250003552955141,0.06250001844654372,3019.8072347270295,9059.421704181088,9059.421704181088,9059.421704181088,69.84606997240682,71.99999999999764,0.0,2.8333333333334263,2.920708353105502,-0.08737501977207573,0.004495847173851616,0.0489365924509861,0.0,0.951063407549014,36.150003842896425,686.8499961571035,1.6000008567261563,30.399999143273845,0.05000002842364113,0.9499999715763588,9.000002656302296,170.99999734369771,46.80000738434852,913.1999926156515,5479.199955693909,68.1000144672527,0.018916670685347973,408.6000868035162,1389.240295131955,1365.8999855327475,8195.399913196485,27864.359704868046,1434.0000000000002,8604.0,29253.600000000002,0.44812500000000005,5.439849189489328,16.319547568467982,16.319547568467982,16.319547568467982,2.328140711738109,370.45380850389614,196.6505691048162,26.111290090932034,0.8159778422843627,146.87597146586353,2222.7228510233767,1179.9034146288973,156.6677405455922,4.895867053706176,881.2558287951812,216.90002305737855,9.600005140356938,0.3000001705418468,54.00001593781378,280.8000443060911,4121.099976942622,182.39999485964307,5.699999829458153,1025.9999840621863,144.0,737.4600783950871,32.64001747721359,1.020000579842279,183.60005418856684,5760.0,14011.739921604913,620.1599825227864,19.37999942015772,3488.399945811433,489.59999999999997,-0.029915694827651135,3735.5179114210773
1,129,2025,9NB,9,NB,AM-Early,1,OP,AM,3.4,70,8339.117713404212,2,8,72,3600,2,8,0.2,0.05,4594.0,66.0,24.0,240.0,22.0,1.0,3.2,1.6,0.3103448275862069,0.3103448275862069,3.13,0.715,4594.0,66.0,24.0,240.0,22.0,4946.0,5650.0,1.0,0.70625,1.1,5650.0,0.0,1.0,0.0,3675.2000000000003,52.800000000000004,19.200000000000003,192.0,17.6,3956.8,1.5998819884790523,4.799645965437157,4.799645965437157,4.799645965437157,4.799645965437157,0.05000010353880315,0.050000069462841905,0.05000016686346417,0.0500000615644623,694.2592170964595,2082.7776512893784,2082.7776512893784,2082.7776512893784,65.76995927757271,71.99999996837778,0.0,2.8333333345777265,3.101720029034033,-0.2683866944563067,0.13120402032382328,0.3283460187407426,0.0,0.6716539812592575,183.76038052580935,4410.2396194741905,2.640003667638053,63.359996332361945,0.9600032037785121,23.039996796221487,9.600011820376762,230.39998817962325,196.96039921760266,4749.039600782397,4749.039600782397,223.36043660118932,0.06204456572255259,223.36043660118932,759.4254844440437,5426.63956339881,5426.63956339881,18450.574515555956,5650.0,5650.0,19210.0,0.6775297092782667,5.439598760828778,16.318796282486332,16.318796282486332,16.318796282486332,1.8143258283217534,1214.9911541540043,999.5827381976172,43.08168203720214,15.666096712995753,156.66063720618916,1214.9911541540043,999.5827381976172,43.08168203720214,15.666096712995753,156.66063720618916,183.76038052580935,2.640003667638053,0.9600032037785121,9.600011820376762,196.96039921760266,4410.2396194741905,63.359996332361945,23.039996796221487,230.39998817962325,22.0,624.7852937877518,8.97601246996938,3.264010892846941,32.64004018928099,4946.0,14994.814706212248,215.42398753003062,78.33598910715305,783.359959810719,74.8,-0.08652834296585117,1216.065968959056
2,130,2025,9NB,9,NB,AM-Peak,1,Peak,AM,3.4,70,5261.413631981836,2,8,72,3600,2,8,0.2,0.05,4772.0,120.0,43.0,251.0,16.0,1.0,3.2,1.6,0.3103448275862069,0.3103448275862069,3.13,0.715,4772.0,120.0,43.0,251.0,16.0,5202.0,6062.0,1.0,0.75775,1.1,6062.0,0.0,1.0,0.0,3817.6000000000004,96.0,34.4,200.8,12.8,4161.6,1.599999940612699,4.799999821838097,4.799999821838097,4.799999821838097,4.799999821838097,0.30777224220256777,0.30755695294492974,0.30754569677804633,0.11189510532955631,32.77049405907276,98.31148217721828,98.31148217721828,98.31148217721828,38.673576872953376,71.9393672359557,4.3745105956100945,2.83572135588704,5.274919376352508,-2.4391980204654677,1.6524435634467556,0.19518236010966564,0.5167058780482393,0.288111761842095,1174.9513118325228,3597.048688167477,29.525467482713253,90.47453251728675,10.579571969164792,32.42042803083521,22.468537150174907,228.5314628498251,1237.5248884345758,3964.475111565424,3964.475111565424,1362.6720416386818,0.3785200115663005,1362.6720416386818,4633.084941571518,4699.327958361318,4699.327958361318,15977.715058428483,6062.0,6062.0,20610.800000000003,1.1521618378664906,5.439999798083177,16.31999939424953,16.31999939424953,16.31999939424953,1.7618031007476909,7412.935631368019,6391.734899126488,481.85561143281444,172.6586081281887,366.6865126805275,7412.935631368019,6391.734899126488,481.85561143281444,172.6586081281887,366.6865126805275,1174.9513118325228,29.525467482713253,10.579571969164792,22.468537150174907,1237.5248884345758,3597.048688167477,90.47453251728675,32.42042803083521,228.5314628498251,16.0,3994.8344602305774,100.38658944122506,35.97054469516029,76.39302631059468,5202.0,12229.96553976942,307.61341055877494,110.22945530483972,777.0069736894053,54.4,-0.46241427525895573,133.81446899612698
3,131,2025,9NB,9,NB,AM-Shoulder,3,OP,AM,3.4,70,8403.529948503592,2,8,72,3600,2,8,0.2,0.05,3709.0,172.0,44.0,324.0,18.0,1.0,3.2,1.6,0.3103448275862069,0.3103448275862069,3.13,0.715,3709.0,172.0,44.0,324.0,18.0,4267.0,5383.0,1.0,0.672875,1.1,5383.0,0.0,1.0,0.0,2967.2000000000003,137.6,35.2,259.2,14.4,3413.6000000000004,1.599876798426909,4.799630395280728,4.799630395280728,4.799630395280728,4.799630395280728,0.05000013941903303,0.050000162812113856,0.05000007285839174,0.05000006561685911,975.9651476296788,2927.8954428890365,2927.8954428890365,2927.8954428890365,67.24078702645716,71.9999999782431,0.0,2.8333333341895077,3.033872877182897,-0.20053954299338939,0.08371101402802801,0.2944972734801735,0.0,0.7055027265198265,148.36041368415482,3560.639586315845,6.880022402946866,165.11997759705312,1.7600025646153894,42.23999743538461,12.96001700788988,311.03998299211014,169.96045565960696,4097.039544340393,12291.118633021179,213.16053961051122,0.059211261002919784,639.4816188315336,2174.2375040272145,5169.8394603894885,15509.518381168466,52732.36249597278,5383.0,16149.0,54906.6,0.6405641478029772,5.4395811146514905,16.318743343954473,16.318743343954473,16.318743343954473,2.0065291090183095,1159.5040456542579,807.0185044382112,112.27331979434683,28.72103013666019,211.49119128503975,3478.5121369627736,2421.0555133146336,336.8199593830405,86.16309040998057,634.4735738551192,445.08124105246446,20.6400672088406,5.280007693846168,38.88005102366964,509.8813669788209,10681.918758947535,495.3599327911594,126.71999230615383,933.1199489763304,54.0,1513.2762195783791,70.17622851005804,17.952026159076972,132.19217348047675,12801.0,36318.523780421616,1684.223771489942,430.847973840923,3172.6078265195233,183.6,-0.06610017990588993,1627.4838468632997
4,132,2025,9NB,9,NB,MD,4,OP,MD,3.4,70,8446.536959304149,2,8,72,3600,2,8,0.2,0.05,3266.0,169.0,67.0,384.0,17.0,1.0,3.2,1.6,0.3103448275862069,0.3103448275862069,3.133,0.708,3266.0,169.0,67.0,384.0,17.0,3903.0,5177.0,1.0,0.647125,1.1,5177.0,0.0,1.0,0.0,2612.8,135.20000000000002,53.6,307.20000000000005,13.600000000000001,3122.4,1.599880368266688,4.799641104800064,4.799641104800064,4.799641104800064,4.799641104800064,0.05000013980560468,0.05000003395646998,0.05000006674711975,0.05000008871139383,1239.7145423407078,3719.143627022123,3719.143627022123,3719.143627022123,68.03855444120494,71.99999998405373,0.0,2.8333333339608484,2.9983000326129097,-0.16496669865206126,0.05881002282903697,0.26280670500396297,0.0,0.737193294996037,130.6403652840839,3135.359634715916,6.760004590914742,162.23999540908525,2.6800035776456186,64.31999642235438,15.360027252140187,368.6399727478598,155.44040070478445,3747.5595992952153,14990.238397180861,205.04047154618556,0.0569556865406071,820.1618861847422,2788.5504130281233,4971.9595284538145,19887.838113815258,67618.64958697188,5177.0,20708.0,70407.2,0.6129139107474523,5.439593252106739,16.318779756320218,16.318779756320218,16.318779756320218,2.1103923023841613,1115.3367654314147,710.6304494520624,110.31502607085123,43.73438812974908,250.65690177875214,4461.347061725659,2842.5217978082496,441.2601042834049,174.9375525189963,1002.6276071150086,522.5614611363357,27.04001836365897,10.720014310582474,61.440109008560746,621.7616028191378,12541.438538863664,648.959981636341,257.2799856894175,1474.5598909914393,68.0,1776.7089678635411,91.9360624364405,36.448048655980415,208.89637062910654,15612.0,42640.89103213645,2206.4639375635593,874.7519513440195,5013.503629370894,231.2,-0.05502007699619667,1978.4332098127147
5,133,2025,9NB,9,NB,PM-Shoulder,2,OP,PM,3.4,70,6659.705477430676,2,8,72,3600,2,8,0.2,0.05,3702.0,162.0,53.0,314.0,10.0,1.0,3.2,1.6,0.3103448275862069,0.3103448275862069,3.283,0.592,3702.0,162.0,53.0,314.0,10.0,4241.0,5319.0,1.0,0.664875,1.1,5319.0,0.0,1.0,0.0,2961.6000000000004,129.6,42.400000000000006,251.20000000000002,8.0,3392.8,0.9172883623666638,2.7518650870999912,2.7518650870999912,2.7518650870999912,2.7518650870999912,0.1781055051665531,0.17831881702235522,0.17852345608500586,0.05001366899981943,45.87707164901873,137.6312149470562,137.6312149470562,137.6312149470562,62.76360534457992,71.99982235453479,2.8148886027321844,2.833340324028611,3.2502912934974795,-0.41695096946886867,0.2352039054482358,0.06783990652684511,0.8118988472105126,0.12026124626264223,527.4772641012637,3174.5227358987363,23.110118686097234,138.88988131390278,7.569394538004249,45.430605461995754,12.563433652754643,301.43656634724533,570.7202109781199,3670.27978902188,7340.55957804376,657.2061047318322,0.18255725131439782,1314.4122094636643,4469.001512176459,4661.793895268168,9323.587790536336,31700.19848782354,5319.0,10638.0,36169.2,0.7986839685367104,3.118780432046657,9.35634129613997,9.35634129613997,9.35634129613997,1.0562925579832816,2049.6815392592434,1645.0857696285277,216.22615782142753,70.82183870270549,117.5477731065829,4099.363078518487,3290.1715392570554,432.45231564285507,141.64367740541098,235.0955462131658,1054.9545282025274,46.22023737219447,15.138789076008498,25.126867305509286,1141.4404219562398,6349.045471797473,277.77976262780555,90.86121092399151,602.8731326944907,20.0,3586.845395888593,157.1488070654612,51.47188285842889,85.43134883873157,8482.0,21586.754604111407,944.4511929345389,308.92811714157114,2049.7686511612683,68.0,-0.12828110831266698,448.7981552391404
6,134,2025,9NB,9,NB,PM-Peak,2,Peak,PM,3.4,70,7886.217608732003,2,8,72,3600,2,8,0.2,0.05,4135.0,138.0,38.0,310.0,14.0,1.0,3.2,1.6,0.3103448275862069,0.3103448275862069,3.283,0.592,4135.0,138.0,38.0,310.0,14.0,4635.0,5635.0,1.0,0.704375,1.1,5635.0,0.0,1.0,0.0,3308.0,110.4,30.400000000000002,248.0,11.200000000000001,3708.0,0.20000000140241544,0.6000000042072463,0.6000000042072463,0.6000000042072463,0.6000000042072463,0.06275355614596187,0.0658227108981157,0.06607015445297643,0.05000000014998202,64.97158873842434,194.91476621527303,194.91476621527303,194.91476621527303,64.13783210442229,71.99999984428212,0.0,2.8333333394611206,3.180650067309248,-0.3473167278481273,0.18645504711647368,0.3493160482845672,0.0,0.6506839517154328,207.58876373084186,3927.411236269158,7.266827283151974,130.73317271684803,2.0085326953704836,35.991467304629516,12.400000037195541,297.5999999628045,229.26412374655987,4405.73587625344,8811.47175250688,272.6148437779958,0.07572634549388772,545.2296875559916,1853.7809376903715,5362.385156222004,10724.770312444009,36464.219062309625,5635.0,11270.0,38318.0,0.7145377263950533,0.6800000047682125,2.0400000143046375,2.0400000143046375,2.0400000143046375,0.23781727488331705,185.37809506892268,141.1603603267998,14.824327761579356,4.097406727287119,25.29600025325641,370.75619013784535,282.3207206535996,29.648655523158713,8.194813454574238,50.59200050651282,415.1775274616837,14.533654566303948,4.017065390740967,24.800000074391082,458.52824749311975,7854.822472538316,261.46634543369606,71.98293460925903,595.199999925609,28.0,1411.6035933697246,49.41442552543342,13.658022328519289,84.32000025292967,9270.0,26706.396406630272,888.9855744745665,244.7419776714807,2023.6799997470703,95.2,-0.10919677440088489,117.47202773352612
7,135,2025,9NB,9,NB,PM-Late,5,OP,PM,3.4,70,4874.441299525671,2,8,72,3600,2,8,0.2,0.05,2364.0,48.0,8.0,244.0,12.0,1.0,3.2,1.6,0.3103448275862069,0.3103448275862069,3.283,0.592,2364.0,48.0,8.0,244.0,12.0,2676.0,3300.0,1.0,0.4125,1.1,3300.0,0.0,1.0,0.0,1891.2,38.400000000000006,6.4,195.20000000000002,9.600000000000001,2140.8,1.5999977812272623,4.799993343681787,4.799993343681787,4.799993343681787,4.799993343681787,0.050000000741621156,0.05000000938830305,0.05000000056530009,0.050000007046662985,697.9184169085048,2093.7552507255145,2093.7552507255145,2093.7552507255145,65.7957425714723,71.99999999956906,0.0,2.833333333350292,3.1005045619539864,-0.26717122860369447,0.13035319336779055,0.3279124153462475,0.0,0.6720875846537525,94.56000140255394,2269.439998597446,1.9200003605108373,46.07999963948916,0.3200000036179206,7.6799999963820795,9.760001375508615,234.2399986244914,106.5600031421913,2569.439996857808,12847.19998428904,130.56000662146604,0.03626666850596279,652.8000331073303,2219.520112564923,3169.4399933785335,15847.199966892667,53880.47988743507,3299.9999999999995,16499.999999999996,56099.99999999999,0.677000664736925,5.439992456172692,16.319977368518074,16.319977368518074,16.319977368518074,1.9603576834791996,710.245451098632,514.4056942855726,31.33436243108341,5.222392816970165,159.2830015650059,3551.2272554931596,2572.028471427863,156.67181215541706,26.111964084850825,796.4150078250294,472.8000070127697,9.600001802554187,1.6000000180896028,48.800006877543076,532.8000157109566,11347.199992987229,230.3999981974458,38.3999999819104,1171.199993122457,60.0,1607.520023843417,32.640006128684234,5.44000006150465,165.92002338364645,13380.0,38580.47997615658,783.3599938713157,130.55999993849534,3982.0799766163536,204.0,-0.086170242057415,1221.686740283411
8,136,2025,9SB,9,SB,Night,6,OP,NT,3.4,70,3200.0,2,8,72,3600,2,8,0.2,0.0625,612.0,23.0,1.0,182.0,24.0,1.0,3.2,1.6,0.18749999999999997,0.18749999999999997,3.286,0.708,612.0,23.0,1.0,182.0,24.0,842.0,1302.0,1.0,0.16275,1.1,1302.0,0.0,1.0,0.0,489.6,18.400000000000002,0.8,145.6,19.200000000000003,673.6,1.5999866190632435,4.79995985718973,4.79995985718973,4.79995985718973,4.79995985718973,0.06250000707991495,0.06250000014484974,0.06250000783610297,0.06250000283395529,3225.8019601542946,9677.405880462882,9677.405880462882,9677.405880462882,69.92867207569469,71.99999999999896,0.0,2.8333333333333743,2.9172583140028605,-0.08392498066948617,0.0020808198020022205,0.024193947275591356,0.0,0.9758060527244086,30.60000346632636,581.3999965336736,1.1500000026652355,21.849999997334763,0.05000000626888238,0.9499999937311177,9.10000041262389,172.8999995873761,40.90000388788437,801.0999961121156,4806.599976672694,61.50000473100038,0.017083334647500104,369.00002838600227,1254.6000965124076,1240.4999952689996,7442.999971613997,25306.19990348759,1302.0,7812.0,26560.8,0.406875,5.439954504815027,16.319863514445082,16.319863514445082,16.319863514445082,2.405847806559137,334.557227782551,166.46262670399753,18.767843085108122,0.8159932780295589,148.5107647154158,2007.343366695306,998.7757602239851,112.60705851064873,4.895959668177353,891.0645882924948,183.60002079795817,6.900000015991413,0.3000000376132943,54.60000247574334,245.40002332730623,3488.399979202042,131.09999998400858,5.6999999623867055,1037.3999975242566,144.0,624.2400707130578,23.460000054370802,1.0200001278852007,185.64000841752735,5052.0,11860.559929286941,445.73999994562917,19.379999872114798,3527.1599915824722,489.59999999999997,-0.028768443393115267,3889.1551440961443
9,137,2025,9SB,9,SB,AM-Early,1,OP,AM,3.4,70,4142.379631874747,2,8,72,3600,2,8,0.2,0.05,1565.0,66.0,42.0,264.0,16.0,1.0,3.2,1.6,0.3103448275862069,0.3103448275862069,3.13,0.715,1565.0,66.0,42.0,264.0,16.0,1953.0,2729.0,1.0,0.341125,1.1,2729.0,0.0,1.0,0.0,1252.0,52.800000000000004,33.6,211.20000000000002,12.8,1562.4,1.5999586488797501,4.799875946639251,4.799875946639251,4.799875946639251,4.799875946639251,0.050000032481723126,0.05000001964315079,0.050000026852360026,0.05000001422507249,825.4996036391918,2476.4988109175756,2476.4988109175756,2476.4988109175756,66.57181234605768,71.99999999991071,0.0,2.833333333336847,3.064360016812441,-0.23102668347559385,0.10505201176870892,0.31258158656068447,0.0,0.6874184134393155,62.600040667117355,1502.3999593328826,2.640001037158362,63.35999896284164,1.680000902239297,40.3199990977607,10.56000300433531,253.4399969956647,77.48004561085033,1875.5199543891497,1875.5199543891497,107.24005549831625,0.02978890430508785,107.24005549831625,364.61618869427525,2621.759944501684,2621.759944501684,8913.983811305725,2729.0000000000005,2729.0000000000005,9278.6,0.6588000720650794,5.43985940619115,16.31957821857345,16.31957821857345,16.31957821857345,2.2145012041248395,583.3708246229767,340.5354200509669,43.08370342302092,27.416906131368176,172.33479501762073,583.3708246229767,340.5354200509669,43.08370342302092,27.416906131368176,172.33479501762073,62.600040667117355,2.640001037158362,1.680000902239297,10.56000300433531,77.48004561085033,1502.3999593328826,63.35999896284164,40.3199990977607,253.4399969956647,16.0,212.840138268199,8.976003526338431,5.71200306761361,35.904010214740055,1953.0,5108.1598617318,215.42399647366156,137.08799693238637,861.6959897852599,54.4,-0.07539149519249658,1412.7872999828166
