,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,129008124.102,,129008124.102,,0.0,,0.0,,49791444.948,,19941.134,,0.958,,0.156,,161387.54,
1,2026.0,143120303.2,0.109,142784901.819,0.107,0.0,,0.0,,51504382.405,0.034,20611.214,0.034,1.028,0.073,0.157,0.006,165311.918,0.024
2,2026.9999999999995,158776211.425,0.109,158032901.643,0.107,0.0,,0.0,,53276248.756,0.034,21303.812,0.034,1.104,0.074,0.159,0.013,169331.723,0.024
3,2027.999999999999,176144717.074,0.109,174909235.385,0.107,0.0,,0.0,,55109071.286,0.034,22019.682,0.034,1.185,0.073,0.16,0.006,173449.276,0.024
4,2029.0,195413160.916,0.109,193587792.826,0.107,0.0,,0.0,,57004947.024,0.034,22759.608,0.034,1.272,0.073,0.161,0.006,177666.953,0.024
5,2030.0,216789376.903,0.109,214261033.438,0.107,0.0,,0.0,,58966045.143,0.034,23524.398,0.034,1.365,0.073,0.163,0.012,181987.19,0.024
6,2031.0000000000007,240503933.91,0.109,237141969.437,0.107,0.0,,0.0,,60994609.438,0.034,24314.887,0.034,1.465,0.073,0.164,0.006,186412.479,0.024
7,2032.0000000000005,266812622.705,0.109,262466360.617,0.107,2173131.044,inf,2173131.044,inf,63092960.898,0.034,25131.939,0.034,1.572,0.073,0.166,0.012,190945.376,0.024
8,2033.0000000000007,284394146.362,0.066,279007370.483,0.063,2569098.116,0.182,2569098.116,0.182,64384479.274,0.02,25651.363,0.021,1.642,0.045,0.167,0.006,193344.201,0.013
9,2034.0000000000002,303134198.319,0.066,296590818.728,0.063,3037214.505,0.182,3037214.505,0.182,65702435.142,0.02,26181.522,0.021,1.715,0.044,0.169,0.012,195773.163,0.013
10,2034.9999999999993,323109119.388,0.066,315282401.327,0.063,3590626.568,0.182,3590626.568,0.182,67047369.681,0.02,26722.639,0.021,1.791,0.044,0.17,0.006,198232.64,0.013
11,2035.9999999999998,344400280.836,0.066,335151954.51,0.063,4244876.062,0.182,4244876.062,0.182,68419835.147,0.02,27274.939,0.021,1.87,0.044,0.171,0.006,200723.015,0.013
12,2036.999999999999,367094415.856,0.066,356273715.688,0.063,5018336.617,0.182,5018336.617,0.182,69820395.099,0.02,27838.655,0.021,1.953,0.044,0.173,0.012,203244.676,0.013
13,2038.0000000000005,391283972.899,0.066,378726600.821,0.063,5932729.727,0.182,5932729.727,0.182,71249624.636,0.02,28414.021,0.021,2.039,0.044,0.174,0.006,205798.016,0.013
14,2038.999999999999,417067492.27,0.066,402594499.267,0.063,7013734.77,0.182,7013734.77,0.182,72708110.624,0.02,29001.279,0.021,2.13,0.045,0.175,0.006,208383.434,0.013
15,2039.9999999999998,444550007.555,0.066,427966587.213,0.063,8291710.171,0.182,8291710.171,0.182,74196451.947,0.02,29600.674,0.021,2.224,0.044,0.177,0.011,211001.332,0.013
16,2041.0000000000002,476318668.986,0.071,454669218.789,0.062,9949399.931,0.2,9949399.933,0.2,75712329.666,0.02,30204.461,0.02,2.335,0.05,0.178,0.006,213361.771,0.011
17,2041.9999999999995,510357598.849,0.071,483037939.621,0.062,11938497.239,0.2,11938497.244,0.2,77259177.67,0.02,30820.564,0.02,2.452,0.05,0.18,0.011,215748.615,0.011
18,2043.0,546829036.236,0.071,513176704.01,0.062,14325257.535,0.2,14325257.544,0.2,78837628.7,0.02,31449.234,0.02,2.575,0.05,0.182,0.011,218162.161,0.011
19,2044.0000000000002,585906814.252,0.071,545195952.405,0.062,17189182.133,0.2,17189182.147,0.2,80448328.425,0.02,32090.728,0.02,2.704,0.05,0.183,0.005,220602.707,0.011
20,2044.9999999999993,627777188.553,0.071,579213016.093,0.062,20625666.358,0.2,20625666.379,0.2,82091935.705,0.02,32745.307,0.02,2.839,0.05,0.185,0.011,223070.554,0.011
21,2045.9999999999993,672639725.09,0.071,615352547.156,0.062,24749177.093,0.2,24749177.124,0.2,83769122.861,0.02,33413.238,0.02,2.981,0.05,0.187,0.011,225566.009,0.011
22,2046.9999999999995,720708251.303,0.071,653746975.241,0.062,29697065.597,0.2,29697065.64,0.2,85480575.95,0.02,34094.793,0.02,3.13,0.05,0.189,0.011,228089.381,0.011
23,2048.0,772211875.274,0.071,694536992.839,0.062,35634142.571,0.2,35634142.63,0.2,87226995.045,0.02,34790.25,0.02,3.287,0.05,0.19,0.005,230640.98,0.011
24,2049.000000000001,827396077.728,0.071,737872070.832,0.062,42758167.895,0.2,42758167.974,0.2,89009094.523,0.02,35499.893,0.02,3.452,0.05,0.192,0.011,233221.125,0.011
25,2049.999999999999,886523882.059,0.071,783911006.221,0.062,51306437.866,0.2,51306437.972,0.2,90827603.354,0.02,36224.011,0.02,3.624,0.05,0.194,0.01,235830.132,0.011
