,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,215904826.430171,,85668884.317008,,29736.743853,,1.25898,,0.186131,,197751.978475,
1,2026.0,235356210.404564,0.09009239995236529,89034953.904311,0.03929162395587227,30679.932733,0.03171796093958856,1.330213,0.05657992978442872,0.187357,0.006586758788165392,202687.292669,0.02495709136292623
2,2026.9999999999995,256560016.243606,0.0900923999523695,92533281.832047,0.039291623955865385,31653.037641,0.031717960937812206,1.405477,0.05658041230990829,0.188591,0.006586356527912063,207745.777951,0.02495709136665414
3,2027.999999999999,279674123.838811,0.09009239995236795,96169064.745195,0.039291623955877375,32657.007452,0.03171796092326895,1.484998,0.05657936771644079,0.189834,0.006590982602563189,212930.508311,0.02495709136010893
4,2029.0,304870636.860026,0.09009239995237084,99947703.47335,0.0392916239558605,33692.821138,0.03171796091612067,1.569019,0.05657987418164856,0.191084,0.006584700317119108,218244.634461,0.024957091363527528
5,2030.0,332337164.209752,0.09009239995236618,103874811.053478,0.03929162395587338,34761.488723,0.031717960945535584,1.657794,0.0565799394398665,0.192343,0.006588725377320914,223691.385742,0.02495709135966573
6,2031.0000000000007,362278216.926774,0.09009239995237173,107956221.067879,0.03929162395587671,35864.052264,0.03171796092468515,1.751592,0.056580009337710235,0.19361,0.006587190591807346,229274.072093,0.02495709136264601
7,2032.0000000000005,394916730.940171,0.09009239995236618,112197996.309775,0.03929162395587116,37001.586873,0.03171796094391288,1.850697,0.05657995697628215,0.194885,0.0065854036465058385,234996.086058,0.024957091365651607
8,2033.0000000000007,424046678.116598,0.07376225136645354,114561195.118699,0.02106275411906,37754.547247,0.020349407623634574,1.947576,0.05234730482623573,0.196759,0.009615927341765529,237492.337023,0.010622521450778244
9,2034.0000000000002,455325315.778943,0.07376225136645087,116974169.403071,0.021062754119070437,38522.829918,0.020349407608405423,2.049527,0.05234763624115302,0.198651,0.009615824434968667,240015.104468,0.010622521453210965
10,2034.9999999999993,488911136.174939,0.07376225136645309,119437967.57149,0.02106275411906733,39306.746686,0.02034940760241777,2.156815,0.052347688027530204,0.200561,0.009614852177940225,242564.670064,0.010622521451935985
11,2035.9999999999998,524974322.297335,0.07376225136645731,121953660.114929,0.021062754119063776,40106.615696,0.020349407606529146,2.269719,0.05234755878459674,0.202489,0.009613035435603212,245141.318475,0.010622521450960543
12,2036.999999999999,563697610.219565,0.0737622513664542,124522340.07185,0.021062754119066884,40922.761567,0.020349407618588833,2.388533,0.05234744917762946,0.204436,0.009615337129424306,247745.337389,0.010622521450889266
13,2038.0000000000005,605277215.039249,0.0737622513664522,127145123.503114,0.021062754119065108,41755.515523,0.0203494076184616,2.513567,0.052347612530369236,0.206401,0.009611810053023806,250377.01755,0.010622521451807643
14,2038.999999999999,649923825.121361,0.07376225136645354,129823149.976898,0.02106275411906311,42605.215528,0.0203494076017805,2.645147,0.05234791831687802,0.208386,0.009617201467047032,253036.65279,0.01062252145194953
15,2039.9999999999998,697863669.67901,0.07376225136645376,132557583.063825,0.021062754119073546,43472.206425,0.02034940760785986,2.783614,0.052347563292323596,0.21039,0.009616768880826854,255724.540063,0.01062252145435516
16,2041.0000000000002,742211262.607941,0.0635476452719328,135815700.63686,0.024578884871990114,44671.496234,0.027587507228763908,2.881025,0.0349944352916749,0.214117,0.017714720281382323,258202.957691,0.009691747328548939
17,2041.9999999999995,789377040.640981,0.06354764527192902,139153899.106624,0.024578884872004325,45903.87146,0.027587507244989595,2.981846,0.034994836907003446,0.21791,0.01771461397273444,260705.395516,0.009691747326902256
18,2043.0,839540092.805443,0.0635476452719339,142574146.772255,0.024578884871995443,47170.244845,0.027587507212839313,3.086195,0.03499476498786325,0.221771,0.017718324078748182,263232.086336,0.009691747326514122
19,2044.0000000000002,892890888.814606,0.06354764527192924,146078460.311493,0.02457888487199389,48471.554316,0.027587507236310982,3.194196,0.0349948723266027,0.2257,0.017716473299033808,265783.265206,0.009691747330314415
20,2044.9999999999993,949632002.283538,0.06354764527193346,149668905.969769,0.024578884872005435,49808.763671,0.027587507227070596,3.305975,0.034994408608614025,0.229698,0.017713779353123682,268359.169456,0.009691747326542322
21,2045.9999999999993,1009978879.903528,0.06354764527193324,153347600.778517,0.024578884871992335,51182.863299,0.027587507232186725,3.421667,0.03499481998502696,0.233768,0.01771891788348179,270960.03872,0.009691747329790612
22,2046.9999999999995,1074160659.495778,0.06354764527192946,157116713.803449,0.02457888487199611,52594.870911,0.027587507243417297,3.541407,0.03499463857821361,0.237909,0.017714143937579196,273586.114951,0.009691747327043032
23,2048.0,1142421040.050482,0.06354764527193368,160978467.423491,0.02457888487200033,54045.832292,0.0275875072201488,3.665338,0.034994848092862574,0.242124,0.017716858126426427,276237.642449,0.009691747325973887
24,2049.000000000001,1215019207.054798,0.06354764527192858,164935138.641164,0.024578884872000106,55536.822081,0.027587507228021613,3.793606,0.03499486268387786,0.246414,0.017718193983248254,278914.867882,0.009691747327644773
25,2049.999999999999,1292230816.623303,0.06354764527193413,168989060.425172,0.024578884871996776,57068.944562,0.027587507235567355,3.926362,0.03499467261492106,0.250779,0.017714090920158743,281618.040308,0.009691747329667821
