,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Max VC,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,480,2050,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,60,3600,1.6,6.3,0.2,0.053191489361702135,1692.0,58.6,8.6,437.6,56.9,1.7229843483251173,5.15,2.575,0.9,0.1595744680851064,0.1595744680851064,4.5698638420304665,0.708,1692.0,58.6,8.6,437.6,56.9,2253.7,3377.1,1.3,0.41011648784302224,3377.1,1.3,0.0,1.0,2.5,1.6,0.0,1590.48,55.083999999999996,8.084,411.344,53.486,2118.4779999999996,2.574999427233206,7.7249982816996186,7.7249982816996186,7.7249982816996186,7.7249982816996186,0.05319201898447106,0.1595735280258244,0.15957415487598348,0.05319162593233838,2.574999427233206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7249982816996186,7.7249982816996186,7.7249982816996186,205.78677825901977,617.3603347770593,617.3603347770593,617.3603347770593,54.81241238942342,59.99999937901437,0.3786330761513747,0.7000000072448325,0.7662497994360179,-0.06624979219118543,0.0018294050597579894,0.0040952648240994045,0.8475994475539518,0.14830528762194883,84.60084235442153,1607.3991576455785,8.78994821777451,49.81005178222549,1.2899974680174504,7.3100025319825495,21.880056177511797,415.71994382248823,116.56084421772528,2137.139155782275,12822.834934693648,180.48084794433282,0.050133568873425786,1082.885087665997,758.0195613661978,3196.619152055667,19179.714912334002,13425.800438633802,3377.1,20262.6,14183.82,0.41011648784302224,1.8024995990632442,5.407498797189732,5.407498797189732,5.407498797189732,3.9870857422337385,325.31665605825424,0.0,0.0,1951.899936349525,152.49298442425754,47.5316344149757,6.975659756682163,118.31637746233882,1951.8999363495254,914.9579065455453,285.18980648985416,41.85395854009298,709.8982647740329,507.6050541265292,52.739689306647065,7.739984808104703,131.2803370650708,699.3650653063519,9644.394945873471,298.860310693353,43.8600151918953,2494.3196629349295,341.4,355.3235378885704,36.91778251465294,5.417989365673292,91.89623594554955,13522.199999999999,6751.0764621114295,209.20221748534706,30.702010634326708,1746.0237640544506,238.97999999999996,-0.08645978405468713,1632.4575876659742
1,481,2050,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,60,3600,1.6,6.3,0.2,0.05,8056.7,120.6,79.3,503.1,34.5,1.7229843483251173,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,8056.7,120.6,79.3,503.1,34.5,8794.2,10269.2,1.3,1.1673627171821717,10269.2,1.3,0.0,1.0,2.5,1.6,0.0,7573.298,113.36399999999999,74.54199999999999,472.914,32.43,8266.548,6.515139133088029,19.54541739926409,19.54541739926409,19.54541739926409,19.54541739926409,0.20422904700825537,0.20534348784786874,0.20536143389678035,0.061935130988820655,5.15,0.6825695665440144,0.6825695665440144,2.047708699632043,2.047708699632043,2.047708699632043,2.047708699632043,2.047708699632043,2.047708699632043,15.450000000000001,15.450000000000001,15.450000000000001,139.91033715236713,419.7310114571015,419.7310114571015,419.7310114571015,30.14146765296284,58.995684595200586,0.5400575353163914,0.711916478098074,1.3934291615647816,-0.6815126834667076,0.44085495854989265,0.26518784999223294,0.3248612585276163,0.40995089148015074,1546.6874332495263,6510.0125667504735,23.27855915638579,97.3214408436142,15.3080520055338,63.9919479944662,29.28999053644713,473.8100094635529,1614.564034947893,7179.635965052107,7179.635965052107,1750.3172383446265,0.48619923287350736,1750.3172383446265,1225.2220668412385,8518.882761655374,8518.882761655374,5963.217933158761,10269.2,10269.2,7188.44,1.1673627171821717,4.56059739316162,13.681792179484862,13.681792179484862,13.681792179484862,7.062934691980594,7982.49223440035,836.2992950839854,836.2992950839854,6309.893644232378,7053.818676113627,318.4924086155148,209.4415862124599,400.73956345874797,7982.49223440035,7053.818676113627,318.4924086155148,209.4415862124599,400.73956345874797,1546.6874332495263,23.27855915638579,15.3080520055338,29.28999053644713,1614.564034947893,6510.0125667504735,97.3214408436142,63.9919479944662,473.8100094635529,34.5,1082.6812032746684,16.29499140947005,10.715636403873658,20.50299337551299,8794.2,4557.008796725331,68.12500859052993,44.79436359612634,331.667006624487,24.15,-0.48909029770942075,401.51247398327337
2,482,2050,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,7097.068636444853,1,6,60,3600,1.6,6.3,0.2,0.05,10105.3,289.5,151.6,492.8,22.4,1.7229843483251173,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,7186.06233905952,205.86870722865538,107.80551300816634,350.43902909250903,15.929046776932228,7866.104635165784,14271.62,1.3,2.0109175676718705,9226.189227378309,1.3,5045.430772621692,0.6464710542586132,2.5,1.6,0.0,6754.8985987159485,193.51658479493605,101.33718222767635,329.4126873469585,14.973303970316294,7394.138357055836,7.7249999543317545,23.174999862995264,23.174999862995264,23.174999862995264,23.174999862995264,0.2551586707530056,0.2562676660071696,0.2563173589466663,0.08532001379154343,5.15,1.287499977165877,1.287499977165877,3.862499931497631,3.862499931497631,3.862499931497631,3.862499931497631,3.862499931497631,3.862499931497631,15.450000000000001,15.450000000000001,15.450000000000001,124.08066681034697,372.242000431041,372.242000431041,372.242000431041,26.40892007269105,57.47482012486751,0.7842748098518845,0.7307547880750643,1.5903717336564391,-0.8596169455813748,0.5787147590140529,0.2603766142375228,0.3528626433666813,0.38676074239579594,1723.5709475197016,5462.491391539818,49.59204351907679,156.2766637095786,25.97447891169505,81.83103409647129,28.105495027551882,322.3335340649571,1827.2429649780252,6038.861670187757,6038.861670187757,2034.5869998946728,0.565163055526298,2034.5869998946728,1424.210899926271,7191.602227483635,7191.602227483635,5034.121559238544,9226.189227378309,9226.189227378309,6458.332459164815,1.3,5.407499968032228,16.222499904096683,16.222499904096683,16.222499904096683,8.601584344564351,11002.02913688923,1833.6715011344668,1833.6715011344668,7334.686134620293,9320.209843614064,804.5069212321818,421.3709816539343,455.9413903890502,11002.02913688923,9320.209843614064,804.5069212321818,421.3709816539343,455.9413903890502,1723.5709475197016,49.59204351907679,25.97447891169505,28.105495027551882,1827.2429649780252,5462.491391539818,156.2766637095786,81.83103409647129,322.3335340649571,15.929046776932228,1206.499663263791,34.71443046335375,18.182135238186536,19.673846519286315,7866.104635165784,3823.7439740778727,109.39366459670501,57.2817238675299,225.63347384546998,11.150332743852559,-0.540513219261651,377.4355539984175
3,483,2050,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,6033.1852346375235,1,6,60,3600,1.6,6.3,0.2,0.05,6978.1,268.8,67.2,542.7,12.1,1.7229843483251173,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,5671.231630648292,218.45875844689257,54.61468961172314,441.0623817303891,9.833895004491813,6395.201355441789,10615.550000000001,1.3,1.759526616065815,7843.140805028781,1.3,2772.40919497122,0.7388350867386787,2.5,1.6,0.0,5330.957732809394,205.351232940079,51.33780823501975,414.5986388265658,9.243861304222303,6011.489274115282,7.724999934585305,23.174999803755913,23.174999803755913,23.174999803755913,23.174999803755913,0.25313526066910663,0.25395792525680555,0.2540386570581321,0.08416407220580947,5.15,1.2874999672926521,1.2874999672926521,3.8624999018779564,3.8624999018779564,3.8624999018779564,3.8624999018779564,3.8624999018779564,3.8624999018779564,15.450000000000001,15.450000000000001,15.450000000000001,124.71923192946205,374.15769578838615,374.15769578838615,374.15769578838615,25.341830626468205,59.30469263587152,0.6365031804094083,0.7082070260085209,1.657338833135962,-0.949131807127441,0.6255917286497188,0.28291614065182796,0.28785071008327334,0.4292331492648987,1349.4533753106955,4321.778255337596,52.15057306638945,166.30818538050312,13.041787860332333,41.57290175139081,34.894309774629406,406.16807195575973,1449.5400460120466,4945.661309429742,14836.983928289224,1649.713387414749,0.45825371872631915,4949.140162244246,3464.3981135709723,6193.4274176140325,18580.2822528421,13006.197576989469,7843.140805028781,23529.422415086345,16470.59569056044,1.3,5.407499954209713,16.22249986262914,16.22249986262914,16.22249986262914,8.791779050826944,8920.825066904406,4460.412457911352,4460.412457911352,17841.65028489051,7297.169065200728,846.0126644055337,211.57040177267965,566.0729355254641,26762.47520071322,21891.507195602186,2538.037993216601,634.711205318039,1698.2188065763924,4048.3601259320867,156.45171919916834,39.125363580996996,104.68292932388822,4348.62013803614,12965.33476601279,498.92455614150936,124.71870525417242,1218.504215867279,29.501685013475438,2833.8520881524605,109.51620343941784,27.387754506697895,73.27805052672174,19185.604066325366,9075.734336208952,349.2471892990565,87.30309367792069,852.9529511070953,20.651179509432804,-0.5726842261527928,341.83871493521497
4,484,2050,1NB,1,NB,MD,4,OP,MD,0.7,55,5561.260459035068,1,6,60,3600,1.6,6.3,0.2,0.05,6316.5,249.8,70.6,723.7,20.7,1.7229843483251173,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3570856412299,0.708,4801.439632037295,189.8835779439431,53.66605525557398,550.1150734909191,15.73494821232835,5610.8392869400595,9510.9,1.3,1.7102058193566843,7229.638596745589,1.3,2281.2614032544107,0.7601424257163454,2.5,1.6,0.0,4513.353254115057,178.4905632673065,50.44609194023954,517.108169081464,14.790851319588647,5274.188929723656,2.5749999969131845,7.724999990739553,7.724999990739553,7.724999990739553,7.724999990739553,0.36683785757008,0.36683785696886867,0.366837856873243,0.2213807843082065,2.5749999969131845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724999990739553,7.724999990739553,7.724999990739553,94.18256559398388,282.54769678195163,282.54769678195163,282.54769678195163,36.30957708377665,55.39811448411272,0.3023270993631828,0.7581485469518087,1.1567196143070988,-0.39857106735529013,0.2751582754695146,0.28190815979115214,0.3097434597997919,0.408348380409056,1655.6688381965164,3145.770793840779,65.47709571814498,124.40648222579811,18.50553625498805,35.16051900058593,114.47781204343516,435.637261447484,1854.1292822130845,3756.710004726975,15026.8400189079,2251.0501702462207,0.6252917139572836,9004.200680984883,6302.940476689418,4978.588426499368,19914.353705997473,13940.047594198231,7229.638596745589,28918.554386982356,20242.988070887648,1.3,1.802499997839229,5.407499993517686,5.407499993517686,5.407499993517686,3.1262405685739494,4057.5179270048097,0.0,0.0,16230.071708019235,2984.3430772716997,354.0673946714259,100.06868717888919,619.0387678827946,16230.071708019239,11937.372309086799,1416.2695786857037,400.27474871555677,2476.1550715311782,6622.675352786066,261.9083828725799,74.0221450199522,457.91124817374066,7416.517128852338,12583.083175363116,497.62592890319246,140.6420760023437,1742.549045789936,62.9397928493134,4635.8727469502455,183.33586801080594,51.81550151396654,320.53787372161844,22443.357147760238,8808.15822275418,348.3381502322347,98.4494532016406,1219.784332052955,44.057854994519374,-0.34457016413095337,271.3443316093684
5,485,2050,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5261.122825893179,1,6,60,3600,1.6,6.3,0.2,0.05,6602.5,206.8,55.1,561.7,13.8,1.7229843483251173,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,4954.363006500228,155.1779280188182,41.34576321971413,421.4866642561421,10.355200225627133,5582.72856222053,10026.170000000002,1.3,1.9057091673768067,6839.459673661133,1.3,3186.710326338869,0.6821607526763591,2.5,1.6,0.0,4657.101226110214,145.86725233768908,38.86501742653128,396.1974644007735,9.733888212089504,5247.764848487298,2.5749999983507927,7.724999995052379,7.724999995052379,7.724999995052379,7.724999995052379,0.3668378575706756,0.36683785726423673,0.3668378573871446,0.28254102540387543,2.5749999983507927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724999995052379,7.724999995052379,7.724999995052379,107.10778257116657,321.32334771349974,321.32334771349974,321.32334771349974,38.13932026353576,55.43986202698675,0.27831035743259,0.7575776429522036,1.1012257090526953,-0.3436480661004917,0.2363125417914322,0.2753355890375273,0.32426863854978516,0.4003957724126875,1708.4010362760375,3245.9619702241907,53.50963029257959,101.6682977262386,14.257159720062772,27.088603499651356,111.94203785420999,309.5446264019321,1888.10986414289,3694.6186980776397,7389.237396155279,2247.527519876595,0.6243131999657208,4495.05503975319,3146.5385278272324,4591.932153784538,9183.864307569076,6428.705015298353,6839.459673661133,13678.919347322266,9575.243543125585,1.3,1.8024999988455548,5.407499996536664,5.407499996536664,5.407499996536664,3.0651729911928527,4051.168351982914,0.0,0.0,8102.336703965829,3079.392865915302,289.3533256218023,77.09559113686211,605.3265693089477,8102.336703965828,6158.785731830604,578.7066512436046,154.19118227372422,1210.6531386178954,3416.802072552075,107.01926058515917,28.514319440125544,223.88407570841997,3776.21972828578,6491.9239404483815,203.3365954524772,54.17720699930271,619.0892528038642,20.710400451254266,2391.7614507864523,74.91348240961142,19.96002360808788,156.71885299589397,11165.45712444106,4544.346758313866,142.33561681673405,37.9240448995119,433.3624769627049,14.497280315877985,-0.3120596107369371,314.711504586519
6,486,2050,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,4588.898238978693,1,6,60,3600,1.6,6.3,0.2,0.05,6350.9,127.5,37.9,508.3,13.8,1.7229843483251173,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,4503.140700989934,90.40457878036446,26.87320420216324,360.41292073771973,9.784966173874743,4990.616370884056,9254.740000000002,1.3,2.0167673193075077,5965.5677106723015,1.3,3289.1722893277,0.6445959271327234,2.5,1.6,0.0,4232.952258930538,84.98030405354258,25.260811950033446,338.7881454934565,9.197868203442258,4691.179388631012,2.57499995779767,7.72499987339301,7.72499987339301,7.72499987339301,7.72499987339301,0.36683785552323034,0.3668378417952708,0.3668378354223016,0.3668378429577448,2.57499995779767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72499987339301,7.72499987339301,7.72499987339301,88.87425082155052,266.6227524646515,266.6227524646515,266.6227524646515,39.63296331620921,57.38071724304013,0.49932265890693506,0.7319532068953756,1.0597239390076774,-0.3277707321123018,0.2072613027599196,0.2003773985910598,0.482738331357681,0.3168842700512593,1552.8071291982922,2950.3335717916416,31.173991334107463,59.230587446257,9.266621576760079,17.606582625403163,124.2803125124742,236.13260822524552,1717.528054621634,3273.0883162624214,6546.176632524843,2046.9699054683174,0.5686027515189771,4093.939810936635,2865.757867655644,3918.5978052039827,7837.195610407965,5486.036927285575,5965.5677106723,11931.1354213446,8351.79479494122,1.2999999999999996,1.8024999704583688,5.4074999113751065,5.4074999113751065,5.4074999113751065,3.0689148896349123,3689.663194135812,0.0,0.0,7379.326388271624,2798.934804507466,168.57335537639443,50.109255355076776,672.0457788968747,7379.326388271624,5597.869609014932,337.14671075278886,100.21851071015355,1344.0915577937494,3105.6142583965843,62.347982668214925,18.533243153520157,248.5606250249484,3435.056109243268,5900.667143583283,118.461174892514,35.21316525080633,472.26521645049104,19.569932347749486,2173.929980877609,43.64358786775045,12.97327020746411,173.99243751746386,9981.232741768112,4130.467000508298,82.92282242475979,24.649215675564427,330.5856515153437,13.69895264342464,-0.3092982238555689,329.9562396268116
7,487,2050,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,60,3600,1.6,6.3,0.2,0.05,5796.1,112.0,17.2,497.9,39.6,1.7229843483251173,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,5796.1,112.0,17.2,497.9,39.6,6462.8,7796.200000000001,1.3,0.7496346153846154,7796.200000000001,1.3,0.0,1.0,2.5,1.6,0.0,5448.334,105.28,16.168,468.02599999999995,37.224,6075.032,1.8402958078746285,5.520887423623885,5.520887423623885,5.520887423623885,5.520887423623885,0.21372338057314166,0.21424786517852903,0.21427517282788872,0.05000017628925597,1.8402958078746285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.520887423623885,5.520887423623885,5.520887423623885,153.60019846147188,460.80059538441566,460.80059538441566,460.80059538441566,51.95038430772652,59.83373281454026,0.28982678543933427,0.7019451741408574,0.80846370165838,-0.10651852751752255,0.03137913661541148,0.07336297152709215,0.6776016328483583,0.2490353956245496,1164.4363609715872,4631.663639028413,22.556015245995535,89.44398475400446,3.4644009942813048,13.735599005718694,23.40138250795531,474.4986174920447,1213.8581597198192,5248.941840280181,26244.709201400907,1312.7017572162836,0.3646393770045232,6563.508786081418,4594.456150256992,6483.498242783717,32417.491213918584,22692.24384974301,7796.200000000001,38981.0,27286.7,0.7496346153846154,1.28820706551224,3.8646211965367194,3.8646211965367194,3.8646211965367194,1.9901497728139725,1691.0316785563496,0.0,0.0,8455.158392781748,1500.0351475429597,87.17045462907976,13.388597515802417,90.43747886850771,8455.158392781748,7500.175737714799,435.8522731453988,66.94298757901208,452.18739434253854,5822.181804857936,112.78007622997768,17.322004971406525,117.00691253977655,6069.290798599097,23158.318195142063,447.2199237700223,68.67799502859347,2372.4930874602233,198.0,4075.527263400555,78.94605336098437,12.125403479984566,81.90483877784358,32314.0,16210.822736599443,313.0539466390156,48.074596520015426,1660.7451612221562,138.6,-0.1317542485816295,725.6242245558606
8,488,2050,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,60,3600,1.6,6.3,0.2,0.053191489361702135,2250.2,55.1,22.4,441.1,51.7,1.7229843483251173,5.15,2.575,0.9,0.1595744680851064,0.1595744680851064,4.5698638420304665,0.708,2250.2,55.1,22.4,441.1,51.7,2820.4999999999995,3961.1,1.3,0.41010608696379264,3961.1,1.3,0.0,1.0,2.5,1.6,0.0,2115.1879999999996,51.794,21.055999999999997,414.634,48.598,2651.2699999999995,1.8472990944299832,5.541897283289949,5.541897283289949,5.541897283289949,5.541897283289949,0.15957446276424353,0.1595744655129769,0.15957446530702954,0.053191489736893936,1.8472990944299832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.541897283289949,5.541897283289949,5.541897283289949,194.70608818465433,584.1182645539631,584.1182645539631,584.1182645539631,54.87089213912391,59.99983311803664,0.2720193897343016,0.7000019469616544,0.7654331534014418,-0.06543120643978739,0.0012577528355547998,0.003713380078266062,0.8031080146966103,0.19317860522512367,337.5299887453747,1912.670011254625,8.264999866779126,46.83500013322087,3.3599999415048134,19.040000058495185,22.05500015556728,419.04499984443277,371.2099887092259,2449.2900112907737,14695.740067744642,438.5699886369284,0.12182499684359122,2631.41993182157,1841.993952275099,3522.5300113630715,21135.18006817843,14794.6260477249,3961.1,23766.6,16636.62,0.41010608696379264,1.2931093661009883,3.879328098302964,3.879328098302964,3.879328098302964,2.1825111594391484,567.118959997216,0.0,0.0,3402.7137599832963,436.46318978660514,32.06264621566652,13.034542183375939,85.5585818115684,3402.7137599832963,2618.7791387196307,192.3758772939991,78.20725310025563,513.3514908694104,2025.179932472248,49.589999200674754,20.15999964902888,132.33000093340368,2227.2599322553556,11476.02006752775,281.0100007993252,114.24000035097112,2514.2699990665965,310.20000000000005,1417.6259527305735,34.71299944047232,14.111999754320214,92.63100065338257,16922.999999999996,8033.214047269425,196.70700055952764,79.96800024567978,1759.9889993466174,217.14000000000001,-0.08548258740691247,1185.7730613214014
9,489,2050,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,60,3600,1.6,6.3,0.2,0.05,4195.5,170.6,72.4,575.5,55.1,1.7229843483251173,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,4195.5,170.6,72.4,575.5,55.1,5069.1,6816.3,1.3,0.6554134615384616,6816.3,1.3,0.0,1.0,2.5,1.6,0.0,3943.77,160.36399999999998,68.056,540.9699999999999,51.794,4764.954,1.9844086543322428,5.953225962996728,5.953225962996728,5.953225962996728,5.953225962996728,0.1752646983624929,0.17549101931590572,0.17550911880954445,0.05000060969354233,1.9844086543322428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.953225962996728,5.953225962996728,5.953225962996728,151.36544095090133,454.09632285270396,454.09632285270396,454.09632285270396,53.18392441047276,59.985323220910466,0.3602346137738557,0.7001712709844846,0.7897123137406071,-0.08954104275612251,0.0182531650729705,0.039000087666514555,0.7696846799735337,0.1913152323599517,691.2036594610486,3504.2963405389514,28.1424418215759,142.4575581784241,11.944448589702358,60.455551410297645,27.04882982591559,548.4511701740844,758.3393796982424,4310.7606203017585,4310.7606203017585,892.61082017263,0.2479474500479528,892.61082017263,624.827574120841,5923.689179827371,5923.689179827371,4146.582425879159,6816.300000000001,6816.300000000001,4771.41,0.6554134615384617,1.38908605803257,4.16725817409771,4.16725817409771,4.16725817409771,2.335767710238131,1239.9132455508181,0.0,0.0,1239.9132455508177,960.1413666184349,117.27682072003142,49.77560102052701,112.71945719182467,1239.9132455508181,960.1413666184349,117.27682072003142,49.77560102052701,112.71945719182467,691.2036594610486,28.1424418215759,11.944448589702358,27.04882982591559,758.3393796982424,3504.2963405389514,142.4575581784241,60.455551410297645,548.4511701740844,55.1,483.84256162273397,19.699709275103128,8.36111401279165,18.93418087814091,5069.1,2453.0074383772658,99.72029072489687,42.31888598720835,383.91581912185904,38.57,-0.1133843821327745,930.8040303814233
