,Year,Total Revenue,Var Total Revenue (%),Total Revenues Heavies,Var Total Revenues Heavies (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,306866713.38671,,124983085.108882,,49735355.774695,,13028.204158,,2.722852,,0.084305,,0.0,,0.0,,12585.336755,,0.0,
1,2033.0000000000007,344533649.064655,0.12274689314535592,139981543.950973,0.12000390956123974,51239269.974421,0.0302383319934183,13401.096851,0.02862195652430155,2.972009,0.09150589161658429,0.084494,0.0022418599134095274,0.0,,0.0,,12845.800428,0.02069580481400468,0.0,
2,2034.0000000000002,386824084.071374,0.12274689314535658,156779876.491508,0.12000390956123774,52788660.031008,0.03023833199341963,13784.662463,0.028621956565546336,3.243965,0.091505779423952,0.084684,0.0022486803796719634,0.0,,0.0,,13111.654605,0.020695804709881527,0.0,
3,2034.9999999999993,434305538.584934,0.12274689314535814,175594074.611018,0.1200039095612444,54384901.058514,0.0302383319934314,14179.206473,0.02862195654474764,3.540807,0.09150591945350817,0.084873,0.0022318265551934946,0.0,,0.0,,13383.010849,0.020695804776349247,0.0,
4,2035.9999999999998,487615194.122055,0.12274689314535547,196666050.060129,0.12000390956124418,56029409.75215,0.030238331993408085,14585.043104,0.028621956508835256,3.864811,0.09150569347609183,0.085063,0.002238638907544166,0.0,,0.0,,13659.983028,0.020695804712786092,0.0,
5,2036.999999999999,547468444.251008,0.12274689314535836,220266744.945311,0.12000390956123996,57723645.645631,0.030238331993422296,15002.495573,0.028621956481260646,4.218464,0.09150589770107764,0.085254,0.002245394589892147,0.0,,0.0,,13942.68737,0.020695804776661664,0.0,
6,2038.0000000000005,614668494.877941,0.12274689314535636,246699615.485077,0.12000390956124085,59469112.406534,0.030238331993417855,15431.896349,0.028621956521206693,4.604478,0.09150581823147008,0.085445,0.002240364088488489,0.0,,0.0,,14231.242506,0.02069580478587474,0.0,
7,2038.999999999999,690117142.938541,0.12274689314535703,276304533.830541,0.12000390956124063,61267359.170836,0.030238331993406753,15873.587416,0.028621956563920303,5.025815,0.09150592097518961,0.085636,0.0022353560770087544,0.0,,0.0,,14525.769522,0.020695804732146605,0.0,
8,2039.9999999999998,774826878.140598,0.12274689314535814,309462158.119703,0.12000390956124418,63119981.917804,0.030238331993422518,16327.920544,0.028621956467260068,5.485707,0.09150595475559675,0.085828,0.0022420477369329284,0.0,,0.0,,14826.392012,0.020695804758893654,0.0,
9,2041.0000000000002,855628118.86072,0.10428296049051111,341171314.310835,0.10246537535896905,66408016.512044,0.05209181774674354,17181.668869,0.05228763348641641,5.756765,0.049411680208221176,0.088183,0.027438598126485525,0.0,,0.0,,15559.614772,0.04945389002304501,0.0,
10,2041.9999999999995,944855552.174441,0.10428296049050889,376129561.093407,0.10246537535896749,69867330.805112,0.052091817746741764,18080.057673,0.05228763345689402,6.041216,0.049411605302631,0.090602,0.02743159112300564,0.0,,0.0,,16329.09825,0.0494538900400483,0.0,
11,2043.0,1043387886.391089,0.10428296049051178,414669817.754448,0.10246537535897127,73506847.067864,0.05209181774675309,19025.421102,0.05228763348536036,6.339723,0.04941174094751788,0.093087,0.027427650603739417,0.0,,0.0,,17136.63568,0.0494538900823871,0.0,
12,2044.0000000000002,1152195464.123886,0.10428296049050845,457159116.280693,0.10246537535896949,77335952.34846,0.052091817746731106,20020.215347,0.0522876334598148,6.65298,0.049411780293870944,0.09564,0.02742595636340206,0.0,,0.0,,17984.108977,0.0494538900648438,0.0,
13,2044.9999999999993,1272349818.186464,0.10428296049051156,504002096.729169,0.10246537535896949,81364522.683467,0.05209181774674576,21067.02503,0.05228763351723198,6.981715,0.049411692204095026,0.098264,0.027436219155165142,0.0,,0.0,,18873.493125,0.04945389005023504,0.0,
14,2045.9999999999993,1405034224.006513,0.104282960490512,555644860.752229,0.1024653753589655,85602948.570145,0.05209181774674421,22168.569913,0.05228763346658427,7.326693,0.04941164169548595,0.100959,0.027426117398029692,0.0,,0.0,,19806.860779,0.049453890057249206,0.0,
15,2046.9999999999995,1551555352.476396,0.10428296049050823,612579219.975489,0.1024653753589706,90062161.765645,0.05209181774674532,23327.711971,0.05228763346255638,7.688718,0.04941178782842415,0.103729,0.027436880317752932,0.0,,0.0,,20786.387094,0.049453890039886206,0.0,
16,2048.0,1713356137.997534,0.10428296049051178,675347379.687382,0.10246537535896905,94753663.482219,0.05209181774674665,24547.462824,0.05228763345999554,8.06863,0.04941161842585462,0.106574,0.027427238284375655,0.0,,0.0,,21814.354796,0.04945389005560852,0.0,
17,2049.000000000001,1892029988.4425,0.104282960490508,744547102.444746,0.10246537535896949,99689554.051171,0.05209181774674332,25830.991563,0.0522876334797866,8.467315,0.04941173408620769,0.109497,0.02742695216469304,0.0,,0.0,,22893.159499,0.04945389002281275,0.0,
18,2049.999999999999,2089336476.974114,0.10428296049051244,820837400.76918,0.10246537535896949,104882564.132059,0.05209181774674598,27181.632982,0.05228763346950416,8.8857,0.04941176748473408,0.112501,0.027434541585614314,0.0,,0.0,,24025.315292,0.04945389006045464,0.0,
