,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,Traffic per Lane,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,70,3600,1,5,0.5,0,1187.7,41.1,6.0,307.2,39.9,1.2094222272955006,3.6,1.8,0.3802445318205687,0.3802445318205687,3.402,0.708,1187.7,41.1,6.0,307.2,39.9,1581.9,2370.2999999999997,1.2,0.2962875,2370.2999999999997,0.0,1.0,0.0,950.1600000000001,32.88,4.800000000000001,245.76,31.92,1265.5200000000002,0.5000117702555658,1.5000353107666973,1.5000353107666973,1.5000353107666973,1.5000353107666973,0.03466373809553364,0.03464885828888598,0.034647386236285466,0.0055958622998528015,108.64431136081822,325.93293408245466,325.93293408245466,325.93293408245466,54.97183584638238,69.99999998662278,0.0,0.6000000001146618,0.764027603468949,-0.16402760335428723,0.0002738678828098709,32.93609738885225,1154.7639026111478,1.1392544605385713,39.96074553946143,0.16630745393417026,5.83369254606583,1.3752391188118245,305.8247608811882,35.61689842213682,1546.2831015778634,9277.698609467181,40.97850048870595,20.489250244352974,2329.321499511294,0.350008239178896,1.050024717536688,1.050024717536688,1.050024717536688,0.5752812142407528,14.342812800243497,11.527905452496809,1.196245343129425,0.17462693734147286,1.4440350672757896,86.05687680146099,69.16743271498085,7.177472058776551,1.0477616240488372,8.664210403654737,197.61658433311348,6.835526763231428,0.9978447236050216,8.251434712870946,213.70139053282088,9491.400000000001
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,70,3600,1,5,0.5,0,5655.3,84.7,55.6,353.2,24.2,1.2094222272955006,3.6,1.8,0.3629932992353941,0.3629932992353941,3.246,0.715,5655.3,84.7,55.6,353.2,24.2,6173.0,7208.4000000000015,1.2,0.9010500000000001,7208.4000000000015,0.0,1.0,0.0,4524.240000000001,67.76,44.480000000000004,282.56,19.36,4938.400000000001,1.3464559120112023,4.039367736033607,4.039367736033607,4.039367736033607,4.039367736033607,0.15938214702762074,0.1592937605974339,0.1592923313056933,0.043508599434059825,52.41160296647319,157.23480889941956,157.23480889941956,157.23480889941956,47.916096589639366,69.95925753343316,0.561924442107253,0.6003494245193843,0.8765321674612666,-0.2761827429418823,0.0790270626774321,721.083084868243,4934.216915131758,10.79374521808212,73.90625478191788,7.085322896477239,48.514677103522764,12.293789856087944,340.90621014391206,751.2559428388903,5421.74405716111,5421.74405716111,811.6016587801848,405.8008293900924,6396.798341219816,0.9425191384078415,2.8275574152235246,2.8275574152235246,2.8275574152235246,1.4546119229795305,764.9500961638748,679.6346078704848,30.51993432942156,20.03415729518724,34.76139666878121,764.9500961638748,679.6346078704848,30.51993432942156,20.03415729518724,34.76139666878121,721.083084868243,10.79374521808212,7.085322896477239,12.293789856087944,751.2559428388903,6173.0
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7093.3,203.2,106.4,345.9,15.7,1.2094222272955006,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,8795.327084686149,251.9575463618098,131.9305262445697,428.8982051503445,19.46719231240361,9627.580554755277,11292.087494893532,1.2,1.4115109368616916,11292.087494893532,0.0,1.0,0.0,7036.2616677489195,201.56603708944783,105.54442099565577,343.1185641202756,15.57375384992289,7702.064443804222,3.5999999677590413,10.799999903277124,10.799999903277124,10.799999903277124,10.799999903277124,0.2868871032345613,0.28671304473878945,0.286705242107256,0.1008268020218867,38.4204019118861,115.2612057356583,115.2612057356583,115.2612057356583,18.946468343348094,62.05455775125032,0.7879545962000856,0.6768237744656839,2.2167719724265003,-1.5399481979608165,1.0171949261530957,2018.6127274608707,6776.714357225278,57.79161220984735,194.16593415196243,30.26013877462964,101.67038746994007,34.595547534589066,394.30265761575544,2141.2600259799365,7486.320528775339,7486.320528775339,2386.554623018069,1193.2773115090345,8905.532871875463,2.5199999774313286,7.559999932293986,7.559999932293986,7.559999932293986,4.012402259267106,6014.117596144167,5086.904027643987,436.9045843936063,228.7666470874067,261.5423370191667,6014.117596144167,5086.904027643987,436.9045843936063,228.7666470874067,261.5423370191667,2018.6127274608707,57.79161220984735,30.26013877462964,34.595547534589066,2141.2600259799365,9627.580554755277
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,7130.1280045716185,1,6,70,3600,1,5,0.5,0,4898.2,188.7,47.2,381.0,8.5,1.2094222272955006,3.6,1.8,0.41937989911050033,0.41937989911050033,3.246,0.715,6367.66,245.31,61.36000000000001,495.3,11.05,7180.68,8806.72,1.2,1.1008399999999998,8806.72,0.0,1.0,0.0,5094.128000000001,196.24800000000002,49.08800000000001,396.24,8.840000000000002,5744.544000000001,1.7999997867094488,5.399999360128346,5.399999360128346,5.399999360128346,5.399999360128346,0.30152282549432136,0.3014594677508279,0.3014532516001313,0.10854282489784298,37.26167742191785,111.78503226575357,111.78503226575357,111.78503226575357,29.963365153064398,67.33633422590546,0.4999299525493971,0.6237345778149276,1.401711716472694,-0.7779771386577664,0.4466527469854312,1535.9958679897366,4831.6641320102635,59.16081762716448,186.14918237283553,14.797737214547249,46.56226278545276,43.0090089375213,452.2909910624787,1652.9634317689695,5527.716568231031,16583.149704693093,1886.8985593274356,943.4492796637178,6919.821440672565,1.2599998506966141,3.779999552089842,3.779999552089842,3.779999552089842,2.054744187956397,2377.4919030322253,1935.3545643376842,223.62786413195056,55.93544004293179,162.57403451965854,7132.475709096676,5806.063693013053,670.8835923958517,167.80632012879536,487.7221035589756,4607.98760396921,177.48245288149343,44.39321164364175,129.02702681256392,4958.890295306909,21542.04
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,7229.63859674559,1,6,70,3600,1,5,0.5,0,4433.7,175.4,49.6,508.0,14.5,1.2094222272955006,3.6,1.8,0.4155263317237837,0.4155263317237837,3.249,0.708,5763.81,228.02,64.48,660.4,18.85,6735.56,8679.06,1.2,1.0848825,8679.06,0.0,1.0,0.0,4611.048000000001,182.41600000000003,51.584,528.32,15.080000000000002,5388.448,1.7999936282064368,5.3999808846193105,5.3999808846193105,5.3999808846193105,5.3999808846193105,0.2954033379476784,0.29534542609219494,0.29533983276981235,0.10403881585758704,37.70539904396893,113.1161971319068,113.1161971319068,113.1161971319068,30.801208219249574,68.22932150609654,0.5362848741768279,0.6155711221054301,1.363582873146892,-0.7480117510414619,0.41996255665736987,1362.1189706369669,4401.6910293630335,53.87573124603384,174.14426875396617,15.234809933598001,49.245190066402,54.96578719388039,605.4342128061196,1486.1952990104792,5249.364700989522,20997.45880395809,1734.3479557575038,867.1739778787519,6944.712044242497,1.2599955397445057,3.779986619233517,3.779986619233517,3.779986619233517,2.100541746791216,2185.270688619456,1716.2638276039556,203.649543211429,57.58737769556631,207.76994010850487,8741.082754477824,6865.0553104158225,814.598172845716,230.34951078226524,831.0797604340195,5448.4758825478675,215.50292498413535,60.939239734392004,219.86314877552155,5944.781196041917,26942.24
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,6217.690612419211,1,6,70,3600,1,5,0.5,0,4634.5,145.1,38.7,394.3,9.7,1.2094222272955006,3.6,1.8,0.45835626499653365,0.45835626499653365,3.399,0.592,6024.85,188.63,50.31,512.59,12.61,6788.990000000001,8317.27,1.2,1.03965875,8317.27,0.0,1.0,0.0,4819.88,150.904,40.248000000000005,410.07200000000006,10.088000000000001,5431.192000000001,1.799979806924256,5.3999394207727685,5.3999394207727685,5.3999394207727685,5.3999394207727685,0.3739373798840684,0.37389679559182804,0.37389366201637964,0.11818216030172807,36.21104726848863,108.63314180546588,108.63314180546588,108.63314180546588,28.333984305531928,64.92631874155806,0.4360671357798399,0.6468871301202639,1.482318884174716,-0.835431754054452,0.5030777643768467,1802.3332985556235,4222.516701444377,56.42252204198922,132.20747795801077,15.048472108835249,35.261527891164754,48.46319483925024,464.12680516074977,1922.2674875456983,4866.722512454301,9733.445024908602,2162.1358655258477,1081.0679327629239,6155.134134474152,1.2599858648469793,3.779957594540938,3.779957594540938,3.779957594540938,2.024588629307868,2724.2606284412573,2270.9144799231162,213.27474069577062,56.88258643402928,183.18882138834113,5448.5212568825145,4541.8289598462325,426.54948139154124,113.76517286805856,366.37764277668225,3604.666597111247,112.84504408397844,30.096944217670497,96.92638967850048,3844.5349750913965,13577.980000000001
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5423.243373338456,1,6,70,3600,1,5,0.5,0,4457.9,89.5,26.6,356.8,9.7,1.2094222272955006,3.6,1.8,0.4987120277943995,0.4987120277943995,3.399,0.592,5795.2699999999995,116.35000000000001,34.580000000000005,463.84000000000003,12.61,6422.65,7677.41,1.2,0.95967625,7677.41,0.0,1.0,0.0,4636.215999999999,93.08000000000001,27.664000000000005,371.07200000000006,10.088000000000001,5138.12,1.7999966073019975,5.399989821905993,5.399989821905993,5.399989821905993,5.399989821905993,0.42879474086860864,0.4287623192417388,0.42876084380190693,0.14866533144132907,33.29085118883019,99.87255356649058,99.87255356649058,99.87255356649058,28.334949084162393,63.14864468632609,0.6100429720922997,0.6650974095900823,1.4822684125970633,-0.817171003006981,0.5030424342724897,1987.985038330897,3807.284961669103,39.90919667502105,76.44080332497896,11.861239982935956,22.71876001706405,55.16554186859687,408.6744581314032,2094.921016857451,4327.728983142549,8655.457966285097,2308.7929739105584,1154.3964869552792,5368.617026089441,1.2599976251113982,3.7799928753341945,3.7799928753341945,3.7799928753341945,1.9837595243737431,2909.073664001187,2504.8564270539223,150.8564790918907,44.835402628127,208.52535522724637,5818.147328002374,5009.712854107845,301.7129581837814,89.670805256254,417.05071045449273,3975.970076661794,79.8183933500421,23.722479965871912,110.33108373719374,4189.842033714902,12845.3
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,4068.5,78.6,12.1,349.5,27.8,1.2094222272955006,3.6,1.8,0.3214285714285714,0.3214285714285714,3.399,0.592,4068.5,78.6,12.1,349.5,27.8,4536.500000000001,5472.5,1.2,0.6840625,5472.5,0.0,1.0,0.0,3254.8,62.879999999999995,9.68,279.6,22.240000000000002,3629.2000000000007,0.685438563997506,2.056315691992518,2.056315691992518,2.056315691992518,2.056315691992518,0.18563812785307404,0.18561116511413275,0.18560975939024787,0.03947344259562903,50.82365307358852,152.47095922076556,152.47095922076556,152.47095922076556,54.47685848613219,69.98345131384372,0.3055108898335395,0.6001418794230259,0.7709695670261835,-0.17082768760315759,0.005133242372873946,604.2149785361854,3464.2850214638147,11.671230062376667,66.92876993762333,1.7967024708975994,10.3032975291024,11.036774549737878,338.46322545026214,628.7196856191975,3907.780314380803,19538.901571904014,677.7290997852219,338.86454989261097,4794.7709002147785,0.47980699479825417,1.4394209843947625,1.4394209843947625,1.4394209843947625,0.7388692792060406,325.1791626552734,289.90657306353876,16.799813465483968,2.5862112393239247,15.886564886926758,1625.8958132763669,1449.532865317694,83.99906732741984,12.931056196619624,79.43282443463379,3021.074892680927,58.35615031188333,8.983512354487997,55.18387274868939,3143.598428095988,22682.500000000004
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,70,3600,1,5,0.5,0,1579.5,38.7,15.7,309.6,36.3,1.2094222272955006,3.6,1.8,0.33939926989021074,0.33939926989021074,3.402,0.708,1579.5,38.7,15.7,309.6,36.3,1979.8,2780.4,1.2,0.34755,2780.4,0.0,1.0,0.0,1263.6000000000001,30.960000000000004,12.56,247.68000000000004,29.04,1583.8400000000001,0.5000018579584975,1.5000055738754925,1.5000055738754925,1.5000055738754925,1.5000055738754925,0.03466724993856386,0.034646794524040424,0.03464583004248537,0.0055956151050475175,108.64628095419836,325.9388428625951,325.9388428625951,325.9388428625951,54.97209974913649,69.99999995388588,0.0,0.6000000003952639,0.764023935626722,-0.16402393523145808,0.00027130039325095473,43.8055370223693,1535.6944629776308,1.0726647584642917,37.62733524153571,0.4351516253336163,15.264848374666382,1.3859219492181694,308.21407805078184,46.69927535538538,1933.1007246446147,11598.604347867687,52.48675202141754,26.24337601070877,2727.9132479785826,0.35000130057094825,1.0500039017128446,1.0500039017128446,1.0500039017128446,0.5619674680003205,18.370431470240984,15.331994930038078,1.1263021816173724,0.456910904436983,1.4552234541485487,110.2225888214459,91.99196958022847,6.757813089704234,2.741465426621898,8.731340724891293,262.8332221342158,6.4359885507857495,2.6109097520016977,8.315531695309016,280.19565213231226,11878.8
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,2944.9,119.7,50.8,403.9,38.7,1.2094222272955006,3.6,1.8,0.3214285714285714,0.3214285714285714,3.246,0.715,2944.9,119.7,50.8,403.9,38.7,3558.0,4784.200000000001,1.2,0.5980250000000001,4784.200000000001,0.0,1.0,0.0,2355.92,95.76,40.64,323.12,30.960000000000004,2846.4,0.6091654701112208,1.8274964103336624,1.8274964103336624,1.8274964103336624,1.8274964103336624,0.18604195284268882,0.1860232366911803,0.18602173953252418,0.05403902011007328,48.63041796195656,145.89125388586965,145.89125388586965,145.89125388586965,54.75649825526791,69.993228153784,0.2778421910104335,0.6000580500119336,0.7670322489250734,-0.1669741989131398,0.002377119702096807,438.2999575411475,2506.600042458853,17.813585145547425,101.88641485445258,7.559923494601783,43.240076505398214,17.46108817796688,386.4389118220331,481.1345543592636,3076.8654456407367,3076.8654456407367,566.8037479954958,283.4018739977479,4217.396252004505,0.4264158290778545,1.2792474872335635,1.2792474872335635,1.2792474872335635,0.7176314161602686,241.69409012593462,186.89803977969683,22.787984036062674,9.671013134147312,22.337053176027812,241.69409012593462,186.89803977969683,22.787984036062674,9.671013134147312,22.337053176027812,438.2999575411475,17.813585145547425,7.559923494601783,17.46108817796688,481.1345543592636,3558.0
