,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
48,2032,4NB,4,NB,Night,6,OP,NT,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,1037.8,31.7,21.1,272.0,55.5,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1037.8,31.7,21.1,272.0,55.5,1418.1,2178.7,1.1,0.27233749999999995,2178.7,0.0,1.0,0.0,830.24,25.36,16.880000000000003,217.60000000000002,44.400000000000006,1134.48,17.998443784367765,53.995331353103296,53.995331353103296,53.995331353103296,53.995331353103296,0.0011955812746794036,0.0001117023099267267,7.711340331299417e-05,0.0009401655897260594,13788.50490007929,41365.514700237865,41365.514700237865,41365.514700237865,64.9736096662514,70.0,0.0,1.3714285714285714,1.4775229588308425,-0.10609438740227106,0.0004199173354358099,0.9926193974898281,1036.8073806025102,0.002832770579741789,31.69716722942026,0.0013016742479233419,21.09869832575208,0.20458003232439054,271.7954199676756,1.2013338746418838,1416.8986661253582,8501.391996752149,1.6187628289459952,2177.081237171054,28.797510054988425,86.39253016496528,86.39253016496528,86.39253016496528,24.252385112917757,46.616338843213796,28.584967079989877,0.24473021776076867,0.11245493172867581,17.67418661373448,279.6980330592828,171.50980247993925,1.468381306564612,0.6747295903720548,106.04511968240689,5.9557163849389685,0.016996623478450733,0.007810045487540052,1.2274801939463433,7.208003247851303,8508.599999999999
49,2032,4NB,4,NB,AM-Early,1,OP,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,6785.5,110.9,59.4,327.5,29.0,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6785.5,110.9,59.4,327.5,29.0,7312.299999999999,8365.9,1.1,1.0457375,8365.9,0.0,1.0,0.0,5428.400000000001,88.72000000000001,47.52,262.0,23.200000000000003,5849.84,2.5882472713321754,7.764741813996526,7.764741813996526,7.764741813996526,7.764741813996526,0.12781408045615633,0.12734590875038318,0.12733470705964117,0.1273930472914529,58.00256269268121,174.00768807804366,174.00768807804366,174.00768807804366,38.465806649279045,69.9498654927691,1.804763759627006,1.372411502491363,2.4957230424231676,-1.1233115399318045,0.7131599758500633,693.825954348199,6091.674045651801,11.298129024333997,99.601870975666,6.050945279474149,53.34905472052585,33.37697839036066,294.12302160963935,744.5520070423679,6567.747992957632,6567.747992957632,846.0041124307055,7519.895887569295,4.14119563413148,12.423586902394442,12.423586902394442,12.423586902394442,2.9409199287941368,3503.468536855316,2873.2690129938696,140.36328776827835,75.17444452118052,414.66179157198707,3503.468536855316,2873.2690129938696,140.36328776827835,75.17444452118052,414.66179157198707,693.825954348199,11.298129024333997,6.050945279474149,33.37697839036066,744.5520070423679,7312.299999999999
50,2032,4NB,4,NB,AM-Peak,1,Peak,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,8513.9,176.9,84.5,268.0,21.1,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,8939.595,185.745,88.72500000000001,281.40000000000003,22.155,9517.62,10165.4,1.1,1.270675,10165.4,0.0,1.0,0.0,7151.6759999999995,148.596,70.98,225.12000000000003,17.724,7614.096000000001,6.899243637957536,20.697730913872608,20.697730913872608,20.697730913872608,20.697730913872608,0.11701512477582984,0.11542625660124821,0.11537108819036741,0.11548064035264649,60.526217723912524,181.57865317173756,181.57865317173756,181.57865317173756,19.847893679118208,69.88959745007236,3.4863015163058515,1.3735949769717926,4.836785280697102,-3.4631903037253093,2.351903542641818,836.8542594963076,8102.740740503692,17.15188002591908,168.59311997408093,8.18903983975228,80.53596016024773,25.99700175618778,255.40299824381225,888.1921811181667,8629.427818881833,8629.427818881833,990.868024361885,9682.801975638115,11.038789820732058,33.116369462196175,33.116369462196175,33.116369462196175,7.69680262725121,10937.98386101486,9237.858281164104,568.0079959095992,271.19126887388023,860.9263150672774,10937.98386101486,9237.858281164104,568.0079959095992,271.19126887388023,860.9263150672774,836.8542594963076,17.15188002591908,8.18903983975228,25.99700175618778,888.1921811181667,9517.62
51,2032,4NB,4,NB,AM-Shoulder,3,OP,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,6620.5,254.8,84.5,430.4,10.6,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6620.5,254.8,84.5,430.4,10.6,7400.8,8961.399999999998,1.1,1.1201749999999997,8961.399999999998,0.0,1.0,0.0,5296.400000000001,203.84000000000003,67.60000000000001,344.32,8.48,5920.64,3.3967119589334964,10.19013587680049,10.19013587680049,10.19013587680049,10.19013587680049,0.12411338765564098,0.12356051193394135,0.12351228158531223,0.12361025534604501,58.778293123525565,176.3348793705767,176.3348793705767,176.3348793705767,31.581344130726826,69.93697734728826,1.9544479391842466,1.3726644136089805,3.039769289192398,-1.6671048755834177,1.0939923485885248,657.354146379337,5963.145853620663,25.18657475261461,229.6134252473854,8.349430235167107,76.1505697648329,42.56148312075022,387.83851687924977,733.451634487869,6667.348365512132,20002.045096536396,885.6466107049329,8075.753389295068,5.4347391342935945,16.304217402880784,16.304217402880784,16.304217402880784,4.101547113015698,4813.258294352582,3572.5483044179423,410.64739040053695,136.13092574435055,693.9316737897525,14439.774883057748,10717.644913253827,1231.9421712016108,408.3927772330517,2081.7950213692575,1972.0624391380109,75.55972425784384,25.048290705501323,127.68444936225066,2200.3549034636067,22202.4
52,2032,4NB,4,NB,MD,4,OP,MD,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,5999.9,295.8,112.2,529.5,21.1,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,5999.9,295.8,112.2,529.5,21.1,6958.5,8875.699999999999,1.1,1.1094624999999998,8875.699999999999,0.0,1.0,0.0,4799.92,236.64000000000001,89.76,423.6,16.880000000000003,5566.8,3.2270233867422973,9.681070160226891,9.681070160226891,9.681070160226891,9.681070160226891,0.1255776958617212,0.12512225494033363,0.12507318860730718,0.12518471395165215,58.165871200260725,174.4976136007822,174.4976136007822,174.4976136007822,32.605528901773106,69.93743546288549,1.9283566326006285,1.372655422158644,2.9442859304386095,-1.5716305082799655,1.0271539974608728,602.7628939205929,5397.137106079406,29.608930409080553,266.1910695909195,11.226569409391892,100.9734305906081,53.028244829919856,476.47175517008014,696.6266385689853,6261.873361431014,25047.493445724056,884.3541278657697,7991.3458721342295,5.163237418787676,15.489712256363028,15.489712256363028,15.489712256363028,4.096644163144959,4566.130324455884,3112.207928547552,458.633812255335,173.89632977756784,821.392253875429,18264.521297823536,12448.831714190208,1834.53524902134,695.5853191102714,3285.569015501716,2411.0515756823715,118.43572163632221,44.90627763756757,212.11297931967943,2786.506554275941,27834.0
53,2032,4NB,4,NB,PM-Shoulder,2,OP,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,6604.6,219.2,84.5,390.8,10.6,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,6604.6,219.2,84.5,390.8,10.6,7309.700000000001,8719.9,1.1,1.0899874999999999,8719.9,0.0,1.0,0.0,5283.68,175.36,67.60000000000001,312.64000000000004,8.48,5847.760000000001,2.825637578168563,8.476912734505689,8.476912734505689,8.476912734505689,8.476912734505689,0.13672033007997386,0.13632226274355386,0.13629521091809782,0.13635672524055964,57.313659472329896,171.94097841698965,171.94097841698965,171.94097841698965,35.33367374770593,69.91070742509763,1.8111885338362979,1.3731802113839924,2.716954955928773,-1.3437747445447805,0.8680223153039872,722.3864736369563,5882.213526363044,23.905471994709607,195.29452800529037,9.213556258063413,75.28644374193658,42.63056657920857,348.16943342079145,798.1360684689379,6511.563931531063,13023.127863062125,949.6352581329011,7770.2647418670995,4.521020125069701,13.563060375209103,13.563060375209103,13.563060375209103,3.361989486431234,4293.320113494607,3265.923785390813,324.2313599621168,124.96401979849973,578.2009483431772,8586.640226989213,6531.847570781626,648.4627199242336,249.92803959699947,1156.4018966863543,1444.7729472739127,47.810943989419215,18.427112516126826,85.26113315841714,1596.2721369378758,14619.400000000001
54,2032,4NB,4,NB,PM-Peak,2,Peak,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,6529.4,178.3,42.3,324.8,10.6,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,6855.87,187.21500000000003,44.415,341.04,11.13,7439.67,8197.399999999998,1.1,1.0246749999999998,8197.399999999998,0.0,1.0,0.0,5484.696,149.77200000000002,35.532000000000004,272.83200000000005,8.904000000000002,5951.736000000001,2.8949528771507524,8.684858631452258,8.684858631452258,8.684858631452258,8.684858631452258,0.135857847078391,0.13542697097078535,0.13539764112394298,0.13545856491704103,57.4522813503847,172.35684405115413,172.35684405115413,172.35684405115413,41.629369914609946,69.91899425054807,2.5982824756043885,1.3730174615497632,2.306064208920648,-0.9330467473708848,0.5803987923982996,745.1389904394628,6110.731009560537,20.283168296236465,166.93183170376358,4.810948984415942,39.604051015584055,36.95743118344615,304.0825688165539,807.1905389035613,6632.479461096439,13264.958922192878,931.2936358317584,7675.976364168242,4.631924603441204,13.895773810323613,13.895773810323613,13.895773810323613,3.3400431008340195,4313.681904837335,3451.427622799888,281.85031880122887,66.85185890045004,513.5521043357681,8627.36380967467,6902.855245599776,563.7006376024577,133.70371780090008,1027.1042086715363,1490.2779808789255,40.56633659247293,9.621897968831885,73.9148623668923,1614.3810778071227,14879.34
55,2032,4NB,4,NB,PM-Late,5,OP,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,3516.2,64.7,17.2,302.4,34.3,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,3516.2,64.7,17.2,302.4,34.3,3934.7999999999997,4771.999999999999,1.1,0.5964999999999999,4771.999999999999,0.0,1.0,0.0,2812.96,51.760000000000005,13.76,241.92,27.439999999999998,3147.84,17.999795649114223,53.99938694734267,53.99938694734267,53.99938694734267,53.99938694734267,0.004050664890549075,0.00022448752652666628,6.278936961913937e-05,0.001045278693638329,848.3485985394526,2545.045795618358,2545.045795618358,2545.045795618358,62.239038078486374,69.99999999996884,1.5144703120298022,1.371428571429182,1.542440290914192,-0.17101171948501004,0.045862049793780495,11.394358310518927,3504.805641689481,0.011619474373020248,64.68838052562698,0.0008639817259593577,17.19913601827404,0.25287382156498456,302.147126178435,11.659715588182891,3923.1402844118174,19615.701422059086,12.19043014351082,4759.809569856488,28.799673038582757,86.39901911574827,86.39901911574827,86.39901911574827,18.819091237558503,351.08040233279513,328.1537938274033,1.0039111884695235,0.07464717365681973,21.848050143265418,1755.4020116639756,1640.7689691370165,5.019555942347617,0.37323586828409866,109.2402507163271,56.97179155259463,0.058097371865101236,0.004319908629796788,1.2643691078249228,58.298577940914456,19674.0
56,2032,4SB,4,SB,Night,6,OP,NT,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,1357.4,39.6,7.9,261.4,43.6,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1357.4,39.6,7.9,261.4,43.6,1709.9,2414.9,1.1,0.30186250000000003,2414.9,0.0,1.0,0.0,1085.92,31.680000000000003,6.32,209.12,34.88,1367.92,17.999626022201074,53.998878066603226,53.998878066603226,53.998878066603226,53.998878066603226,0.0015637158742937284,0.0001371838917759696,2.903230245454635e-05,0.0009034447862191134,1673.235427867965,5019.706283603896,5019.706283603896,5019.706283603896,64.95113678285426,70.0,0.7704186712066878,1.3714285714285714,1.4780341769990697,-0.10660560557049825,0.000777770053194804,1.6980703422130456,1355.701929657787,0.004345985691462717,39.595654014308536,0.00018348415151273292,7.899816515848488,0.18892837369414098,261.21107162630585,1.891528185750162,1708.0084718142498,10248.050830885499,2.2784438728243948,2412.621556127176,28.79940163552172,86.39820490656517,86.39820490656517,86.39820490656517,21.681483750743023,65.61782019746332,48.90340979076131,0.37548536229199614,0.015852701319504347,16.32307234309051,393.7069211847799,293.42045874456784,2.2529121737519766,0.09511620791702607,97.93843405854305,10.188422053278273,0.026075914148776302,0.0011009049090763975,1.133570242164846,11.349169114500972,10259.400000000001
57,2032,4SB,4,SB,AM-Early,1,OP,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,2801.9,179.6,40.9,347.3,39.6,1.3203962949576253,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,2801.9,179.6,40.9,347.3,39.6,3409.3,4624.099999999999,1.1,0.5780124999999999,4624.099999999999,0.0,1.0,0.0,2241.52,143.68,32.72,277.84000000000003,31.680000000000003,2727.4400000000005,17.999988246554167,53.9999647396625,53.9999647396625,53.9999647396625,53.9999647396625,0.0032281448557842335,0.0006210837875591977,0.0001417841293163752,0.0012006445722149283,880.033519816043,2640.100559448129,2640.100559448129,2640.100559448129,62.68792146785749,69.99999999999481,1.4709286429084476,1.3714285714286731,1.5313954865966148,-0.1599669151679417,0.038130686771476484,7.235951257137475,2794.6640487428626,0.08923731859650552,179.5107626814035,0.004639176711231797,40.89536082328877,0.3335870879441957,346.96641291205583,7.663414840389407,3401.6365851596106,3401.6365851596106,8.518342006893274,4615.581657993107,28.79998119448667,86.39994358346001,86.39994358346001,86.39994358346001,20.008058965579412,245.32808960673216,208.39526012978146,7.710099292277325,0.4008246061241288,28.821905578549224,245.32808960673216,208.39526012978146,7.710099292277325,0.4008246061241288,28.821905578549224,7.235951257137475,0.08923731859650552,0.004639176711231797,0.3335870879441957,7.663414840389407,3409.3
