,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT lights,AADT mediumA,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDay,RevenuePerDayLights,RevenuePerDayHeavies,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
16,2032,2NB,2,NB,Night,8,OP,NT,2,70,9000.0,1,6,70,3600,1,5,0.5,0,1750.5,27.8,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,1750.5,139.0,1889.5,2167.5,1.2,0.24083333333333334,2167.5,0.0,1.0,0.0,1610.46,127.88000000000001,1738.3400000000001,5.398640683618811,16.19592205085643,0.0008696781965464883,0.000208113021842673,972373.821379853,2917121.464139559,69.98640018924112,70.0,0.0,1.7142857142857142,1.7146188355955387,-0.0003331213098245467,0.0002331849168771341,1.4005819484102575,1749.0994180515897,0.026613493233241026,138.97338650676676,1.4271954416434984,1888.0728045583564,15104.582436466852,1.4804224281099807,2166.01957757189,10.797281367237622,32.39184410171286,5.599981975932269,15.984537498672571,15.122477374859438,0.8620601238131335,127.87629998938057,120.9798189988755,6.896480990505068,11.20465558728206,0.2129079458659282,11.417563533147987,15116.0
17,2032,2NB,2,NB,AM-Early,1,OP,AM,2,70,7200.0,1,6,70,3600,1,5,0.5,0,7109.6,102.6,3.6,1.8,0.3333333333333333,0.3333333333333333,3.246,0.715,7109.6,513.0,7622.6,8648.6,1.2,1.2011944444444445,8648.6,0.0,1.0,0.0,6540.832,471.96000000000004,7012.792,4.486027917828018,13.458083753484054,0.10882872343948365,0.10786361140183653,62.31346919605939,186.94040758817818,26.956733992592028,69.94412787676065,2.6910857863505466,1.7156551041916803,4.451577851863552,-2.7359227476718715,1.9161044963044864,711.8303967921247,6397.769603207876,50.90731003721078,462.0926899627892,762.7377068293355,6859.862293170665,6859.862293170665,864.552326903757,7784.047673096244,8.972055835656036,26.916167506968108,5.084848749691134,7756.811749826858,6386.582065536134,1370.2296842907242,7756.811749826858,6386.582065536134,1370.2296842907242,711.8303967921247,50.90731003721078,762.7377068293355,7622.6
18,2032,2NB,2,NB,AM-Peak,2,Peak,AM,2,70,6300.0,1,6,70,3600,1,5,0.5,0,5831.1,132.8,3.6,1.8,0.36363636363636365,0.36363636363636365,3.246,0.715,6122.655000000001,697.2,6819.8550000000005,7823.1,1.2,1.2417619047619048,7823.1,0.0,1.0,0.0,5632.842600000001,641.4240000000001,6274.266600000001,5.399994398854893,16.199983196564677,0.12149385704029873,0.12069463437064004,59.44882108938391,178.34646326815172,25.586546080136625,69.92517747319845,4.208282565577338,1.716120063420571,4.689964781653688,-2.973844718233117,2.0829753471575816,684.3557735749047,5438.299226425096,77.41643515655343,619.7835648434466,761.7722087314581,6058.082791268543,12116.165582537085,916.605079044565,7297.649920955436,10.799988797709785,32.399966393129354,6.49756217944079,9899.324585605194,7391.034688256985,2508.2898973482093,19798.64917121039,14782.06937651397,5016.5797946964185,1368.7115471498093,154.83287031310687,1523.5444174629163,13639.710000000001
19,2032,2NB,2,NB,AM-Shoulder,1,OP,AM,2,70,9000.0,1,6,70,3600,1,5,0.5,0,5427.9,228.2,3.6,1.8,0.2857142857142857,0.2857142857142857,3.246,0.715,5427.9,1141.0,6568.9,8850.9,1.2,0.9834333333333333,8850.9,0.0,1.0,0.0,4993.668,1049.72,6043.388,2.1245091240259852,6.373527372077955,0.10745119961926562,0.10728798709916645,62.45538587573437,187.3661576272031,47.149974527336305,69.94086084166834,2.058791363222249,1.7157352448328482,2.545070303917708,-0.8293350590848596,0.5815492127423958,536.5756171003388,4891.324382899661,112.62234581773701,1028.377654182263,649.1979629180759,5919.702037081925,5919.702037081925,874.4426545535498,7976.45734544645,4.2490182480519705,12.74705474415591,2.861625427298138,3715.522796073039,2279.9195885190866,1435.6032075539522,3715.522796073039,2279.9195885190866,1435.6032075539522,536.5756171003388,112.62234581773701,649.1979629180759,6568.9
20,2032,2NB,2,NB,MD,5,OP,MD,2,70,9000.0,1,6,70,3600,1,5,0.5,0,5837.2,169.0,3.6,1.8,0.2857142857142857,0.2857142857142857,3.249,0.708,5837.2,845.0,6682.2,8372.2,1.2,0.9302444444444445,8372.2,0.0,1.0,0.0,5370.224,777.4,6147.624,1.7755950141173429,5.326785042352029,0.10897687735154427,0.10875359620093175,61.728465705902835,185.1853971177085,52.086094165151394,69.95194388713803,1.9328608613676577,1.715463407187234,2.3038778761085705,-0.5884144689213366,0.4127145132759995,585.2302421983195,5251.96975780168,84.54504568660434,760.4549543133957,669.7752878849238,6012.424712115076,30062.12356057538,838.8653792581325,7533.334620741867,3.5511900282346858,10.653570084704057,2.2238580787744846,2978.9703698527883,2078.2638003160423,900.7065695367457,14894.851849263941,10391.319001580212,4503.5328476837285,2926.1512109915975,422.7252284330217,3348.876439424619,33411.0
21,2032,2NB,2,NB,PM-Shoulder,1,OP,PM,2,70,9000.0,1,6,70,3600,1,5,0.5,0,5796.1,129.2,3.6,1.8,0.2857142857142857,0.2857142857142857,3.399,0.592,5796.1,646.0,6442.1,7734.1,1.2,0.8593444444444445,7734.1,0.0,1.0,0.0,5332.412,594.32,5926.732000000001,1.3578144708661597,4.073443412598479,0.11805730295538232,0.11788677302742534,60.40924196678868,181.22772590036604,58.23253633913318,69.95169945922106,1.7049203451329316,1.7154694014254082,2.0607036468607003,-0.34523424543529213,0.24249255280249013,629.5301789669162,5166.569821033084,70.06246694565944,575.9375330543405,699.5926459125757,5742.507354087425,5742.507354087425,839.7175798038945,6894.382420196105,2.7156289417323194,8.146886825196958,1.6297779685936258,2280.3613625968746,1709.5703736964842,570.7909889003903,2280.3613625968746,1709.5703736964842,570.7909889003903,629.5301789669162,70.06246694565944,699.5926459125757,6442.1
22,2032,2NB,2,NB,PM-Peak,3,Peak,PM,2,70,9000.0,1,6,70,3600,1,5,0.5,0,5657.3,95.4,3.6,1.8,0.2857142857142857,0.2857142857142857,3.399,0.592,5940.165000000001,500.85,6441.015000000001,7088.3,1.2,0.7875888888888889,7088.3,0.0,1.0,0.0,5464.951800000001,460.78200000000004,5925.733800000002,1.6484795306195712,4.945438591858713,0.11468992478987777,0.11445369280244069,61.039812508376585,183.11943752512977,62.61066343111616,69.96551019155123,2.4115759423691867,1.715130779029047,1.9166064281050657,-0.20147564907601856,0.14162449967354593,626.7749109223072,5313.390089077694,52.73820147689423,448.1117985231058,679.5131123992014,5761.5018876008,17284.5056628024,784.9895153529899,6657.725484647011,3.2969590612391424,9.890877183717427,1.904362291466949,2588.078295620763,2066.451221922657,521.6270736981058,7764.234886862289,6199.3536657679715,1564.8812210943174,1880.3247327669214,158.2146044306827,2038.5393371976043,19323.045000000006
23,2032,2NB,2,NB,PM-Late,3,OP,NT,2,70,9000.0,1,6,70,3600,1,5,0.5,0,4474.1,42.3,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,4474.1,211.5,4685.6,5108.6,1.2,0.5676222222222223,5108.6,0.0,1.0,0.0,4116.1720000000005,194.58,4310.752,0.833175090008585,2.499525270025755,0.11350987461120687,0.11338678297250313,70.65740596029788,211.97221788089362,68.81241703311842,69.99500104895111,1.15258631501623,1.7144081463200183,1.743871312386044,-0.029463166066025837,0.02070991867023099,467.22616759816066,4006.8738324018395,22.06280023078966,189.43719976921034,489.2889678289503,4196.31103217105,12588.93309651315,533.4145682905296,4575.18543170947,1.66635018001717,4.99905054005151,0.9083134102110376,888.8554618947051,778.5624084859274,110.29305340877762,2666.566385684115,2335.6872254577825,330.8791602263329,1401.678502794482,66.18840069236897,1467.866903486851,14056.800000000001
24,2032,2SB,2,SB,Night,8,OP,NT,2,70,9000.0,1,6,70,3600,1,5,0.5,0,1651.5,30.2,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,1651.5,151.0,1802.5,2104.5,1.2,0.23383333333333334,2104.5,0.0,1.0,0.0,1519.38,138.92000000000002,1658.3000000000002,5.392558257173376,16.177674771520127,0.0008204773237872737,0.00022964560981623972,1159009.3670160854,3477028.1010482563,69.98860266622646,70.0,0.0,1.7142857142857142,1.7145648781170328,-0.00027916383131865175,0.0001954146819230368,1.246616836215908,1650.253383163784,0.03190236811567203,150.96809763188432,1.27851920433158,1801.2214807956684,14409.771846365347,1.3423239405629241,2103.157676059437,10.785116514346752,32.355349543040255,5.661674869614865,14.4771200989682,13.44490782733489,1.0322122716333109,115.8169607917456,107.55926261867911,8.257698173066487,9.972934689727264,0.2552189449253762,10.22815363465264,14420.0
25,2032,2SB,2,SB,AM-Early,1,OP,AM,2,70,9000.0,1,6,70,3600,1,5,0.5,0,4287.0,112.3,3.6,1.8,0.2857142857142857,0.2857142857142857,3.246,0.715,4287.0,561.5,4848.5,5971.5,1.2,0.6635,5971.5,0.0,1.0,0.0,3944.04,516.58,4460.62,0.890662655344629,2.6719879660338868,0.1123920477903574,0.11230224027171962,61.22135599200362,183.66406797601084,67.02858199568321,69.98962314197614,1.3549820369705898,1.714539879098595,1.7902810476839308,-0.07574116858533575,0.05319673337875164,443.2787321670812,3843.721267832919,58.013091279564925,503.48690872043505,501.29182344664616,4347.208176553354,4347.208176553354,617.3180060057759,5354.181993994223,1.781325310689258,5.3439759320677735,1.0968104180132814,1099.6441888423121,789.6236252994663,310.0205635428458,1099.6441888423121,789.6236252994663,310.0205635428458,443.2787321670812,58.013091279564925,501.29182344664616,4848.5
