,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,413582378.53774,,92954012.019424,,24316.041612,,1.966201,,0.141058,,0.0,,0.0,,22478.313917,,0.0,
1,2033.0000000000007,450066080.456363,0.08821386938102793,96209185.054277,0.03501917737744109,25141.575248,0.03395016545754714,2.069391,0.052481918176219056,0.143209,0.015249046491514262,0.0,,0.0,,23480.359829,0.044578339625471974,0.0,
2,2034.0000000000002,489768150.890569,0.08821386938102149,99578351.571032,0.03501917737744331,25995.135888,0.03395016547612295,2.177997,0.052482107054684146,0.145393,0.015250438170785197,0.0,,0.0,,24527.075283,0.04457833958350266,0.0,
3,2034.9999999999993,532972494.580214,0.08821386938102149,103065503.527651,0.035019177377439537,26877.675053,0.033950165477203864,2.292302,0.05248170681594133,0.14761,0.015248326948339885,0.0,,0.0,,25620.451574,0.044578339585308546,0.0,
4,2035.9999999999998,579988060.600793,0.08821386938102682,106674772.677181,0.0350191773774402,27790.176569,0.03395016548866825,2.412607,0.0524821773047357,0.149861,0.01524964433303988,0.0,,0.0,,26762.568765,0.044578339601127004,0.0,
5,2036.999999999999,631151051.621186,0.08821386938102616,110410435.463261,0.035019177377437094,28733.657662,0.033950165471509086,2.539225,0.05248181738675228,0.152146,0.015247462648721122,0.0,,0.0,,27955.599643,0.04457833956358637,0.0,
6,2038.0000000000005,686827328.048592,0.08821386938102194,114276918.08707,0.0350191773774462,29709.170095,0.03395016549842533,2.672488,0.0524817611672852,0.154466,0.015248511298358025,0.0,,0.0,,29201.813858,0.04457833961404756,0.0,
7,2038.999999999999,747415024.252387,0.08821386938102238,118278801.751708,0.03501917737743754,30717.801335,0.03395016544638341,2.812746,0.05248218139800831,0.156822,0.015252547486178214,0.0,,0.0,,30503.582232,0.04457833956240265,0.0,
8,2039.9999999999998,813347395.575204,0.0882138693810266,122420828.090242,0.03501917737743887,31760.675774,0.03395016549611385,2.960364,0.05248180959105442,0.159213,0.015246585300531912,0.0,,0.0,,31863.38128,0.04457833960804436,0.0,
9,2041.0000000000002,876365712.74648,0.07748019790081084,126548252.992332,0.03371505459060842,32789.399464,0.03238985521970972,3.08966,0.043675710149157165,0.161634,0.015206044732528179,0.0,,0.0,,32811.791193,0.029764886051038664,0.0,
10,2041.9999999999995,944266701.603563,0.07748019790081151,130814834.250314,0.033715054590603755,33851.443365,0.03238985520811477,3.224603,0.043675679524608046,0.164091,0.015201009688555533,0.0,,0.0,,33788.430419,0.029764886051339756,0.0,
11,2043.0,1017428672.514958,0.07748019790081617,135225263.528325,0.033715054590610416,34947.886715,0.032389855232396014,3.36544,0.043675764117319105,0.166586,0.015204977725774338,0.0,,0.0,,34794.139201,0.02976488607279215,0.0,
12,2044.0000000000002,1096259247.411377,0.07748019790081151,139784390.670211,0.033715054590601756,36079.843706,0.032389855221607755,3.512428,0.0436757155082248,0.169119,0.015205359393946516,0.0,,0.0,,35829.78279,0.029764886063634366,0.0,
13,2044.9999999999993,1181197630.851405,0.07748019790081129,144497229.032572,0.03371505459060775,37248.46462,0.03238985522006743,3.665836,0.04367577072042472,0.17169,0.015202313164103476,0.0,,0.0,,36896.252192,0.029764886051657946,0.0,
14,2045.9999999999993,1272717057.049742,0.07748019790081195,149368960.997596,0.033715054590602866,38454.936997,0.03238985524123317,3.825943,0.04367543992693612,0.174301,0.015207641679771733,0.0,,0.0,,37994.464934,0.029764886045475336,0.0,
15,2046.9999999999995,1371327426.501694,0.07748019790081107,154404943.671773,0.033715054590612414,39700.486838,0.03238985519849291,3.993044,0.043675768300782236,0.176951,0.015203584603645348,0.0,,0.0,,39125.365854,0.029764886068654572,0.0,
16,2048.0,1477578146.893862,0.07748019790081617,159610714.776726,0.03371505459060442,40986.379859,0.03238985522387061,4.167443,0.04367570204585758,0.179641,0.015201948562031387,0.0,,0.0,,40289.92791,0.029764886042105587,0.0,
17,2049.000000000001,1592061194.129113,0.07748019790081173,164991998.738669,0.0337150545906062,42313.922769,0.03238985522915083,4.349459,0.043675702343139555,0.182372,0.015202542849349632,0.0,,0.0,,41489.153024,0.029764886069760133,0.0,
18,2049.999999999999,1715414410.520439,0.07748019790081151,170554712.983156,0.03371505459060331,43684.464601,0.03238985521342608,4.539425,0.04367577668854894,0.185145,0.015205185006470279,0.0,,0.0,,42724.072936,0.02976488604830374,0.0,
