,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1599.4321760803616,5836.782074532034,6378.4980969427015,4912.253433340748,4658.9000613219605,4299.977029498242,4335.130600133481,4174.840029632507,84.06782391963822,732.317925467966,2297.5469030572995,965.7465666592527,854.8999386780383,1257.5229705017582,1185.3493998665197,653.0599703674933,98.09063710883865,1054.0418030264775,6769.027779397637,2977.70381955547,1382.7004220447539,1935.8284089743322,1779.9322980807774,562.9286822429679,1.1420495802693351,1.7719898492820503,3.5999999950740666,3.5999970661231346,1.7999999665971254,1.7999618039384164,1.7999912208943605,1.030227323426061,0.06403961618587191,0.13990550825160852,0.3317012560839755,0.20570471515733063,0.19436123849354872,0.283374462160134,0.2689301082603514,0.1701317624703364
2032,NB,10,872.8241482741745,5299.655421168936,7415.92428225525,5655.840873295784,4810.878084156214,5240.647607375379,5397.006384180364,3137.6133447720995,376.9758517258255,603.4445788310644,1036.8907177447495,606.1591267042159,565.4219158437855,823.6523926246196,1221.8786158196363,423.18665522790025,4635.676966604789,3620.5192384213196,19907.44823364413,4644.806875209045,4997.183941571374,8330.584797691701,12019.799229402992,1434.2991507372597,1.7999965947873477,1.1347032419464815,3.5999999722767835,1.3193762576643209,1.4700972740756058,1.7999947341371298,1.7999997090115782,0.6125134983998268,0.3879310237150999,0.12855147510147852,0.15382800086368476,0.12153896267119056,0.13209610129330068,0.17015916781456092,0.2314654258784103,0.14933162501340286
2032,NB,2,1358.9065279041743,4926.85849995404,6656.689095384221,5488.533260891826,5574.613813939698,5551.479676961955,5692.599827791406,4439.175752229981,37.89347209582576,675.0415000459598,2113.2259046157787,1337.0667391081734,1367.3861860603024,1677.1203230380454,1384.8201722085944,698.9242477700184,16.770055171267103,581.7442477900235,5813.45405696597,3805.852456733578,1978.9044862235346,4764.72684587896,3846.837039063787,524.4543372269002,0.5000022473544082,1.1195630700901533,3.599999968477837,3.5999999867356394,1.7999999974628595,3.5999721679850407,3.5999999310176753,0.9814122651584035,0.03431040708550855,0.1510330353199137,0.30145769200037575,0.24502121088559367,0.24656002523615309,0.2905664561438198,0.2447886954899882,0.17039511069363097
2032,NB,3,1116.1836585395306,3844.8225449848546,4101.908493822043,3579.5327502175164,4124.742457268354,4104.870895831432,3880.8430350384747,2939.213319256139,30.416341460469344,558.4774550151451,686.3015061779583,531.5672497824836,586.7575427316467,848.5291041685697,762.0469649615252,508.6866807438603,11.211229450810439,280.66589155856275,715.4469921787465,564.2645928426243,565.3318889623173,909.6895193583341,807.565742437773,206.17013904844094,0.5000897071372172,0.8655271207975435,1.799996627371947,1.6949898908383378,1.5257041208151838,1.7999997245088117,1.7999893803563582,0.6820120145753215,0.034271732450142,0.15931233897452535,0.17964191152756215,0.16194643658466382,0.15616127428504023,0.2144179759358501,0.2054757720228469,0.18570758493269934
2032,NB,4,1417.979955042515,6618.010057020335,8438.714213501382,6674.868172956288,6131.216662996068,6459.059940910132,6288.029896545864,3438.933265412308,0.12004495748463957,694.2899429796652,1078.9057864986178,725.9318270437129,827.2833370039316,850.6400590898687,1151.6401034541373,495.86673458769155,0.4663802214061483,1482.1865715803256,6938.591405426387,2461.1640582436335,3025.7232118805223,2915.367318772362,3827.6297627041936,670.5470080572882,1.796496553350733,1.1740241665033062,3.5999998403292617,1.7542760363056762,1.7999993375013028,1.799998463043009,1.7999997779446009,0.70607539042426,0.00011917125903917374,0.11917115642284742,0.14207164464843153,0.12281463285491562,0.1490911605688577,0.1456976003372609,0.1938012639494258,0.1589160573468098
2032,NB,5,1463.8382884104406,7015.634599991416,8372.699392976616,6864.261384466727,6299.633580055816,6701.1900735356985,7000.386432041755,3608.2981586186456,0.16171158955939957,703.665400008584,988.4706070233854,776.9386155332742,896.766419944183,971.9099264643016,831.6685679582445,487.2018413813543,0.770721785218198,1941.4176981783557,8007.616972824867,3425.1267793210095,4124.23419211718,4188.600389307559,6155.543422839576,819.8416658939096,1.7981038057818115,1.226552647953963,3.599999328038456,1.7999929861219668,1.7999999973153837,1.7999999842889165,3.1805361136090475,0.7051382067168666,0.0001560740061527608,0.11438040900011047,0.13235276482325892,0.12749822845805664,0.156414917817236,0.15862220103782945,0.13301097748628898,0.15006947056271713
2032,NB,6,1045.7000094846903,6680.766858877747,7562.580720373008,6509.8711303207665,6198.326342817785,6555.515591481938,6738.708234773005,3573.7426420367265,450.8999905153096,1124.033141122253,1560.4492796269917,876.2288696792341,810.073657182215,768.9844085180628,924.9267652269959,481.55735796327355,4208.390255215786,8178.36435626561,22714.27421277838,6929.510946304048,6687.8198244594405,5600.580401982101,7032.334860529862,1429.2585167121686,1.7999565799364743,1.7999999790660504,3.5999999886928538,1.799999950508656,1.7999996072280817,1.684963266832037,1.79999426346658,0.6924671926217508,0.38793102632306115,0.18068338743824638,0.2142590274589993,0.14876486453039642,0.14507962812304406,0.13151452388647325,0.15117075385020876,0.14948810063533588
2032,NB,7,1453.7679687929049,6231.396688456698,5850.97955394065,5586.756371536109,5628.222144899154,6054.28554754882,6864.724645496207,3533.6288181894733,0.23203120709493147,1081.6033115433017,1539.5504460593497,701.3436284638902,817.1778551008464,953.1144524511791,818.1253545037929,477.17118181052666,1.5902488837075248,12881.098668507946,18684.807526431618,4617.8538335650355,5518.408885310704,6036.979011793375,8511.209324883504,1137.1355259965344,1.799084247538606,3.5999998498511085,3.599999988411978,1.7999958815177546,1.7999997246217396,1.7999999536256923,3.06328048933899,0.6874132408340164,0.00022600335783410123,0.18559769746998014,0.26092916051710613,0.13998899416417027,0.1592033876557544,0.17034062828363875,0.13341415283453803,0.14998666703482427
2032,NB,8,995.520692912531,5991.640317514652,5739.359719685744,4966.698101560685,5173.01732429035,5540.6915150716395,6150.455746021465,3312.084021032395,430.47930708746895,1177.2596824853485,1419.120280314256,584.1018984393162,600.8826757096491,646.8084849283613,1076.0642539785358,447.215978967605,4287.235452259762,18164.29010946416,22724.201703872037,3864.3335224149505,4953.663086790768,3297.1030910062586,8720.106382166048,1301.1847323770207,1.7999579820888183,3.5999995653831998,3.599999989807327,1.3828847379906613,1.6654759815374023,1.0901390138309373,1.7999999791497359,0.6370535101255056,0.3879310333406003,0.2060472139007442,0.24835322855740724,0.1320121604254013,0.13067467460970958,0.13097475498218786,0.1866969339986347,0.14969224186123392
2032,NB,9,857.5275888666051,5690.648310882095,6069.93463390852,4929.73398973166,4464.4934700025815,4794.107085075414,5194.72806026993,3020.0161558968066,372.0724111333949,644.3516891179053,926.2153660914807,535.6660102683414,534.6065299974191,637.9929149245862,1038.9119397300701,407.4838441031932,3313.7216954521396,3016.719946787177,6571.017361195365,2200.196827738457,2875.6072533427878,4205.087991263292,7693.9404011384395,989.6476642810227,1.7999972609166777,1.2146593587890524,1.7999999928797155,0.9635130725268964,1.1997399012900556,1.5513285946149191,1.7999999957067054,0.5830647703084489,0.38793103137220475,0.12773469897410392,0.16603701718080865,0.12306023033455182,0.13429627612337466,0.14719571835327921,0.2089909141516632,0.1492865688032018
2032,SB,1,1794.8203038454521,3295.685429031605,4654.281883882618,4457.132978263719,5246.00943928458,4799.318877017963,4491.843792353983,5056.658058761154,312.07969615454766,490.9145709683947,593.1981161173813,602.2670217362808,912.5905607154186,1126.2811229820365,877.3312076460177,738.9419412388445,181.92349875794147,406.90485752949104,922.9051899208187,918.3031517249785,2971.2509452854874,1719.0359300499883,1318.0834482833184,862.2742437971662,0.605829154293644,0.8926924251438764,1.7741607409544955,1.6946360759040142,3.599999274263046,1.7999995509358448,1.79999524928196,1.416684586665665,0.1886101143684218,0.16384329349547216,0.14190071791374298,0.14937903351265705,0.18578997914357434,0.23790350294507087,0.20441400203514107,0.16019953968620831
