,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Max VC,Corridor PCE,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,2025,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,72,3600,2,8,0.2,0.053191489361702135,982.0,34.0,5.0,254.0,33.0,1.0,3.2,1.6,1,0.1595744680851064,0.1595744680851064,3.286,0.708,982.0,34.0,5.0,254.0,33.0,1308.0,1960.0,1.1,0.245,1.1,1960.0,0.0,1.0,2.5,1.6,0.0,923.0799999999999,31.959999999999997,4.699999999999999,238.76,31.02,1229.52,0.27256935736995086,0.8177080721098526,0.8177080721098526,0.8177080721098526,0.8177080721098526,0.15957446787263802,0.15957446780248194,0.1595744678197393,0.05319148939697549,0.27256935736995086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177080721098526,0.8177080721098526,0.8177080721098526,53.93208361419414,161.79625084258242,161.79625084258242,161.79625084258242,54.994809534884546,71.99999998530888,0.0,0.5833333334523586,0.7637084363999548,-0.18037510294759618,5.045093451376964e-05,0.000279621890736909,0.0,0.9997203781092631,147.2999998038747,834.7000001961253,5.099999990967322,28.900000009032677,0.7499999987527746,4.250000001247225,12.700000008421867,241.29999999157815,165.84999980201667,1142.1500001979834,6852.900001187901,202.94999979830055,0.056374999943972375,1217.6999987898034,852.3899991528624,1757.0500002016993,10542.300001210195,7379.610000847136,1959.9999999999998,11759.999999999998,8231.999999999998,0.2380232495846506,0.1907985501589656,0.5723956504768968,0.5723956504768968,0.5723956504768968,0.3335420626426905,38.72256571627811,0.0,0.0,232.33539429766867,28.10462640099521,2.919217812261908,0.42929673714376615,7.269424765877229,232.33539429766867,168.62775840597124,17.515306873571447,2.575780422862597,43.616548595263374,883.7999988232482,30.59999994580393,4.499999992516647,76.2000000505312,995.0999988121,5008.200001176752,173.40000005419606,25.50000000748335,1447.7999999494689,198.0,618.6599991762737,21.41999996206275,3.149999994761653,53.34000003537184,7848.0,3505.7400008237264,121.38000003793724,17.850000005238343,1013.4599999646282,138.6,-0.2361832007485296,63.46725696873955
1,2025,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,72,3600,2,8,0.2,0.0,4676.0,70.0,46.0,292.0,20.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.13,0.715,4676.0,70.0,46.0,292.0,20.0,5104.0,5960.0,1.1,0.745,1.1,5960.0,0.0,1.0,2.5,1.6,0.0,4395.44,65.8,43.239999999999995,274.47999999999996,18.799999999999997,4797.759999999999,0.900183058021616,2.700549174064848,2.700549174064848,2.700549174064848,2.700549174064848,0.15019474598332463,0.1502707181492754,0.1502719755031777,0.04007019014015013,0.900183058021616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700549174064848,2.700549174064848,2.700549174064848,47.95241648483073,143.85724945449218,143.85724945449218,143.85724945449218,52.70526859373563,71.99952936070268,0.43335483541093084,0.5833371464081206,0.7968842797054254,-0.2135471332973048,0.023273541248343254,0.03472753167278697,0.6466288740377997,0.3186435942894133,660.1719942849444,4015.8280057150555,9.887813254222321,60.11218674577768,6.497760220757403,39.5022397792426,10.998465789668407,281.0015342103316,687.5560335495926,4416.443966450407,4416.443966450407,742.3241120788888,0.20620114224413577,742.3241120788888,519.6268784552221,5217.675887921111,5217.675887921111,3652.3731215447774,5960.0,5960.0,4172.0,0.677509620457849,0.6301281406151312,1.8903844218453933,1.8903844218453933,1.8903844218453933,0.9718881904134384,467.75931247804846,0.0,0.0,467.7593124780484,415.99295124495507,18.69176814189828,12.283264698206478,20.79132839298865,467.75931247804846,415.99295124495507,18.69176814189828,12.283264698206478,20.79132839298865,660.1719942849444,9.887813254222321,6.497760220757403,10.998465789668407,687.5560335495926,4015.8280057150555,60.11218674577768,39.5022397792426,281.0015342103316,20.0,462.12039599946104,6.921469277955624,4.548432154530182,7.698926052767884,5104.0,2811.079604000539,42.07853072204437,27.65156784546982,196.70107394723212,14.0,-0.26797759566325513,177.04610618336523
2,2025,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,7097.068636444853,1,6,72,3600,2,8,0.2,0.0,5865.0,168.0,88.0,286.0,13.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.13,0.715,6774.075000000002,194.04000000000002,101.64000000000001,330.33000000000004,15.015,7415.100000000002,8283.0,1.1,1.035375,1.1,8283.0,0.0,1.0,2.5,1.6,0.0,6367.630500000001,182.3976,95.5416,310.5102,14.1141,6970.194000000001,1.5999946797045363,4.799984039113609,4.799984039113609,4.799984039113609,4.799984039113609,0.2499897126500655,0.2502462831651935,0.250257763025365,0.08251522087658307,1.5999946797045363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799984039113609,4.799984039113609,4.799984039113609,37.027169949637475,111.08150984891242,111.08150984891242,111.08150984891242,35.69977729812763,71.22085674432849,0.6668937225206625,0.5897148942025972,1.1764779272783532,-0.5867630330757561,0.28898909454939276,0.1873334015853849,0.4323051350104935,0.3803614634041216,1591.8421189567932,5182.232881043208,45.644321458251696,148.39567854174834,23.910027091864215,77.7299729081358,25.621817737431986,304.7081822625681,1687.018285244341,5728.081714755661,5728.081714755661,1877.370617819437,0.5214918382831769,1877.370617819437,1314.1594324736059,6819.779382180564,6819.779382180564,4773.845567526395,8697.150000000001,8697.150000000001,6088.005000000001,1.22545665619442,1.1199962757931754,3.3599888273795258,3.3599888273795258,3.3599888273795258,1.7805278262942248,2102.6481002413025,0.0,0.0,2102.648100241302,1782.8572448823254,153.36441013304525,80.33742389100554,86.08902133492603,2102.6481002413025,1782.8572448823254,153.36441013304525,80.33742389100554,86.08902133492603,1591.8421189567932,45.644321458251696,23.910027091864215,25.621817737431986,1687.018285244341,5182.232881043208,148.39567854174834,77.7299729081358,304.7081822625681,15.015,1114.2894832697552,31.951025020776186,16.73701896430495,17.935272416202388,7415.100000000002,3627.5630167302456,103.87697497922383,54.41098103569506,213.29572758379763,10.5105,-0.4987454668471044,114.52626147106724
3,2025,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,6033.1852346375235,1,6,72,3600,2,8,0.2,0.0,4050.0,156.0,39.0,315.0,7.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.13,0.715,4455.0,171.60000000000002,42.900000000000006,346.5,7.700000000000001,5023.7,6161.1,1.1,0.7701375,1.1,6161.1,0.0,1.0,2.5,1.6,0.0,4187.7,161.304,40.326,325.71,7.238,4722.277999999999,1.599998978323504,4.799996934970512,4.799996934970512,4.799996934970512,4.799996934970512,0.19441670504958303,0.19455189998597563,0.1945651443353857,0.05752091950189369,1.599998978323504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799996934970512,4.799996934970512,4.799996934970512,42.34047209974751,127.02141629924253,127.02141629924253,127.02141629924253,39.35950336558275,71.99536403541592,0.6529320521995172,0.5833708956501613,1.0670866349580566,-0.48371573930789524,0.21241518992518502,0.1574538719457093,0.48398930308365246,0.3585568249706383,814.1588357361388,3640.841164263861,31.381999675337813,140.2180003246622,7.846034010468763,35.05396598953124,18.735138690961794,327.7648613090382,872.1220081129072,4151.577991887093,12454.733975661278,988.048352866444,0.27445787579623443,2964.145058599332,2074.9015410195325,5173.051647133556,15519.154941400668,10863.408458980466,6161.1,18483.3,12938.309999999998,1.0212018627619945,1.1199992848264528,3.3599978544793583,3.3599978544793583,3.3599978544793583,1.8126779744283978,1106.613448584372,0.0,0.0,3319.8403457531153,911.857313759613,105.44345157840696,26.362657441347118,62.95002580500484,3319.840345753116,2735.571941278839,316.3303547352209,79.08797232404135,188.85007741501454,2442.4765072084165,94.14599902601344,23.53810203140629,56.205416072885384,2616.3660243387217,10922.523492791584,420.6540009739866,105.16189796859373,983.2945839271147,23.1,1709.7335550458915,65.90219931820941,16.476671421984403,39.343791251019766,15071.099999999999,7645.766444954109,294.4578006817906,73.61332857801561,688.3062087489802,16.17,-0.4533050302208203,138.92447904576656
4,2025,1NB,1,NB,MD,4,OP,MD,0.7,55,5561.260459035068,1,6,72,3600,2,8,0.2,0.0,3666.0,145.0,41.0,420.0,12.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.133,0.708,3666.0,145.0,41.0,420.0,12.0,4284.0,5520.0,1.1,0.69,1.1,5520.0,0.0,1.0,2.5,1.6,0.0,3446.04,136.29999999999998,38.54,394.79999999999995,11.28,4026.9599999999996,1.5999895478183144,4.799968643454943,4.799968643454943,4.799968643454943,4.799968643454943,0.19091185364836366,0.19101904397757155,0.19102939397975177,0.05524734350066464,1.5999895478183144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799968643454943,4.799968643454943,4.799968643454943,42.60018882146592,127.80056646439776,127.80056646439776,127.80056646439776,40.35985416737501,71.99892024205066,0.6896332165451893,0.5833420815034679,1.04063805151087,-0.4572959700074021,0.19390118151215444,0.1446127609654433,0.5143329335093703,0.3410543055251865,657.8898841464071,3008.110115853593,26.035895694143,118.964104305857,7.362272843979633,33.63772715602037,21.811651214062397,398.1883487859376,713.0997038985922,3570.900296101408,14283.601184405632,823.5193434029622,0.2287553731674895,3294.077373611849,2305.8541615282943,4696.4806565970375,18785.92262638815,13150.145838471704,5520.0,22080.0,15455.999999999998,0.9925807360869001,1.11999268347282,3.35997805041846,3.35997805041846,3.35997805041846,1.8477392918092084,922.3356393096583,0.0,0.0,3689.3425572386345,736.8318567747572,87.48003805530497,24.737075156963456,73.2866693226328,3689.342557238633,2947.3274270990287,349.9201522212199,98.94830062785383,293.1466772905312,2631.5595365856284,104.143582776572,29.44909137591853,87.24660485624959,2852.398815594369,12032.440463414372,475.856417223428,134.55090862408147,1592.7533951437504,48.0,1842.0916756099398,72.9005079436004,20.61436396314297,61.072623399374706,17136.0,8422.70832439006,333.0994920563996,94.18563603685702,1114.9273766006252,33.599999999999994,-0.43943806335302493,146.94982115692267
5,2025,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5261.122825893179,1,6,72,3600,2,8,0.2,0.0,3832.0,120.0,32.0,326.0,8.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.283,0.592,4215.200000000001,132.0,35.2,358.6,8.8,4749.800000000001,5819.000000000001,1.1,0.7273750000000001,1.1,5819.000000000001,0.0,1.0,2.5,1.6,0.0,3962.2880000000005,124.08,33.088,337.084,8.272,4464.812000000001,1.599999886855332,4.799999660565996,4.799999660565996,4.799999660565996,4.799999660565996,0.24826337800779344,0.2484127750713477,0.24842412806321204,0.06145522823370403,1.599999886855332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799999660565996,4.799999660565996,4.799999660565996,39.85432356819901,119.56297070459702,119.56297070459702,119.56297070459702,37.15148392330244,71.98292435865389,0.6293753999980193,0.5834717104675492,1.1305066598875861,-0.5470349494200369,0.2568092073758558,0.17918343784697832,0.4391339742850854,0.3816825878679362,983.691003519744,3231.508996480257,30.823057130852824,101.17694286914718,8.21985754935556,26.980142450644443,20.71557415392989,337.88442584607014,1043.4494923538823,3706.350507646119,7412.701015292238,1162.9664700221588,0.32304624167282187,2325.9329400443175,1628.1530580310223,4656.033529977842,9312.067059955683,6518.446941968978,5819.0,11638.0,8146.6,1.1060376639300586,1.1199999207987323,3.359999762396197,3.359999762396197,3.359999762396197,1.7832642922221416,1302.5223543163993,0.0,0.0,2605.044708632798,1101.7338460325388,103.5654646359899,27.618719412765266,69.60432423510522,2605.0447086327986,2203.4676920650777,207.1309292719798,55.23743882553053,139.20864847021045,1967.382007039488,61.64611426170565,16.43971509871112,41.43114830785978,2086.8989847077646,6463.017992960514,202.35388573829437,53.96028490128889,675.7688516921403,17.6,1377.1674049276414,43.15227998319395,11.507800569097782,29.001803815501844,9499.600000000002,4524.112595072359,141.64772001680603,37.77219943090222,473.0381961844982,12.32,-0.4838847649729302,122.84406200950954
6,2025,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,4588.898238978693,1,6,72,3600,2,8,0.2,0.0,3686.0,74.0,22.0,295.0,8.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.283,0.592,4257.330000000001,85.47000000000001,25.410000000000004,340.725,9.240000000000002,4718.175000000001,5371.3,1.1,0.6714125,1.1,5371.3,0.0,1.0,2.5,1.6,0.0,4001.8902000000007,80.3418,23.8854,320.2815,8.6856,4435.084500000001,1.5999996763966202,4.799999029189861,4.799999029189861,4.799999029189861,4.799999029189861,0.30297144000812587,0.3031391975527473,0.30314674600851077,0.08402124629356529,1.5999996763966202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799999029189861,4.799999029189861,4.799999029189861,36.165096277933834,108.4952888338015,108.4952888338015,108.4952888338015,38.521274094719224,71.92976150259216,0.8443502575919873,0.5839029509153375,1.0903066159423234,-0.5064036650269859,0.2286691766141718,0.1447801901372705,0.5345940919832965,0.32062571787943284,1212.458436648407,3044.871563351594,24.354748781943318,61.1152512180567,7.240781287111683,18.16921871288832,26.91045079477253,313.8145492052275,1270.9644175122346,3447.2105824877663,6894.4211649755325,1387.9763792398899,0.38554899423330274,2775.9527584797797,1943.1669309358456,4251.888620760112,8503.777241520223,5952.644069064156,5639.865000000002,11279.730000000003,7895.8110000000015,1.2290237669892659,1.1199997734776341,3.3599993204329026,3.3599993204329026,3.3599993204329026,1.7473044304236773,1554.5332303409832,0.0,0.0,3109.066460681966,1357.9531743972623,81.83193935664362,24.329020204098533,90.41909638297876,3109.0664606819664,2715.9063487945245,163.66387871328723,48.65804040819707,180.83819276595753,2424.916873296814,48.709497563886636,14.481562574223366,53.82090158954506,2541.928835024469,6089.743126703188,122.2305024361134,36.33843742577664,627.629098410455,18.480000000000004,1697.4418113077697,34.096648294720644,10.137093801956356,37.67463111268154,9436.350000000002,4262.820188692232,85.56135170527938,25.436906198043648,439.34036888731845,12.936000000000002,-0.4644598662636881,132.70043455368162
7,2025,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,72,3600,2,8,0.2,0.0,3364.0,65.0,10.0,289.0,23.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.283,0.592,3364.0,65.0,10.0,289.0,23.0,3751.0,4525.0,1.1,0.565625,1.1,4525.0,0.0,1.0,2.5,1.6,0.0,3162.16,61.099999999999994,9.399999999999999,271.65999999999997,21.619999999999997,3525.9399999999996,0.5433890974706884,1.6301672924120654,1.6301672924120654,1.6301672924120654,1.6301672924120654,0.17224428869376332,0.17228070947887134,0.17228260270012458,0.035288369108324426,0.5433890974706884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6301672924120654,1.6301672924120654,1.6301672924120654,46.644163710212474,139.93249113063743,139.93249113063743,139.93249113063743,54.843896889435285,71.99990232412756,0.23189593005697196,0.5833341246898549,0.7658099147234478,-0.18247579003359293,0.0015214857609589668,0.0036583568559235983,0.5575852810150499,0.4387563621290264,544.6639999358706,2819.3360000641296,10.526351349159038,54.473648650840964,1.6194564653811707,8.380543534618829,9.586438351967413,279.4135616480326,566.3962461023783,3184.603753897622,15923.01876948811,609.8607384353935,0.1694057606764982,3049.3036921769676,2134.512584523877,3915.1392615646064,19575.696307823033,13702.987415476122,4525.0,22625.0,15837.5,0.43509615384615385,0.3803723682294819,1.1411171046884456,1.1411171046884456,1.1411171046884456,0.5850880519100681,231.9741733688512,0.0,0.0,1159.870866844256,207.17513554494948,12.011799574485675,1.8479894729447455,10.939248776471329,1159.870866844256,1035.8756777247474,60.05899787242838,9.239947364723728,54.69624388235665,2723.319999679353,52.63175674579519,8.097282326905853,47.93219175983707,2831.9812305118908,14096.680000320648,272.3682432542048,41.902717673094145,1397.067808240163,115.0,1906.3239997755468,36.84222972205663,5.668097628834097,33.55253423188594,18755.0,9867.676000224454,190.65777027794334,29.3319023711659,977.9474657681141,80.5,-0.2382781765100146,125.07052080480061
8,2025,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,72,3600,2,8,0.2,0.053191489361702135,1306.0,32.0,13.0,256.0,30.0,1.0,3.2,1.6,1,0.1595744680851064,0.1595744680851064,3.286,0.708,1306.0,32.0,13.0,256.0,30.0,1637.0,2299.0,1.1,0.287375,1.1,2299.0,0.0,1.0,2.5,1.6,0.0,1227.6399999999999,30.08,12.219999999999999,240.64,28.2,1538.78,0.27256022379257927,0.8176806713777378,0.8176806713777378,0.8176806713777378,0.8176806713777378,0.15957446743724896,0.1595744674385119,0.15957446743743564,0.053191489443423015,0.27256022379257927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176806713777378,0.8176806713777378,0.8176806713777378,53.932000813221535,161.79600243966462,161.79600243966462,161.79600243966462,54.99505387545449,71.99999991002387,0.0,0.5833333340623066,0.7637050432774561,-0.18037170921514956,4.807574876470669e-05,0.0002664660573357978,0.0,0.9997335339426643,195.89999920466428,1110.1000007953357,4.799999980550437,27.20000001944956,1.9499999920854634,11.050000007914537,12.800000019665314,243.1999999803347,215.44999919696548,1421.5500008030347,8529.300004818208,254.54999918156793,0.07070833310599109,1527.2999950894075,1069.1099965625851,2044.4500008184323,12266.700004910594,8586.690003437416,2299.0,13794.000000000002,9655.800000000001,0.23802324958465057,0.19079215665480548,0.5723764699644164,0.5723764699644164,0.5723764699644164,0.32202462289127837,48.56614332033031,0.0,0.0,291.3968599219819,37.37618333693258,2.7474070446967263,1.1161341119005175,7.326418826800492,291.3968599219819,224.25710002159548,16.48444226818036,6.696804671403105,43.958512960802956,1175.3999952279858,28.799999883302622,11.69999995251278,76.80000011799189,1292.6999951817932,6660.6000047720145,163.20000011669737,66.30000004748723,1459.1999998820081,180.0,822.77999665959,20.159999918311833,8.189999966758945,53.76000008259432,9822.0,4662.4200033404095,114.24000008168815,46.41000003324106,1021.4399999174057,125.99999999999999,-0.23617980633083238,63.46632434265828
9,2025,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,72,3600,2,8,0.2,0.0,2435.0,99.0,42.0,334.0,32.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.13,0.715,2435.0,99.0,42.0,334.0,32.0,2942.0,3956.0,1.1,0.4945,1.1,3956.0,0.0,1.0,2.5,1.6,0.0,2288.9,93.05999999999999,39.48,313.96,30.08,2765.48,0.4921599336292444,1.4764798008877331,1.4764798008877331,1.4764798008877331,1.4764798008877331,0.1740767391363379,0.17409701528554397,0.17409863614670323,0.04920392903019097,0.4921599336292444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4764798008877331,1.4764798008877331,1.4764798008877331,44.73392887523869,134.20178662571607,134.20178662571607,134.20178662571607,54.92781489852394,71.99997512656404,0.21076032895930827,0.5833335348542962,0.7646399201860231,-0.18130638533172694,0.0007024895847616799,0.0017885556653362876,0.5366009526193805,0.46161049171528323,398.44424820916385,2036.5557517908362,16.20146824247272,82.79853175752729,6.873414155071843,35.12658584492816,15.448065558318754,318.5519344416812,436.9671961650272,2505.032803834973,2505.032803834973,514.0130920767538,0.14278141446576492,514.0130920767538,359.8091644537276,3441.986907923246,3441.986907923246,2409.390835546272,3955.9999999999995,3955.9999999999995,2769.1999999999994,0.3803846153846153,0.34451195354047104,1.0335358606214131,1.0335358606214131,1.0335358606214131,0.5789373927866142,177.08365449674045,0.0,0.0,177.08365449674048,137.26880632750337,16.74479842331454,7.10392001416958,15.966129731752984,177.08365449674045,137.26880632750337,16.74479842331454,7.10392001416958,15.966129731752984,398.44424820916385,16.20146824247272,6.873414155071843,15.448065558318754,436.9671961650272,2036.5557517908362,82.79853175752729,35.12658584492816,318.5519344416812,32.0,278.9109737464147,11.341027769730903,4.811389908550289,10.813645890823128,2942.0,1425.5890262535852,57.9589722302691,24.58861009144971,222.98635410917686,22.4,-0.2371134184147989,114.00986884498369
