,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1323.8314716994275,5096.231433709156,7212.122032587663,4929.184354073461,4454.284267934685,4436.759513408674,4282.791261207468,3690.5396279511788,0.1685283005725851,679.2685662908439,878.5479674123369,621.4156459265399,591.5157320653153,656.3404865913261,611.0487387925327,548.7603720488214,0.7400931988600034,763.6653506613135,4151.786011157933,1077.6291871865865,805.3977420659717,749.7015914515697,709.3044607611239,461.3669865870105,5.370867466065833,1.4098908234003595,5.399946961560318,1.8726192455728616,1.4623676809460244,1.2841461586021894,1.4025650144283348,1.0211626826346996,16.1126023981975,4.229672470201079,16.199840884680956,5.617857736718585,4.387103042838073,3.852438475806568,4.207695043285004,3.063488047904099,0.00017098529052768797,0.1470203341749979,0.1357654934246347,0.13995083442159273,0.14654189479786722,0.16109014166743912,0.15608028802894297,0.1618107166366877
2032,NB,10,988.9172728423047,4614.997549166982,7090.5219599324255,5370.810222215302,4418.665571332777,5006.7375984962755,5391.096755801137,2727.478152627248,0.582727157695286,554.6024508330177,741.9530400675758,594.0897777846978,520.0344286672224,629.4624015037244,661.5232441988634,339.1218473727515,18.08171738267081,2884.416201531305,19864.18347783855,9358.017821533726,4382.3909505850315,5921.297319197982,7724.56965149968,1070.5528337699234,5.399760978418479,1.0048300314469272,4.743694706134536,2.4926511571788703,1.3471524622019113,1.5825730508115117,2.057313173358321,0.5975340431679579,16.19928293525544,3.0144900943407817,14.231084118403608,7.477953471536611,4.0414573866057335,4.747719152434535,6.171939520074964,1.7926021295038737,0.0007809932632120385,0.13412373092395702,0.11859033901193154,0.1245419164292973,0.13164472209583875,0.13963693047406875,0.13667098238806571,0.13824032376196096
2032,NB,2,1208.454384520142,4344.013889957121,7199.924531129213,5824.42468849823,5852.40165969273,6034.554806729554,5755.428636484574,4003.405677362379,0.14561547985801102,625.1861100428788,803.8054688707876,692.4753115017685,698.29834030727,781.4451932704465,761.5013635154268,592.7943226376208,0.6034087731805292,474.4738250013853,2584.753362872378,1606.257112550214,1626.2960250912827,1837.0880457935068,1388.7234326729704,474.31197735420903,5.392745816103889,0.9925382636873885,4.049841284562156,2.647178309649729,2.660616138150744,2.730315875199241,2.243311827088259,1.0392839160118852,16.178237448311666,2.9776147910621655,12.149523853686468,7.941534928949188,7.981848414452232,8.190947625597722,6.729935481264777,3.1178517480356556,0.00016185943119833876,0.1572677127312543,0.1255555109744447,0.1328363542883026,0.13326218391815017,0.14332296126894362,0.1460705850128481,0.16122108989566758
2032,NB,3,861.9357453177093,3418.1654842328453,3901.321217668897,3434.782268760902,3814.168853266659,3972.1540624103563,3687.4866473637708,2583.438105741063,24.26425468229073,516.8345157671545,516.9737823311033,495.51773123909834,539.9311467333408,615.2459375896435,539.0783526362295,422.96189425893743,7.852530035078739,243.8400135418806,427.35831604929905,333.63805952955954,388.6048806768126,401.7908962309426,396.6033514741149,172.67866525609224,0.5000048527526997,0.8052673154097633,1.3522489118558356,0.9820766278783046,1.0847306292292254,1.0378264319002348,1.2109276484353624,0.7051225572786155,1.500014558258099,2.4158019462292897,4.056746735567507,2.946229883634914,3.254191887687676,3.1134792957007047,3.6327829453060874,2.1153676718358465,0.03422567549514452,0.16418038541270993,0.14626277852635922,0.15759711705922633,0.15500899128057302,0.16764795144486289,0.159434020265323,0.17586006014604538
2032,NB,4,1067.845981598763,5865.5954771840225,7851.705208378232,6360.616336736066,6022.255059778836,6129.238552151082,6204.19510077278,3024.111511766854,0.25401840123712927,687.9045228159774,959.5797916217678,687.9836632639348,655.2449402211641,746.2614478489176,752.8948992272207,404.38848823314567,2.4813142939461947,2321.273161896732,9844.001157467941,5859.45707209029,5812.462026832689,4562.395551529293,4359.284866073057,536.7714779898531,5.398252406019251,1.8326248537918697,5.399999272324699,4.026069736961216,3.9739909393673893,2.9752898246209964,2.918636289015466,0.7099501767368502,16.194757218057752,5.497874561375609,16.199997816974097,12.07820921088365,11.921972818102168,8.925869473862988,8.755908867046397,2.129850530210551,0.00032023869295765933,0.1312272548417603,0.13619973755198678,0.12205206704107001,0.12268919645163995,0.13570366816131157,0.13530467224689985,0.14744031708241462
2032,NB,5,1145.4429996083609,6194.791005829215,7797.881014662358,6679.5636171974365,6237.965700139958,6499.217984765828,6555.646321043605,3207.93838842091,0.35700039163905395,701.108994170786,905.2539853376413,754.2363828025636,663.4342998600416,763.6820152341718,771.3586789563956,397.3616115790903,4.5591223807691925,3103.0297097721414,11762.512097575393,11199.785969132517,8299.798850056139,7476.886177930954,6539.964865229301,680.3139899427906,5.395187768219045,1.9540432556175178,5.399999834870708,5.399999989346812,4.460288092456441,3.76017056816618,3.390522765838131,0.7229432671516428,16.185563304657133,5.862129766852553,16.199999504612123,16.199999968040437,13.380864277369323,11.28051170449854,10.171568297514392,2.1688298014549283,0.00041857100431811484,0.12711100227902983,0.13010983410983712,0.1268874255666573,0.12020408146746259,0.13148323118117877,0.13164062925340428,0.13777532921391064
2032,NB,6,1171.4152019636497,6274.266784255768,7682.979256240144,6441.84148744943,6069.450092595887,6222.361482822414,6458.784921121856,3143.724335574123,0.6847980363504695,706.9332157442323,835.6707437598559,680.3585125505703,650.4499074041122,738.1385171775866,759.2300788781448,389.8756644258772,15.179516484465665,5876.927185617426,19603.400280358663,14938.602808233016,12865.303616119916,11337.943024951635,11863.181539178295,1120.919031028632,5.39854493138465,2.039199267431753,5.399999955054517,4.497643181284237,3.928504929852597,3.2516747404224007,3.415395165463691,0.6891085557822967,16.19563479415395,6.1175978022952595,16.199999865163548,13.49292954385271,11.78551478955779,9.755024221267202,10.246185496391073,2.06732566734689,0.0007867143165956301,0.12662181736741918,0.12279274445119527,0.11950954314007793,0.12105868364025019,0.13262856557282993,0.13156255748376797,0.13792573472762823
2032,NB,7,1163.0735299923267,5874.442271656662,6258.387980987997,5488.269741863241,5520.862197073635,5967.515629033702,6397.217896882292,3093.0295589008106,0.5264700076733487,671.4577283433371,681.4820190120025,603.5302581367594,609.1378029263649,713.9843709662985,757.4821031177088,383.77044109918984,10.07857422423269,3938.963957267905,7714.5861907954095,6600.159585450774,6781.850479872971,7978.897176141672,8619.951640357662,869.2780378737272,5.397840578152787,1.755696818348738,3.109188053210736,2.6864035857448525,2.7325439579664943,2.8982759074642064,3.139934367803846,0.6751076993540219,16.19352173445836,5.267090455046214,9.327564159632207,8.059210757234558,8.197631873899482,8.694827722392619,9.419803103411537,2.025323098062066,0.0006052462470933515,0.12825204619156325,0.1228154135421593,0.1238726483572338,0.1242445241473477,0.13362121067698882,0.1323997304536575,0.1379819550832879
