,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT lights,AADT mediumA,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDay,RevenuePerDayLights,RevenuePerDayHeavies,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,8,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1128.5,39.1,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1128.5,195.5,1324.0,1715.0,1.2,0.214375,1715.0,0.0,1.0,0.0,902.8000000000001,156.4,1059.2,5.370867466065833,16.1126023981975,0.00017098529052768797,9.055486115209977e-05,1170.84330322377,3512.5299096713097,54.994665837089066,70.0,0.0,0.6,0.7637104319247394,-0.16371043192473944,5.184780186302043e-05,0.1543655202883967,1128.3456344797116,0.014162780284188405,195.48583721971582,0.1685283005725851,1323.8314716994275,10590.65177359542,0.19685386114096193,1714.8031461388591,3.7596072262460827,11.278821678738248,6.2735813200469845,0.7400931988600034,0.5803537255594925,0.15973947330051083,5.920745590880027,4.64282980447594,1.2779157864040867,1.2349241623071736,0.11330224227350724,1.3482264045806809,10592.0
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,5373.5,80.4,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,5373.5,402.0,5775.5,6579.5,1.2,0.8224375,6579.5,0.0,1.0,0.0,4298.8,321.6,4620.400000000001,1.4098908234003595,4.229672470201079,0.1470203341749979,0.146945129786576,54.4101105078989,163.23033152369672,47.989610129377525,69.96790154299458,0.572067587166172,0.600275255849876,0.8751894396885108,-0.27491418383863486,0.07808715323650302,632.011012551481,4741.488987448519,47.25755373936285,354.74244626063717,679.2685662908439,5096.231433709156,5096.231433709156,773.7836737695695,5805.71632623043,0.9869235763802516,2.960770729140755,1.6060665178456368,763.6653506613135,623.7465688190117,139.91878184230174,763.6653506613135,623.7465688190117,139.91878184230174,632.011012551481,47.25755373936285,679.2685662908439,5775.5
2,2032,1NB,1,NB,AM-Peak,2,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,6739.9,193.1,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,7076.8949999999995,1013.7750000000001,8090.67,9636.4,1.2,1.20455,9636.4,0.0,1.0,0.0,5661.516,811.0200000000001,6472.536,5.399946961560318,16.199840884680956,0.1357654934246347,0.1355200292728574,56.46309973433262,169.38929920299788,22.197371641906457,69.81542366878742,1.3337664035906291,0.601586265511371,1.8921159080252603,-1.2905296425138895,0.7899356810722277,768.6385132714641,6308.2564867285355,109.90945414087281,903.8655458591272,878.5479674123369,7212.122032587663,14424.244065175326,1098.3668756940826,9019.853124305917,3.779962873092223,11.33988861927667,6.751051841315175,4151.786011157933,2905.4250429949384,1246.3609681629946,8303.572022315866,5810.850085989877,2492.721936325989,1537.2770265429283,219.81890828174562,1757.0959348246738,16181.34
3,2032,1NB,1,NB,AM-Shoulder,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4654.1,179.3,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,4654.1,896.5,5550.6,7343.6,1.2,0.91795,7343.6,0.0,1.0,0.0,3723.2800000000007,717.2,4440.4800000000005,1.8726192455728616,5.617857736718585,0.13995083442159273,0.13990449406206376,55.64204466808413,166.9261340042524,42.52164661995213,69.95655647712232,0.6572479680034213,0.6003726042995717,0.9877322102642337,-0.387359605964662,0.15686709263950913,521.0761427852278,4133.023857214773,100.33950314131214,796.1604968586879,621.4156459265399,4929.184354073461,4929.184354073461,822.0946522091642,6521.505347790837,1.310833471901003,3.932500415703009,2.477360004532934,1077.6291871865865,683.0440493719431,394.58513781464336,1077.6291871865865,683.0440493719431,394.58513781464336,521.0761427852278,100.33950314131214,621.4156459265399,5550.6
4,2032,1NB,1,NB,MD,5,OP,MD,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4212.8,166.6,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,4212.8,833.0,5045.8,6711.8,1.2,0.838975,6711.8,0.0,1.0,0.0,3370.2400000000002,666.4000000000001,4036.6400000000003,1.4623676809460244,4.387103042838073,0.14654189479786722,0.14651016888017887,54.25081896848897,162.75245690546691,47.20855919630343,69.96511425671822,0.5847247766995334,0.600299169753261,0.8896691768404726,-0.2893700070872116,0.0882229692428763,493.8813555235641,3718.918644476436,97.63437654175121,735.3656234582488,591.5157320653153,4454.284267934685,22271.421339673427,786.7844851488178,5925.015514851182,1.023657376662217,3.070972129986651,1.9451185160098874,805.3977420659717,505.5652927776313,299.8324492883404,4026.9887103298583,2527.8264638881565,1499.1622464417019,2469.4067776178204,488.171882708756,2957.5786603265765,25229.0
5,2032,1NB,1,NB,PM-Shoulder,1,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4403.6,137.9,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4403.6,689.5,5093.1,6472.1,1.2,0.8090125,6472.1,0.0,1.0,0.0,3522.8800000000006,551.6,4074.4800000000005,1.2841461586021894,3.852438475806568,0.16109014166743912,0.16105737547849552,53.797243655788584,161.39173096736576,48.99639539612546,69.95331520282376,0.5298587697922266,0.6004004224563844,0.8572059160768647,-0.25680549362048033,0.0654986867083508,567.501238277388,3836.0987617226124,88.83924831393813,600.6607516860619,656.3404865913261,4436.759513408674,4436.759513408674,834.0189832192024,5638.081016780798,0.8989023110215325,2.6967069330645974,1.6317784677042295,749.7015914515697,510.1281745951254,239.5734168564443,749.7015914515697,510.1281745951254,239.5734168564443,567.501238277388,88.83924831393813,656.3404865913261,5093.1
6,2032,1NB,1,NB,PM-Peak,3,Peak,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4235.8,85.0,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4447.59,446.25,4893.84,5510.8,1.2,0.6888500000000001,5510.8,0.0,1.0,0.0,3558.072,357.0,3915.072,1.4025650144283348,4.207695043285004,0.15608028802894297,0.15603315463533737,54.46185306610476,163.38555919831427,52.582251669438484,69.97722268934051,0.6962560712706972,0.6001952976392957,0.7987486017912574,-0.1985533041519617,0.024578566708425616,555.3449025877172,3892.245097412283,55.703836204815445,390.54616379518455,611.0487387925327,4282.791261207468,12848.373783622403,722.4564112021635,5063.883588797837,0.9817955100998343,2.9453865302995026,1.6582835745703832,709.3044607611239,545.2351319174506,164.0693288436732,2127.913382283372,1635.705395752352,492.20798653101957,1666.0347077631518,167.11150861444634,1833.1462163775982,14681.52
7,2032,1NB,1,NB,PM-Late,3,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,3865.8,74.7,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,3865.8,373.5,4239.3,4986.3,1.2,0.6232875,4986.3,0.0,1.0,0.0,3092.6400000000003,298.8,3391.4400000000005,1.0211626826346996,3.063488047904099,0.1618107166366877,0.1617740205807747,60.39920189376868,181.19760568130602,53.63121734294071,69.98703499201432,0.4069184112670619,0.6001111492263146,0.7831259867072236,-0.18301483748090897,0.013642736149601905,500.4222946992859,3365.3777053007143,48.33807734953548,325.16192265046453,548.7603720488214,3690.5396279511788,11071.618883853536,645.4365267478923,4340.863473252108,0.7148138778442896,2.144441633532869,1.2010628476388292,461.3669865870105,357.70880103373446,103.65818555327604,1384.1009597610314,1073.1264031012033,310.9745566598281,1501.2668840978577,145.01423204860646,1646.2811161464642,12717.900000000001
8,2032,1SB,1,SB,Night,8,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1500.8,36.8,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1500.8,184.0,1684.8,2052.8,1.2,0.25660000000000005,2052.8,0.0,1.0,0.0,1200.64,147.20000000000002,1347.8400000000001,5.396272781064821,16.188818343194463,0.00022706354167512774,8.408098814891036e-05,1174.6291620995505,3523.887486298651,54.98431857448472,70.0,0.0,0.6,0.7638541513086962,-0.16385415130869618,0.00015245137063279803,0.2726215706768254,1500.527378429323,0.012376721455519607,183.98762327854448,0.284998292132345,1684.5150017078677,13476.120013662941,0.3097517350433842,2052.490248264957,3.777390946745374,11.332172840236122,5.864964467667819,1.1700533996915516,1.0297982529621446,0.14025514672940698,9.360427197532413,8.238386023697156,1.1220411738352558,2.1809725654146033,0.09901377164415685,2.27998633705876,13478.4
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,2798.2,113.8,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,2798.2,569.0,3367.2,4505.2,1.2,0.5631499999999999,4505.2,0.0,1.0,0.0,2238.56,455.20000000000005,2693.76,0.7846206545813684,2.353861963744105,0.1651141604571428,0.1651027630961056,51.534259344899404,154.6027780346982,54.26025691461348,69.99136192317383,0.36227976771478293,0.6000740497963362,0.7740472011788149,-0.1739731513824787,0.007287586279715874,369.6179550329416,2428.582044967058,75.15477776134728,493.8452222386527,444.7727327942889,2922.427267205711,2922.427267205711,595.0822883169834,3910.1177116830163,0.5492344582069578,1.6477033746208736,1.0497807535449835,326.83969821233507,203.0069172760814,123.83278093625368,326.83969821233507,203.0069172760814,123.83278093625368,369.6179550329416,75.15477776134728,444.7727327942889,3367.2
