,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,26503187.697616,,8403620.562705,,23023.61798,,1.971114,,0.124205,,0.0,,0.0,,,,,
1,2033.0000000000007,28609497.453191,0.07947382705833794,8394462.51684,-0.0010897738417229297,22998.527443,-0.0010897738583829364,2.130087,0.08065134741065205,0.121786,-0.019475866511009965,0.0,,0.0,,,,,
2,2034.0000000000002,30883203.706011,0.07947382705830774,8385314.451175,-0.0010897738415828195,22973.46425,-0.0010897738153938796,2.301882,0.08065163535573894,0.119415,-0.019468576026801188,0.0,,0.0,,,,,
3,2034.9999999999993,33337610.09635,0.07947382705833994,8376176.354832,-0.0010897738416618674,22948.428369,-0.0010897738681270308,2.487532,0.08065139742176175,0.117089,-0.01947828999706902,0.0,,0.0,,,,,
4,2035.9999999999998,35987077.555686,0.07947382705834927,8367048.216947,-0.001089773841704611,22923.419772,-0.0010897738441113525,2.688155,0.08065142478569132,0.114809,-0.019472367173688387,0.0,,0.0,,,,,
5,2036.999999999999,38847108.333681,0.07947382705832196,8357930.026668,-0.0010897738416913993,22898.438429,-0.001089773831673857,2.904959,0.08065159933113963,0.112573,-0.019475825065979002,0.0,,0.0,,,,,
6,2038.0000000000005,41934436.703108,0.07947382705832551,8348821.773155,-0.0010897738416016933,22873.48431,-0.0010897738322801498,3.139248,0.08065139645688624,0.110381,-0.019471809403675877,0.0,,0.0,,,,,
7,2038.999999999999,45267126.87344,0.07947382705834682,8339723.445577,-0.0010897738417718905,22848.557385,-0.0010897738474020535,3.392433,0.08065148086420715,0.108232,-0.019468930341272617,0.0,,0.0,,,,,
8,2039.9999999999998,48864678.686007,0.0794738270583244,8330635.03312,-0.001089773841579933,22823.657625,-0.0010897738347519503,3.666038,0.08065155597767149,0.106124,-0.019476679725035084,0.0,,0.0,,,,,
9,2041.0000000000002,51571255.354446,0.05538922471650398,8428353.266477,0.011729986125727843,23091.378812,0.011729986113476754,3.824239,0.04315312607234301,0.106042,-0.0007726810146621022,0.0,,0.0,,,,,
10,2041.9999999999995,54427747.206186,0.05538922471651131,8527217.733356,0.01172998612578624,23362.240365,0.011729986121887359,3.989266,0.04315289917811116,0.105961,-0.0007638482865279794,0.0,,0.0,,,,,
11,2043.0,57442457.927003,0.055389224716513086,8627241.879059,0.011729986125689429,23636.279121,0.011729986153663052,4.161415,0.043153051212929894,0.10588,-0.0007644321967515966,0.0,,0.0,,,,,
12,2044.0000000000002,60624151.137391,0.05538922471651975,8728439.306604,0.011729986125767145,23913.532347,0.011729986119247915,4.340993,0.043153110180071064,0.105798,-0.0007744616547034067,0.0,,0.0,,,,,
13,2044.9999999999993,63982075.867988,0.055389224716516194,8830823.77857,0.011729986125759595,24194.03775,0.011729986140470272,4.52832,0.04315302973305868,0.105717,-0.0007656099359155677,0.0,,0.0,,,,,
14,2045.9999999999993,67525993.446069,0.05538922471651353,8934409.218972,0.011729986125798675,24477.833477,0.011729986120237346,4.723731,0.04315308988764044,0.105636,-0.0007661965436023266,0.0,,0.0,,,,,
15,2046.9999999999995,71266205.871259,0.05538922471651153,9039209.715153,0.011729986125826652,24764.958124,0.011729986122742009,4.927574,0.04315296531491741,0.105555,-0.0007667840508917001,0.0,,0.0,,,,,
16,2048.0,75213585.762956,0.055389224716520635,9145239.519699,0.011729986125695868,25055.450739,0.011729986117702262,5.140214,0.043153081009032146,0.105474,-0.0007673724598550313,0.0,,0.0,,,,,
17,2049.000000000001,79379607.966515,0.055389224716511976,9252513.052382,0.011729986125779579,25349.350828,0.011729986104082712,5.36203,0.043153067168020476,0.105393,-0.0007679617725695476,0.0,,0.0,,,,,
18,2049.999999999999,83776382.910081,0.055389224716512864,9361044.902115,0.011729986125775804,25646.698362,0.011729986145111004,5.593418,0.0431530595688574,0.105312,-0.0007685519911189154,0.0,,0.0,,,,,
