Year,Direction,Segment,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
2050,NB,1,233.27228204813886,463.7427428609951,994.4745731948829,970.6180302448656,963.0505394611529,1195.611892660363,1040.7799971975435,791.2186289705179
2050,NB,10,155.85828742194056,711.4546621316724,837.9736186768935,446.62169923974443,402.05347294417726,451.9791953880057,886.6529703398397,338.7487910730627
2050,NB,2,190.16136390613138,992.9623512515492,2057.6514111396773,1401.752590826493,1478.3300687087835,1658.3284881131708,1357.9440896653982,409.3212270145799
2050,NB,3,182.5850571309091,560.9492983681287,700.6145962168238,566.2482943290511,872.7494165614889,882.3001201070563,700.5381010153935,319.90616929836654
2050,NB,4,186.96631154173318,1073.542625628879,1076.5952666951803,1349.5734926556008,1284.2731883501986,1763.0273657481084,1562.3738926254168,362.27893168494563
2050,NB,5,174.86637709526383,510.0575488684156,837.4771496677461,1134.3502583900856,918.1062606233158,1858.6924669632488,1671.6541917995726,387.8520656226433
2050,NB,6,175.5702188777662,1268.8260985571771,1161.2627934474879,1384.0175213291634,1361.637882110169,1696.312895172016,1627.461114986279,368.2066033606464
2050,NB,7,174.61490449826744,1027.3291238045442,1088.2715873372267,1006.4427075482469,1049.4369438235926,1364.7358169853082,1663.8719731631015,373.7085604839964
2050,NB,8,170.08658569864826,1013.2379391797991,1038.891695039821,847.1481671040746,902.9078486456959,1094.8207788532916,1479.5839418435712,344.1867230356188
2050,NB,9,145.49430642148016,812.4111081988982,929.8950454271491,733.3712829346464,659.4673426928784,849.0337477616536,1303.5821764347425,328.81841644030453
2050,SB,1,251.92885160511946,499.37160614743175,1008.9087506384712,1042.662098491473,1395.9520599872012,1356.6582994073226,973.3638530382528,462.86956785881137
2050,SB,10,144.53823746772713,262.41633841585394,786.5202967670921,422.79436153937434,428.0110866441879,919.2499601302683,885.3284366834987,526.4310372356998
2050,SB,2,200.35766448419622,311.76918533869275,387.8694586502837,441.04508566099224,1102.06081633873,2381.45854095497,2342.683488565516,446.4240051383237
2050,SB,3,236.00108956818798,764.5932232112707,1351.7645015669405,1486.2886913815853,1583.7941427911878,1323.2964468020386,946.8031437375571,987.2483851014697
2050,SB,4,206.05571540938212,333.05771776599795,990.465786260147,1078.0624189267178,760.3627645887291,1212.297881014171,809.7979928696606,393.7503862573958
2050,SB,5,185.04878309301264,313.2326570614051,993.9679217470082,1080.0969569977945,1049.6575619928722,1306.4201879824236,1060.670321737163,593.4612852456387
2050,SB,6,181.61253417921648,311.84582287589944,1042.3482315942224,1347.8247426600399,1202.8352462561957,1110.5785760604438,1228.392152746076,729.2302009719265
2050,SB,7,173.74553553560742,363.0318812072584,1314.7864725624809,1290.1343961448897,1277.4292772812612,1317.4855750638121,1337.462793995816,925.4209227617011
2050,SB,8,163.4681368521787,812.7217203028606,1373.0784704428343,1064.468908407191,848.8198367339442,1159.9663835302854,1156.681777404769,483.08622753616913
2050,SB,9,132.07696606639252,264.0336682121811,710.3861433853515,691.4772450092582,638.6263057882193,1371.3038468107163,1228.744624036676,348.53246577739174
