Year,Direction,Segment,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
2032,NB,1,127.21930616683653,226.6513931665003,463.7809034641567,2140.330156908212,2837.6825982846,2745.411444328193,4769.519885206213,5390.184917179367
2032,NB,10,3704.8529402122163,2727.0882472107683,3999.3405709242616,4655.867653488101,3181.654875480987,2631.3651822570973,9440.80233573464,9791.466922333786
2032,NB,2,112.29687873684892,1934.7381568909361,6653.518339646461,6985.70490549979,6148.26762404774,4955.60058123396,5661.787844654668,64.13788838654045
2032,NB,3,75.67588784500543,817.4807507642967,1051.4380633799472,2476.05083489174,5118.278305767347,2592.4576030990293,2114.1480551399636,34.01340049410632
2032,NB,4,3.0481718108534652,1309.6299031714277,2589.732729151774,5304.863426463235,6452.582157931761,10135.856692325327,28166.252990268804,3487.1395779655177
2032,NB,5,2165.0926033825845,824.8254582482152,1992.322951154418,5209.930310000018,5356.104417759464,16830.899703051335,40135.2562029441,6478.173789850423
2032,NB,6,3915.4474528596033,4016.978775464515,6808.866470205603,13883.074210877685,17926.802993989822,24370.89925162137,34656.74895031467,16020.328001960119
2032,NB,7,3022.8316628565444,2315.5993665449832,3904.391998029251,7160.652335826511,9496.477310534383,7224.612308556398,24265.643618706432,10718.998783043344
2032,NB,8,3786.272237885918,3130.576799312692,4966.073338974025,8714.700361365769,11556.366273744768,7469.41814006487,25420.616015771582,12764.201961552671
2032,NB,9,2509.4509912662797,2481.0247425399716,4057.3038350816164,6951.134736429077,8527.346402818079,5551.7832146516985,15699.974462156175,9760.332835906076
2032,SB,1,128.76468717968368,676.4791402442365,2303.092658123838,6343.758343798798,9425.733111293328,5488.727726157481,4464.403185695732,979.2360244594527
2032,SB,10,3153.0805020509756,1823.026931201112,5230.502306119277,5199.557510448419,6479.203686902325,5547.49925617729,8102.146931985584,13178.662790055965
2032,SB,2,891.1265122759816,14.652944790161122,175.6905508526982,553.5323860136111,2171.1832836693725,6637.021848494578,6943.22636176026,801.7595962106254
2032,SB,3,933.5235649642702,744.659037808408,2133.019546498201,3673.0390299364094,4649.608755362383,3551.3107208510464,2845.6653378365027,4342.17281651857
2032,SB,4,2282.4616745788553,861.8153959710322,3968.6946953448214,4853.579621655746,3613.808761056941,9913.383961207277,7875.923319767314,1235.742986006345
2032,SB,5,2445.3973092511633,1028.3645860484457,6540.326060662528,5833.539477004502,6741.259401652441,4468.389097333054,5663.803144330067,5552.717547615225
2032,SB,6,4208.941703380371,2190.971325064396,11513.531791941898,18799.03112189212,23731.686748841603,5766.533536863316,15691.091116891637,11856.160075944696
2032,SB,7,2999.4667180454308,2395.3372178918776,10927.764844517978,12620.907417429971,13473.04976712723,5614.012945113678,8986.670553931155,12968.947593350049
2032,SB,8,3485.1951240429835,3294.527583079387,16711.937995638258,12654.75666786067,10876.487708790639,7383.809169834569,10547.734251923546,15407.35462996109
2032,SB,9,2024.713258729017,1465.9032308098795,8015.869805404735,7024.579555316804,8283.989870830535,9932.178863230685,10974.100092532899,12210.604498106475
2040,NB,1,775.5985472120701,301.6901517706997,633.7703910894338,3294.6057981920376,4367.337204106421,4393.428465150196,6964.78648701144,8685.401181514238
2040,NB,10,5210.099138949084,4191.859098943627,5949.787422543636,6723.156800166282,4481.884986364543,3752.7639486598773,14275.800150327972,14387.07684299656
2040,NB,2,916.5009319669741,3206.9528172800838,10674.47362108946,11537.756819529961,10764.34093623298,8142.463290859061,14465.211803523436,959.7140850971748
2040,NB,3,592.1421488901151,1381.7003640059725,1651.1015561022402,4180.782984594627,8337.023009317605,4213.112418703442,3310.1932280749925,513.5632082357815
2040,NB,4,377.18627036125,2159.155464676791,4112.029726139916,9275.809320579303,11134.424623459576,16624.264238347616,44021.75693149723,5156.877471953036
2040,NB,5,3003.8394864590837,1186.6489638244375,2944.206530651843,8285.093163141624,8171.267046307838,40129.902698997335,59226.66342647727,9827.638226901669
2040,NB,6,5451.6936499981675,6694.614614909372,10383.40826289686,23307.092410813275,30132.103567824997,37988.054146680246,84730.42710998899,26078.67100453964
2040,NB,7,4274.064818860903,3753.725767158999,6056.108445554185,11668.355423761604,15474.96911337284,12544.698435404618,58557.950391014514,17258.16243593953
2040,NB,8,5331.869173557422,5073.237394819994,7661.01546384066,13929.092180879328,18470.314987199734,12427.355223953678,38719.35008081885,20142.908036444584
2040,NB,9,3475.1585117103978,3831.8700534027503,6099.495425937381,10618.794507751449,12873.336402359722,8675.933006302464,23819.12499604286,14658.34812326944
2040,SB,1,779.6781835243377,1047.5096025503253,3381.25423577238,9658.341490774528,14428.456818854062,8138.595249522807,6540.371658345173,1291.6044340529252
2040,SB,10,4441.006646321195,2714.036630340491,8019.443659174545,7573.3323852592775,9388.319847260764,8495.631718940896,11999.56332731783,20049.43157673206
2040,SB,2,1246.1509349863495,154.48786390174783,263.57283574455755,772.0258545039517,3483.626439049249,17573.820650007037,18260.62726889394,1129.1825663761072
2040,SB,3,1304.7834867814872,1279.7051811434312,5387.245958204283,6175.5764805061235,7860.469523017107,5647.4474965045065,4406.44995364668,7465.996313772074
2040,SB,4,3261.541529231602,1323.7477181768018,6238.176330689851,8372.101216741066,5560.720785377905,16098.221786131026,12291.30753421139,1750.0335795633587
2040,SB,5,3401.378340751477,1520.3159555475327,9667.046461615893,9466.31404373756,10673.426279569685,7381.960792193968,8608.208343551592,8209.658253968104
2040,SB,6,5869.285641297818,3353.61712860111,17133.509041369238,31122.32599089495,39475.82789562405,9042.452284808956,23952.112423187176,18027.70969448264
2040,SB,7,4240.574978044573,3999.4246681912236,16385.73224549345,21715.374543081358,23234.72401183902,9370.116883663386,14045.699892066048,21336.67124297223
2040,SB,8,4901.072790111701,5390.915491666933,41281.058856463,21579.08496645277,17201.497688740274,12255.587921363924,16392.600644822956,24974.42022577194
2040,SB,9,2811.3874276446168,2154.14063707578,12012.464771513216,10748.597749817032,12453.922744722378,16667.686541263272,16681.19842007069,18942.275334253805
2050,NB,1,1195.2600430568377,431.72829136873406,942.4459801180703,5937.328785711827,7883.5614238940625,7658.338388135894,18352.285116096107,15348.671254559828
2050,NB,10,7838.918168202488,7510.705008723001,10009.64533968787,10743.474519113413,6768.280173893938,5859.613532748198,24483.33884091613,23840.715006197857
2050,NB,2,1375.5332220827331,9129.351954573467,17377.948052859138,33251.07133660177,19552.405664300495,23520.082829660463,25267.57192257475,1399.5454310780178
2050,NB,3,890.4785594781629,2461.024673817062,2777.302301238893,7438.739239819725,14162.082411642812,7128.168503127701,5549.725570229348,771.843814607787
2050,NB,4,880.0279367431685,4170.133123503245,7112.705936993185,17768.7860265138,21537.68708754173,46097.8035305814,70899.48612653231,8478.087844241425
2050,NB,5,4467.399518968369,1893.5735100441225,4859.566982231549,15339.464941022783,14418.238360474174,62580.46147630141,91750.33736169775,17237.288212662766
2050,NB,6,8120.603683772779,12328.778244446861,17292.78021708006,42444.369651910456,55089.27042681798,100507.49242955515,137600.78279501817,48635.50914250001
2050,NB,7,6455.084288196271,7112.578805124655,10299.576101323613,22183.003607395534,29453.755215086596,23604.95278171898,99823.11775113293,32691.139112056986
2050,NB,8,7992.809427104652,9557.992533683646,12939.433877197924,25984.048987143404,34465.722850028316,23754.041267411405,101974.3614623917,37088.68448235249
2050,NB,9,5125.382202408224,6878.757469035656,10106.745349010116,18739.828790975847,22300.551765039192,15890.863606092016,39223.26416178966,25265.076903320725
2050,SB,1,1201.9210213814188,1888.905845435313,8901.612763653831,25614.087095129435,38463.751835768475,22153.00500886603,17022.890517809195,1827.6876888446295
2050,SB,10,6692.8467886442995,4603.018398280881,13677.11588445773,12304.940116016538,15102.568807401745,15168.917371767699,20180.350964899022,35368.61558961605
2050,SB,2,1849.5174717733712,228.50993518594802,410.2351067985336,1143.4690906510907,6645.687019601052,25967.749911881307,26516.376165074184,1685.2095421980298
2050,SB,3,1952.6964768329894,2334.6365676571104,9141.426875374678,16518.071665978518,13870.737928503331,15856.791364015204,11783.399051187278,13504.671794841996
2050,SB,4,4994.391384398058,2323.0831200137814,10449.204601303203,16159.864548112822,9786.822947245362,44607.82677436904,20409.788056406476,2643.557884872375
2050,SB,5,5082.809081995672,2547.690067198232,25323.575558876266,17569.660160294432,19742.24683244362,13750.888083916285,14407.12816062474,13794.48185307502
2050,SB,6,8766.625560826413,5928.915715639708,44754.917718861034,55180.55400861212,70405.65223872181,16612.081693667667,39710.83174902951,31594.179377712207
2050,SB,7,6397.154664251213,7575.13037142656,44662.208258027196,39915.91150914242,43636.57878793501,18070.55889484829,23971.732607127993,41094.78672250098
2050,SB,8,7333.125997189599,10196.034215050104,67672.63685346756,40325.83514289136,31677.024137016408,23431.754430320903,27839.8563676945,47335.35523656383
2050,SB,9,4181.28475782908,3568.8433979713873,19421.667891680794,19021.71859333598,21429.6377342157,30109.918080180632,27811.34019126107,34342.10943892317
