,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1495.3484172787917,3253.0166315147635,4155.736245177256,4615.676667807843,4389.4591754576495,5375.012713028113,4340.492695755117,4727.8190982003425,41.50455626389725,450.7833684852361,502.9637548227438,623.2500695553621,596.8241975577996,891.747286971888,1588.107304244883,715.9809017996585,21.203217694472755,226.6513931665003,463.7809034641567,713.4433856360706,709.42064957115,1372.7057221640964,2384.7599426031065,1078.0369834358735,0.500045425481008,0.6189400467645931,1.126721446061301,1.3364430264019769,1.3228516859959143,1.799966725946679,1.7999755192588256,1.7996914945981735,0.03463241277427007,0.15273606245639584,0.1352307398844523,0.148943016901123,0.15004385299199147,0.17821195377926732,0.33550335152033467,0.16542377571313266,127.21930616683653,226.6513931665003,463.7809034641567,2140.330156908212,2837.6825982846,2745.411444328193,4769.519885206213,5390.184917179367
2032,NB,10,1221.9030944898423,4389.891200674431,4331.025921449659,3159.2176433758486,2752.6746582787728,3003.099140542183,4444.847642950735,3516.7768043965366,180.77690551015752,532.9291726147269,528.8876554339495,389.94984795453536,264.48534172122737,400.16085945781725,588.6477715673947,479.8231956034634,617.4754900353694,2727.0882472107683,3999.3405709242616,1551.9558844960336,795.4137188702467,1315.6825911285487,4720.40116786732,1958.2933844667573,0.5000034703732542,0.9676546782377015,1.4165005650391262,0.6849374532296143,0.5000336707180831,0.5849329808218758,1.4675690106316064,0.7375912406461593,0.16575286969646705,0.13612487040410853,0.13638084358967026,0.1379007141793401,0.11006638105275972,0.14727167182264245,0.14664414411877638,0.1508571532175622,3704.8529402122163,2727.0882472107683,3999.3405709242616,4655.867653488101,3181.654875480987,2631.3651822570973,9440.80233573464,9791.466922333786
2032,NB,2,1498.5061251757486,4783.530998496429,6795.542104416359,5893.837609837797,6056.382545853172,6230.083376578431,5397.8377367717385,2800.5407006051128,42.29387482425149,1396.3490015035713,2418.5378955836427,1636.0423901622016,1062.1211531989932,1744.2766234215678,2038.082263228262,33.55929939488772,18.716146456141487,1934.7381568909361,6653.518339646461,2328.5683018332634,1537.066906011935,2477.80029061698,2830.893922327334,12.827577677308092,0.5000020260683322,1.799999711612207,3.599999871487261,1.7999939134112626,1.7999991139616918,1.7999735082251012,1.799999932149959,0.5000096976135999,0.03471613897509454,0.28319581813329275,0.3283768351566597,0.271757545898792,0.18676963848131584,0.2739354845236232,0.34288730800100325,0.014834242240286932,112.29687873684892,1934.7381568909361,6653.518339646461,6985.70490549979,6148.26762404774,4955.60058123396,5661.787844654668,64.13788838654045
2032,NB,3,1240.656524705562,4113.361353322429,4061.1646567776565,3838.403734281067,4112.4707999976545,4297.964902552204,3918.845260221619,1928.638804019288,34.223475294437904,782.1586466775713,1008.5953432223431,732.1562657189334,1125.6492000023454,1209.0750974477953,997.434739778381,22.892208616364435,12.612647974167572,817.4807507642967,1051.4380633799472,825.3502782972467,1279.5695764418367,1296.2288015495146,1057.0740275699818,6.802680098821264,0.5000030064357375,1.7999921076442997,1.799996446141961,1.7999984733925614,1.7999995277800651,1.7999995191125426,1.7999998479762789,0.500099071731826,0.03468246390811252,0.20068633398567737,0.24933839873846464,0.200632432238563,0.2694578290924796,0.2748135569998217,0.2539930447738405,0.014766895530776697,75.67588784500543,817.4807507642967,1051.4380633799472,2476.05083489174,5118.278305767347,2592.4576030990293,2114.1480551399636,34.01340049410632
2032,NB,4,1478.46420558558,4919.213550267949,5562.92810351557,5143.232063722544,4746.068771301174,6414.754600593751,5780.530162212102,3494.9061836238875,0.13095033454854405,612.7000835071641,805.0863412807514,620.6093612126206,581.5570236482904,1478.5325661834452,2118.589837787898,502.2470562484298,0.5080286351422442,1309.6299031714277,2589.732729151774,1768.2878088210782,1613.1455394829402,5067.928346162664,14083.126495134402,697.4279155931035,1.7970536353052216,1.1754361912707072,1.7999992170853145,1.4740768331723484,1.3650385099816882,1.7999999761887244,3.5999984195022834,0.7250956130578576,0.00012484252457555734,0.13900967607131198,0.1584169417122417,0.1348023146074532,0.13688251650313443,0.23449832480214575,0.3357783763806963,0.158451630660579,3.0481718108534652,1309.6299031714277,2589.732729151774,5304.863426463235,6452.582157931761,10135.856692325327,28166.252990268804,3487.1395779655177
2032,NB,5,1426.4413580247337,3924.406945579097,4784.016734643503,4811.048218318109,4211.306833665605,6715.595164040336,6031.817953583006,4062.2240200692445,227.278641975266,482.5804166213951,581.8973766365823,569.9407908744631,509.7595461420045,1952.3648359596643,2394.3420464169935,564.375979930755,360.8487672304308,824.8254582482152,1992.322951154418,1736.6434366666726,1339.026104439866,8415.449851525667,20067.62810147205,1295.6347579700846,0.5425503887999558,0.759703779785783,1.5207184254650474,1.2438853025779895,1.0279413645511783,1.7999938174362522,3.5999997989718664,0.9619787463016456,0.17819617133765747,0.13738661843877323,0.13588230245632862,0.13279496492018578,0.1355155081129385,0.28203850798668567,0.355834140702165,0.15388763070058803,2165.0926033825845,824.8254582482152,1992.322951154418,5209.930310000018,5356.104417759464,16830.899703051335,40135.2562029441,6478.173789850423
2032,NB,6,1457.4623787992698,5668.580483128424,5879.700624016702,5440.858717752327,5165.172927546755,6529.520297130513,5959.070786527111,3994.7786877295302,231.29762120073,660.4326111369999,935.2953850188412,626.6256167614608,599.7950594507485,1565.6819170845436,2278.3292134728895,582.021312270469,652.5745754766006,4016.978775464515,6808.866470205603,4627.691403625895,4481.700748497456,12185.449625810685,17328.374475157336,3204.065600392024,0.5441818852941909,1.5047882673117046,1.799999965061159,1.6808998306637237,1.6290171052898057,1.7999942955390245,1.7999972040751917,1.2845050979994204,0.17635793560561042,0.1309215913522692,0.17189032584258251,0.1295075751126527,0.13058556457303447,0.24222175990619174,0.34636079472663384,0.16009839234867013,3915.4474528596033,4016.978775464515,6808.866470205603,13883.074210877685,17926.802993989822,24370.89925162137,34656.74895031467,16020.328001960119
2032,NB,7,1407.3939939705588,5011.887084747857,5179.674459562265,4583.154908104727,4464.225572246917,5354.008616434548,6229.041835388261,3933.5056239699325,224.7260060294411,597.6625793260637,643.4530227159275,545.2604616193934,534.1031069959386,677.2593075391751,1983.398164611739,568.4143760300668,503.8052771427574,2315.5993665449832,3904.391998029251,2386.8841119421704,2374.1193276335957,3612.306154278199,12132.821809353216,2143.7997566086688,0.531821265151851,1.170828309427131,1.7999999046310995,1.1964616711541067,1.1846667226523424,1.5157784866637607,1.7999955694172372,1.0879285008357353,0.1788338799180617,0.1336739544538567,0.13841588215600403,0.13342703099018197,0.13416663999642894,0.14062967339834884,0.30244813412067245,0.15918125942283512,3022.8316628565444,2315.5993665449832,3904.391998029251,7160.652335826511,9496.477310534383,7224.612308556398,24265.643618706432,10718.998783043344
