,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay,RevenueDay
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1269.9239875389048,5437.147511835798,7134.426073648841,4670.308604803965,4367.808302458215,4066.3109369308336,4082.223803273679,3825.0152956069523,311.97601246109525,735.8524881642035,1018.2989263511571,853.2913951960347,813.3916975417845,1155.9890630691666,1105.3011967263215,711.4847043930475,128.39728095101736,553.5586262577067,1400.440290356466,1197.4659017985055,1157.8488680721855,1596.864293542168,1490.1331182263393,950.9428775057867,0.5000088775457214,1.0116864227142768,1.7999997796690772,1.799992900539179,1.799998307426417,1.799999907107805,1.7999972871291186,1.799989135092342,0.29991244605941647,0.157976849693101,0.16371047742617229,0.2059017448140351,0.2150922997859447,0.2974151960779703,0.2852774833397241,0.21210128628343994,770.3836857061042,553.5586262577067,1400.440290356466,3592.3977053955164,4631.395472288742,3193.728587084336,2980.2662364526786,4754.714387528933
2032,NB,10,1050.5987213990502,4854.287450852072,7071.898706094498,5236.654962544107,4476.0278263245345,5029.218974987458,5359.13837503296,2794.821344732476,118.30127860094969,667.0125491479282,834.1812939055025,620.3450374558938,552.572173675465,642.8810250125417,831.5566249670419,535.6786552675239,311.2246396999702,4786.238484561504,7345.916912333968,2992.051351715482,2154.5608994716163,2568.686976488287,7302.797900060993,2041.530371359702,0.5000000174420087,1.5020964737992104,1.799999491578736,0.9366083887935784,0.7514197295582938,0.804185982455136,1.7999999810766563,0.7939419926891212,0.16080257969470368,0.1615597800576163,0.13976450536172863,0.14490574871788453,0.15389189304143322,0.1541212971531995,0.1810103929315834,0.22089159769351555,1867.3478381998214,4786.238484561504,7345.916912333968,8976.154055146446,8618.243597886465,5137.373952976574,14605.595800121986,10207.65185679851
2032,NB,2,1252.295382934978,4323.390229059631,5553.713401507697,4722.949561526792,4758.348720266727,4754.761040543068,4853.066946214117,4093.909550318097,31.704617065021964,826.5097709403695,2508.606598492304,1551.9504384732077,1623.4512797332743,1890.538959456932,1653.363053785884,629.5904496819029,11.891262766463509,1086.8824253344824,3347.3493272327482,2117.901859331512,2225.4611054451343,2556.7978685809558,2191.670639567126,305.3714178104441,0.5000030352602118,1.79996436997779,1.7999971871392644,1.7999987891541442,1.7999988402322427,1.7999958570117665,1.7999988593685794,0.6727297865862412,0.034719145557142304,0.2075153548509752,0.3971581989552513,0.31774860856679876,0.32960493444638667,0.3672720318738862,0.3267745460572726,0.1724771710159365,71.34757659878105,1086.8824253344824,3347.3493272327482,6353.705577994535,8901.844421780537,5113.5957371619115,4383.341279134252,1526.8570890522205
2032,NB,3,1039.4032967161374,3479.712139133619,3770.4439865742897,3239.2392574067676,3698.7581972195703,3874.953328991242,3636.91043319305,2707.7605359795853,22.996703283862708,599.887860866381,665.5960134257105,569.5607425932328,666.3418027804291,714.2466710087582,664.8345668069501,486.7394640204141,6.384162475149661,427.46489758965134,647.1740981119258,423.45287572171196,673.0063265031422,695.6969934366007,638.7597924127759,128.51709601740217,0.500000211851278,1.3361240719837268,1.7999704918100636,1.3180019988776668,1.7999989484978878,1.7999981259596929,1.7964339330673822,0.5001637068832046,0.034673001527425154,0.1945191455874479,0.19652246796468087,0.2010784139761889,0.207470169699776,0.20691683114872633,0.20523676184538162,0.20599348095958853,38.30497485089796,427.46489758965134,647.1740981119258,1270.3586271651359,2692.0253060125688,1391.3939868732014,1277.5195848255519,642.5854800870109
2032,NB,4,1133.7745551268806,5919.897408986469,7386.224204457339,5759.422201312577,5469.092007190056,4725.602192194239,4978.604234009389,3068.6251047622436,183.6254448731194,873.6025910135315,1456.2457955426607,1116.3777986874234,995.707992809944,2065.4978078057616,1933.1257659906119,586.9748952377564,172.38379130001138,2666.4045598219213,4474.683533091188,3584.6392863496935,3293.520716073466,6577.822458738621,6012.156781973832,919.8645830336372,0.5000002813481106,1.7999998095142369,1.7999999703681888,1.799993507723715,1.7999999971548597,1.7999999369320316,1.799999513257323,0.9222796637409245,0.2186089745664725,0.16842057731104787,0.21240707209485282,0.21458250369611495,0.20774307306883574,0.3999851255828577,0.36488073703068463,0.21788704000395795,1034.3027478000683,2666.4045598219213,4474.683533091188,10753.917859049081,13174.082864293863,13155.644917477242,12024.313563947664,4599.322915168186
2032,NB,5,1208.9551644694118,6540.613707743244,7807.260289299389,6234.111808416788,6029.231609585836,4866.186919555244,5157.709609002791,3267.844371412966,169.14483553058824,726.0862922567557,1004.9697107006123,958.9881915832112,745.168390414164,2357.1130804447585,2215.180390997208,587.6556285870333,197.08815035204142,1734.11399693264,3863.8556404658702,3886.3970546352284,2895.232538189504,9434.103862192716,8658.734282468102,1289.8899962899625,0.5000055656099817,1.1362108773555268,1.799999984064183,1.7999999201814134,1.6965230571325751,1.7999986336044151,1.799994315842797,1.032346227601586,0.19070688536031907,0.13055206278629153,0.14765677885536013,0.17703865766783589,0.14937380244193607,0.4295081615226588,0.39303624212087923,0.20633071275914164,1182.5289021122485,1734.11399693264,3863.8556404658702,11659.191163905685,11580.930152758016,18868.207724385433,17317.468564936204,6449.449981449812
2032,NB,6,1233.8659623470755,6117.835042491502,6997.012070777943,5674.586483996888,5389.103791776603,4768.267664023683,5075.256488997272,3229.4338423669833,173.4340376529243,1222.7649575084984,1583.1679292220576,1272.0135160031123,1202.3962082233968,2120.3323359763176,2132.468511002729,584.5661576330166,357.22986772612563,8344.72366968706,10986.060779144656,9276.7798608822,8970.95905615499,15261.607132583118,15084.808699050525,2215.8290542214177,0.5000006283433351,1.7999994987596493,1.7999999979208074,1.7999999848839832,1.7999995876009984,1.799999998937044,1.799999335386891,0.995686462385816,0.1891196711655533,0.21707465750555538,0.23809433559025248,0.2426465687648959,0.24633674509241274,0.4060044150547803,0.38789501687517913,0.20732692473641928,2143.379206356754,8344.72366968706,10986.060779144656,27830.3395826466,35883.83622461996,30523.214265166236,30169.61739810105,11079.145271107089
2032,NB,7,1196.6626513962476,5971.586202822457,5850.446046402126,5102.083761631054,5234.1057608797555,5333.489276061804,5068.367149785203,3171.640889606702,163.43734860375227,868.4137971775424,1062.123953597875,779.4162383689461,794.494239120244,1220.6107239381954,2117.5178502147987,579.9591103932976,274.9824707618733,4797.855659624984,6035.412701246742,4642.708308137267,4778.410915179069,7057.3847379080435,12026.387618991725,1724.9839427152563,0.5000038220926133,1.799999979705329,1.7999999936914635,1.7999865184452015,1.7999999774827904,1.7999999778291624,1.799999998657694,0.9697354357390234,0.1860220297403324,0.16666119859406223,0.20075330177144385,0.17847411897454277,0.18007036253242992,0.24772178496495978,0.38678899037235,0.20995618897320642,1649.8948245712397,4797.855659624984,6035.412701246742,13928.1249244118,19113.643660716276,14114.769475816087,24052.77523798345,8624.91971357628
