,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1571.4664480186032,5582.399233885738,7417.130858309131,4923.504836805039,4613.501800529995,4647.843575777316,4544.361599497462,3975.0846772565164,43.73355198139688,720.2007661142618,907.1641416908673,715.9951631949615,676.4981994700045,684.2564242226837,752.2584005025392,656.8153227434836,22.342458436126826,819.2201062263889,1336.2632748309547,1103.8624706661967,1094.1233865083166,1053.334720076626,1129.6092570926216,588.9085390620362,0.5000003390796254,1.4003539400010898,1.7999906257318683,1.7999998976301381,1.7999993065270534,1.799997758297949,1.7999972626827359,1.0716398180889906,0.03472141663732371,0.1434070567615743,0.136510957735005,0.15895304455953485,0.16031146725850307,0.16071613608921984,0.17788859107882898,0.178350590900422
2032,NB,10,1195.1535777367692,5050.048088377695,7365.44638017815,5432.678469458661,4607.7625650133405,5221.1870173083225,5626.211410882189,2970.2728988162867,0.24642226323063524,596.1519116223042,719.4486198218516,556.7215305413399,534.7374349866597,579.3129826916772,704.4485891178118,435.5271011837136,2.874993887376294,3981.216809351293,6853.534149540106,2309.5486009649667,3075.579753216487,1916.7851753851346,6927.1242014068575,1205.0358205065736,1.7991717665854254,1.263030422815946,1.7855810311219389,0.7140801364401633,0.9564815477513753,0.588694083209416,1.7999993669479162,0.5000100845272123,0.00027893084940310394,0.13277705285476155,0.11156423667339908,0.11667935974078228,0.13058561104297461,0.12510167555469068,0.13955533651044294,0.1606775010675752
2032,NB,2,1284.8956900051055,4642.775153565022,6770.444685372865,5360.701457484632,5354.678847252166,5453.271905274841,5435.970461342498,4139.305482243522,35.804309994894425,654.224846434979,1522.0353146271354,1093.2985425153693,1209.2211527478337,1381.8280947251594,1256.2045386575005,719.1945177564783,15.844500799519707,666.7744090206581,4187.006400967362,1556.066023159296,1749.9778812140776,1962.9175040140335,1744.8135444199997,349.5035306914031,0.500002378353062,1.324011654019459,3.5999984886367775,1.7999998912561328,1.79999959238819,1.7999996678622818,1.7999995783775702,0.6355689705900803,0.03428625035057715,0.15480173060258584,0.22962632093211846,0.21187920859691767,0.2305978807984674,0.2531871283603977,0.23483264270869336,0.18542582823317277
2032,NB,3,1061.0050697375996,3596.045949006185,3970.75758255838,3359.663647707835,3908.495368293689,4046.8990054916953,3796.8952234417984,2792.011216742371,28.894930262400624,589.0540509938152,580.1524174416194,547.536352292165,569.6046317063112,661.100994508305,616.1497765582016,484.9887832576287,10.652095244319163,279.2669494908252,479.82910222971964,281.75539407470404,428.27812360075785,430.4402470937419,478.4015114995718,144.10856851105558,0.5000926772856269,0.8165033179796948,1.4281099338442227,0.8216889307575959,1.190613457074185,1.0931592725640722,1.318745165893507,0.5000046422849288,0.034252475451048384,0.17679326667645026,0.15977482295797504,0.17551312161423427,0.1594966468801737,0.17576416852098262,0.17479030196735978,0.18628868270213306
2032,NB,4,1350.190752517708,6244.129051458538,8207.354388404621,6067.4671200239345,5771.1445586889895,5983.950593237714,6151.415408047922,3221.746649531354,0.1092474822920696,718.7709485414618,855.5106115953789,979.8328799760661,854.7554413110106,976.5494067622855,932.5145919520793,524.9533504686455,0.4239470634093272,2352.434165766043,5032.184759321709,3409.19811224294,3126.312328203676,6693.302997132998,6197.1995726967725,588.449098633505,1.796497605754901,1.7999975237143409,3.2928820734326085,1.7999999871049608,1.7999849824358611,3.5999999993869105,3.599997091714553,0.5853211827454026,0.00011400249286314585,0.1295709681683267,0.11831386045420607,0.17406819440117588,0.16176989651665122,0.17566549230336392,0.16482811432143848,0.17668450485797593
2032,NB,5,1335.9511573159066,6728.341713732624,8111.025025347492,6551.782955045299,6246.707698439702,6150.380456385236,6364.142194841089,3423.734773980036,70.2488426840933,686.7582862673755,881.0699746525081,788.1170449547003,665.8923015602984,1220.3195436147641,1159.1078051589118,510.3652260199639,102.78614626261499,1310.8931667423276,3570.039937936535,3474.509313158143,2467.901834453069,10517.869807631163,9712.776819253726,733.9144747845542,0.500000167264212,0.8484878207638488,1.7999991611907618,1.7999998371184107,1.4506293017405552,3.5999999695354883,3.5999887373407957,0.6025619437576623,0.06477417693106277,0.11620612211102058,0.12278819701260946,0.13463673460534914,0.12091880388785546,0.20734474353338192,0.19295984710003994,0.1636508678864098
2032,NB,6,1364.5556691034944,6425.599359989543,7843.60699962136,6409.092948620516,6075.926742652728,6028.502473933094,6266.814177451336,3387.3712571927285,71.94433089650556,1067.0006400104567,914.4430003786406,681.4070513794843,652.1732573472724,1002.7975260669061,1090.2208225486647,505.62874280727107,186.5011784091082,7763.556941341208,13301.962211446795,10127.415802227657,9738.687333917294,15601.745285496427,16574.842579361455,1266.6170800138018,0.5000000926187733,1.799999994880353,3.5999994782574123,3.3858544770184174,3.2582381280228008,3.5999992544887385,3.5999999842558394,0.5844232632271255,0.06448903899610642,0.1786613296670864,0.13084484221567402,0.12058367313403644,0.12173760508839739,0.17867153916374523,0.18563810294809913,0.16349867294184509
2032,NB,7,1323.4555686537292,6293.045980707308,6109.990147718058,5384.757460105951,5524.5896213531905,5987.401455801659,6268.293686676862,3336.3218699178096,67.34443134627085,701.6540192926899,958.8198522819423,629.7425398940483,640.410378646811,714.9985441983412,1080.1313133231388,499.9781300821901,141.9356804616004,4178.374973580103,5818.431440149045,4146.331445407754,4324.118424363176,7291.410038675149,13209.444970646613,995.054474550026,0.5000005860414879,1.7999915739505794,1.7999990424829857,1.7999978567404955,1.7999485237632313,2.899194446086345,3.5999991892238343,0.5740692460566649,0.06289053900336394,0.12587454214767202,0.1698988336867255,0.1314178331248892,0.13045192095568883,0.13363696938769448,0.1841238097702244,0.16430038665113839
2032,NB,8,1302.4720528858707,6145.852344731081,5941.763814849878,4760.402987763727,4959.544203864521,5168.69179702764,6037.520291171054,3125.8547589218956,62.82794711412956,717.5476552689194,911.5861851501232,554.0970122362722,568.2557961354796,755.1082029723585,881.0347088289459,473.44524107810406,173.81188663243984,5535.635917998583,7298.757999479165,4404.586430495365,4695.426207529936,6354.939911096256,14271.289396820233,1110.2448431268624,0.5000000913776274,1.7999927326989384,1.7999790551967696,1.6616607766849514,1.6692683102934238,1.7999537934970475,3.599963712593867,0.5134283972358461,0.059137191357760875,0.13117697737023506,0.16662992262334672,0.13080796287081484,0.12907893872693574,0.1597182881486727,0.1597209112476693,0.16551550821575603
2032,NB,9,766.7160089448282,5455.39486082355,5884.787812209303,4697.503621156983,4286.62269334362,4619.316703537832,5035.5291278628765,2896.4481732835447,414.68399105517176,631.3051391764501,837.1021877906978,553.5963788430165,516.6773066563798,599.7832964621682,953.6708721371257,396.7518267164553,3692.683348536484,3856.0376144709053,5938.5524481051925,3371.4985300130456,2943.9549189545355,3949.7315605159547,7062.374575337921,826.338835349414,1.7999512139288216,1.5847818975829926,1.7999936072855358,1.4288203835937132,1.2708445349416895,1.5499501110585683,1.799999860710205,0.5000009498329154,0.44999999085841264,0.1302598307004655,0.15618856760342598,0.13238021844567469,0.13508233876254544,0.14402671955159818,0.19967558294012333,0.1512818678003727
2032,SB,1,1745.1540842053078,3118.784622655786,4340.286615375536,4287.186430185241,4782.511496436495,4825.128510740662,4459.685904305042,4816.320863188754,276.24591579469234,514.0153773442141,694.4633846244651,567.0135698147581,1126.2885035635054,860.1714892593363,691.6140956949598,744.1791368112462,132.90971798219107,386.1821693968905,1096.2563974034642,865.3755386009489,1833.683372752145,1312.7717964709432,1038.9124019451538,587.0016872930385,0.5000150211434281,0.80917325443793,1.7999900887900109,1.6962077407885914,1.7999999267612712,1.7998536695601186,1.7997321680319291,0.9575938545674991,0.17401217832800012,0.17881405132656927,0.17314183818142484,0.14657942220443,0.23897307428587694,0.1893755272117008,0.1679588072508216,0.16815402675637806
