,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,185698051.486,,185698051.285,,0.101,,0.101,,61764341.608,,20878.267,,1.433,,0.133,,193576.156,
1,2026.0,209839835.717,0.13,208898756.732,0.125,1.315,12.02,1.328,12.149,65522472.911,0.061,22082.146,0.058,1.531,0.068,0.137,0.03,199312.61,0.03
2,2026.9999999999995,237120186.784,0.13,234998107.209,0.125,17.189,12.071,17.508,12.184,69509272.577,0.061,23355.443,0.058,1.636,0.069,0.141,0.029,205219.059,0.03
3,2027.999999999999,267947135.911,0.13,264358253.039,0.125,224.604,12.067,230.887,12.188,73738654.229,0.061,24702.161,0.058,1.748,0.068,0.144,0.021,211300.54,0.03
4,2029.0,302781760.661,0.13,297386590.81,0.125,2934.929,12.067,3044.892,12.188,78225378.082,0.061,26126.532,0.058,1.868,0.069,0.148,0.028,217562.24,0.03
5,2030.0,342145081.258,0.13,334541416.343,0.125,38351.043,12.067,40155.509,12.188,82985102.454,0.061,27633.036,0.058,1.995,0.068,0.152,0.027,224009.499,0.03
6,2031.0000000000007,386625853.465,0.13,376338283.929,0.125,501137.385,12.067,529563.861,12.188,88034438.415,0.061,29226.407,0.058,2.132,0.069,0.156,0.026,230647.818,0.03
7,2032.0000000000005,436889374.583,0.13,423357160.076,0.125,6548418.44,12.067,6983796.068,12.188,93391007.759,0.061,30911.655,0.058,2.278,0.068,0.161,0.032,237482.857,0.03
8,2033.0000000000007,501259537.938,0.147,473217325.098,0.118,9567659.855,0.461,10196977.479,0.46,99223248.005,0.062,32959.583,0.066,2.451,0.076,0.168,0.043,242977.167,0.023
9,2034.0000000000002,575113836.572,0.147,528949685.728,0.118,13978965.448,0.461,14888514.599,0.46,105419709.894,0.062,35143.187,0.066,2.637,0.076,0.175,0.042,248598.591,0.023
10,2034.9999999999993,659849638.727,0.147,591245829.754,0.118,20424166.197,0.461,21738585.518,0.46,112003138.957,0.062,37471.457,0.066,2.838,0.076,0.182,0.04,254350.07,0.023
11,2035.9999999999998,757070197.307,0.147,660878795.533,0.118,29841018.378,0.461,31740312.118,0.46,118997701.179,0.062,39953.978,0.066,3.054,0.076,0.19,0.044,260234.613,0.023
12,2036.999999999999,868614984.402,0.147,738712664.692,0.118,43599644.129,0.461,46343742.674,0.46,126429071.7,0.062,42600.968,0.066,3.286,0.076,0.198,0.042,266255.299,0.023
13,2038.0000000000005,996594495.216,0.147,825713284.591,0.118,63701879.88,0.461,67666079.559,0.46,134324529.067,0.062,45423.323,0.066,3.536,0.076,0.206,0.04,272415.277,0.023
