,Year,Total Revenue,Var Total Revenue (%),Total Revenues Heavies,Var Total Revenues Heavies (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,396089671.260488,,132728766.90539,,56740076.466915,,15093.185003,,3.033691,,0.095767,,0.0,,0.0,,14686.170038,,0.0,
1,2033.0000000000007,445840019.984825,0.12560375171110882,149710184.230377,0.1279407450314931,59002261.388903,0.039869261073468554,15707.445912,0.040697898348023065,3.281197,0.08158576466752887,0.097108,0.01400273580669742,0.0,,0.0,,15030.309706,0.023432907770341016,0.0,
2,2034.0000000000002,501839199.157874,0.12560375171110705,168864216.739613,0.12794074503148978,61354637.952143,0.039869261073481876,16346.705949,0.040697898345881,3.548895,0.08158547018054674,0.098468,0.01400502533261938,0.0,,0.0,,15382.513567,0.023432907763663913,0.0,
3,2034.9999999999993,564872085.327802,0.12560375171111016,190468830.438439,0.12794074503149555,63800802.030725,0.039869261073466555,17011.982526,0.04069789834573356,3.838433,0.0815853948905223,0.099847,0.014004549701425839,0.0,,0.0,,15742.970589,0.02343290779039431,0.0,
4,2035.9999999999998,635822138.481852,0.12560375171110993,214837554.51001,0.1279407450314929,66344492.863585,0.03986926107347388,17704.334462,0.04069789837497506,4.151594,0.08158563663870133,0.101245,0.014001422175929035,0.0,,0.0,,16111.874167,0.023432907780299272,0.0,
5,2036.999999999999,715683784.49615,0.12560375171110438,242324031.294765,0.12794074503149444,68989598.770351,0.03986926107348143,18424.863667,0.04069789839016669,4.490303,0.0815852898910634,0.102663,0.014005629907649864,0.0,,0.0,,16489.422229,0.023432907809898706,0.0,
6,2038.0000000000005,805576352.867671,0.1256037517111086,273327148.397652,0.12794074503149266,71740163.09508,0.03986926107346922,19174.716896,0.040697898369963514,4.856647,0.08158558564978802,0.104101,0.01400699375627057,0.0,,0.0,,16875.817339,0.02343290775345941,0.0,
7,2038.999999999999,906759765.077602,0.12560375171110816,308296827.400981,0.1279407450314929,74600390.386971,0.039869261073469,19955.087575,0.04069789834356263,5.252879,0.08158550539085918,0.105558,0.013996023092957888,0.0,,0.0,,17271.26681,0.023432907755295274,0.0,
8,2039.9999999999998,1020652193.472033,0.1256037517111095,347740553.189508,0.12794074503149266,77574652.827492,0.039869261073470996,20767.217701,0.04069789836539961,5.681438,0.0815855457550041,0.107037,0.014011254476212098,0.0,,0.0,,17675.982813,0.023432907814594728,0.0,
9,2041.0000000000002,1102222881.120094,0.0799201610203526,375843280.475061,0.08081521418135496,81113402.910306,0.04561734991819266,21776.481753,0.048598905569878115,5.85114,0.029869550631371755,0.109587,0.023823537655203397,0.0,,0.0,,19029.422569,0.07656942023074365,0.0,
10,2041.9999999999995,1190312711.259533,0.07992016102035615,406217135.685277,0.08081521418135718,84813581.39392,0.045617349918183114,22834.794933,0.04859890555342816,6.025911,0.029869563879859173,0.112199,0.02383494392583052,0.0,,0.0,,20486.494423,0.07656942026047875,0.0,
11,2043.0,1285442694.807968,0.07992016102035304,439045660.50982,0.08081521418135695,88682552.214181,0.045617349918186,23944.540976,0.04859890558492541,6.205903,0.029869674477435826,0.114872,0.023823741744578797,0.0,,0.0,,22055.133424,0.07656942025371127,0.0,
12,2044.0000000000002,1388175481.959456,0.07992016102035215,474527229.599316,0.08081521418135607,92728015.230173,0.04561734991818489,25108.219461,0.04859890553618773,6.391271,0.029869625741813843,0.11761,0.023835225294240647,0.0,,0.0,,23743.882204,0.07656942025852076,0.0,
13,2044.9999999999993,1499118690.002162,0.07992016102035304,512876249.294268,0.0808152141813514,96958021.548146,0.04561734991817845,26328.451448,0.04859890558529467,6.582176,0.02986964564638228,0.120412,0.02382450471898645,0.0,,0.0,,25561.937499,0.0765694202565459,0.0,
14,2045.9999999999993,1618928497.09576,0.07992016102035615,554324453.229516,0.08081521418135829,101380989.544483,0.04561734991818822,27607.985373,0.0485989055424374,6.778783,0.029869605431395385,0.123282,0.02383483373750117,0.0,,0.0,,27519.200234,0.0765694202591869,0.0,
15,2046.9999999999995,1748313523.26409,0.07992016102035215,599122302.643222,0.08081521418135518,106005721.619585,0.045617349918179784,28949.703247,0.04859890556564017,6.981263,0.029869668346073297,0.12622,0.023831540695316455,0.0,,0.0,,29626.329442,0.07656942026231706,0.0,
16,2048.0,1888039021.557416,0.0799201610203526,647540499.852162,0.0808152141813574,110841421.716035,0.04561734991818178,30356.627141,0.04859890555685742,7.189791,0.029869666849680288,0.129227,0.023823482807795893,0.0,,0.0,,31894.800312,0.07656942026655811,0.0,
17,2049.000000000001,2038931404.173001,0.0799201610203566,699871624.038817,0.08081521418135629,115897713.635885,0.045617349918189776,31831.925997,0.04859890557496893,7.404547,0.029869574790143405,0.132307,0.023834028492497605,0.0,,0.0,,34336.966681,0.07656942025378233,0.0,
18,2049.999999999999,2201883130.303961,0.0799201610203526,756431899.234968,0.08081521418135673,121184660.193531,0.04561734991818711,33378.922762,0.04859890554991231,7.625718,0.02986961930284182,0.13546,0.023830938650260203,0.0,,0.0,,36966.128313,0.07656942025268698,0.0,
