,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2025,60383261.69,,60383261.69,,0,,0,,29130983.49,,26740.813,,1.19,,0.159,,218778.082,
1,2026,67337898.68,0.115,67228136.56,0.113,0,,0,,30597276.32,0.05,27967.855,0.046,1.269,0.066,0.163,0.025,223712.036,0.023
2,2027,75093535.39,0.115,74848926.97,0.113,0,,0,,32137374.23,0.05,29251.201,0.046,1.353,0.066,0.166,0.018,228757.262,0.023
3,2028,83742426.9,0.115,83333588.52,0.113,0,,0,,33754992.16,0.05,30593.436,0.046,1.442,0.066,0.17,0.024,233916.27,0.023
4,2029,93387453.74,0.115,92780047.17,0.113,0,,0,,35454032.04,0.05,31997.261,0.046,1.538,0.067,0.174,0.024,239191.625,0.023
5,2030,104143345.7,0.115,103297329.5,0.113,0,,0,,37238592.21,0.05,33465.502,0.046,1.64,0.066,0.178,0.023,244585.952,0.023
6,2031,116138046.6,0.115,115006821.1,0.113,0,,0,,39112977.28,0.05,35001.116,0.046,1.748,0.066,0.182,0.022,250101.933,0.023
7,2032,129514236.2,0.115,128043667.3,0.113,735284.43,inf,735284.43,inf,41081708.54,0.05,36607.194,0.046,1.864,0.066,0.186,0.022,255742.313,0.023
8,2033,141012422.3,0.089,137302608.3,0.072,1080298.433,0.469,1080298.434,0.469,42172778.68,0.027,37540.441,0.025,1.979,0.062,0.189,0.016,258550.949,0.011
9,2034,153531409.5,0.089,147231070.7,0.072,1587201.71,0.469,1587201.713,0.469,43292826.05,0.027,38497.481,0.025,2.101,0.062,0.192,0.016,261390.43,0.011
10,2035,167161823.9,0.089,157877468.3,0.072,2331956.791,0.469,2331956.797,0.469,44442620.23,0.027,39478.919,0.025,2.231,0.062,0.194,0.01,264261.096,0.011
11,2036,182002337.3,0.089,169293715.4,0.072,3426169.743,0.469,3426169.756,0.469,45622951.27,0.027,40485.377,0.025,2.369,0.062,0.197,0.015,267163.288,0.011
12,2037,198160381.4,0.089,181535480.6,0.072,5033815.016,0.469,5033815.039,0.469,46834630.18,0.027,41517.493,0.025,2.515,0.062,0.2,0.015,270097.352,0.011
13,2038,215752925.7,0.089,194662457.7,0.072,7395808.006,0.469,7395808.047,0.469,48078489.51,0.027,42575.922,0.025,2.67,0.062,0.203,0.015,273063.639,0.011
14,2039,234907324.2,0.089,208738657.2,0.072,10866107.69,0.469,10866107.76,0.469,49355383.93,0.027,43661.333,0.025,2.835,0.062,0.206,0.015,276062.503,0.011
15,2040,255762237.1,0.089,223832718,0.072,15964759.53,0.469,15964759.65,0.469,50666190.79,0.027,44774.416,0.025,3.01,0.062,0.209,0.015,279094.302,0.011
16,2041,275124931.9,0.076,236405252.6,0.056,18274282.65,0.145,18811177.91,0.178,51535231.86,0.017,45553.826,0.017,3.182,0.057,0.211,0.01,281586.713,0.009
17,2042,295953495.7,0.076,249683978.1,0.056,20917910.22,0.145,22165095.01,0.178,52419178.96,0.017,46346.804,0.017,3.364,0.057,0.212,0.005,284101.383,0.009
18,2043,318358903.5,0.076,263708560.8,0.056,23943975.05,0.145,26116994.87,0.178,53318287.78,0.017,47153.585,0.017,3.557,0.057,0.214,0.009,286638.51,0.009
19,2044,342460531.4,0.076,278520895,0.056,27407801.99,0.145,30773494.11,0.178,54232818.38,0.017,47974.41,0.017,3.761,0.057,0.216,0.009,289198.294,0.009
20,2045,368386793.3,0.076,294165228.1,0.056,31372719.37,0.145,36260218.48,0.178,55163035.27,0.017,48809.524,0.017,3.977,0.057,0.218,0.009,291780.937,0.009
21,2046,396275824.6,0.076,310688292.9,0.056,35911216.84,0.145,42725191.98,0.178,56109207.5,0.017,49659.175,0.017,4.204,0.057,0.22,0.009,294386.645,0.009
22,2047,426276218.4,0.076,328139447.3,0.056,41106270.71,0.145,50342830.43,0.178,57071608.75,0.017,50523.617,0.017,4.445,0.057,0.221,0.005,297015.623,0.009
23,2048,458547817.2,0.076,346570821.5,0.056,47052860.93,0.145,59318646.87,0.178,58050517.39,0.017,51403.106,0.017,4.7,0.057,0.223,0.009,299668.078,0.009
24,2049,493262564.5,0.076,366037473.6,0.056,53859707.61,0.145,69894796.07,0.178,59046216.54,0.017,52297.905,0.017,4.969,0.057,0.225,0.009,302344.221,0.009
25,2050,530605420.8,0.076,386597554.6,0.056,61651258.74,0.145,82356607.49,0.178,60058994.22,0.017,53208.28,0.017,5.254,0.057,0.227,0.009,305044.262,0.009
