,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT lights,AADT mediumA,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDay,RevenuePerDayLights,RevenuePerDayHeavies,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
48,2032,4NB,4,NB,Night,8,OP,NT,2,70,8000.0,1,6,70,3600,1,5,0.5,0,1702.4,36.5,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1702.4,200.75,1903.15,2304.65,1.2,0.28808125,2304.65,0.0,1.0,0.0,1498.112,176.66,1674.7720000000002,1.799823508661902,5.3994705259857065,0.0002696598915761096,9.546739297371643e-05,110337.2176335313,331011.65290059394,69.96005834102985,70.0,0.0,1.7142857142857142,1.7152644358162714,-0.000978721530557225,0.0006851050713900381,0.4039807194888687,1701.9960192805113,0.016865269642736744,200.73313473035725,0.4208459891316055,1902.7291540108686,15221.833232086949,0.45457652841707896,2304.195423471583,3.599647017323804,10.798941051971413,1.9440782221049577,1.6363150446619479,1.4541879919644307,0.18212705269751708,13.090520357295583,11.633503935715446,1.4570164215801367,3.2318457559109497,0.13492215714189396,3.366767913052844,15225.2
49,2032,4NB,4,NB,AM-Early,1,OP,AM,2,70,10800.0,1,6,70,3600,1,5,0.5,0,7601.7,158.0,3.6,1.8,0.25,0.25,3.246,0.715,7601.7,869.0,8470.7,10208.7,1.2,0.94525,10208.7,0.0,1.0,0.0,6689.496,764.72,7454.216,1.7999662964799708,5.399898889439912,0.11044013769104681,0.11012803622093152,61.750384721262385,185.25115416378716,50.489463971842305,69.88927883019439,1.8497597690070293,1.7170015488578227,2.3767334917028102,-0.6597319428449875,0.46371344419196736,738.7888593237069,6862.911140676293,84.21711185887075,784.7828881411292,823.0059711825777,7647.694028817423,7647.694028817423,991.4401949003192,9217.25980509968,3.5999325929599415,10.799797778879825,2.1683426345399104,3569.117871592216,2659.59009399511,909.527777597106,3569.117871592216,2659.59009399511,909.527777597106,738.7888593237069,84.21711185887075,823.0059711825777,8470.7
50,2032,4NB,4,NB,AM-Peak,2,Peak,AM,2,70,8800.0,1,6,70,3600,1,5,0.5,0,6030.2,206.3,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,6331.71,1191.3825000000002,7523.092500000001,9434.15,1.2,1.0720625,9434.15,0.0,1.0,0.0,5571.9048,1048.4166000000002,6620.321400000001,1.7999994431389008,5.399998329416702,0.1809851885370772,0.18086820922427851,49.33017310779253,147.99051932337758,46.46486173452815,68.8877259834086,2.2734093353246436,1.7419648897816955,2.582596730527398,-0.8406318407457023,0.6078177113691786,1008.4322407386455,5323.277759261355,189.62523296300677,1001.7572670369934,1198.0574737016523,6325.035026298348,12650.070052596697,1577.3079396276657,8328.549560372336,3.5999988862778016,10.799996658833404,2.369797338867391,5678.306825976731,3630.3549435457517,2047.951882430979,11356.613651953461,7260.709887091503,4095.903764861958,2016.864481477291,379.25046592601353,2396.1149474033045,15046.185000000001
51,2032,4NB,4,NB,AM-Shoulder,1,OP,AM,2,70,9600.0,1,6,70,3600,1,5,0.5,0,5671.8,270.0,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,5671.8,1485.0,7156.8,10126.8,1.2,1.054875,10126.8,0.0,1.0,0.0,4991.184,1306.8,6297.984,1.7999999600381722,5.399999880114517,0.15137194239660584,0.15130934703517265,53.71785202673433,161.15355608020297,44.17850794591358,69.48714060147867,1.7271664231543256,1.7269382357841103,2.716252892626261,-0.9893146568421505,0.7013770248383826,755.5252169388608,4916.27478306114,197.73105470556362,1287.2689452944364,953.2562716444245,6203.543728355577,6203.543728355577,1348.7183810555516,8778.081618944449,3.5999999200763444,10.799999760229033,2.5467370152360234,4855.386064005483,2719.8907205955616,2135.495343409921,4855.386064005483,2719.8907205955616,2135.495343409921,755.5252169388608,197.73105470556362,953.2562716444245,7156.8
52,2032,4NB,4,NB,MD,5,OP,MD,2,70,8800.0,1,6,70,3600,1,5,0.5,0,5451.4,259.4,3.6,1.8,0.2903225806451613,0.2903225806451613,3.249,0.708,5451.4,1426.6999999999998,6878.099999999999,9731.5,1.2,1.1058522727272728,9731.5,0.0,1.0,0.0,4797.232,1255.4959999999999,6052.727999999999,1.7999999710537389,5.399999913161217,0.1726425804811999,0.17258698176291723,50.29517915884863,150.88553747654592,41.65330648499785,69.192227424422,1.6871776755632224,1.734298843480286,2.8809237519528024,-1.1466249084725164,0.8166466263669618,828.2065116469876,4623.193488353012,216.6822652554155,1210.0177347445842,1044.8887769024032,5833.211223097596,29166.056115487983,1478.253307413234,8253.246692586765,3.5999999421074778,10.799999826322434,2.546544636494311,5321.7118211078305,2981.5433939821914,2340.168427125639,26608.559105539152,14907.716969910958,11700.842135628194,4141.032558234938,1083.4113262770775,5224.443884512015,34390.5
53,2032,4NB,4,NB,PM-Shoulder,1,OP,PM,2,70,8800.0,1,6,70,3600,1,5,0.5,0,5967.7,152.1,3.6,1.8,0.2903225806451613,0.2903225806451613,3.399,0.592,5967.7,836.55,6804.25,8477.349999999999,1.2,0.9633352272727271,8477.349999999999,0.0,1.0,0.0,5251.576,736.164,5987.74,1.7999648285804222,5.3998944857412665,0.12381337484843098,0.12361926956250678,59.406369956335006,178.21910986900502,49.995127716989536,69.92243822162098,1.9263069500227243,1.7161872934072593,2.400233892376299,-0.6840465989690399,0.48016372466340956,650.2153478330238,5317.484652166976,91.00405595821324,745.5459440417867,741.219403791237,6063.030596208762,6063.030596208762,923.2275157076635,7554.122484292337,3.5999296571608443,10.799788971482533,2.2419502896871135,3323.554114102947,2340.7295142052562,982.8245998976906,3323.554114102947,2340.7295142052562,982.8245998976906,650.2153478330238,91.00405595821324,741.219403791237,6804.25
54,2032,4NB,4,NB,PM-Peak,3,Peak,PM,2,70,8800.0,1,6,70,3600,1,5,0.5,0,5476.1,141.5,3.6,1.8,0.2903225806451613,0.2903225806451613,3.399,0.592,5749.905000000001,817.1625,6567.067500000001,7810.85,1.2,0.8875965909090909,7810.85,0.0,1.0,0.0,5059.916400000001,719.1030000000001,5779.019400000001,1.799999972952005,5.3999999188560155,0.1342788322080875,0.13411010097695875,57.672968422300414,173.01890526690124,57.3337439664609,69.90136149371692,2.54205780392534,1.7167047599035135,2.093008265258198,-0.3763035053546844,0.2651057856807386,679.4396652625503,5070.465334737451,96.43897594283398,720.7235240571661,775.8786412053843,5791.188858794617,17373.56657638385,968.7565930910523,7232.6359069089485,3.59999994590401,10.799999837712031,2.247467256801797,3487.5236827219414,2445.98275819022,1041.5409245317214,10462.571048165824,7337.94827457066,3124.6227735951643,2038.318995787651,289.31692782850195,2327.635923616153,19701.202500000003
55,2032,4NB,4,NB,PM-Late,3,OP,NT,2,70,8000.0,1,6,70,3600,1,5,0.5,0,2974.4,54.2,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,2974.4,298.1,3272.5,3868.7000000000003,1.2,0.48358750000000006,3868.7000000000003,0.0,1.0,0.0,2617.472,262.32800000000003,2879.8,0.6650480851070304,1.9951442553210912,0.12716211500178395,0.1271094894644229,67.31016923990299,201.93050771970894,69.56345765037173,69.99824047996974,0.9895504049731578,1.7143288056553143,1.7250436371797966,-0.010714831524482271,0.007530546025857628,332.8432754779495,2641.5567245220504,33.344378152223136,264.75562184777687,366.18765363017263,2906.3123463698275,8718.937039109482,432.8764099346189,3435.823590065381,1.3300961702140608,3.9902885106421824,0.7861642102378723,575.7672550300484,442.7135659947242,133.0536890353242,1727.3017650901452,1328.1406979841727,399.1610671059726,998.5298264338485,100.03313445666942,1098.5629608905178,9817.5
56,2032,4SB,4,SB,Night,8,OP,NT,2,70,8000.0,1,6,70,3600,1,5,0.5,0,1642.2,49.5,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1642.2,272.25,1914.45,2458.95,1.2,0.30736874999999997,2458.95,0.0,1.0,0.0,1445.136,239.58,1684.7160000000001,1.0453931201380517,3.1361793604141552,0.027265735033989102,0.02719657983952253,117.21141017490969,351.6342305247291,69.94900716931907,69.99999991758557,0.9076000450364363,1.7142857163040268,1.7155354286805977,-0.0012497123765708995,0.0008748000764184014,39.40269526407887,1602.7973047359212,6.515756597952808,265.7342434020472,45.91845186203168,1868.5315481379685,14948.252385103748,58.94996505793729,2400.0000349420625,2.0907862402761035,6.2723587208283105,1.3420724219777633,123.25177580789239,82.38261308792849,40.869162719963896,986.0142064631391,659.0609047034279,326.95330175971117,315.221562112631,52.12605278362246,367.34761489625345,15315.6
57,2032,4SB,4,SB,AM-Early,1,OP,AM,2,70,8800.0,1,6,70,3600,1,5,0.5,0,3896.3,188.6,3.6,1.8,0.2903225806451613,0.2903225806451613,3.246,0.715,3896.3,1037.3,4933.6,7008.2,1.2,0.7963863636363636,7008.2,0.0,1.0,0.0,3428.744,912.824,4341.568,1.2034499571158754,3.6103498713476263,0.116563689801502,0.11652833636424256,60.28994242644747,180.86982727934242,61.767546356582336,69.97779670001103,1.6481504731592136,1.7148296410993045,1.9427677976269824,-0.2279381565276779,0.1599374583388876,399.6670520247612,3496.632947975239,106.36986211335335,930.9301378866467,506.0369141381145,4427.563085861886,4427.563085861886,718.7766383648212,6289.423361635179,2.406899914231751,7.220699742695253,1.709384612957201,1730.0234292320745,961.9585932396544,768.0648359924201,1730.0234292320745,961.9585932396544,768.0648359924201,399.6670520247612,106.36986211335335,506.0369141381145,4933.6
58,2032,4SB,4,SB,AM-Peak,2,Peak,AM,2,70,9600.0,1,6,70,3600,1,5,0.5,0,4326.7,232.2,3.6,1.8,0.2727272727272727,0.2727272727272727,3.246,0.715,4543.035,1340.955,5883.99,8158.0,1.2,0.8497916666666666,8158.0,0.0,1.0,0.0,3997.8707999999997,1180.0403999999999,5177.9112,1.7999959011802567,5.39998770354077,0.11930850372713897,0.119277008260585,59.71482162330806,179.14446486992418,58.97845678293649,69.93199676803837,2.5316691775275673,1.71595271901123,2.034641232503698,-0.3186885134924682,0.22424886275258876,476.97998324242,4066.05501675758,140.75168853862402,1200.203311461376,617.731671781044,5266.258328218955,10532.51665643791,899.2350488582921,7666.664951141707,3.5999918023605133,10.79997540708154,2.6202629330559493,3237.238804285107,1717.124029562767,1520.1147747223401,6474.477608570214,3434.248059125534,3040.2295494446803,953.95996648484,281.50337707724805,1235.463343562088,11767.98
