,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,172356833.211,,172356833.211,,0.0,,0.0,,76423458.411,,26300.216,,1.056,,0.168,,193576.156,
1,2026.0,192421954.456,0.116,192421954.455,0.116,0.0,,0.0,,79558726.129,0.041,27278.259,0.037,1.137,0.077,0.169,0.006,198897.684,0.027
2,2026.9999999999995,214822980.133,0.116,214822980.13,0.116,0.0,,0.0,,82822618.015,0.041,28292.673,0.037,1.224,0.077,0.171,0.012,204365.505,0.027
3,2027.999999999999,239831847.274,0.116,239831847.268,0.116,0.0,,0.0,,86220410.866,0.041,29344.811,0.037,1.317,0.076,0.173,0.012,209983.639,0.027
4,2029.0,267752150.776,0.116,267752150.768,0.116,0.0,,0.0,,89757597.962,0.041,30436.075,0.037,1.418,0.077,0.174,0.006,215756.218,0.027
5,2030.0,298922828.891,0.116,298922828.88,0.116,0.0,,0.0,,93439897.942,0.041,31567.921,0.037,1.526,0.076,0.176,0.011,221687.49,0.027
6,2031.0000000000007,333722277.761,0.116,333722277.745,0.116,0.0,,0.0,,97273264.055,0.041,32741.858,0.037,1.643,0.077,0.178,0.011,227781.816,0.027
7,2032.0000000000005,372572944.953,0.116,372572944.933,0.116,0.01,inf,0.01,inf,101263893.778,0.041,33959.45,0.037,1.768,0.076,0.179,0.006,234043.679,0.027
8,2033.0000000000007,405302255.23,0.088,403058643.002,0.082,0.142,13.2,0.142,13.2,104539702.753,0.032,35113.131,0.034,1.86,0.052,0.182,0.017,237875.608,0.016
9,2034.0000000000002,440906727.984,0.088,436038826.513,0.082,2.005,13.12,2.005,13.12,107921481.626,0.032,36306.005,0.034,1.957,0.052,0.186,0.022,241770.276,0.016
10,2034.9999999999993,479638936.801,0.088,471717606.178,0.082,28.307,13.118,28.307,13.118,111412658.44,0.032,37539.404,0.034,2.059,0.052,0.189,0.016,245728.71,0.016
11,2035.9999999999998,521773643.027,0.088,510315794.027,0.082,399.606,13.117,399.606,13.117,115016772.136,0.032,38814.704,0.034,2.166,0.052,0.192,0.016,249751.954,0.016
12,2036.999999999999,567609744.892,0.088,552072269.982,0.082,5641.168,13.117,5641.168,13.117,118737476.134,0.032,40133.329,0.034,2.279,0.052,0.195,0.016,253841.07,0.016
13,2038.0000000000005,617472397.853,0.088,597245460.263,0.082,79635.32,13.117,79635.321,13.117,122578542.041,0.032,41496.751,0.034,2.398,0.052,0.199,0.021,257997.136,0.016
14,2038.999999999999,671715321.206,0.088,646114936.757,0.082,1124197.001,13.117,1124197.013,13.117,126543863.472,0.032,42906.492,0.034,2.523,0.052,0.202,0.015,262221.247,0.016
15,2039.9999999999998,730723307.329,0.088,698983147.259,0.082,15870079.942,13.117,15870080.128,13.117,130637459.997,0.032,44364.124,0.034,2.654,0.052,0.206,0.02,266514.519,0.016
16,2041.0000000000002,788271222.596,0.079,743175171.537,0.063,19604526.58,0.235,19698983.855,0.241,133308505.183,0.02,45468.6,0.025,2.794,0.053,0.208,0.01,270055.972,0.013
17,2041.9999999999995,850351308.273,0.079,790161161.617,0.063,24217739.535,0.235,24451670.173,0.241,136034163.206,0.02,46600.573,0.025,2.941,0.053,0.211,0.014,273644.484,0.013
18,2043.0,917320494.208,0.079,840117761.249,0.063,29916504.526,0.235,30351016.005,0.241,138815550.694,0.02,47760.727,0.025,3.095,0.052,0.213,0.009,277280.68,0.013
19,2044.0000000000002,989563820.162,0.079,893232782.186,0.063,36956266.781,0.235,37673670.796,0.241,141653807.105,0.02,48949.763,0.025,3.258,0.053,0.215,0.009,280965.195,0.013
20,2044.9999999999993,1067496649.596,0.079,949705910.259,0.063,45652581.276,0.235,46763029.976,0.241,144550095.196,0.02,50168.402,0.025,3.429,0.052,0.218,0.014,284698.669,0.013
21,2045.9999999999993,1151567057.81,0.079,1009749456.098,0.063,56395257.387,0.235,58045338.465,0.241,147505601.494,0.02,51417.379,0.025,3.609,0.052,0.22,0.009,288481.753,0.013
22,2046.9999999999995,1242258408.15,0.079,1073589153.311,0.063,69665831.961,0.235,72049679.399,0.241,150521536.791,0.02,52697.451,0.025,3.799,0.053,0.223,0.014,292315.108,0.013
23,2048.0,1340092131.113,0.079,1141465007.133,0.063,86059154.044,0.235,89432785.453,0.241,153599136.633,0.02,54009.391,0.025,3.999,0.053,0.226,0.013,296199.4,0.013
24,2049.000000000001,1445630722.311,0.079,1213632196.722,0.063,106310048.789,0.235,111009836.277,0.241,156739661.827,0.02,55353.993,0.025,4.209,0.053,0.228,0.009,300135.306,0.013
25,2049.999999999999,1559480976.546,0.079,1290362034.504,0.063,131326255.749,0.235,137792686.293,0.241,159944398.961,0.02,56732.069,0.025,4.43,0.053,0.231,0.013,304123.514,0.013
