,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,203968207.517052,,80265366.72035,,27295.968724,,1.295729,,0.177448,,190748.327033,
1,2026.0,221708781.362021,0.08697715227744918,83628442.858838,0.04189946767707675,28279.974477,0.03604949005289604,1.359421,0.04915534035280533,0.179443,0.011242730264640954,195425.805181,0.024521725672544292
2,2026.9999999999995,240992379.799792,0.08697715227744385,87132430.097286,0.041899467677074975,29299.453135,0.036049490031511144,1.426244,0.0491554860488399,0.18146,0.01124033815752079,200217.983165,0.02452172567262334
3,2027.999999999999,261953210.715343,0.08697715227744762,90783232.535772,0.04189946767707231,30355.683479,0.036049490041104804,1.496352,0.04915568444109142,0.1835,0.01124214702964843,205127.673623,0.02452172567313249
4,2029.0,284737155.013297,0.08697715227744496,94587001.653025,0.04189946767707542,31449.990389,0.03604949006524727,1.569906,0.04915554628857399,0.185563,0.011242506811989239,210157.758164,0.02452172567532096
5,2030.0,309502781.903935,0.08697715227744496,98550146.671457,0.0418994676770712,32583.746504,0.03604949003089497,1.647076,0.04915580932871144,0.187649,0.011241465162775022,215311.189057,0.024521725669429895
6,2031.0000000000007,336422452.495887,0.08697715227744673,102679345.356489,0.041899467677078084,33758.37395,0.036049490068792656,1.728039,0.04915559452022866,0.189759,0.011244397785226568,220590.99097,0.024521725675864747
7,2032.0000000000005,365683519.376174,0.08697715227744718,106981555.268357,0.041899467677080526,34975.346115,0.03604949002586655,1.812982,0.049155719286428035,0.191892,0.011240573569633039,226000.262736,0.02452172567072619
8,2033.0000000000007,390924481.402929,0.06902406230888958,109277098.194863,0.021457371046324614,35782.034105,0.023064474825998493,1.894427,0.04492322593384812,0.194356,0.012840556146165527,228279.92805,0.010087002937084977
9,2034.0000000000002,417907677.165357,0.06902406230889446,111621897.437697,0.021457371046335272,36607.327929,0.023064474802584778,1.979531,0.044923346214976734,0.196851,0.01283726769433402,230582.588355,0.010087002938320877
10,2034.9999999999993,446753362.713382,0.0690240623088898,114017009.907912,0.021457371046320617,37451.656722,0.023064474813282665,2.068459,0.044923772348096636,0.199379,0.012842200446022689,232908.475601,0.010087002937182454
11,2035.9999999999998,477590094.658016,0.06902406230888869,116463515.195099,0.02145737104632861,38315.459515,0.023064474808469182,2.161381,0.04492329797206529,0.201938,0.01283485221613101,235257.824078,0.010087002935112999
12,2036.999999999999,510555303.1098,0.06902406230889091,118962516.054,0.021457371046329055,39199.185466,0.023064474814768587,2.258478,0.044923592832545545,0.204531,0.01284057482989831,237630.87044,0.010087002935184941
13,2038.0000000000005,545795904.163785,0.0690240623088898,121515138.901576,0.02145737104633283,40103.294092,0.02306447481629914,2.359936,0.044923173925094595,0.207157,0.012839129520708426,240027.853728,0.010087002936788991
14,2038.999999999999,583468954.660725,0.06902406230889357,124122534.324733,0.02145737104632639,41028.255509,0.02306447482538654,2.465953,0.04492367589629542,0.209816,0.01283567535733754,242449.015394,0.010087002939015877
15,2039.9999999999998,623742352.14253,0.06902406230889024,126785877.59895,0.02145737104633305,41974.550674,0.02306447479328999,2.576732,0.0449234028385781,0.21251,0.012839821557936393,244894.599324,0.010087002935547984
16,2041.0000000000002,663392253.549457,0.06356775561372596,129674459.525918,0.02278315204872583,43063.050898,0.025932385374508593,2.671257,0.03668406337950558,0.216055,0.016681567926215113,247123.561469,0.009101720295803917
17,2041.9999999999995,705562610.199131,0.06356775561373085,132628852.454134,0.022783152048730937,44179.77853,0.02593238539101894,2.769249,0.03668385333197044,0.219659,0.016680937724190548,249372.811005,0.00910172029987577
18,2043.0,750413641.774455,0.06356775561373018,135650555.765645,0.02278315204872916,45325.465572,0.025932385360918575,2.870837,0.036684314050488,0.223324,0.016684952585598545,251642.53258,0.00910172029521883
19,2044.0000000000002,798115752.76398,0.06356775561372663,138741103.003149,0.022783152048734268,46500.863013,0.02593238538571363,2.976151,0.036684075062429544,0.227049,0.016679801543945105,253932.912527,0.009101720299496074
20,2044.9999999999993,848850179.887146,0.0635677556137264,141902062.648278,0.02278315204872805,47706.741313,0.025932385376651546,3.085328,0.036683958576026576,0.230837,0.016683623358834332,256244.138871,0.009101720296908145
21,2045.9999999999993,902809680.674883,0.06356775561373018,145135038.917622,0.02278315204872916,48943.890914,0.02593238538099185,3.19851,0.03668394413819209,0.234688,0.016682767493946038,258576.401351,0.009101720297977733
22,2046.9999999999995,960199265.821734,0.0635677556137304,148441672.576881,0.022783152048733157,50213.122755,0.02593238537635223,3.315845,0.03668426861257257,0.238603,0.01668172211617125,260929.891432,0.009101720298927418
23,2048.0,1021236978.09197,0.06356775561372685,151823641.773568,0.022783152048730937,51515.268805,0.02593238537171727,3.437483,0.036683861881360524,0.242583,0.016680427320695745,263304.802321,0.009101720297227667
24,2049.000000000001,1086154720.73902,0.06356775561372574,155282662.888687,0.022783152048729383,52851.182608,0.02593238536824516,3.563584,0.03668410869231953,0.24663,0.01668294975328033,265701.328985,0.009101720298585025
25,2049.999999999999,1155199138.585658,0.06356775561373063,158820491.407812,0.02278315204873227,54221.739843,0.02593238537660536,3.694311,0.03668413597097753,0.250744,0.01668085796537344,268119.668164,0.009101720297140625
