,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,10594661.142687,,7968277.922187,,21830.898417,,1.899436,,0.12289,,0.0,,0.0,,,,,
1,2033.0000000000007,11559783.611762,0.09109517105614828,8291721.128465,0.04059135605416064,22717.044188,0.040591356071262075,1.991622,0.048533354111431004,0.124947,0.016738546667751653,0.0,,0.0,,,,,
2,2034.0000000000002,12612824.077247,0.09109517105610321,8628293.333093,0.04059135605424169,23639.159817,0.04059135604829689,2.088283,0.048533808122223965,0.127039,0.016743099074007395,0.0,,0.0,,,,,
3,2034.9999999999993,13761791.444065,0.09109517105615472,8978527.459916,0.04059135605412356,24598.70537,0.04059135605614661,2.189635,0.04853365180868674,0.129166,0.016742889978667908,0.0,,0.0,,,,,
4,2035.9999999999998,15015424.189701,0.09109517105613807,9342978.064884,0.040591356054215266,25597.200178,0.04059135604826336,2.295907,0.04853411641666305,0.131328,0.01673815090658537,0.0,,0.0,,,,,
5,2036.999999999999,16383256.824742,0.09109517105611897,9722222.214122,0.0405913560541693,26636.225244,0.04059135603795494,2.407336,0.04853376029603984,0.133527,0.01674433479532178,0.0,,0.0,,,,,
6,2038.0000000000005,17875692.407648,0.09109517105610676,10116860.397653,0.04059135605415087,27717.425747,0.04059135606099251,2.524173,0.048533731892847376,0.135762,0.016738187782246117,0.0,,0.0,,,,,
7,2038.999999999999,19504081.665269,0.0910951710561041,10527517.480205,0.040591356054222816,28842.513644,0.04059135603968467,2.64668,0.04853351969140007,0.138035,0.016742534729894842,0.0,,0.0,,,,,
8,2039.9999999999998,21280809.32086,0.09109517105616027,10954843.69061,0.040591356054122674,30013.270385,0.040591356060381,2.775134,0.048534012423111283,0.140345,0.016734886079617484,0.0,,0.0,,,,,
9,2041.0000000000002,22899302.004655,0.07605409453147605,11049667.671088,0.008655895342375208,30273.062113,0.00865589536453304,2.960568,0.0668198364475372,0.139415,-0.006626527485838363,0.0,,0.0,,,,,
10,2041.9999999999995,24640887.684023,0.07605409453152623,11145312.438017,0.008655895342378317,30535.10257,0.008655895331033392,3.158392,0.06681961029099837,0.138491,-0.00662769429401433,0.0,,0.0,,,,,
11,2043.0,26514928.085284,0.0760540945315098,11241785.096038,0.008655895342326136,30799.411222,0.008655895338621766,3.369435,0.06681976144823065,0.137573,-0.006628589583438704,0.0,,0.0,,,,,
12,2044.0000000000002,28531496.932378,0.07605409453149581,11339092.811291,0.008655895342394748,31066.007702,0.008655895337686514,3.59458,0.06681980806871168,0.136662,-0.006621938897894197,0.0,,0.0,,,,,
13,2044.9999999999993,30701434.097199,0.07605409453152534,11437242.811942,0.008655895342285724,31334.911814,0.008655895362527977,3.83477,0.06682004573552391,0.135756,-0.0066294946656716425,0.0,,0.0,,,,,
14,2045.9999999999993,33036403.86828,0.07605409453150025,11536242.388728,0.008655895342418729,31606.143531,0.008655895335209385,4.091008,0.06681965280838242,0.134856,-0.006629541235746328,0.0,,0.0,,,,,
15,2046.9999999999995,35548957.65106,0.07605409453153089,11636098.895488,0.008655895342279507,31879.723001,0.008655895324010787,4.364369,0.06681996221957998,0.133962,-0.0066292934685887595,0.0,,0.0,,,,,
16,2048.0,38252601.43675,0.0760540945314998,11736819.749721,0.00865589534238631,32155.670547,0.008655895347376319,4.655995,0.06681973957747389,0.133074,-0.006628745465131924,0.0,,0.0,,,,,
17,2049.000000000001,41161868.402497,0.07605409453151624,11838412.433127,0.008655895342383202,32434.006666,0.00865589534490252,4.967108,0.06681987416223589,0.132192,-0.00662789124847829,0.0,,0.0,,,,,
18,2049.999999999999,44292397.033074,0.07605409453150802,11940884.492168,0.008655895342373432,32714.752033,0.00865589533513611,5.299009,0.0668197671562607,0.131316,-0.006626724763979741,0.0,,0.0,,,,,
