,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Max VC,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureLights,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
192,2025,13NB,13,NB,Night,7,OP,NT,2.0,55,10000.0,1,6,60,3600,1.6,6.3,0.2,0.052029136316337155,1229.0,30.0,7.0,130.0,13.0,1.0,3.2,1.6,0.9,0.10405827263267431,0.10405827263267431,3.286,0.708,1229.0,30.0,7.0,130.0,13.0,1409.0,1750.5,0.9,0.17505,1750.5,1.2,0.0,1.0,2.5,1.6,0.0,1181.069,28.83,6.726999999999999,124.92999999999999,12.493,1354.049,0.2,0.7000000000000001,0.7000000000000001,1.0,0.6000000000000001,0.05564233529681071,0.05564233529681071,0.05492683165822983,0.05492697983199574,0.05386257282163298,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,1.0,112.1521773052332,392.5326205683162,392.5326205683162,560.7608865261659,54.99885038794752,59.9999999918131,0.0,2.000000000272897,2.1818637872164848,-0.18186378694358796,3.192377881194863e-05,0.00017550594615542694,0.0,0.9998244940538445,65.71743730666893,1163.282562693331,1.5835405567067657,28.416459443293235,0.3694937933298353,6.630506206670165,6.729051222606608,123.27094877739339,74.39952287931214,1334.6004771206879,9342.203339844815,90.78717684958026,0.025218660235994516,635.5102379470618,1271.0204758941236,1659.7128231504198,11617.98976205294,23235.97952410588,1750.5,12253.5,24507.0,0.17505,0.4,1.4000000000000001,1.4000000000000001,2.0,0.2854811685206654,42.47932545793203,0.0,0.0,297.3552782055242,26.28697492266757,2.216956779389472,0.5172913106617695,13.458102445213216,297.3552782055242,184.008824458673,15.518697455726306,3.6210391746323864,94.20671711649251,460.0220611466825,11.08478389694736,2.586456553308847,47.103358558246256,520.796660155185,8142.977938853318,198.91521610305264,46.41354344669116,862.8966414417537,91.0,920.044122293365,22.16956779389472,5.172913106617694,94.20671711649251,9863.0,16285.955877706636,397.8304322061053,92.82708689338232,1725.7932828835073,182.0,-0.08335249340913298,131.96689898162367
193,2025,13NB,13,NB,AM-Early,1,OP,AM,2.0,55,10000.0,1,6,60,3600,1.6,6.3,0.2,0.05,6795.0,123.0,95.0,193.0,7.0,1.0,3.2,1.6,0.9,0.30605374303727734,0.30605374303727734,3.13,0.715,6795.0,123.0,95.0,193.0,7.0,7213.0,7940.0,1.0,0.794,7940.0,1.2,0.0,1.0,2.5,1.6,0.0,6529.995,118.20299999999999,91.295,185.47299999999998,6.726999999999999,6931.692999999999,1.123508184594199,3.9322786460796966,3.9322786460796966,5.617540922970995,3.370524553782597,0.1195718259568436,0.1195718259568436,0.08220539528619074,0.08221049243348315,0.050000097679374765,1.123508184594199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9322786460796966,3.9322786460796966,5.617540922970995,52.97772904345053,185.42205165207687,185.42205165207687,264.88864521725264,48.80901387169804,59.98907984293041,1.5112131990920048,2.0003640714976187,2.458562271211591,-0.45819819971397235,0.19372086257538665,0.08955571789756288,0.6986226529333684,0.21182162916906877,780.8034256390589,6014.196574360941,9.716924339013604,113.2830756609864,7.505406906714844,87.49459309328516,9.273668116886675,183.72633188311332,807.2994250016741,6405.700574998326,6405.700574998326,851.68025810404,0.23657784947334445,851.68025810404,1703.36051620808,7088.31974189596,7088.31974189596,14176.63948379192,7940.0,7940.0,15880.0,0.794,2.247016369188398,7.864557292159393,7.864557292159393,11.23508184594199,1.2350526012186305,1994.1145096212445,0.0,0.0,1994.1145096212445,1754.4780785293415,76.41930816775053,59.026702618827706,104.19042030532452,1994.1145096212445,1754.4780785293415,76.41930816775053,59.026702618827706,104.19042030532452,780.8034256390589,9.716924339013604,7.505406906714844,9.273668116886675,807.2994250016741,6014.196574360941,113.2830756609864,87.49459309328516,183.72633188311332,7.0,1561.6068512781178,19.433848678027207,15.010813813429689,18.54733623377335,7213.0,12028.393148721882,226.5661513219728,174.98918618657032,367.45266376622664,14.0,-0.18636835238188623,294.2416234622159
194,2025,13NB,13,NB,AM-Peak,3,Peak,AM,2.0,55,10000.0,1,6,60,3600,1.6,6.3,0.2,0.05,7208.0,215.0,94.0,353.0,7.0,1.0,3.2,1.6,0.9,0.30605374303727734,0.30605374303727734,3.13,0.715,6847.599999999999,204.25,89.3,335.34999999999997,6.6499999999999995,7483.15,8607.475,1.2,0.8607475,8607.475,1.2,0.0,1.0,2.5,1.6,0.0,6580.543599999999,196.28425,85.81729999999999,322.27135,6.390649999999999,7191.30715,1.5999995543239953,5.599998440133984,5.599998440133984,7.999997771619976,4.799998662971986,0.13627081828447776,0.13627081828447776,0.09514507722219255,0.09517662218367738,0.05875312769526584,1.5999995543239953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.599998440133984,5.599998440133984,7.999997771619976,50.00200894650786,175.00703131277749,175.00703131277749,250.01004473253923,46.191136717958976,59.96586216291205,2.3758475650462123,2.0011385757114675,2.5979009941390845,-0.596762418427617,0.29125796862463194,0.08923705643096604,0.7279239233678838,0.18283902020115012,896.736061128683,5950.863938871316,18.675480123750148,185.57451987624984,8.167800738923296,81.1321992610767,18.93444977907571,316.4155502209243,942.5137917704322,6540.636208229566,19621.9086246887,1020.6476126225937,0.28351322572849824,3061.9428378677812,6123.8856757355625,7586.827387377405,22760.482162132215,45520.96432426443,8607.474999999999,25822.424999999996,51644.84999999999,0.8607474999999999,3.1999991086479906,11.199996880267967,11.199996880267967,15.999995543239953,1.8424931288152764,3473.1503703013072,0.0,0.0,10419.451110903921,2869.5545963042955,209.16531912350808,91.4793427945913,302.95111207891205,10419.451110903921,8608.663788912887,627.4959573705243,274.43802838377394,908.8533362367361,2690.208183386049,56.026440371250445,24.503402216769885,56.80334933722713,2827.541375311296,17852.59181661395,556.7235596287495,243.3965977832301,949.2466506627728,19.95,5380.416366772098,112.05288074250089,49.00680443353977,113.60669867445426,22449.449999999997,35705.1836332279,1113.447119257499,486.7931955664602,1898.4933013255456,39.9,-0.22970945381441585,321.73598837670045
195,2025,13NB,13,NB,AM-Shoulder,1,OP,AM,2.0,55,10000.0,1,6,60,3600,1.6,6.3,0.2,0.05,6664.0,248.0,108.0,454.0,15.0,1.0,3.2,1.6,0.9,0.30605374303727734,0.30605374303727734,3.13,0.715,6664.0,248.0,108.0,454.0,15.0,7489.0,8961.0,1.02,0.8961,8961.0,1.2,0.0,1.0,2.5,1.6,0.0,6404.103999999999,238.328,103.788,436.294,14.415,7196.929,1.5415125088267663,5.395293780893682,5.395293780893682,7.707562544133832,4.624537526480299,0.11979674281642747,0.11979674281642747,0.0824673152073584,0.082502463642394,0.05002879193197355,1.5415125088267663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.395293780893682,5.395293780893682,7.707562544133832,52.90258513443973,185.1590479705391,185.1590479705391,264.51292567219866,43.18087270322742,59.98418985885738,1.7756332105611308,2.000527143608335,2.779008215622075,-0.7784810720137401,0.4180330236627254,0.1406501699244201,0.5974243627947508,0.26192546728082916,767.1907998576543,5896.809200142346,19.654270298739313,228.3457297012607,8.562765696516788,99.43723430348321,21.827261747168468,432.17273825283155,817.2350976000788,6671.764902399921,6671.764902399921,903.2151750872999,0.25089310419091665,903.2151750872999,1806.4303501745999,8057.7848249127,8057.7848249127,16115.5696498254,8961.0,8961.0,17922.0,0.8961,3.0830250176535325,10.790587561787364,10.790587561787364,15.415125088267663,1.8392607010582462,3006.2167970826504,0.0,0.0,3006.2167970826504,2365.268429274772,212.08112462158323,92.39727301933357,336.46997016696173,3006.2167970826504,2365.268429274772,212.08112462158323,92.39727301933357,336.46997016696173,767.1907998576543,19.654270298739313,8.562765696516788,21.827261747168468,817.2350976000788,5896.809200142346,228.3457297012607,99.43723430348321,432.17273825283155,15.0,1534.3815997153085,39.308540597478626,17.125531393033576,43.654523494336935,7489.0,11793.618400284691,456.6914594025214,198.87446860696642,864.3454765056631,30.0,-0.2801291006041444,237.61849543844409
196,2025,13NB,13,NB,MD,5,OP,MD,2.0,55,8238.874051586745,1,6,60,3600,1.6,6.3,0.2,0.05,4510.0,150.0,68.0,329.0,13.0,1.0,3.2,1.6,0.9,0.30605374303727734,0.30605374303727734,3.133,0.708,4510.0,150.0,68.0,329.0,13.0,5070.0,6081.0,1.02,0.7380862921225074,6081.0,1.2,0.0,1.0,2.5,1.6,0.0,4334.11,144.15,65.348,316.169,12.493,4872.2699999999995,0.9318001628214929,3.261300569875225,3.261300569875225,4.659000814107465,2.7954004884644785,0.138921186577192,0.138921186577192,0.09648931398307681,0.09650158408918566,0.05941509870152178,0.9318001628214929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261300569875225,3.261300569875225,4.659000814107465,49.42436028542841,172.98526099899945,172.98526099899945,247.1218014271421,51.075160446204954,59.996559786545994,1.4562852385681955,2.0001146803572154,2.349478669311089,-0.34936398895387377,0.11736234124503522,0.061030491522357004,0.7572940601193886,0.18167544835825433,602.0997039560735,3907.9002960439266,13.908934610660522,136.0910653893395,6.306185517060104,61.6938144829399,18.785212341361436,310.21478765863856,641.1000364251556,4428.899963574844,22144.49981787422,708.9931412994595,0.19694253924984986,3544.965706497297,7089.931412994594,5372.006858700542,26860.034293502707,53720.068587005415,6081.000000000001,30405.000000000004,60810.00000000001,0.7380862921225074,1.8636003256429858,6.52260113975045,6.52260113975045,9.31800162821493,1.1144664856818638,1428.969009130516,0.0,0.0,7144.845045652581,1122.073204362084,90.7224327442088,41.132732841054015,175.04063918316905,7144.845045652581,5610.36602181042,453.612163721044,205.66366420527007,875.2031959158453,3010.4985197803676,69.5446730533026,31.53092758530052,93.92606170680719,3205.500182125778,19539.50148021963,680.4553269466975,308.4690724146995,1551.073938293193,65.0,6020.997039560735,139.0893461066052,63.06185517060104,187.85212341361438,25350.0,39079.00296043926,1360.910653893395,616.938144829399,3102.147876586386,130.0,-0.14869851491621067,320.0559390033245
197,2025,13NB,13,NB,PM-Shoulder,1,OP,PM,2.0,55,10000.0,1,6,60,3600,1.6,6.3,0.2,0.05,6304.0,185.0,56.0,336.0,15.0,1.0,3.2,1.6,0.9,0.30605374303727734,0.30605374303727734,3.283,0.592,6915.907542648671,202.9573120859778,61.435726901701386,368.61436141020835,16.455998277241445,7565.370941323799,8732.101219180218,1.02,0.8732101219180218,8732.101219180218,1.2,0.0,1.0,2.5,1.6,0.0,6646.187148485372,195.04197691462466,59.03973355253503,354.2384013152102,15.814214344429027,7270.321474612171,1.22935348897124,4.30273721139934,4.30273721139934,6.1467674448562,3.6880604669137202,0.139889291470221,0.139889291470221,0.09037283489709376,0.09040759725283999,0.050000033281229296,1.22935348897124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30273721139934,4.30273721139934,6.1467674448562,50.4527915666422,176.5847704832477,176.5847704832477,252.26395783321098,45.563816970471166,59.961512092889066,1.5366936288945199,2.0012837537202635,2.633668730558047,-0.6323849768377836,0.3162953841179057,0.12726269181603872,0.6182947255302752,0.2544425826536862,929.7304111801071,5986.177131468564,17.626496377708147,185.33081570826965,5.337640452932571,56.09808644876882,17.71193185524997,350.90242955495836,970.4064798659978,6594.964461457802,6594.964461457802,1040.2765488224588,0.28896570800623855,1040.2765488224588,2080.5530976449177,7691.824670357759,7691.824670357759,15383.649340715518,8732.101219180218,8732.101219180218,17464.202438360437,0.8732101219180218,2.45870697794248,8.60547442279868,8.60547442279868,12.2935348897124,1.3918364365782732,2701.294193938312,0.0,0.0,2701.294193938312,2285.9346495738605,151.68436374192106,45.932928395806805,217.742252226724,2701.294193938312,2285.9346495738605,151.68436374192106,45.932928395806805,217.742252226724,929.7304111801071,17.626496377708147,5.337640452932571,17.71193185524997,970.4064798659978,5986.177131468564,185.33081570826965,56.09808644876882,350.90242955495836,16.455998277241445,1859.4608223602143,35.252992755416294,10.675280905865142,35.42386371049994,7565.370941323799,11972.354262937128,370.6616314165393,112.19617289753764,701.8048591099167,32.91199655448289,-0.2401156111626035,233.27944856348248
198,2025,13NB,13,NB,PM-Peak,3,Peak,PM,2.0,55,9999.999999999998,1,6,60,3600,1.6,6.3,0.2,0.05,5477.0,90.0,21.0,301.0,13.0,1.0,3.2,1.6,0.9,0.30605374303727734,0.30605374303727734,3.283,0.592,6551.051760146025,107.64919817658247,25.118146241202577,360.0267627905703,15.549328625506359,7059.395195979886,8009.698395438717,1.2,0.8009698395438718,8009.698395438717,1.2,0.0,1.0,2.5,1.6,0.0,6295.56074150033,103.45087944769575,24.138538537795675,345.98571904173804,14.94290480911161,6784.07878333667,1.3984220492296568,4.894477172303799,4.894477172303799,6.992110246148284,4.1952661476889705,0.13975264883035854,0.13975264883035854,0.09033869485372471,0.09036209330787087,0.05000002777554571,1.3984220492296568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.894477172303799,4.894477172303799,6.992110246148284,50.46259380783241,176.61907832741343,176.61907832741343,252.31296903916203,48.989285371414844,59.97670656678614,2.190502962945161,2.000776749326438,2.4495152172605437,-0.44873846793410577,0.18738792480965313,0.0662937729817718,0.7749523150378805,0.15875391198034772,879.8212894970872,5671.230470648938,9.345617430774848,98.30358074580762,2.1812088716679296,22.936937369534647,17.29929556202906,342.72746722854123,908.647411361559,6150.7477846183265,18452.24335385498,960.5362419392812,0.2668156227609115,2881.6087258178436,5763.217451635687,7049.162153499436,21147.48646049831,42294.97292099662,8009.698395438717,24029.095186316154,48058.19037263231,0.8009698395438718,2.7968440984593137,9.788954344607598,9.788954344607598,13.984220492296568,1.549267452885608,2815.4757211424476,0.0,0.0,8446.427163427343,2460.7229812287915,91.48382235202394,21.351754060810418,241.91716350082186,8446.427163427343,7382.168943686374,274.4514670560718,64.05526218243125,725.7514905024656,2639.4638684912616,28.036852292324543,6.543626615003789,51.897886686087176,2725.942234084677,17013.691411946813,294.9107422374229,68.81081210860394,1028.1824016856237,46.64798587651907,5278.927736982523,56.073704584649086,13.087253230007578,103.79577337217435,21178.185587939657,34027.382823893626,589.8214844748458,137.62162421720788,2056.3648033712475,93.29597175303815,-0.1831948071896283,373.96091019368697
199,2025,13NB,13,NB,PM-Late,3,OP,PM,2.0,55,4305.356740225214,1,6,60,3600,1.6,6.3,0.2,0.05,2124.0,35.0,7.0,194.0,15.0,1.0,3.2,1.6,0.9,0.30605374303727734,0.30605374303727734,3.283,0.592,2124.0,35.0,7.0,194.0,15.0,2375.0,2856.0,0.95,0.6633596638615833,2856.0,1.2,0.0,1.0,2.5,1.6,0.0,2041.164,33.635,6.726999999999999,186.434,14.415,2282.375,0.6499756888438182,2.2749149109533637,2.2749149109533637,3.2498784442190907,1.9499270665314545,0.2181303352823247,0.2181303352823247,0.14949198185858315,0.14949504159812457,0.08903335066982437,0.6499756888438182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2749149109533637,2.2749149109533637,3.2498784442190907,42.25401951680687,147.88906830882405,147.88906830882405,211.27009758403435,53.5974351425937,59.999567582994295,1.2901576666019787,2.000014414004071,2.2389131062101217,-0.23889869220605053,0.039966447074357786,0.02547219003096737,0.8222682689920622,0.1522595409769705,445.239787686211,1678.760212313789,5.028162809813444,29.971837190186555,1.0056531448305839,5.994346855169416,16.598843698778037,177.40115630122196,467.8724473396331,1907.127552660367,5721.382657981101,510.12085866915515,0.14170023851920976,1530.3625760074656,3060.725152014931,2345.879141330845,7037.637423992535,14075.27484798507,2856.0,8568.0,17136.0,0.6633596638615833,1.2999513776876364,4.5498298219067275,4.5498298219067275,6.499756888438181,0.7631688550012257,714.131359845618,0.0,0.0,2142.394079536854,578.7900754040407,22.87728510149153,4.575550668844476,107.88844867124125,2142.394079536854,1736.3702262121224,68.63185530447458,13.726652006533428,323.66534601372376,1335.719363058633,15.08448842944033,3.016959434491752,49.79653109633411,1403.6173420188993,5036.2806369413665,89.91551157055966,17.983040565508247,532.2034689036659,45.0,2671.438726117266,30.16897685888066,6.033918868983504,99.59306219266821,7125.0,10072.561273882733,179.83102314111932,35.966081131016495,1064.4069378073318,90.0,-0.10670297634303541,326.4860177383707
200,2025,13SB,13,SB,Night,7,OP,NT,2.0,55,10000.0,1,6,60,3600,1.6,6.3,0.2,0.0511770726714432,1025.0,30.0,11.0,127.0,15.0,1.0,3.2,1.6,0.9,0.1023541453428864,0.1023541453428864,3.286,0.708,1025.0,30.0,11.0,127.0,15.0,1208.0,1553.5,0.9,0.15535,1553.5,1.2,0.0,1.0,2.5,1.6,0.0,1001.425,29.31,10.747,124.079,14.655,1180.216,0.2,0.7000000000000001,0.7000000000000001,1.0,0.6000000000000001,0.05464828925047088,0.05464828925047088,0.053978727272399975,0.053978769513319355,0.05320487288740061,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,1.0,112.17657152756219,392.6180003464677,392.6180003464677,560.882857637811,54.99943691846466,59.99999999632835,0.0,2.0000000001223883,2.1818405191656254,-0.18184051904323706,1.5636143210664977e-05,8.598083025913557e-05,0.0,0.999914019169741,54.7261630626528,970.2738369373471,1.5821164963540433,28.417883503645957,0.580109835959643,10.419890164040357,6.60160742299578,120.39839257700422,63.48999681796228,1144.5100031820377,8011.570022274264,79.93655116242437,0.02220459754511788,559.5558581369705,1119.111716273941,1473.5634488375754,10314.944141863027,20629.888283726053,1553.4999999999998,10874.499999999996,21748.999999999993,0.15535,0.4,1.4000000000000001,1.4000000000000001,2.0,0.30021104777805635,38.12079693629184,0.0,0.0,266.84557855404285,21.89046522506112,2.2149630948956607,0.8121537703435003,13.20321484599156,266.84557855404285,153.23325657542784,15.504741664269625,5.685076392404502,92.42250392194092,383.0831414385696,11.074815474478303,4.060768851717501,46.21125196097046,444.4299777257359,6791.91685856143,198.9251845255217,72.9392311482825,842.7887480390295,105.0,766.1662828771392,22.149630948956606,8.121537703435003,92.42250392194092,8456.0,13583.83371712286,397.8503690510434,145.878462296565,1685.577496078059,210.0,-0.08334271796949491,131.98378516667898
201,2025,13SB,13,SB,AM-Early,1,OP,AM,2.0,55,5682.4317228730415,1,6,60,3600,1.6,6.3,0.2,0.05,3009.0,108.0,60.0,161.0,13.0,1.0,3.2,1.6,0.9,0.30104160394966584,0.30104160394966584,3.13,0.715,3009.0,108.0,60.0,161.0,13.0,3351.0,3951.0,1.0,0.6953009191639475,3951.0,1.2,0.0,1.0,2.5,1.6,0.0,2939.793,105.51599999999999,58.62,157.297,12.701,3273.927,0.7962420336293857,2.78684711770285,2.78684711770285,3.9812101681469287,2.388726100888157,0.16292625391811533,0.16292625391811533,0.11554163539026169,0.11554744666646664,0.07315777643198218,0.7962420336293857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78684711770285,2.78684711770285,3.9812101681469287,46.15780581575528,161.55232035514348,161.55232035514348,230.78902907877645,52.62711829888963,59.999213754146766,1.410514346311429,2.000026208538547,2.280193251670629,-0.28016704313208196,0.068862548896713,0.03913658954244188,0.8016363306289275,0.15922707982863063,478.969460784698,2530.030539215302,12.19149119983885,95.80850880016115,6.773391323588275,53.22660867641173,11.5074987594215,149.4925012405785,509.4418420675466,2841.558157932453,2841.558157932453,560.9041633715303,0.15580671204764732,560.9041633715303,1121.8083267430607,3390.0958366284694,3390.0958366284694,6780.191673256939,3951.0,3951.0,7902.0,0.6953009191639475,1.5924840672587715,5.5736942354057,5.5736942354057,7.9624203362938575,0.9422893392939304,960.0832335410227,0.0,0.0,960.0832335410227,762.7512350031566,67.95164422154112,37.75281217443095,91.62754214189408,960.0832335410227,762.7512350031566,67.95164422154112,37.75281217443095,91.62754214189408,478.969460784698,12.19149119983885,6.773391323588275,11.5074987594215,509.4418420675466,2530.030539215302,95.80850880016115,53.22660867641173,149.4925012405785,13.0,957.938921569396,24.3829823996777,13.54678264717655,23.014997518843,3351.0,5060.061078430604,191.6170176003223,106.45321735282346,298.985002481157,26.0,-0.1228698676863516,341.04312544170534
