,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,163227156.835,,163227156.835,,0.0,,0.0,,94219634.062,,25269.359,,0.747,,0.171,
1,2026.0,183389313.58,0.124,183389313.58,0.124,0.0,,0.0,,97155913.718,0.031,26021.965,0.03,0.815,0.091,0.171,0.0
2,2026.9999999999995,206041941.717,0.124,206041941.717,0.124,0.0,,0.0,,100183700.184,0.031,26796.986,0.03,0.889,0.091,0.171,0.0
3,2027.999999999999,231492669.436,0.124,231492669.436,0.124,0.0,,0.0,,103305845.198,0.031,27595.089,0.03,0.97,0.091,0.171,0.0
4,2029.0,260087123.796,0.124,260087123.796,0.124,0.0,,0.0,,106525289.368,0.031,28416.963,0.03,1.058,0.091,0.171,0.0
5,2030.0,292213624.429,0.124,292213624.429,0.124,0.0,,0.0,,109845064.945,0.031,29263.315,0.03,1.154,0.091,0.171,0.0
6,2031.0000000000007,328308457.01,0.124,328308457.01,0.124,0.0,,0.0,,113268298.676,0.031,30134.874,0.03,1.259,0.091,0.171,0.0
7,2032.0000000000005,368861798.129,0.124,368861798.129,0.124,0.0,,0.0,,116798214.753,0.031,31032.391,0.03,1.374,0.091,0.171,0.0
8,2033.0000000000007,406511210.24,0.102,406489258.995,0.102,0.0,,0.0,,120585350.637,0.032,31978.054,0.03,1.47,0.07,0.173,0.012
9,2034.0000000000002,448003466.039,0.102,447955083.765,0.102,0.0,,0.0,,124495282.903,0.032,32952.535,0.03,1.572,0.069,0.175,0.012
10,2034.9999999999993,493730801.333,0.102,493650822.576,0.102,0.0,,0.0,,128531993.175,0.032,33956.712,0.03,1.681,0.069,0.177,0.011
11,2035.9999999999998,544125487.11,0.102,544007967.453,0.102,0.0,,0.0,,132699592.18,0.032,34991.489,0.03,1.798,0.07,0.179,0.011
12,2036.999999999999,599663915.888,0.102,599502026.774,0.102,0.0,,0.0,,137002323.933,0.032,36057.799,0.03,1.923,0.07,0.181,0.011
13,2038.0000000000005,660871105.173,0.102,660657015.354,0.102,0.0,,0.0,,141444570.06,0.032,37156.604,0.03,2.056,0.069,0.184,0.017
14,2038.999999999999,728325660.558,0.102,728050402.573,0.102,0.0,,0.0,,146030854.259,0.032,38288.893,0.03,2.199,0.07,0.186,0.011
15,2039.9999999999998,802665245.424,0.102,802318565.258,0.102,173340.083,inf,173340.083,inf,150765846.908,0.032,39455.686,0.03,2.352,0.07,0.188,0.011
16,2041.0000000000002,884165006.963,0.102,870108745.167,0.084,341524.368,0.97,341524.368,0.97,155292749.488,0.03,40850.556,0.035,2.502,0.064,0.191,0.016
17,2041.9999999999995,973939963.136,0.102,943626710.387,0.084,672890.492,0.97,672890.492,0.97,159955577.063,0.03,42294.737,0.035,2.662,0.064,0.195,0.021
18,2043.0,1072830347.642,0.102,1023356417.806,0.084,1325766.643,0.97,1325766.644,0.97,164758410.923,0.03,43789.975,0.035,2.832,0.064,0.199,0.021
19,2044.0000000000002,1181761708.51,0.102,1109822715.208,0.084,2612099.906,0.97,2612099.909,0.97,169705454.904,0.03,45338.073,0.035,3.013,0.064,0.202,0.015
20,2044.9999999999993,1301753570.609,0.102,1203594796.261,0.084,5146505.954,0.97,5146505.96,0.97,174801039.065,0.03,46940.901,0.035,3.206,0.064,0.206,0.02
21,2045.9999999999993,1433928977.72,0.102,1305289947.427,0.084,10139935.102,0.97,10139935.117,0.97,180049623.482,0.03,48600.394,0.035,3.411,0.064,0.21,0.019
22,2046.9999999999995,1579525003.48,0.102,1415577611.457,0.084,19978269.684,0.97,19978269.719,0.97,185455802.148,0.03,50318.554,0.035,3.629,0.064,0.214,0.019
23,2048.0,1739904329.561,0.102,1535183794.228,0.084,39362309.083,0.97,39362309.162,0.97,191024306.994,0.03,52097.456,0.035,3.861,0.064,0.218,0.019
24,2049.000000000001,1916567999.465,0.102,1664895843.919,0.084,77553832.281,0.97,77553832.457,0.97,196760012.035,0.03,53939.247,0.035,4.108,0.064,0.222,0.018
25,2049.999999999999,2111169467.289,0.102,1805567634.0,0.084,152800916.453,0.97,152800916.836,0.97,202667937.632,0.03,55846.151,0.035,4.37,0.064,0.226,0.018
