,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,125189067.912,,125189067.912,,0.0,,0.0,,77790917.169,,26612.177,,0.816,,0.172,
1,2026.0,140181181.573,0.12,140181181.573,0.12,0.0,,0.0,,80249707.564,0.032,27412.281,0.03,0.887,0.087,0.172,0.0
2,2026.9999999999995,156968687.402,0.12,156968687.402,0.12,0.0,,0.0,,82786214.618,0.032,28236.44,0.03,0.964,0.087,0.173,0.006
3,2027.999999999999,175766593.976,0.12,175766593.976,0.12,0.0,,0.0,,85402894.775,0.032,29085.377,0.03,1.048,0.087,0.173,0.0
4,2029.0,196815658.392,0.12,196815658.392,0.12,0.0,,0.0,,88102282.12,0.032,29959.838,0.03,1.139,0.087,0.173,0.0
5,2030.0,220385469.799,0.12,220385469.799,0.12,0.0,,0.0,,90886990.835,0.032,30860.591,0.03,1.238,0.087,0.173,0.0
6,2031.0000000000007,246777902.201,0.12,246777902.201,0.12,0.0,,0.0,,93759717.732,0.032,31788.424,0.03,1.346,0.087,0.174,0.006
7,2032.0000000000005,276330980.761,0.12,276330980.761,0.12,0.0,,0.0,,96723244.86,0.032,32744.153,0.03,1.463,0.087,0.174,0.0
8,2033.0000000000007,304085031.782,0.1,304062850.246,0.1,0.0,,0.0,,100049275.224,0.034,33851.611,0.034,1.558,0.065,0.177,0.017
9,2034.0000000000002,334626636.142,0.1,334577819.125,0.1,0.0,,0.0,,103489678.073,0.034,34996.525,0.034,1.658,0.064,0.179,0.011
10,2034.9999999999993,368235769.316,0.1,368155192.125,0.1,0.0,,0.0,,107048386.345,0.034,36180.162,0.034,1.765,0.065,0.182,0.017
11,2035.9999999999998,405220526.875,0.1,405102304.28,0.1,0.0,,0.0,,110729468.218,0.034,37403.831,0.034,1.879,0.065,0.185,0.016
12,2036.999999999999,445919948.803,0.1,445757333.981,0.1,0.0,,0.0,,114537131.763,0.034,38668.886,0.034,2.0,0.064,0.187,0.011
13,2038.0000000000005,490707127.484,0.1,490492398.337,0.1,0.0,,0.0,,118475729.754,0.034,39976.727,0.034,2.128,0.064,0.19,0.016
14,2038.999999999999,539992627.847,0.1,539716959.175,0.1,0.0,,0.0,,122549764.647,0.034,41328.802,0.034,2.266,0.065,0.193,0.016
15,2039.9999999999998,594228251.023,0.1,593881570.864,0.1,173340.079,inf,173340.079,inf,126763893.72,0.034,42726.606,0.034,2.412,0.064,0.196,0.016
16,2041.0000000000002,655129189.509,0.102,642188368.424,0.081,338347.119,0.952,338347.119,0.952,130266916.517,0.028,44137.058,0.033,2.574,0.067,0.199,0.015
17,2041.9999999999995,722271709.916,0.102,694424479.174,0.081,660428.758,0.952,660428.758,0.952,133866742.658,0.028,45594.07,0.033,2.747,0.067,0.203,0.02
18,2043.0,796295496.062,0.102,750909516.564,0.081,1289108.49,0.952,1289108.491,0.952,137566047.227,0.028,47099.18,0.033,2.932,0.067,0.206,0.015
19,2044.0000000000002,877905791.33,0.102,811989091.654,0.081,2516245.211,0.952,2516245.213,0.952,141367579.236,0.028,48653.975,0.033,3.129,0.067,0.21,0.019
20,2044.9999999999993,967880117.697,0.102,878036927.78,0.081,4911526.073,0.952,4911526.08,0.952,145274163.661,0.028,50260.096,0.033,3.339,0.067,0.213,0.014
21,2045.9999999999993,1067075683.388,0.102,949457147.233,0.081,9586938.614,0.952,9586938.63,0.952,149288703.544,0.028,51919.236,0.033,3.564,0.067,0.217,0.019
22,2046.9999999999995,1176437549.711,0.102,1026686743.928,0.081,18713000.93,0.952,18713000.967,0.952,153414182.153,0.028,53633.147,0.033,3.804,0.067,0.221,0.018
23,2048.0,1297007634.9,0.102,1110198257.214,0.081,36526405.136,0.952,36526405.217,0.952,157653665.193,0.028,55403.635,0.033,4.059,0.067,0.224,0.014
24,2049.000000000001,1429934640.732,0.102,1200502663.165,0.081,71296863.456,0.952,71296863.633,0.952,162010303.089,0.028,57232.57,0.033,4.332,0.067,0.228,0.018
25,2049.999999999999,1576484996.499,0.102,1298152501.052,0.081,139166247.532,0.952,139166247.915,0.952,166487333.325,0.028,59121.879,0.033,4.624,0.067,0.232,0.018
