,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,201954847.895,,201954847.895,,0.0,,0.0,,91205065.391,,24242.505,,0.963,,0.167,
1,2026.0,226657337.613,0.122,226294123.472,0.121,0.0,,0.0,,94806012.744,0.039,25062.358,0.034,1.045,0.085,0.168,0.006
2,2026.9999999999995,254381359.147,0.122,253566729.651,0.121,0.0,,0.0,,98549132.265,0.039,25909.938,0.034,1.135,0.086,0.169,0.006
3,2027.999999999999,285496496.884,0.122,284126186.749,0.121,0.0,,0.0,,102440037.178,0.039,26786.182,0.034,1.232,0.085,0.169,0.0
4,2029.0,320417541.624,0.122,318368620.788,0.121,0.0,,0.0,,106484562.328,0.039,27692.06,0.034,1.338,0.086,0.17,0.006
5,2030.0,359610020.091,0.122,356737898.263,0.121,0.0,,0.0,,110688772.931,0.039,28628.574,0.034,1.452,0.085,0.171,0.006
6,2031.0000000000007,403596400.791,0.122,399731379.752,0.121,0.0,,0.0,,115058973.668,0.039,29596.759,0.034,1.576,0.085,0.171,0.0
7,2032.0000000000005,452963058.956,0.122,447906366.933,0.121,1896259.513,inf,3160432.511,inf,119601718.141,0.039,30597.687,0.034,1.711,0.086,0.172,0.006
8,2033.0000000000007,511476184.004,0.129,498781482.383,0.114,2968298.711,0.565,4652046.294,0.472,124818729.274,0.044,32051.808,0.048,1.845,0.078,0.177,0.029
9,2034.0000000000002,577547951.495,0.129,555435210.425,0.114,4646408.985,0.565,6847649.695,0.472,130263305.742,0.044,33575.034,0.048,1.989,0.078,0.182,0.028
10,2034.9999999999993,652154776.133,0.129,618523910.523,0.114,7273229.064,0.565,10079501.232,0.472,135945373.917,0.044,35170.65,0.048,2.144,0.078,0.188,0.033
11,2035.9999999999998,736399204.485,0.129,688778494.248,0.114,11385106.475,0.565,14836673.839,0.472,141875293.154,0.044,36842.096,0.048,2.311,0.078,0.193,0.027
12,2036.999999999999,831526208.52,0.129,767012893.224,0.114,17821609.673,0.565,21839065.795,0.472,148063874.684,0.044,38592.976,0.048,2.491,0.078,0.199,0.031
13,2038.0000000000005,938941583.919,0.129,854133488.901,0.114,27896952.218,0.565,32146342.233,0.472,154522401.322,0.044,40427.064,0.048,2.685,0.078,0.204,0.025
14,2038.999999999999,1060232725.053,0.129,951149613.399,0.114,43668330.602,0.565,47318293.22,0.472,161262648.038,0.044,42348.315,0.048,2.894,0.078,0.21,0.029
15,2039.9999999999998,1197192083.646,0.129,1059185243.085,0.114,68355965.292,0.565,69650875.269,0.472,168296903.425,0.044,44360.872,0.048,3.12,0.078,0.217,0.033
16,2041.0000000000002,1263030185.592,0.055,1111446943.798,0.049,74446471.141,0.089,76145020.013,0.093,170884485.162,0.015,45154.56,0.018,3.233,0.036,0.217,0.0
17,2041.9999999999995,1332488972.745,0.055,1166287310.877,0.049,81079640.113,0.089,83244669.222,0.093,173511851.228,0.015,45962.448,0.018,3.351,0.036,0.218,0.005
18,2043.0,1405767560.222,0.055,1223833579.373,0.049,88303823.406,0.089,91006279.237,0.093,176179613.309,0.015,46784.791,0.018,3.474,0.037,0.218,0.0
19,2044.0000000000002,1483076013.231,0.055,1284219262.298,0.049,96171680.303,0.089,99491570.307,0.093,178888392.5,0.015,47621.846,0.018,3.6,0.036,0.219,0.005
20,2044.9999999999993,1564635949.257,0.055,1347584460.383,0.049,104740562.024,0.089,108768017.385,0.093,181638819.441,0.015,48473.878,0.018,3.731,0.036,0.22,0.005
21,2045.9999999999993,1650681173.362,0.055,1414076187.126,0.049,114072929.769,0.089,118909386.688,0.093,184431534.473,0.015,49341.154,0.018,3.867,0.036,0.22,0.0
22,2046.9999999999995,1741458348.434,0.055,1483848709.883,0.049,124236810.026,0.089,129996322.287,0.093,187267187.777,0.015,50223.948,0.018,4.008,0.036,0.221,0.005
23,2048.0,1837227702.278,0.055,1557063907.777,0.049,135306290.43,0.089,142116987.387,0.093,190146439.535,0.015,51122.535,0.018,4.154,0.036,0.222,0.005
24,2049.000000000001,1938263773.609,0.055,1633891647.278,0.049,147362059.811,0.089,155367765.4,0.093,193069960.077,0.015,52037.2,0.018,4.306,0.037,0.222,0.0
25,2049.999999999999,2044856199.058,0.055,1714510176.308,0.049,160491996.364,0.089,169854026.386,0.093,196038430.04,0.015,52968.23,0.018,4.463,0.036,0.223,0.005
