,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,NB,1,1491.1384263689251,3869.5628201423606,3134.2223355238875,4195.31992230651,4989.974869160357,6881.853406336721,5092.3143592480865,3555.0068344291976,154.73157363107478,1357.1495059013778,1688.4306094599317,1017.0300776934894,1339.205130839643,1722.5079553992184,1706.4856407519135,903.5731655708018,1086.5120569015046,10444.788612271832,13158.16259060528,6258.556902719037,10274.919812421267,19357.095802895285,12867.435861091823,3447.1729538124805,1.7993975105582158,1.7999992009909749,1.7999999719350914,1.385943759666997,1.7999997092845388,2.722140631073341,1.7999978947294732,0.9112610272856012,5.395276193166212,5.399993206218661,5.399999439373563,4.153902563794597,5.399987990432744,8.139689380442249,5.399959944594382,2.731655824661194,0.0003993194414007,0.1911786684261218,0.2880613001488869,0.1209270209096256,0.1346836942095447,0.116794785463357,0.179214716654031,0.1217563995408819
2032,NB,2,1675.4875770607903,4334.019054205007,3413.014098856266,5162.651381356398,5060.139397966208,5373.437315427891,4887.519832657001,2654.240947293526,173.47242293921,1830.6956443965064,1936.8954887078512,1210.248618643602,1146.6206020337916,1279.5526845721083,1152.3701673429996,643.8690527064736,968.4105608841442,22365.28251531984,23903.587512003545,7971.348846702122,3856.5276393239906,4099.714946452776,4471.54148519819,1161.8021325276188,1.7995435662040995,3.5999999231908237,3.599999983825601,1.873471060451336,1.002185531250489,0.9788264676302072,1.1844893646298391,0.543798755981842,5.395692531118406,10.79999436948458,10.799999529545415,5.61193781578719,3.0032224748294687,2.9338519964076752,3.5499578679990904,1.6313687495486175,0.000399293660872,0.1894325426139161,0.252352725649097,0.1020465159003685,0.0910408218036812,0.0956638241376607,0.0941658747966846,0.1004180188897236
2032,NB,3,1684.4570453313534,4846.635742320276,4113.4130393257965,5727.6504286472245,5560.83463550394,5909.263764275209,5369.047126118559,2922.834494619834,374.10295466864665,2001.5949749155259,2021.4405292590372,1348.210450158771,1348.2053644960606,1496.4962357247907,1354.3428738814412,749.0355053801663,798.7122854671472,29152.031095649665,29657.548169719,16946.56392639145,11277.203265088094,10640.91769146198,9561.925724654022,2073.1301427765584,0.5000059393929319,3.599999695884009,3.59999988660108,2.995779815349714,2.078381485542608,1.814671640159321,1.7997774540392295,0.6966649554120977,1.5000657838869174,10.79999018339239,10.799998296805022,8.960087962938264,6.217956392159071,5.433430457951294,5.394709663948014,2.088945548110866,0.1002871897177762,0.1924478353630812,0.2311905393899584,0.1071252463963679,0.1069892199059649,0.1110835142233658,0.1105572467066862,0.1149408053722666
2032,NB,4,1727.9815591246634,6910.342166132767,6084.3940974096995,5943.559803763616,5726.505343670417,6063.28422352199,5673.0245866094865,3009.4068363361007,391.85844087533644,1570.3878338672343,1562.5121044104571,1361.8101962363837,1388.3546563295827,1563.06577647801,1437.7454133905137,771.0131636638991,747.9845331473487,11230.67641678596,20020.21470196179,12259.168473949145,11540.487228696518,12973.578816918169,13743.247243341759,1978.158012462244,0.5000022776653622,2.023628804665364,3.5999936150362277,2.4110832344676587,2.315754505467872,2.373083161934646,2.6657143832313617,0.7240666446563722,1.5000120227488154,6.0500076746199,10.799929106001988,7.216796310316572,6.927592070309086,7.1028041633110455,7.980395042195757,2.1711877169324367,0.1038384409136464,0.0941905521899144,0.1138753430196329,0.1027121038145483,0.1069871049577569,0.114360385822916,0.1145011196064897,0.1148954178512059
2032,NB,5,1834.897095361194,5782.70973636693,2936.8401029326483,2664.342711937929,4211.0549417089505,3623.2858343210073,3538.9314554602793,3299.9186263399683,422.74290463880595,1506.288333962061,2171.088029548209,1749.767343850077,1179.2050582910495,1389.5840056866425,1460.1585445397209,838.491373660031,488.49287177170993,11229.991880030122,8713.059683986288,7520.888886941071,4668.633541631263,5379.13758948227,5686.98870131542,1439.7395332489032,0.500004023184667,3.464719357113688,1.7999996379247714,1.7999999456633895,1.799999863663334,1.7999920583582574,1.7999999961815387,0.8000754793702816,1.50000945145154,10.368621885223616,5.399993618227457,5.399999918987876,5.399994258465961,5.399856891017458,5.399999894026162,2.3995247969004136,0.1168184372042704,0.1232133458492962,0.371466951977638,0.3471927347459911,0.147452168380786,0.2134038262257564,0.2350646635954938,0.124685629649549
2032,NB,6,1433.8326402816454,4363.315034205613,3637.9256304428422,3070.9261646643895,3019.1836207827887,2831.3105904168383,2766.514282833531,2312.392140835171,148.55735971835446,1035.6249657943865,843.4943695571575,752.6538353356101,760.456379217211,756.2094095831617,738.335717166469,589.0578591648291,347.51198039163046,1277.0843578578858,1101.3459598193535,801.3755003765314,681.2785523805317,543.2887061459129,799.4055577886198,420.9282543623203,1.7990880794862432,0.883158905105395,0.9357698760449392,0.719136862999893,0.630844286636887,0.5205499880249949,0.7824671100143664,0.5121676347226061,5.389973593511043,2.648738376891949,2.806783312269664,2.156975148449086,1.89235573171673,1.5615836690878409,2.3470430312444552,1.5366059201226143,0.0001251010898109,0.111911768374175,0.1075323612291283,0.1260014865599407,0.1254743014177489,0.1330764090933619,0.1332734546525794,0.1252025920741897
2032,NB,7,1740.139393996366,6902.227042569298,5413.333896768829,4700.948487346259,4993.6467118682185,4734.827930578122,4022.9321999686613,3339.5464562817856,181.68060600363427,1561.232957430702,1486.896103231172,931.4115126537398,1193.0732881317817,1460.7020694218784,1610.7785397061125,803.2235437182144,195.5921168929666,1946.723550061177,1740.3084747472756,418.5662111941293,1031.751933583409,1684.8905995058196,1878.3274794073498,352.4177659378896,1.794114655052198,1.9410165988072,1.799980130617189,0.6725127596740506,1.3252807122670645,1.7999983563827031,1.799981258591655,0.6836083797974561,5.397133881222418,5.820788983174362,5.399957606371683,2.0173232649045523,3.9748097261156254,5.399960804347365,5.399746828587513,2.0509800499862973,7.036653989689242e-05,0.1027210184336053,0.1415457618161312,0.0866570837071871,0.1149204862716517,0.1643021744241447,0.2268392303697535,0.1137836271147163
2032,NB,8,1489.1255648577992,5672.731682181383,4643.989212822912,3934.951300747799,4237.901181468141,4155.402518786137,3763.5803531837496,2826.3748081990884,156.35443514220077,1570.5383178186175,1261.4807871770884,887.2386992522013,1057.3088185318588,1146.3074812138627,1071.9896468162508,719.0251918009119,2366.7691918217147,25736.996128729395,20659.36996272307,6701.371958767417,11540.746204115985,13354.403966768205,15643.90071606056,4203.255968325392,1.799999403143564,1.799997741270337,1.7999990816326623,0.7954703916026904,1.1908105069035042,1.304154399690712,1.6284211567761917,0.6482183855835801,5.3999947640110255,5.399965333755147,5.399964917808815,2.383809756799329,3.564163324340711,3.905209080976642,4.875215923990562,1.942879733883324,0.0008454317411518,0.1433254180115273,0.139344573146758,0.1100401585979674,0.1235275756630988,0.1399093484508683,0.14699622867277,0.1249923893604741
