,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%),Segment 8 Revenue,Var Segment 8 Revenue (%),Segment 8 Transactions,Var Segment 8 Transactions (%),Segment 8 AADT,Var Segment 8 AADT (%),Segment 8 Toll/AADT/mi,Var Segment 8 Toll/AADT/mi (%)
0,2032.0000000000005,619909229.708672,,98933607.794066,,34001.803951,,1.89923,,0.204159,,39632481474.917656,,10740535.888225,,29426.125721,,439.284651,
1,2033.0000000000007,671176103.697876,0.0827006141097415,101046148.117997,0.02135311115236327,34814.972721,0.023915459637725567,2.008269,0.057412214423740116,0.206051,0.009267286771584837,43699218799.429825,0.10261122122988686,11035486.317662,0.027461425808404938,30234.209089,0.027461425797664862,471.414472,0.0731412329724217
2,2034.0000000000002,726682779.649476,0.08270061410974483,103203797.750279,0.02135311115236571,35647.588795,0.023915459611943968,2.123568,0.057412129550374,0.207961,0.009269549771658392,48183249007.231346,0.10261122122988686,11338536.506434,0.027461425808391837,31064.483579,0.027461425815900498,505.894307,0.07314123143847828
3,2034.9999999999993,786779891.789462,0.08270061410974194,105407519.914988,0.021353111152375703,36500.117266,0.023915459637471326,2.245486,0.05741186531347231,0.209888,0.009266160482013452,53127391030.68709,0.10261122122988686,11649908.88548,0.02746142580828792,31917.55859,0.02746142580579347,542.896041,0.07314123422226992
4,2035.9999999999998,851847072.009646,0.08270061410974106,107658298.404028,0.021353111152366377,37373.034347,0.023915459630950986,2.374404,0.05741207026006845,0.211833,0.00926684708034764,58578857505.10362,0.10261122122988686,11969831.994013,0.02746142580838029,32794.060258,0.027461425833322117,582.604126,0.07314123147197527
5,2036.999999999999,922295347.992432,0.08270061410974505,109957138.016323,0.021353111152358606,38266.827641,0.023915459625283297,2.510724,0.05741230220299487,0.213797,0.009271454400400225,64589705611.95383,0.10261122122988686,12298540.647255,0.02746142580834987,33694.63191,0.027461425786101223,625.216511,0.07314123449925591
6,2038.0000000000005,998569739.661964,0.08270061410974172,112305065.006382,0.021353111152369708,39181.996413,0.023915459640021508,2.65487,0.05741212494881931,0.215778,0.009265798865278896,71217334183.6753,0.10261122122988686,12636276.108791,0.027461425808384954,34619.934545,0.027461425828052555,670.945617,0.07314123218988366
7,2038.999999999999,1081152070.363417,0.08270061410974527,114703127.542438,0.02135311115237526,40119.051867,0.023915459644345827,2.807291,0.057411850674421006,0.217778,0.009268785511034494,78525031816.99919,0.10261122122988708,12983286.267646,0.02746142580831923,35570.647309,0.02746142580842381,720.019407,0.07314123344217327
8,2039.9999999999998,1170564010.52849,0.08270061410974172,117152396.174375,0.021353111152359938,41078.517432,0.023915459622045665,2.968464,0.057412288216647234,0.219797,0.009270908907235809,86582581228.85718,0.10261122122988664,13339825.820233,0.027461425808309237,36547.468001,0.027461425807476125,772.682514,0.07314123270569017
9,2041.0000000000002,1258420340.106922,0.07505469909224893,120486677.536707,0.02846105987767511,42384.984038,0.03180413237071389,3.092894,0.041917301338335156,0.225002,0.023680941960081414,95225035135.92307,0.09981746656665202,13837474.134885,0.03730545820899689,37910.888041,0.037305458204729636,819.247328,0.06026383819525649
10,2041.9999999999995,1352870700.065209,0.07505469909224605,123915856.080542,0.02846105987768044,43733.001681,0.03180413237365953,3.222541,0.041917699087004046,0.23033,0.023679789512982108,104730156896.91171,0.09981746656665602,14353687.447942,0.03730545820899489,39325.17109,0.03730545819634923,868.618316,0.060263837686877375
11,2043.0,1454410003.369324,0.07505469909224938,127442632.680243,0.02846105987766956,45123.891855,0.031804132360854664,3.357621,0.0419172323951813,0.235784,0.023679069161637534,115184055831.48944,0.09981746656665225,14889158.335176,0.03730545820898268,40792.214617,0.03730545821765152,920.96459,0.06026383859950757
12,2044.0000000000002,1563570308.52896,0.07505469909224516,131069785.079924,0.028461059877675554,46559.018085,0.03180413237873192,3.498364,0.04191747668959667,0.241368,0.023682692633936187,126681436473.46098,0.09981746656665602,15444605.209216,0.03730545820899378,42313.986875,0.03730545821765241,976.465451,0.0602638381569045
13,2044.9999999999993,1680923607.545177,0.0750546990922496,134800170.081237,0.02846105987766956,48039.787259,0.03180413236586399,3.645006,0.04191730763293933,0.247084,0.023681681084485096,139326456523.26614,0.09981746656665225,16020773.283402,0.037305458208940934,43892.529544,0.03730545820849218,1035.311007,0.06026383825432435
14,2045.9999999999993,1807084823.106539,0.0750546990922496,138636725.79344,0.02846105987767622,49567.651012,0.03180413236975288,3.797796,0.04191762647304276,0.252935,0.02368020592187281,153233670439.12735,0.09981746656665202,16618435.571601,0.03730545820894893,45529.96047,0.03730545819553566,1097.702822,0.060263838187900154
15,2046.9999999999995,1942715030.738964,0.0750546990922456,142582473.947492,0.028461059877675554,51144.107146,0.031804132368878024,3.956989,0.04191720671673793,0.258925,0.02368197362958857,168529067215.07095,0.09981746656665624,17238393.925316,0.03730545820898068,47228.476508,0.03730545821842224,1163.854607,0.06026383796615575
16,2048.0,2088524922.793068,0.07505469909224982,146640522.276019,0.028461059877677775,52770.7011,0.03180413237749158,4.122856,0.041917478163320476,0.265057,0.023682533552186857,185351211747.32037,0.09981746656665225,17881480.109487,0.037305458208991116,48990.356464,0.03730545819536557,1233.992953,0.06026383843665095
17,2049.000000000001,2245278532.419957,0.0750546990922456,150814066.96101,0.02846105987767289,54449.027463,0.03180413236920221,4.295676,0.04191754453708807,0.271333,0.023677925880093653,203852500128.9977,0.09981746656665602,18548556.918426,0.037305458208970244,50817.96416,0.037305458214883735,1308.358105,0.06026383847590755
18,2049.999999999999,2413797237.049024,0.07505469909224938,155106395.151183,0.02846105987767511,56180.73154,0.03180413237273627,4.475739,0.04191726750341496,0.277759,0.02368307577773443,224200540245.15237,0.09981746656665202,19240519.333383,0.0373054582089678,52713.751598,0.03730545820432951,1387.204786,0.060263838087356136
