,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Max VC,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,GP Supp Coef,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT,GP V/C normal,GP V/C capacity factors
32,512,2050,3NB,3,NB,Night,7,OP,NT,0.5,55,6822.8629045014395,1,6,60,3600,1.6,6.3,0.2,0.05,1943.3,54.1,12.5,357.9,54.1,2.080619147526628,1.2875,1.2875,0.9,0.15,0.15,4.366728861968131,0.535,1943.3,54.1,12.5,357.9,54.1,2421.8999999999996,3379.1,1.8,0.495261307063727,3379.1,1.2,0.0,1.0,2.5,1.6,0.0,1943.3,54.1,12.5,357.9,54.1,2421.8999999999996,1.2874994760874818,3.8624984282624455,3.8624984282624455,3.8624984282624455,3.8624984282624455,0.14999997566181172,0.14999997808656537,0.14999965678056473,0.1499992808865729,1.2874994760874818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8624984282624455,3.8624984282624455,3.8624984282624455,115.89396442948387,347.68189328845165,347.68189328845165,347.68189328845165,54.679858899060136,59.99969541743148,0.23240582608459157,0.5000025382009559,0.5486480873218869,-0.048645549120931,0.002235479307139049,1.0,0.007891221465199097,0.8203904359925184,0.17171834254228258,291.4949527035987,1651.8050472964012,8.114998814483187,45.985001185516815,1.874995709757059,10.625004290242941,53.684742629304445,304.21525737069555,355.16968985714334,2066.7303101428565,14467.112170999995,482.5191641642328,0.13403310115673134,3377.6341491496296,1688.8170745748148,2896.580835835767,20276.06585085037,10138.032925425185,3379.1,23653.699999999997,11826.849999999999,0.495261307063727,0.6437497380437409,1.9312492141312227,1.9312492141312227,1.9312492141312227,1.7491446731096238,310.6215855318097,0.0,0.0,2174.351098722668,187.64979944401432,15.672085083146458,3.6210839909677346,103.67861701368116,2174.351098722668,1313.5485961081004,109.7045955820252,25.347587936774143,725.7503190957682,2040.4646689251908,56.804991701382306,13.124969968299414,375.79319840513114,2486.1878290000036,11562.635331074809,321.8950082986177,74.37503003170059,2129.506801594869,378.7,1020.2323344625954,28.402495850691153,6.562484984149707,187.89659920256557,16953.299999999996,5781.3176655374045,160.94750414930886,37.187515015850295,1064.7534007974346,189.35,-0.0886643920666602,794.0085985380533,0.14120548285000897,0.1655674280154127
33,513,2050,3NB,3,NB,AM-Early,1,OP,AM,0.5,55,7624.580515913456,1,6,60,3600,1.6,6.3,0.2,0.05,6558.1,164.4,64.5,335.0,18.7,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.159422196579504,0.66,6558.1,164.4,64.5,335.0,18.7,7140.7,8305.9,1.8,1.08935829094657,8305.9,1.2,0.0,1.0,2.5,1.6,0.0,6558.1,164.4,64.5,335.0,18.7,7140.7,2.574999711808263,7.724999135424789,7.724999135424789,7.724999135424789,7.724999135424789,0.24388725659566898,0.24420928131167965,0.24422518286152273,0.07117263952797268,2.574999711808263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724999135424789,7.724999135424789,7.724999135424789,101.15282674270914,303.45848022812737,303.45848022812737,303.45848022812737,40.07563941525259,58.638656207895835,0.2699739919509269,0.5116079040699508,0.7485844377714944,-0.2369765337015436,0.14219092462186428,1.0,0.21904459276444715,0.4158939347299926,0.36506147250556026,1599.4370174800567,4958.662982519943,40.148005847640135,124.25199415235987,15.752524294568216,48.74747570543178,23.842834241870847,311.15716575812917,1679.180381864136,5461.519618135863,5461.519618135863,1838.6671106322942,0.5107408640645261,1838.6671106322942,919.3335553161471,6467.232889367707,6467.232889367707,3233.6164446838534,8305.900000000001,8305.900000000001,4152.950000000001,1.0893582909465702,1.2874998559041315,3.8624995677123946,3.8624995677123946,3.8624995677123946,2.8195703875085933,2367.283639994745,0.0,0.0,2367.283639994745,2059.274929533307,155.07165523102472,60.84411827814873,92.09293695226442,2367.283639994745,2059.274929533307,155.07165523102472,60.84411827814873,92.09293695226442,1599.4370174800567,40.148005847640135,15.752524294568216,23.842834241870847,1679.180381864136,4958.662982519943,124.25199415235987,48.74747570543178,311.15716575812917,18.7,799.7185087400284,20.074002923820068,7.876262147284108,11.921417120935423,7140.7,2479.3314912599717,62.125997076179935,24.37373785271589,155.57858287906458,9.35,-0.31656620381665046,325.9816073246273,0.5734683828527358,0.6017048483187609
34,514,2050,3NB,3,NB,AM-Peak,3,Peak,AM,0.5,55,5837.9442766981865,1,6,60,3600,1.6,6.3,0.2,0.05,7858.5,357.9,66.6,711.6,16.6,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.159422196579504,0.66,8251.425000000001,375.795,69.92999999999999,747.1800000000001,17.430000000000003,9461.760000000002,11882.430000000004,1.8,2.0353791397817944,11882.430000000004,1.2,0.0,1.0,2.5,1.6,0.0,8251.425000000001,375.795,69.92999999999999,747.1800000000001,17.430000000000003,9461.760000000002,7.725000000381832,23.175000001145495,23.175000001145495,23.175000001145495,23.175000001145495,0.34184296651165313,0.34283032735420893,0.3429536853765314,0.11902764408674685,5.15,1.287500000095458,1.2875000002863737,3.862500000286374,3.862500000286374,3.862500000286374,3.862500000859121,3.862500000859121,3.862500000859121,15.450000000000001,15.450000000000001,15.450000000000001,83.61908798895283,250.85726396685845,250.85726396685845,250.85726396685845,13.79834941635491,24.444446942079733,0.2687684557173639,1.2272726018749354,2.1741730909090906,-0.9469004890341552,1.1401029818181818,0.8403463431657653,0.4839615282614878,0.1140893363597912,0.40194913537872107,2820.6915999484177,4563.696953441531,128.83392286807495,207.53283807209172,23.98275121838084,38.61160249216132,88.93507510873552,553.153715539798,3062.443349143609,5377.642346306962,16132.927038920887,3545.946847533992,0.9849852354261088,10637.840542601974,5318.920271300987,7013.881421753684,21041.64426526105,10520.822132630525,10559.828269287675,31679.484807863024,15839.742403931512,1.808826492475547,3.862500000190916,11.587500000572748,11.587500000572748,11.587500000572748,8.94463546769417,13696.219699277022,6848.109849807755,6848.109850823221,27392.439397200083,10894.921305339278,1492.863081307608,277.9001297567241,1030.5351828734101,41088.65909783107,32684.763916017833,4478.589243922824,833.7003892701723,3091.6055486202304,8462.074799845253,386.5017686042248,71.94825365514252,266.80522532620654,9187.330047430827,13691.090860324593,622.5985142162751,115.83480747648395,1659.461146619394,52.290000000000006,4231.037399922627,193.2508843021124,35.97412682757126,133.40261266310327,28385.280000000006,6845.545430162297,311.29925710813757,57.91740373824197,829.730573309697,26.145000000000003,-0.4355221270070205,244.74588691768605,1.0420603940582513,1.4279826523422974
35,515,2050,3NB,3,NB,AM-Shoulder,1,OP,AM,0.5,55,6251.067013720853,1,6,60,3600,1.6,6.3,0.2,0.05,8688.7,370.4,93.6,971.6,41.6,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.159422196579504,0.66,9123.135000000002,388.92,98.28,1020.1800000000001,43.68000000000001,10674.195000000003,13776.315000000002,1.8,2.2038341565946293,13776.315000000002,1.2,0.0,1.0,2.5,1.6,0.0,9123.135000000002,388.92,98.28,1020.1800000000001,43.68000000000001,10674.195000000003,7.724999999889499,23.174999999668497,23.174999999668497,23.174999999668497,23.174999999668497,0.30819113505962803,0.30933224472313026,0.309457356233578,0.10138173613821323,5.15,1.2874999999447492,1.2874999999447492,3.8624999998342475,3.8624999998342475,3.8624999998342475,3.8624999998342475,3.8624999998342475,3.8624999998342475,15.450000000000001,15.450000000000001,15.450000000000001,88.90959986088279,266.7287995826484,266.7287995826484,266.7287995826484,13.79834941635491,23.725984545604117,0.16575353634717002,1.2644364638414263,2.1741730909090906,-0.9097366270676643,1.1401029818181818,0.7352606367700558,0.5145813816364178,0.07481226266826059,0.4106063556953217,2811.66933095222,4640.5722667764185,120.30549661771983,197.50167080252766,30.413468970636046,49.899588820024896,103.42761957348239,674.0519389928659,3065.8159161140584,5594.141650005953,5594.141650005953,3574.1090864377347,0.9928080795660374,3574.1090864377347,1787.0545432188674,7535.971862622674,7535.971862622674,3767.985931311337,11110.080949060408,11110.080949060408,5555.040474530204,1.7773095256656513,3.8624999999447494,11.587499999834248,11.587499999834248,11.587499999834248,9.00575685161567,13804.996346168278,2300.8327242955556,2300.8327242955556,9203.330897577169,10860.072790647604,1394.0399420378876,352.4160716922041,1198.467541790584,13804.996346168278,10860.072790647604,1394.0399420378876,352.4160716922041,1198.467541790584,2811.66933095222,120.30549661771983,30.413468970636046,103.42761957348239,3065.8159161140584,4640.5722667764185,197.50167080252766,49.899588820024896,674.0519389928659,43.68000000000001,1405.83466547611,60.15274830885991,15.206734485318023,51.713809786741194,10674.195000000003,2320.2861333882092,98.75083540126383,24.949794410012448,337.02596949643294,21.840000000000003,-0.4184287952378597,254.74405789693225,1.2752757391952836,1.6320743148599781
36,516,2050,3NB,3,NB,MD,5,OP,MD,0.5,55,5215.535192206683,1,6,60,3600,1.6,6.3,0.2,0.05,6672.5,228.9,58.3,576.3,16.6,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.163408863221593,0.653,6672.5,228.9,58.3,576.3,16.6,7552.6,9312.8,1.8,1.7855885650844916,9312.8,1.2,0.0,1.0,2.5,1.6,0.0,6672.5,228.9,58.3,576.3,16.6,7552.6,9.763242017976406,29.28972605392922,29.28972605392922,29.28972605392922,29.28972605392922,0.344827582346703,0.3448275845246106,0.3448275846297856,0.11884123030526154,5.15,1.7970605044941015,2.816181513482304,5.391181513482304,5.391181513482304,5.391181513482304,8.448544540446912,8.448544540446912,8.448544540446912,15.450000000000001,15.450000000000001,15.450000000000001,83.3828030795022,250.1484092385066,250.1484092385066,250.1484092385066,13.79834941635491,45.07807392665786,0.33701553486045727,0.6655120191872013,2.1741730909090906,-1.5086610717218893,1.1401029818181818,0.961482035924961,0.38184432174678073,0.11287354772258837,0.505282130530631,2300.862043208376,4203.251363022848,78.93103409768337,144.19246666132045,20.1034481839165,36.72529840544123,68.48820102492222,488.25192234527475,2468.384726514898,4888.381652231238,24441.90826115619,2803.430093127942,0.7787305814244284,14017.150465639712,7008.575232819856,6260.560425258957,31302.802126294788,15651.401063147394,9063.9905183869,45319.9525919345,22659.97629596725,1.7378831096626044,4.881621008988203,14.64486302696461,14.64486302696461,14.64486302696461,11.088452373601672,13685.283239843116,12594.833743676114,19737.42000651721,36094.16244902226,11231.93648890953,1155.934182937246,294.41224502313753,1003.0003229732031,68426.41619921559,56159.68244454765,5779.67091468623,1472.0612251156876,5015.001614866015,11504.310216041878,394.65517048841684,100.51724091958249,342.4410051246111,12341.923632574488,21016.25681511424,720.9623333066022,183.62649202720615,2441.259611726374,83.0,5752.155108020939,197.32758524420842,50.258620459791246,171.22050256230554,37763.0,10508.12840755712,360.4811666533011,91.81324601360308,1220.629805863187,41.5,-0.6939010872823701,194.14384451837017,0.8136712383590073,1.2480732402302048
37,517,2050,3NB,3,NB,PM-Shoulder,1,OP,PM,0.5,55,5204.266067560176,1,6,60,3600,1.6,6.3,0.2,0.05,8201.8,216.4,54.1,620.0,16.6,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.362742195326042,0.541,8611.89,227.22000000000003,56.80500000000001,651.0,17.430000000000003,9564.345,11469.255000000001,1.8,2.203817954560676,11469.255000000001,1.2,0.0,1.0,2.5,1.6,0.0,8611.89,227.22000000000003,56.80500000000001,651.0,17.430000000000003,9564.345,9.237875819550233,27.7136274586507,27.7136274586507,27.7136274586507,27.7136274586507,0.3441213686576625,0.3448275809967796,0.34482757122913277,0.08944056537726658,5.15,1.6657189548875582,2.422156864662674,4.997156864662674,4.997156864662674,4.997156864662674,7.266470593988022,7.266470593988022,7.266470593988022,15.450000000000001,15.450000000000001,15.450000000000001,97.35920936072709,292.07762808218126,292.07762808218126,292.07762808218126,13.79834941635491,27.471303142616623,0.19732627619459633,1.0920486678136712,2.1741730909090906,-1.0821244230954195,1.1401029818181818,0.777024488726001,0.4712038384269262,0.08155482465022948,0.4472413369228442,2963.535373529237,4388.909865776586,78.35172295408827,115.67429685912026,19.58793018367089,28.918574645913015,58.22580806060054,460.60006342168026,3119.700834727597,5007.646337541794,5007.646337541794,3432.0317571243163,0.9533421547567545,3432.0317571243163,1716.0158785621582,6256.778670556728,6256.778670556728,3128.389335278364,9688.810427681045,9688.810427681045,4844.405213840522,1.86170543586817,4.618937909775116,13.85681372932535,13.85681372932535,13.85681372932535,10.162731896642127,15852.341590533608,2858.400175809013,4156.459640129481,8837.481774595115,13688.385883753752,1085.7052303465066,271.4262998981572,806.8241765351922,15852.341590533608,13688.385883753752,1085.7052303465066,271.4262998981572,806.8241765351922,2963.535373529237,78.35172295408827,19.58793018367089,58.22580806060054,3119.700834727597,4388.909865776586,115.67429685912026,28.918574645913015,460.60006342168026,17.430000000000003,1481.7676867646185,39.17586147704414,9.793965091835444,29.11290403030027,9564.345,2194.454932888293,57.83714842956013,14.459287322956508,230.30003171084013,8.715000000000002,-0.49771769672806915,256.10389033985393,1.0046529053594604,1.5443528709983176
38,518,2050,3NB,3,NB,PM-Peak,3,Peak,PM,0.5,55,5497.5418515880165,1,6,60,3600,1.6,6.3,0.2,0.05,8746.9,183.1,39.5,563.8,18.7,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.362742195326042,0.541,9184.245,192.255,41.475,591.99,19.635,10029.6,11720.31,1.8,2.131918285736102,11720.31,1.2,0.0,1.0,2.5,1.6,0.0,9184.245,192.255,41.475,591.99,19.635,10029.6,8.936566597977588,26.809699793932765,26.809699793932765,26.809699793932765,26.809699793932765,0.3435410340492935,0.3447930163148452,0.3448270457377877,0.08931077045361126,5.15,1.590391649494397,2.1961749484831907,4.771174948483191,4.771174948483191,4.771174948483191,6.588524845449572,6.588524845449572,6.588524845449572,15.450000000000001,15.450000000000001,15.450000000000001,97.38803219572759,292.16409658718277,292.16409658718277,292.16409658718277,13.79834941635491,24.198080053241153,0.2654347491370451,1.239767780501318,2.1741730909090906,-0.9344053104077725,1.1401029818181818,0.8079905034922619,0.4872353564444374,0.11343641466692769,0.39932822888863506,3155.1650242620535,4871.439365191618,66.28818135161056,101.77999322303062,14.301701721974746,21.95576695720704,52.87108300083333,435.60296518835963,3288.6259903364726,5446.642984096286,16339.92895228886,3555.5479224853098,0.9876522006903639,10666.64376745593,5333.321883727965,6608.36054129741,19825.08162389223,9912.540811946115,10163.90846378272,30491.72539134816,15245.86269567408,1.8488096567826546,4.468283298988794,13.404849896966383,13.404849896966383,13.404849896966383,9.661904666252383,15887.195400795414,8482.070587946682,11712.907913240537,27466.607701199024,14098.171183463708,888.5831209612257,191.7121648542571,708.7289315162217,47661.58620238624,42294.51355039112,2665.7493628836773,575.1364945627713,2126.186794548665,9465.495072786161,198.8645440548317,42.90510516592424,158.6132490025,9865.877971009417,14614.318095574854,305.33997966909186,65.86730087162113,1306.808895565079,58.905,4732.747536393081,99.43227202741585,21.45255258296212,79.30662450125,30088.800000000003,7307.159047787427,152.66998983454593,32.93365043581056,653.4044477825395,29.4525,-0.42977503231680053,286.91724560333535,1.0205952596893364,1.48516597016105
39,519,2050,3NB,3,NB,PM-Late,3,OP,PM,0.5,55,8800.0,1,6,60,3600,1.6,6.3,0.2,0.05,3682.7,54.1,6.2,370.4,47.9,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.362742195326042,0.541,3498.5649999999996,51.394999999999996,5.89,351.87999999999994,45.504999999999995,3953.2349999999997,4862.575,1.8,0.5525653409090909,4862.575,1.2,0.0,1.0,2.5,1.6,0.0,3498.5649999999996,51.394999999999996,5.89,351.87999999999994,45.504999999999995,3953.2349999999997,0.9053515049627161,2.7160545148881483,2.7160545148881483,2.7160545148881483,2.7160545148881483,0.24097459705522745,0.24109393177804742,0.24109880606914955,0.05000077626573908,0.9053515049627161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7160545148881483,2.7160545148881483,2.7160545148881483,114.77124397540767,344.313731926223,344.313731926223,344.313731926223,54.57017448672441,59.980038097019296,0.14856011893210175,0.5001664045540319,0.5497508535051188,-0.049584448951086824,0.0030074156354012865,1.0,0.01495096186870735,0.7385466269507218,0.2465024111805707,843.0652911465218,2655.499708853478,12.391022623732747,39.00397737626725,1.4200719677472908,4.469928032252708,17.594273152388265,334.28572684761167,874.47065889039,3078.7643411096096,9236.293023328828,937.2813943781266,0.26035594288281294,2811.84418313438,1405.92209156719,3925.2936056218723,11775.880816865618,5887.940408432809,4862.574999999999,14587.724999999999,7293.862499999999,0.5525653409090908,0.45267575248135805,1.3580272574440742,1.3580272574440742,1.3580272574440742,0.9703803236240466,424.284560486895,0.0,0.0,1272.853681460685,381.63521506066695,16.82734647063526,1.928496439733063,23.89350251585974,1272.853681460685,1144.9056451820009,50.482039411905774,5.785489319199189,71.68050754757923,2529.1958734395653,37.17306787119824,4.260215903241873,52.78281945716479,2623.41197667117,7966.499126560433,117.01193212880176,13.409784096758125,1002.8571805428351,136.515,1264.5979367197826,18.58653393559912,2.1301079516209365,26.391409728582396,11859.704999999998,3983.2495632802165,58.50596606440088,6.704892048379063,501.42859027141753,68.2575,-0.09019440103629624,547.7633758857405,0.19310685172543196,0.17555168338675634
40,520,2050,3SB,3,SB,Night,7,OP,NT,0.5,55,8138.070559830364,1,6,60,3600,1.6,6.3,0.2,0.05,2600.8,85.3,27.0,387.0,47.9,2.080619147526628,1.2875,1.2875,0.9,0.15,0.15,4.366728861968131,0.535,2470.76,81.035,25.65,367.65,45.504999999999995,2990.6000000000004,4030.2799999999997,1.8,0.4952377803030513,4030.2799999999997,1.2,0.0,1.0,2.5,1.6,0.0,2470.76,81.035,25.65,367.65,45.504999999999995,2990.6000000000004,1.2874999998386545,3.8624999995159635,3.8624999995159635,3.8624999995159635,3.8624999995159635,0.1499999999708324,0.1499999999035777,0.14999999984574033,0.13057314160606176,1.2874999998386545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8624999995159635,3.8624999995159635,3.8624999995159635,123.03347047240808,369.1004114172242,369.1004114172242,369.1004114172242,54.67277384660289,59.99919831777644,0.21585036278262715,0.5000066807744606,0.5487191867047378,-0.048712505930277206,0.002285248875134753,1.0,0.008563856083342236,0.8088884595987953,0.18254768431786247,370.6139999279339,2100.1460000720663,12.15524999218642,68.87975000781358,3.8474999960432394,21.80250000395676,48.005215511468606,319.6447844885314,434.6219654276322,2555.978034572368,17891.846242006577,562.6378964270286,0.1562883045630635,3938.4652749892,1969.2326374946,3467.642103572971,24273.494725010794,12136.747362505397,4030.2799999999997,28211.959999999995,14105.979999999998,0.4952377803030513,0.6437499999193272,1.9312499997579817,1.9312499997579817,1.9312499997579817,1.6667272921797087,362.1981457795102,0.0,0.0,2535.3870204565715,238.582762423709,23.47482654446823,7.430484366427341,92.7100724449056,2535.3870204565715,1670.079336965963,164.32378581127762,52.01339056499138,648.9705071143393,2594.297999495537,85.08674994530494,26.932499972302676,336.03650858028027,3042.3537579934246,14701.022000504465,482.1582500546951,152.6175000276973,2237.5134914197197,318.53499999999997,1297.1489997477686,42.54337497265247,13.466249986151338,168.01825429014013,20934.200000000004,7350.511000252232,241.07912502734754,76.30875001384865,1118.7567457098598,159.26749999999998,-0.0887749273409116,792.917532315912,0.16491827599250763,0.1621202714132725
41,521,2050,3SB,3,SB,AM-Early,1,OP,AM,0.5,55,8800.0,1,6,60,3600,1.6,6.3,0.2,0.05,8133.1,299.6,145.6,403.6,22.9,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.159422196579504,0.66,7726.445,284.62,138.32,383.42,21.755,8554.559999999998,10210.789999999999,1.8,1.1603170454545453,10210.789999999999,1.2,0.0,1.0,2.5,1.6,0.0,7726.445,284.62,138.32,383.42,21.755,8554.559999999998,5.1500000009058375,15.450000002717513,15.450000002717513,15.450000002717513,15.450000002717513,0.18834643187349323,0.18925113545995517,0.18930895964923247,0.0500001640136365,5.15,4.5291859152030156e-10,4.5291859152030156e-10,1.3587557745609047e-09,1.3587557745609047e-09,1.3587557745609047e-09,1.3587557745609047e-09,1.3587557745609047e-09,1.3587557745609047e-09,15.450000000000001,15.450000000000001,15.450000000000001,114.47809404798232,343.434282143947,343.434282143947,343.434282143947,30.756052990144493,58.98643001387285,0.37936226431570685,0.5085915522086077,0.975417749787765,-0.4668261975791572,0.30097424303325365,1.0,0.26236404107306904,0.3306961276600062,0.4069398312669248,1455.2483468167923,6271.196653183208,53.864658174612444,230.75534182538757,26.185215298681833,112.13478470131815,19.17106288610851,364.2489371138915,1554.4692831761952,7000.090716823805,7000.090716823805,1752.9111558950005,0.48691976552638905,1752.9111558950005,876.4555779475003,8457.878844104998,8457.878844104998,4228.939422052499,10210.789999999999,10210.789999999999,5105.3949999999995,1.1603170454545453,2.5750000004529188,7.725000001358756,7.725000001358756,7.725000001358756,5.807443448481358,4513.746227223553,3.9696302589409377e-07,3.9696302589409377e-07,4513.746226429626,3747.2644937123496,416.10448447207006,202.2807882178965,148.09646082123703,4513.746227223553,3747.2644937123496,416.10448447207006,202.2807882178965,148.09646082123703,1455.2483468167923,53.864658174612444,26.185215298681833,19.17106288610851,1554.4692831761952,6271.196653183208,230.75534182538757,112.13478470131815,364.2489371138915,21.755,727.6241734083961,26.932329087306222,13.092607649340916,9.585531443054254,8554.559999999998,3135.598326591604,115.37767091269379,56.06739235065908,182.12446855694574,10.8775,-0.4785910423310741,330.95828989112675,0.848400917125928,0.7712735610235709
42,522,2050,3SB,3,SB,AM-Peak,3,Peak,AM,0.5,55,7520.5777193493695,1,6,60,3600,1.6,6.3,0.2,0.05,12155.0,722.0,203.9,844.7,29.1,2.080619147526628,5.15,2.575,0.9,0.3448275862068966,0.3448275862068966,4.159422196579504,0.66,12762.75,758.1,214.09500000000003,886.9350000000001,30.555000000000003,14652.435,18431.805,1.8,2.450849613930271,18431.805,1.2,0.0,1.0,2.5,1.6,0.0,12762.75,758.1,214.09500000000003,886.9350000000001,30.555000000000003,14652.435,10.135206057960925,30.405618173882775,30.405618173882775,30.405618173882775,30.405618173882775,0.2139886755432515,0.21558750729988627,0.21583624660730355,0.05897713741458464,5.15,1.8900515144902312,3.0951545434706933,5.6701545434706935,5.6701545434706935,5.6701545434706935,9.28546363041208,9.28546363041208,9.28546363041208,15.450000000000001,15.450000000000001,15.450000000000001,107.57424169268427,322.72272507805275,322.72272507805275,322.72272507805275,13.79834941635491,25.197230265261272,0.2788369158290452,1.1906070502264756,2.1741730909090906,-0.983566040682615,1.1401029818181818,0.6050808453084552,0.4745474146926567,0.11606086435852274,0.4093917209488206,2731.0839687896328,6069.968962016885,163.4368892840438,359.8192577057663,46.20946121739066,101.58432372164671,52.308887372804634,505.0162737449733,2993.039206663872,7054.877062417671,21164.631187253013,3516.94968241235,0.9769304673367638,10550.84904723705,5275.424523618525,9060.893527534045,27182.680582602134,13591.340291301067,12577.843209946393,37733.529629839184,18866.764814919592,1.672457047759164,5.0676030289804626,15.202809086941388,15.202809086941388,15.202809086941388,11.90930264039553,17822.5048633647,9970.8241104441,16328.254183014595,27168.436296635402,13840.049392638326,2484.6998255488943,702.5136168984124,795.2420282790679,53467.5145900941,41520.148177914976,7454.099476646683,2107.540850695237,2385.7260848372034,8193.251906368898,490.31066785213136,138.62838365217198,156.9266621184139,8979.117619991615,18209.906886050652,1079.457773117299,304.75297116494016,1515.04882123492,91.665,4096.625953184449,245.15533392606568,69.31419182608599,78.46333105920695,43957.305,9104.953443025326,539.7288865586495,152.37648558247008,757.52441061746,45.8325,-0.452386263446649,309.13651871083977,1.8643569146984562,1.9832060613127982
