,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT lights,AADT mediumA,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourHeavies,RevenuePerDay,RevenuePerDayLights,RevenuePerDayHeavies,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
23,2032,2NB,2,NB,PM-Late,3,OP,NT,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,4366.7,45.9,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,4366.7,229.5,4596.2,5055.2,1.2,0.5616888888888889,5055.2,0.0,1.0,0.0,4017.364,211.14000000000001,4228.504,0.8222276304730763,2.466682891419229,0.11353030298621043,0.1134895918143223,70.62734336387469,211.88203009162407,68.88402729695338,69.99525058798591,0.39912731253979383,0.6000407120080936,0.609720448238914,-0.009679736230820413,0.006804313767239804,456.0925521258943,3910.6074478741057,23.962192415676014,205.53780758432399,480.05474454157036,4116.145255458429,12348.435766375289,527.9791293729223,4527.220870627078,0.5755593413311534,1.7266780239934603,0.904311504926587,303.88331993847504,262.5083288876245,41.37499105085054,911.6499598154251,787.5249866628735,124.12497315255162,1368.277656377683,71.88657724702804,1440.164233624711,13788.599999999999
24,2032,2SB,2,SB,Night,8,OP,NT,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,1175.9,24.1,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,1175.9,120.5,1296.4,1537.4,1.2,0.17082222222222224,1537.4,0.0,1.0,0.0,1081.8280000000002,110.86,1192.688,5.399645071473301,16.1989352144199,0.28571428157518275,0.285714279468446,-29080715.42636935,-87242146.27910803,69.99972095612303,69.99875229746193,0.0,0.6000106947838107,0.6000023918141943,8.302969616402756e-06,1.6742699360364904e-06,309.09370980791687,866.8062901920832,31.674285021871924,88.82571497812808,340.7679948297888,955.6320051702113,7645.05604136169,404.11656487353264,1133.2834351264673,3.7797515500313104,11.33925465009393,6.403435918065098,1527.4602124740636,1168.2974287514019,359.1627837226617,12219.681699792509,9346.379430011215,2873.3022697812935,2472.749678463335,253.3942801749754,2726.1439586383103,10371.2
25,2032,2SB,2,SB,AM-Early,1,OP,AM,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,3008.5,65.2,3.6,1.8,0.2857142857142857,0.2857142857142857,3.246,0.715,3008.5,326.0,3334.5,3986.5,1.2,0.4429444444444444,3986.5,0.0,1.0,0.0,2767.82,299.92,3067.7400000000002,0.544294426041165,1.632883278123495,0.11346364678815284,0.11344862706772106,60.94829023985163,182.8448707195549,69.72820745194925,69.99855559919081,0.3148528809809933,0.6000123808338343,0.6023387311217319,-0.002326350287897516,0.0016371117852123631,314.0469508531852,2694.453049146815,34.0255122301509,291.9744877698491,348.0724630833361,2986.427536916664,2986.427536916664,416.1234875436379,3570.3765124563624,0.3810060982288154,1.1430182946864464,0.6507084553844317,158.54558637036854,119.65380340522864,38.89178296513991,158.54558637036854,119.65380340522864,38.89178296513991,314.0469508531852,34.0255122301509,348.0724630833361,3334.5
26,2032,2SB,2,SB,AM-Peak,2,Peak,AM,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,4287.0,112.3,3.6,1.8,0.2857142857142857,0.2857142857142857,3.246,0.715,4501.35,589.575,5090.925,5971.5,1.2,0.6635,5971.5,0.0,1.0,0.0,4141.242,542.4090000000001,4683.651000000001,1.36237913941036,4.08713741823108,0.10807629885187436,0.10802638570657885,62.21807498002715,186.65422494008146,67.04777758872466,69.98910593001924,0.7368982719769365,0.6000933922772923,0.626418973312295,-0.02632558103500271,0.01849328131860649,447.5701080099339,4053.7798919900665,58.59448384471974,530.9805161552803,506.1645918546536,4584.760408145346,9169.520816290693,623.3535595440931,5646.721440455907,0.9536653975872519,2.860996192761756,1.67780184482744,594.4707202000462,426.83212500346286,167.6385951965834,1188.9414404000925,853.6642500069257,335.2771903931668,895.1402160198678,117.18896768943948,1012.3291837093072,10181.85
27,2032,2SB,2,SB,AM-Shoulder,1,OP,AM,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,4791.7,160.6,3.6,1.8,0.2857142857142857,0.2857142857142857,3.246,0.715,4791.7,803.0,5594.7,7200.7,1.2,0.8000777777777778,7200.7,0.0,1.0,0.0,4408.364,738.76,5147.124,1.2364430840161742,3.709329252048523,0.11075382719924118,0.11071405646083438,61.584543850497454,184.7536315514924,61.530012944930334,69.9754088695346,0.5765563541930817,0.6002108551920968,0.6825937130484632,-0.08238285785636634,0.05781559913392422,488.2431846873556,4303.456815312644,81.791116351006,721.2088836489941,570.0343010383616,5024.665698961638,5024.665698961638,733.6165337403736,6467.083466259626,0.8655101588113219,2.5965304764339656,1.5912640481649891,634.9525626242422,422.5794363172987,212.3731263069435,634.9525626242422,422.5794363172987,212.3731263069435,488.2431846873556,81.791116351006,570.0343010383616,5594.7
28,2032,2SB,2,SB,MD,5,OP,MD,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,6397.3,219.7,3.6,1.8,0.2857142857142857,0.2857142857142857,3.249,0.708,6397.3,1098.5,7495.8,9692.8,1.2,1.0769777777777776,9692.8,0.0,1.0,0.0,5885.5160000000005,1010.62,6896.136,2.886442740252393,8.659328220757178,0.10617513112602464,0.10605675579380487,62.35918578075249,187.07755734225745,37.994349462669845,69.91219553862429,0.7939858776479934,0.6007535548900953,1.1054275331458374,-0.5046739782557421,0.3537992732020862,624.8954330443161,5772.4045669556845,107.18307854033507,991.316921459665,732.0785115846511,6763.721488415349,33818.60744207675,946.4446686653213,8746.355331334678,2.020509918176675,6.061529754530024,3.7316466740790406,1912.3008400437184,1262.6074202893487,649.6934197543696,9561.504200218591,6313.037101446744,3248.467098771848,3124.4771652215804,535.9153927016754,3660.392557923256,37479.0
29,2032,2SB,2,SB,PM-Shoulder,1,OP,PM,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,7494.7,176.3,3.6,1.8,0.2857142857142857,0.2857142857142857,3.399,0.592,7494.7,881.5,8376.2,10139.2,1.2,1.126577777777778,10139.2,0.0,1.0,0.0,6895.124,810.98,7706.104000000001,3.2197948526439304,9.65938455793179,0.11345348099856754,0.1132775654256218,61.26384037038728,183.79152111116184,34.05567942117846,69.84696055930281,0.8010045009117726,0.6013146408044535,1.2332744703334606,-0.6319598295290071,0.4432921292334224,782.275819716767,6712.424180283233,91.86584000887076,789.6341599911292,874.1416597256379,7502.058340274362,7502.058340274362,1057.8733397433793,9081.32666025662,2.2538563968507512,6.761569190552253,3.8965482266616163,2384.2945938384837,1763.1373603703005,621.157233468183,2384.2945938384837,1763.1373603703005,621.157233468183,782.275819716767,91.86584000887076,874.1416597256379,8376.2
30,2032,2SB,2,SB,PM-Peak,3,Peak,PM,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,7716.9,137.6,3.6,1.8,0.2857142857142857,0.2857142857142857,3.399,0.592,8102.745,722.4,8825.145,9780.9,1.2,1.0867666666666667,9780.9,0.0,1.0,0.0,7454.5254,664.6080000000001,8119.133400000001,3.5309573975894493,10.592872192768347,0.11081955255652999,0.11058498592708324,61.77724749886606,185.33174249659817,38.13799230514511,69.85493050020904,1.1895761909973879,0.6012460351653248,1.1012640535441578,-0.500018018378833,0.3508848374809104,826.1071693492878,7276.637830650712,73.49566632702694,648.904333672973,899.6028356763147,7925.542164323685,23776.626492971056,1046.5941683303686,9223.350831669632,2.4716701783126145,7.415010534937842,4.107901036307715,2586.8355946580646,2041.8644545708835,544.9711400871812,7760.506783974193,6125.593363712651,1634.9134202615437,2478.3215080478635,220.48699898108083,2698.8085070289444,26475.435
31,2032,2SB,2,SB,PM-Late,3,OP,NT,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,4910.0,54.3,3.6,1.8,0.2857142857142857,0.2857142857142857,3.402,0.708,4910.0,271.5,5181.5,5724.5,1.2,0.6360555555555556,5724.5,0.0,1.0,0.0,4517.2,249.78,4766.9800000000005,0.966987498664387,2.900962495993161,0.11306414876636162,0.11301089741721669,70.75290967579278,212.2587290273783,67.68126151021276,69.99133760885896,0.4530450579980154,0.6000742582562669,0.6205558091387291,-0.020481550882462174,0.014389066397110361,510.73337280740867,4399.266627192591,28.227861956872385,243.27213804312763,538.961234764281,4642.5387652357185,13927.616295707156,595.4169586780258,5129.083041321974,0.6768912490650709,2.0306737471952125,1.068278604093362,403.0325288740946,345.7109506588234,57.32157821527123,1209.0975866222839,1037.1328519764702,171.96473464581368,1532.200118422226,84.68358587061715,1616.8837042928433,15544.5
176,2040,2NB,2,NB,Night,8,OP,NT,0.7,70,9000.0,1,6,70,3600,1,5,0.5,0,1381.4,35.9,4.2,2.1,0.2857142857142857,0.2857142857142857,3.506,0.708,1381.4,179.5,1560.9,1919.9,1.3,0.21332222222222222,1919.9,0.0,1.0,0.0,1270.8880000000001,165.14000000000001,1436.0280000000002,6.299708815437463,18.89912644631239,0.2857142810732362,0.2857142796314232,-13183177.168106494,-39549531.50431948,69.99894167743744,69.99621074400926,0.0,0.6000324810953376,0.6000090714734011,2.3409621936476555e-05,6.350031380778983e-06,363.11085124460305,1018.289148755397,47.182856138333236,132.31714386166675,410.2937073829363,1150.606292617064,9204.850340936511,504.65941965960275,1415.2405803403972,4.409796170806224,13.229388512418673,7.748613584892074,2225.4451763762077,1601.244841396639,624.2003349795685,17803.56141100966,12809.958731173112,4993.602679836548,2904.8868099568244,377.4628491066659,3282.3496590634904,12487.2
