,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
10,170,2032,1SB,1,SB,AM-Peak,1,Peak,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4085.4,159.6,71.4,360.4,19.4,1.2094222272955006,4.2,2.1,0.4891304347826087,0.4891304347826087,3.246,0.715,4289.67,167.58,74.97000000000001,378.42,20.37,4931.01,5917.799999999999,2.0,0.7397249999999999,5917.799999999999,0.0,1.0,0.0,3431.7360000000003,134.06400000000002,59.97600000000001,302.73600000000005,16.296000000000003,3944.8080000000004,2.099996758986857,6.299990276960571,6.299990276960571,6.299990276960571,6.299990276960571,0.22041108104711962,0.22033115026912212,0.22032528744974908,0.22034449285839017,44.58263598757675,133.74790796273027,133.74790796273027,133.74790796273027,38.91801126749694,69.82654168133911,0.9830036144627218,0.6014904789595837,1.07919183514593,-0.47770135618634624,0.22088883005669646,756.3926416283182,3533.2773583716817,29.538475329679592,138.04152467032043,13.214229440086154,61.755770559913856,66.70621038997761,311.7137896100224,865.8515567880615,4065.1584432119384,4065.1584432119384,1084.7693871075483,0.30132482975209673,1084.7693871075483,759.3385709752837,5128.920612892452,5128.920612892452,3590.244429024716,6213.69,6213.69,4349.583,1.1095875,1.4699977312907997,4.409993193872399,4.409993193872399,4.409993193872399,2.6309500506350774,1594.6085380218071,1111.8954671586825,130.26447516125478,58.27466189304822,294.1739338088216,1594.6085380218071,1111.8954671586825,130.26447516125478,58.27466189304822,294.1739338088216,756.3926416283182,29.538475329679592,13.214229440086154,66.70621038997761,865.8515567880615,529.4748491398227,20.676932730775714,9.249960608060308,46.694347272984324,4931.01,-0.4426473038704474,263.76271263935917
11,171,2032,1SB,1,SB,AM-Shoulder,3,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4060.0,185.0,65.3,425.7,18.1,1.2094222272955006,4.2,2.1,0.4891304347826087,0.4891304347826087,3.246,0.715,4060.0,185.0,65.3,425.7,18.1,4754.1,6142.3,2.0,0.7677875000000001,6142.3,0.0,1.0,0.0,3248.0,148.0,52.24,340.56,14.480000000000002,3803.2800000000007,2.0999998418456145,6.299999525536844,6.299999525536844,6.299999525536844,6.299999525536844,0.2088022725216324,0.2087255937636687,0.2087177345699588,0.20874139571794612,45.868965649931916,137.60689694979578,137.60689694979578,137.60689694979578,34.6379779666102,69.87437649831553,0.7087412169252075,0.6010787087454369,1.212541911092112,-0.6114632023466752,0.31423388321902385,678.189781150262,3381.810218849738,30.891387877022968,154.10861212297704,10.903414453934648,54.39658554606535,71.08896972570373,354.61103027429624,791.0735532069233,3963.026446793076,11889.079340379229,1016.841097320246,0.28245586036673503,3050.523291960738,2135.3663043725164,5125.458902679754,15376.37670803926,10763.463695627483,6142.3,18426.899999999998,12898.829999999998,1.0968392857142857,1.4699998892919302,4.40999966787579,4.40999966787579,4.40999966787579,2.699326927184082,1494.7563004882463,996.9389032098035,136.2310102778935,48.084054120563884,313.5023328799856,4484.2689014647385,2990.8167096294105,408.6930308336805,144.25216236169166,940.5069986399568,2034.569343450786,92.67416363106891,32.71024336180395,213.2669091771112,2373.2206596207698,1424.19854041555,64.87191454174823,22.897170353262762,149.28683642397783,14262.300000000001,-0.5042821173875488,206.06307955601213
12,172,2032,1SB,1,SB,MD,4,OP,MD,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4927.2,193.5,66.5,582.9,16.9,1.2094222272955006,4.2,2.1,0.4891304347826087,0.4891304347826087,3.249,0.708,4927.2,193.5,66.5,582.9,16.9,5786.999999999999,7506.599999999999,2.0,0.938325,7506.599999999999,0.0,1.0,0.0,3941.76,154.8,53.2,466.32,13.52,4629.599999999999,2.099999998340527,6.299999995021581,6.299999995021581,6.299999995021581,6.299999995021581,0.31190835279225476,0.3118433267950916,0.31183761871312043,0.3118608196422679,36.46616872764177,109.39850618292533,109.39850618292533,109.39850618292533,26.82139919212971,67.51212493860378,0.5504805747829733,0.6221104733141674,1.565913832426915,-0.9438033591127477,0.5615942281533861,1229.4678687023982,3697.732131297602,48.27334698788018,145.2266530121198,16.58976131553801,49.91023868446199,145.4269374155824,437.47306258441756,1439.7579144213987,4347.2420855786,17388.9683423144,1860.3380058593998,0.5167605571831666,7441.352023437599,5208.946416406319,5646.2619941406,22585.0479765624,15809.533583593678,7506.6,30026.4,21018.479999999996,1.3404642857142859,1.469999998838369,4.409999996515107,4.409999996515107,4.409999996515107,2.7134490945219527,2734.6968664522915,1807.3177655643372,212.88546004832415,73.16084734370908,641.332793495921,10938.787465809166,7229.271062257349,851.5418401932966,292.6433893748363,2565.331173983684,4917.871474809593,193.09338795152073,66.35904526215204,581.7077496623295,5759.031657685595,3442.5100323667148,135.1653715660645,46.451331683506424,407.1954247636307,23147.999999999996,-0.6027173012770467,133.50238551691734
13,173,2032,1SB,1,SB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4973.1,123.4,33.9,430.6,7.3,1.2094222272955006,4.2,2.1,0.4891304347826087,0.4891304347826087,3.399,0.592,4973.1,123.4,33.9,430.6,7.3,5568.3,6758.7,2.0,0.8448375,6758.7,0.0,1.0,0.0,3978.4800000000005,98.72000000000001,27.12,344.48,5.84,4454.64,2.09999115480354,6.29997346441062,6.29997346441062,6.29997346441062,6.29997346441062,0.2665791150174943,0.266507593386746,0.26650341428052304,0.26652193100245913,43.296380411154786,129.88914123346436,129.88914123346436,129.88914123346436,31.66719256948471,69.29865697271066,0.6174646378607758,0.6060723516840927,1.326293763106498,-0.7202214114224053,0.39386017962909387,1060.579677514801,3912.5203224851994,26.30962961913957,97.09037038086043,7.227572595287786,26.672427404712213,91.81147479172712,338.7885252082729,1185.9283545209553,4382.371645479046,8764.743290958091,1436.6257085332645,0.3990626968147957,2873.251417066529,2011.2759919465702,5322.074291466736,10644.148582933472,7450.9040080534305,6758.700000000001,13517.400000000001,9462.18,1.2069107142857145,1.469993808362478,4.409981425087434,4.409981425087434,4.409981425087434,2.54391529571099,2111.830896478257,1559.0455592218311,116.02497792133569,31.873460893690112,404.8868984413998,4223.661792956514,3118.0911184436623,232.04995584267138,63.746921787380224,809.7737968827996,2121.159355029602,52.61925923827914,14.455145190575571,183.62294958345424,2371.8567090419106,1484.8115485207213,36.8334814667954,10.1186016334029,128.53606470841797,11136.6,-0.5430330982899852,174.94546439457977
14,174,2032,1SB,1,SB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4339.4,101.6,16.9,343.5,3.6,1.2094222272955006,4.2,2.1,0.4891304347826087,0.4891304347826087,3.399,0.592,4556.37,106.67999999999999,17.745,360.675,3.7800000000000002,5045.25,5736.2,2.0,0.717025,5736.2,0.0,1.0,0.0,3645.096,85.344,14.196000000000002,288.54,3.0240000000000005,4036.2000000000003,2.099995770204162,6.299987310612487,6.299987310612487,6.299987310612487,6.299987310612487,0.21652033824010072,0.2164397361340777,0.21643464831253767,0.21645424193131205,47.62236036004594,142.86708108013784,142.86708108013784,142.86708108013784,40.823359788577434,69.85859769707315,0.9610186176237494,0.6012144730148178,1.0288227185982814,-0.42760824558346366,0.18563044847334245,789.2374188376382,3767.132581162362,18.471832840626725,88.20816715937326,3.072506267444785,14.672493732555216,62.45570696686078,298.21929303313925,873.2374649125704,4172.01253508743,8344.02507017486,1041.237557062435,0.2892326547395653,2082.47511412487,1457.7325798874087,4981.772442937566,9963.544885875132,6974.481420112592,6023.01,12046.02,8432.214,1.0755375,1.4699970391429134,4.40999111742874,4.40999111742874,4.40999111742874,2.504008993507571,1530.6161259261798,1160.1766688721236,81.46061874979235,13.549725347675636,275.4291129565883,3061.2322518523597,2320.3533377442473,162.9212374995847,27.099450695351273,550.8582259131766,1578.4748376752764,36.94366568125345,6.14501253488957,124.91141393372156,1746.4749298251409,1104.9323863726934,25.860565976877414,4.3015087744226985,87.4379897536051,10090.5,-0.4156286966194313,294.66163834218247
15,175,2032,1SB,1,SB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,4939.3,73.8,15.7,389.4,27.8,1.2094222272955006,4.2,2.1,0.3214285714285714,0.3214285714285714,3.399,0.592,4939.3,73.8,15.7,389.4,27.8,5446.0,6459.4,2.0,0.807425,6459.4,0.0,1.0,0.0,3951.4400000000005,59.04,12.56,311.52,22.240000000000002,4356.8,0.8814769710802289,2.644430913240687,2.644430913240687,2.644430913240687,2.644430913240687,0.15118126352055106,0.15113678964885913,0.15113514518476115,0.15114572163458875,55.13003818460612,165.39011455381836,165.39011455381836,165.39011455381836,53.56589125079531,69.96845355026464,0.37268730477357165,0.6002705200541215,0.784081045218797,-0.18381052516467544,0.014311277107703408,597.3836919256463,4341.916308074354,8.923116060868642,64.87688393913136,1.8982574235206,13.801742576479398,47.08491520360709,342.3150847963929,655.2899806136427,4790.710019386357,23953.550096931787,771.1025579896352,0.21419515499712088,3855.512789948176,2698.858952963723,5688.297442010365,28441.487210051822,19909.041047036273,6459.4,32297.0,22607.899999999994,0.6210961538461538,0.6170338797561602,1.8511016392684807,1.8511016392684807,1.8511016392684807,1.037264672614726,475.7964030462442,368.6059771319403,16.517594767656853,3.5138674284325453,87.1589637182145,2378.9820152312213,1843.0298856597014,82.58797383828426,17.569337142162727,435.7948185910725,2986.9184596282316,44.61558030434321,9.491287117603001,235.42457601803545,3276.4499030682136,2090.842921739762,31.230906213040246,6.6439009823221005,164.7972032126248,27230.0,-0.23442796670768049,287.7344385879478
16,176,2032,2NB,2,NB,Night,6,OP,NT,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,1101.3,28.6,3.7,135.5,14.9,1.2430405524989456,4.2,2.1,0.4891304347826087,0.4891304347826087,3.402,0.708,1101.3,28.6,3.7,135.5,14.9,1284.0,1649.3999999999999,2.0,0.20617499999999997,1649.3999999999999,0.0,1.0,0.0,881.04,22.880000000000003,2.9600000000000004,108.4,11.920000000000002,1027.2,0.5000122080531046,1.500036624159314,1.500036624159314,1.500036624159314,1.500036624159314,0.03469804543835568,0.03468386032148338,0.034682816910012154,0.034688340015059764,108.60867045049348,325.8260113514805,325.8260113514805,325.8260113514805,54.96954788858931,69.99999997970815,0.0,0.6000000001739302,0.7640594040381119,-0.16405940386418172,0.0002961282812237863,30.57036595300889,1070.7296340469911,0.7935667241555397,27.806433275844462,0.102661138053636,3.597338861946364,3.7602160576324786,131.73978394236752,35.226809872850545,1248.7731901271495,7492.639140762897,44.53969771253385,0.012372138253481626,267.23818627520313,187.06673039264217,1604.8603022874663,9629.161813724797,6740.4132696073575,1649.4,9896.4,6927.48,0.2945357142857143,0.3500085456371732,1.0500256369115197,1.0500256369115197,1.0500256369115197,0.632200096450566,15.589274819483304,10.699889326808798,0.8332654049632089,0.10779682687083059,3.9483232608404673,93.53564891689982,64.19933596085278,4.999592429779254,0.6467809612249835,23.689939565042803,183.42219571805333,4.7614003449332385,0.615966828321816,22.561296345794872,211.36085923710323,128.39553700263733,3.3329802414532668,0.4311767798252712,15.792907442056409,7704.0,-0.21472074422108456,182.86505848834304
17,177,2032,2NB,2,NB,AM-Early,1,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4880.2,47.2,38.5,170.3,13.7,1.2430405524989456,4.2,2.1,0.4891304347826087,0.4891304347826087,3.246,0.715,4880.2,47.2,38.5,170.3,13.7,5149.9,5689.3,2.0,0.7111625,5689.3,0.0,1.0,0.0,3904.16,37.760000000000005,30.8,136.24,10.96,4119.92,2.099997488238994,6.299992464716981,6.299992464716981,6.299992464716981,6.299992464716981,0.17326027930773344,0.1731411344039951,0.17314047798925214,0.17315042278064124,50.3709578454496,151.1128735363488,151.1128735363488,151.1128735363488,37.869149796849015,69.96598448296054,0.7377532774034011,0.6002917033237579,1.1090822008233916,-0.5087904974996337,0.24181208603091964,676.4358520620806,4203.764147937919,6.537809235094856,40.66219076490515,5.332726722068966,33.16727327793103,23.590013599634563,146.70998640036544,711.8964016188789,4438.00359838112,4438.00359838112,782.8175007324758,0.21744930575902105,782.8175007324758,547.972250512733,4906.482499267524,4906.482499267524,3434.5377494872664,5689.299999999999,5689.299999999999,3982.5099999999993,1.0159464285714284,1.4699982417672957,4.409994725301886,4.409994725301886,4.409994725301886,2.3092050775216766,1150.7403497014081,994.359513199621,28.831704241798274,23.517296715800555,104.03183554418818,1150.7403497014081,994.359513199621,28.831704241798274,23.517296715800555,104.03183554418818,676.4358520620806,6.537809235094856,5.332726722068966,23.590013599634563,711.8964016188789,473.50509644345635,4.576466464566399,3.7329087054482755,16.513009519744195,5149.9,-0.458749132500642,247.64583834317847
18,178,2032,2NB,2,NB,AM-Peak,1,Peak,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,7320.3,105.7,70.9,175.3,6.2,1.2430405524989456,4.2,2.1,0.4891304347826087,0.4891304347826087,3.246,0.715,7686.3150000000005,110.98500000000001,74.44500000000001,184.06500000000003,6.510000000000001,8062.32,8394.6,2.0,1.049325,8394.6,0.0,1.0,0.0,6149.052000000001,88.78800000000001,59.55600000000001,147.25200000000004,5.208000000000001,6449.856,2.099984810126145,6.299954430378435,6.299954430378435,6.299954430378435,6.299954430378435,0.36467227265805846,0.3645923565221993,0.36459114524818015,0.3645947372642062,32.902454707914295,98.70736412374289,98.70736412374289,98.70736412374289,24.210811232390274,59.12788450682282,0.5743113965963546,0.7103247537150358,1.7347621935034783,-1.0244374397884424,0.6797880809069802,2242.38876753258,5443.92623246742,32.371426150893036,78.61357384910698,21.71359024640062,52.73140975359939,53.68730425162891,130.3776957483711,2350.1610881815027,5712.1589118184975,5712.1589118184975,2565.7057294793476,0.7126960359664855,2565.7057294793476,1795.9940106355432,6248.624270520652,6248.624270520652,4374.0369893644565,8814.33,8814.33,6170.031,1.5739875,1.4699893670883013,4.409968101264904,4.409968101264904,4.409968101264904,2.292584574842616,3771.5601414121747,3296.2876451511333,142.75695671789083,95.75624035056349,236.75929919258715,3771.5601414121747,3296.2876451511333,142.75695671789083,95.75624035056349,236.75929919258715,2242.38876753258,32.371426150893036,21.71359024640062,53.68730425162891,2350.1610881815027,1569.672137272806,22.659998305625123,15.199513172480433,37.58111297614023,8062.32,-0.5905347970026465,122.9934437319949
19,179,2032,2NB,2,NB,AM-Shoulder,3,OP,AM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,5864.7,169.1,43.5,193.9,3.7,1.2430405524989456,4.2,2.1,0.4891304347826087,0.4891304347826087,3.246,0.715,5864.7,169.1,43.5,193.9,3.7,6274.9,7095.3,2.0,0.8869125,7095.3,0.0,1.0,0.0,4691.76,135.28,34.800000000000004,155.12,2.9600000000000004,5019.92,2.099999945147556,6.2999998354426685,6.2999998354426685,6.2999998354426685,6.2999998354426685,0.2809877305941108,0.28089827921844523,0.28089197972627067,0.2808995229401622,38.89412278271028,116.68236834813082,116.68236834813082,116.68236834813082,28.94128571050525,68.83449193291844,0.6051813472042401,0.6101592213527258,1.4512140345152196,-0.8410548131624938,0.4813043696151993,1318.3269948922255,4546.373005107775,37.99991921267127,131.10008078732872,9.77504089447422,33.724959105525784,43.57313399847796,150.32686600152203,1409.675088997849,4865.224911002151,14595.674733006454,1592.3712772090958,0.4423253547803044,4777.113831627287,3343.979682139101,5502.928722790904,16508.786168372713,11556.150317860898,7095.3,21285.9,14900.13,1.2670178571428572,1.4699999616032893,4.409999884809868,4.409999884809868,4.409999884809868,2.3721633594099414,2340.7857163555514,1937.9406318721512,167.5796393506646,43.10792921864306,192.15751591409273,7022.3571490666545,5813.821895616454,502.7389180519938,129.32378765592918,576.4725477422782,3954.9809846766766,113.99975763801382,29.32512268342266,130.71940199543388,4229.025266993547,2768.4866892736736,79.79983034660967,20.52758587839586,91.50358139680371,18824.699999999997,-0.5795525629983653,149.81187282559415
20,180,2032,2NB,2,NB,MD,4,OP,MD,0.7,55,5717.267625573585,1,6,70,3600,1,5,0.5,0,5899.5,169.1,44.7,259.8,8.7,1.2430405524989456,4.2,2.1,0.4829742131318217,0.4829742131318217,3.249,0.708,5899.5,169.1,44.7,259.8,8.7,6381.8,7346.4000000000015,2.0,0.9183000000000002,7346.4000000000015,0.0,1.0,0.0,4719.6,135.28,35.760000000000005,207.84000000000003,6.96,5105.4400000000005,2.0999937493534486,6.299981248060346,6.299981248060346,6.299981248060346,6.299981248060346,0.28787079421941764,0.28778412568615536,0.28777812016761467,0.28778852215140616,38.29827068159805,114.89481204479414,114.89481204479414,114.89481204479414,28.32073225317083,68.45874464191402,0.5844561963531794,0.6135081824782017,1.483012502097209,-0.8695043196190072,0.5035632969225918,1358.6350003979635,4540.864999602037,38.9314365228231,130.1685634771769,10.290945577193902,34.4090544228061,59.81396644394827,199.98603355605175,1467.6713489419287,4914.128651058071,19656.514604232285,1685.7440460298592,0.4682622350082942,6742.976184119437,4720.083328883606,5660.655953970142,22642.623815880568,15849.836671116396,7346.4000000000015,29385.600000000006,20569.920000000002,1.2849494690679228,1.469995624547414,4.409986873642242,4.409986873642242,4.409986873642242,2.4120195316373696,2478.0363717707473,1997.1875059419804,171.68712403768603,45.3829349127918,263.7788068782894,9912.14548708299,7988.750023767921,686.7484961507441,181.5317396511672,1055.1152275131576,5434.540001591854,155.7257460912924,41.16378230877561,239.25586577579307,5870.685395767715,3804.1780011142973,109.00802226390466,28.814647616142924,167.47910604305514,25527.2,-0.5863095006882233,144.90971708618594
21,181,2032,2NB,2,NB,PM-Shoulder,2,OP,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,6210.2,161.6,42.3,218.8,12.4,1.2430405524989456,4.2,2.1,0.4891304347826087,0.4891304347826087,3.399,0.592,6210.2,161.6,42.3,218.8,12.4,6645.3,7515.499999999999,2.0,0.9394374999999999,7515.499999999999,0.0,1.0,0.0,4968.16,129.28,33.839999999999996,175.04000000000002,9.920000000000002,5316.240000000001,2.0999998039622714,6.299999411886814,6.299999411886814,6.299999411886814,6.299999411886814,0.3243093774295462,0.32423770124598156,0.3242332048831281,0.32423985640727326,39.2084267647766,117.6252802943298,117.6252802943298,117.6252802943298,27.86399003492983,66.95590877503325,0.5114656234557201,0.6272784697929618,1.507321813830306,-0.8800433440373442,0.5205798151357595,1611.2208765703742,4598.979123429625,41.9174500170805,119.6825499829195,10.972051653245055,31.327948346754944,56.75494446552912,162.0450555344709,1720.8653227062289,4924.43467729377,9848.86935458754,1940.1542149779384,0.5389317263827607,3880.308429955877,2716.2159009691136,5575.345785022061,11150.691570044122,7805.484099030885,7515.5,15031.0,10521.699999999999,1.3420535714285715,1.46999986277359,4.40999958832077,4.40999958832077,4.40999958832077,2.367601588195742,2852.0264297771714,2368.4944674563935,184.85593731878143,48.386743273844914,250.2892817281516,5704.052859554343,4736.988934912787,369.71187463756286,96.77348654768983,500.5785634563032,3222.4417531407485,83.834900034161,21.94410330649011,113.50988893105824,3441.7306454124578,2255.709227198524,58.68443002391269,15.360872314543077,79.45692225174076,13290.6,-0.5838456897276877,143.17475280216374
22,182,2032,2NB,2,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,5874.6,103.2,29.8,184.0,5.0,1.2430405524989456,4.2,2.1,0.4891304347826087,0.4891304347826087,3.399,0.592,6168.330000000001,108.36000000000001,31.290000000000003,193.20000000000002,5.25,6506.43,6840.6,2.0,0.855075,6840.6,0.0,1.0,0.0,4934.664000000001,86.68800000000002,25.032000000000004,154.56000000000003,4.2,5205.144,2.099967465721948,6.2999023971658445,6.2999023971658445,6.2999023971658445,6.2999023971658445,0.2875695246907135,0.28748940511510235,0.2874862212417592,0.28749290355493473,41.71923815450875,125.15771446352628,125.15771446352628,125.15771446352628,33.63773609089331,68.6175322289266,0.821002666322503,0.6120884653775753,1.2485977024883845,-0.6365092371108092,0.3394729371964146,1419.0589809883752,4749.271019011626,24.921881550617996,83.43811844938202,7.196355090123718,24.093644909876286,44.43490317345072,148.7650968265493,1495.6121208025677,5010.817879197433,10021.635758394867,1648.7184004309524,0.45797733345304237,3297.436800861905,2308.205760603333,5533.911599569048,11067.823199138096,7747.476239396667,7182.630000000001,14365.260000000002,10055.682,1.2826125000000002,1.4699772260053636,4.409931678016091,4.409931678016091,4.409931678016091,2.314941790645715,2423.5785007294917,2085.9843844112897,109.90379492583507,31.735434278188922,195.95488711417804,4847.157001458983,4171.9687688225795,219.80758985167014,63.470868556377845,391.90977422835607,2838.1179619767504,49.84376310123599,14.392710180247436,88.86980634690144,2991.2242416051354,1986.6825733837252,34.89063417086519,10.074897126173205,62.20886444283101,13012.86,-0.509779279460696,197.95164091449314
23,183,2032,2NB,2,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,4496.1,47.2,7.5,162.8,9.9,1.2430405524989456,4.2,2.1,0.3214285714285714,0.3214285714285714,3.399,0.592,4496.1,47.2,7.5,162.8,9.9,4723.5,5178.3,2.0,0.6472875,5178.3,0.0,1.0,0.0,3596.8800000000006,37.760000000000005,6.0,130.24,7.920000000000001,3778.8,0.6957919138948024,2.0873757416844074,2.0873757416844074,2.0873757416844074,2.0873757416844074,0.15771822168453498,0.15768535124859223,0.1576844514883352,0.15768797392299072,54.23792177405514,162.71376532216541,162.71376532216541,162.71376532216541,54.62756583546439,69.98661083388279,0.28560574635979075,0.6001147862366045,0.7688426046018962,-0.16872781836529172,0.003644368675872824,567.2935172126703,3928.80648278733,5.954198863146844,41.24580113685316,0.9461067089300113,6.553893291069989,20.537281723730313,142.2627182762697,594.7311045084774,4128.768895491522,20643.84447745761,649.6062791000917,0.18044618863891435,3248.0313955004585,2273.6219768503206,4528.693720899908,22643.46860449954,15850.428023149676,5178.299999999999,25891.5,18124.049999999996,0.49791346153846144,0.4870543397263617,1.4611630191790852,1.4611630191790852,1.4611630191790852,0.7599918564654311,316.3935573491939,276.30276945706254,8.700055187668319,1.3824161352857631,30.008316569177232,1581.9677867459695,1381.5138472853127,43.500275938341595,6.912080676428816,150.04158284588615,2836.4675860633515,29.770994315734217,4.730533544650056,102.68640861865157,2973.655522542387,1985.527310244346,20.83969602101395,3.311373481255039,71.88048603305609,23617.5,-0.21945690490533928,247.42520372844368
24,184,2032,2SB,2,SB,Night,6,OP,NT,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,1210.7,24.9,7.5,136.7,14.9,1.2430405524989456,4.2,2.1,0.4891304347826087,0.4891304347826087,3.402,0.708,1210.7,24.9,7.5,136.7,14.9,1394.7000000000003,1762.7,2.0,0.22033750000000002,1762.7,0.0,1.0,0.0,968.5600000000001,19.92,6.0,109.36,11.920000000000002,1115.7600000000002,1.1995999835710482,3.5987999507131447,3.5987999507131447,3.5987999507131447,3.5987999507131447,0.06017957437496273,0.06014478620405122,0.06014308271294801,0.06015495298860367,90.18715867905524,270.56147603716573,270.56147603716573,270.56147603716573,54.959934207025185,69.9999995521703,0.3102711144611878,0.6000000038385404,0.7641930545584861,-0.16419305071994572,0.00038968364548569304,58.2875285566139,1152.412471443386,1.1980841411847003,23.701915858815298,0.36085849627768807,7.139141503722312,6.578545658833697,130.1214543411663,66.42501685290998,1328.27498314709,7969.649898882541,82.69999344550216,0.022972220401528378,496.1999606730129,347.33997247110904,1680.000006554498,10080.000039326987,7056.000027528891,1762.7,10576.2,7403.34,0.31476785714285715,0.8397199884997337,2.519159965499201,2.519159965499201,2.519159965499201,1.4935172842820903,69.44483754498512,48.94520280923773,3.0181656037719895,0.9090602770329943,16.572408854942417,416.6690252699107,293.67121685542634,18.108993622631935,5.454361662197966,99.4344531296545,349.7251713396834,7.188504847108202,2.165150977666128,39.47127395300218,398.55010111746,244.80761993777838,5.031953392975741,1.5156056843662897,27.629891767101526,8368.2,-0.2148580777337849,438.3620299316325
25,185,2032,2SB,2,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,3097.7,67.1,23.6,202.6,16.2,1.2430405524989456,4.2,2.1,0.3214285714285714,0.3214285714285714,3.246,0.715,3097.7,67.1,23.6,202.6,16.2,3407.1999999999994,4026.2000000000003,2.0,0.503275,4026.2000000000003,0.0,1.0,0.0,2478.16,53.68,18.880000000000003,162.08,12.96,2725.7599999999998,0.581701507667494,1.7451045230024818,1.7451045230024818,1.7451045230024818,1.7451045230024818,0.15558046141994958,0.15555848764433658,0.15555749708520497,0.1555615722549325,52.995898062934195,158.98769418880258,158.98769418880258,158.98769418880258,54.91586227838597,69.99655782130432,0.22625985400092585,0.6000295058397397,0.7648063466087202,-0.16477684076898047,0.000818988080649536,385.5532762724622,2712.1467237275374,8.350379616747988,58.74962038325201,2.93692554496867,20.66307445503133,25.21341963107946,177.38658036892053,422.0540010652584,2985.145998934741,2985.145998934741,495.0554506508505,0.1375154029585696,495.0554506508505,346.53881545559534,3531.1445493491487,3531.1445493491487,2471.801184544404,4026.1999999999994,4026.1999999999994,2818.3399999999992,0.3871346153846153,0.40719105536724576,1.221573166101737,1.221573166101737,1.221573166101737,0.6823167208361178,201.58215141582727,156.99384546568317,10.20059966658225,3.587669436572448,30.80003684698943,201.58215141582727,156.99384546568317,10.20059966658225,3.587669436572448,30.80003684698943,385.5532762724622,8.350379616747988,2.93692554496867,25.21341963107946,422.0540010652584,269.8872933907235,5.845265731723591,2.055847881478069,17.64939374175562,3407.1999999999994,-0.21544910224611585,211.81429560834263
