,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Max VC,Corridor PCE,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,480,2050,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,72,3600,1,6,0.2,0.053191489361702135,1509.5,52.3,7.7,390.4,50.7,1.5371469295880429,5.15,2.575,0.9,0.1595744680851064,0.1595744680851064,4.5698638420304665,0.708,1509.5,52.3,7.7,390.4,50.7,2010.6000000000001,3012.7999999999997,1.2,0.3766,1.3,3012.7999999999997,0.0,1.0,2.5,1.6,0.0,1418.9299999999998,49.16199999999999,7.2379999999999995,366.97599999999994,47.658,1889.964,2.466299932922887,7.398899798768662,7.398899798768662,7.398899798768662,7.398899798768662,0.1595744678243115,0.1595744678320551,0.15957446783260068,0.05319148939428958,2.466299932922887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.398899798768662,7.398899798768662,7.398899798768662,194.70631132605507,584.1189339781653,584.1189339781653,584.1189339781653,54.93161336587728,71.999969498613,0.2702847217839663,0.5833335804511568,0.7645870460831902,-0.18125346563203337,0.0006654777127786428,0.0014716327267916514,0.5977057300209957,0.40082263725221273,226.4249996299503,1283.0750003700498,7.844999987559491,44.45500001244051,1.1549999981723638,6.545000001827637,19.52000001195881,370.87999998804116,254.94499962764098,1755.6550003723592,10533.930002234156,311.9849996230223,0.08666249989528398,1871.9099977381338,1310.3369984166936,2700.8150003769774,16204.890002261865,11343.423001583305,3012.7999999999997,18076.8,12653.759999999998,0.36587573793297723,1.7264099530460209,5.179229859138063,5.179229859138063,5.179229859138063,3.018096392425905,538.6140085502448,0.0,0.0,3231.6840513014686,390.90237297958777,40.631058180505846,5.982010477838715,101.09856691231242,3231.6840513014686,2345.414237877527,243.78634908303508,35.892062867032294,606.5914014738745,1358.5499977797017,47.069999925356946,6.929999989034183,117.12000007175286,1529.669997765846,7698.450002220299,266.73000007464304,39.270000010965816,2225.279999928247,304.20000000000005,950.9849984457911,32.94899994774986,4.850999992323928,81.984000050227,12063.6,5388.915001554209,186.7110000522501,27.48900000767607,1557.6959999497728,212.94000000000003,-0.23706060226962342,571.4902985251085
1,481,2050,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,72,3600,1,6,0.2,0.05,7187.7,107.6,70.7,448.8,30.7,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,7187.7,107.6,70.7,448.8,30.7,7845.5,9161.1,1.2,1.1451375000000001,1.3,9161.1,0.0,1.0,2.5,1.6,0.0,6756.437999999999,101.14399999999999,66.458,421.872,28.857999999999997,7374.7699999999995,2.5749958115081495,7.724987434524449,7.724987434524449,7.724987434524449,7.724987434524449,0.2705402571701983,0.2710260656449559,0.2710338960798166,0.09264214303096717,2.5749958115081495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724987434524449,7.724987434524449,7.724987434524449,120.1581506769165,360.47445203074955,360.47445203074955,360.47445203074955,43.24898192866493,69.40737258908567,0.2538155507100944,0.6051230356846056,0.9711211253313429,-0.3659980896467373,0.14523933318648544,0.18984219159859525,0.3317620602591167,0.478395748142288,1827.8884740745,5359.8115259255,27.41266038359342,80.18733961640658,18.01237066567245,52.68762933432755,39.08312616476018,409.7168738352398,1912.3966312885261,5933.103368711474,5933.103368711474,2081.412945716578,0.5781702626990495,2081.412945716578,1456.9890620016047,7079.687054283422,7079.687054283422,4955.7809379983955,9161.1,9161.1,6412.77,1.0413982187879867,1.8024970680557044,5.407491204167114,5.407491204167114,5.407491204167114,2.8025721911190775,3751.740732067319,0.0,0.0,3751.740732067319,3294.7636152521018,148.23371990710172,97.40173594082151,211.34166096729425,3751.740732067319,3294.7636152521018,148.23371990710172,97.40173594082151,211.34166096729425,1827.8884740745,27.41266038359342,18.01237066567245,39.08312616476018,1912.3966312885261,5359.8115259255,80.18733961640658,52.68762933432755,409.7168738352398,30.7,1279.52193185215,19.188862268515393,12.608659465970714,27.358188315332125,7845.5,3751.86806814785,56.1311377314846,36.881340534029285,286.8018116846679,21.49,-0.3768820182156578,295.4928649702212
2,482,2050,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,7097.068636444853,1,6,72,3600,1,6,0.2,0.05,9015.4,258.2,135.3,439.6,20.0,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,7477.32900204757,214.1498267773679,112.21716329580897,364.60210631809036,16.58790292620975,8184.8860013650465,12732.17,1.2,1.59152125,1.3,9600.0,3132.17,0.7539955875549886,2.5,1.6,0.0,7028.6892619247155,201.30083717072583,105.48413349806043,342.7259799390049,15.592628750637164,7693.792841283143,7.724999978992864,23.174999936978594,23.174999936978594,23.174999936978594,23.174999936978594,0.2781002013825864,0.27927724847278673,0.27932998394560093,0.09676602086103002,5.15,1.2874999894964319,1.2874999894964319,3.8624999684892956,3.8624999684892956,3.8624999684892956,3.8624999684892956,3.8624999684892956,3.8624999684892956,15.450000000000001,15.450000000000001,15.450000000000001,118.03078388626895,354.09235165880693,354.09235165880693,354.09235165880693,25.305730047017537,67.28831472989368,0.6737600586623351,0.6241796984899217,1.6597031550547976,-1.0355234565648759,0.6272467539929039,0.2684522269006452,0.2883592254455245,0.4431885476538303,1954.679899196886,5522.649102850683,56.21874392030878,157.93108285705912,29.464881316528846,82.75228197928013,33.164229324394704,331.4378769936957,2073.5277537581183,6111.358247606928,6111.358247606928,2311.223462880583,0.6420065174668287,2311.223462880583,1617.856424016408,7288.776537119417,7288.776537119417,5102.143575983592,9600.0,9600.0,6720.0,1.3526711508329086,5.407499985295004,16.222499955885016,16.222499955885016,16.222499955885016,8.610543635039788,12497.940841540221,2082.99012892786,2082.99012892786,8331.960583684502,10569.931526163602,912.0085707671202,477.99403585754646,538.0067087519536,12497.940841540221,10569.931526163602,912.0085707671202,477.99403585754646,538.0067087519536,1954.679899196886,56.21874392030878,29.464881316528846,33.164229324394704,2073.5277537581183,5522.649102850683,157.93108285705912,82.75228197928013,331.4378769936957,16.58790292620975,1368.2759294378202,39.35312074421614,20.625416921570192,23.21496052707629,8184.8860013650465,3865.8543719954782,110.55175799994139,57.92659738549609,232.00651389558695,11.611532048346824,-0.6239208821234581,313.31979692086617
3,483,2050,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,6033.1852346375235,1,6,72,3600,1,6,0.2,0.05,6225.4,239.8,59.9,484.2,10.8,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,6847.9400000000005,263.78000000000003,65.89,532.62,11.880000000000003,7722.110000000001,9470.45,1.2,1.1838062500000002,1.3,9470.45,0.0,1.0,2.5,1.6,0.0,6437.0636,247.9532,61.9366,500.6628,11.167200000000001,7258.7834,10.300000003165684,30.90000000949705,30.90000000949705,30.90000000949705,30.90000000949705,0.3260322673295998,0.32722750217693874,0.3273444237611361,0.12238554465898337,5.15,1.9312500003165685,3.2187500028491147,5.793750000949705,5.793750000949705,5.793750000949705,9.656250008547344,9.656250008547344,9.656250008547344,15.450000000000001,15.450000000000001,15.450000000000001,106.97814448560439,320.9344334568131,320.9344334568131,320.9344334568131,17.154051034325292,63.289543532232166,0.4731241990837282,0.6636167312316006,2.448401250291136,-1.7847845190595353,1.1793354206583408,0.34310493320661134,0.13764637598558332,0.5192486908078052,2098.690440452836,4749.249559547165,81.13710629277894,182.6428937072211,20.27460063672398,45.61539936327602,61.27388946849166,471.3461105315083,2261.37603685083,5460.73396314917,16382.201889447511,2586.7472296468195,0.7185408971241165,7760.2416889404585,5432.169182258321,6883.702770353181,20651.108311059543,14455.775817741678,9470.45,28411.350000000002,19887.945,1.569726376977217,7.210000002215978,21.630000006647933,21.630000006647933,21.630000006647933,11.78198408375041,18650.447531485745,10490.876734956037,17484.794570870843,27975.671288630358,15131.558080315597,1754.9956096522023,438.5396119071239,1325.3542296108194,55951.34259445724,45394.67424094679,5264.9868289566075,1315.6188357213719,3976.062688832458,6296.071321358508,243.41131887833683,60.823801910171944,183.82166840547498,6784.128110552491,14247.748678641494,547.9286811216633,136.84619808982805,1414.038331594525,35.64000000000001,4407.249924950955,170.38792321483578,42.576661337120356,128.67516788383247,23166.33,9973.424075049044,383.5500767851643,95.79233866287963,989.8268321161675,24.948000000000004,-0.7289591601243093,242.38220105187295
4,484,2050,1NB,1,NB,MD,4,OP,MD,0.7,55,5561.260459035068,1,6,72,3600,1,6,0.2,0.05,5635.2,222.9,63.0,645.6,18.4,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3570856412299,0.708,5635.2,222.9,63.0,645.6,18.4,6585.099999999999,8484.900000000001,1.2,1.0606125000000002,1.3,8484.900000000001,0.0,1.0,2.5,1.6,0.0,5297.088,209.52599999999998,59.22,606.864,17.296,6189.993999999999,2.5749999711299516,7.724999913389855,7.724999913389855,7.724999913389855,7.724999913389855,0.36683785566197746,0.36683785050320833,0.36683784535673614,0.3668378538144096,2.5749999711299516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724999913389855,7.724999913389855,7.724999913389855,58.94063526637005,176.82190579911014,176.82190579911014,176.82190579911014,27.250471284410715,56.3767963595444,0.2190571381215837,0.7449873478468689,1.5412577478624052,-0.7962704000155363,0.544334968958229,0.3490081773985681,0.1404516279163155,0.5105401946851165,1943.1724031727929,3692.027596827207,76.86206746453522,146.0379325354648,21.724137202025915,41.275862797974085,222.62068731722786,422.97931268277216,2264.379295156582,4320.7207048434175,17282.88281937367,2906.79307912416,0.8074425219789334,11627.17231649664,8139.020621547648,5578.106920875841,22312.427683503363,15618.699378452353,8484.900000000001,33939.600000000006,23757.72,1.5257152694970544,1.802499979790966,5.407499939372898,5.407499939372898,5.407499939372898,3.3055381273073636,5239.494466377818,0.0,0.0,20957.977865511275,3502.5682174493218,415.6316251545498,117.47327060288366,1203.8213531710626,20957.97786551127,14010.272869797287,1662.5265006181992,469.89308241153464,4815.28541268425,7772.6896126911715,307.44826985814086,86.89654880810366,890.4827492689114,9057.517180626328,14768.110387308829,584.1517301418592,165.10345119189634,1691.9172507310886,73.6,5440.88272888382,215.2137889006986,60.827584165672555,623.337924488238,26340.399999999998,10337.67727111618,408.9062110993014,115.57241583432743,1184.342075511762,51.519999999999996,-0.516636754053562,135.8206945597222
5,485,2050,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5261.122825893179,1,6,72,3600,1,6,0.2,0.05,5890.3,184.5,49.2,501.1,12.3,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,6479.330000000001,202.95000000000002,54.120000000000005,551.21,13.530000000000001,7301.14,8944.760000000002,1.2,1.1180950000000003,1.3,8944.760000000002,0.0,1.0,2.5,1.6,0.0,6090.5702,190.773,50.8728,518.1374,12.7182,6863.0716,14.14896898822572,42.44690696467716,42.44690696467716,42.44690696467716,42.44690696467716,0.36646975964583833,0.36683769535950567,0.3668378073705872,0.11449444300463994,5.15,2.316146898822572,6.682822089403148,6.948440696467717,6.948440696467717,6.948440696467717,20.048466268209445,20.048466268209445,20.048466268209445,15.450000000000001,15.450000000000001,15.450000000000001,117.4912065792929,352.4736197378788,352.4736197378788,352.4736197378788,14.241699755296485,61.60886869432099,0.502018952148527,0.6817200330099795,2.949086185051767,-2.2673661520417876,1.5298148749907827,0.35583710513558825,0.11677031879874324,0.5273925760656686,2232.0097973001057,4247.320202699895,69.98272765681898,132.96727234318104,18.662066406802406,35.457933593197595,59.32385301287232,491.88614698712774,2379.9784443765993,4921.161555623402,9842.323111246804,2675.9157385295866,0.7433099273693297,5351.831477059173,3746.282033941421,6268.8442614704145,12537.688522940829,8776.38196605858,8944.760000000002,17889.520000000004,12522.664,1.700161789794644,9.904278291758004,29.712834875274012,29.712834875274012,29.712834875274012,15.908315845893092,26503.01415969217,8676.939515028142,25035.736329557883,19293.352474798317,22106.44618239062,2079.385230988334,554.502897576718,1762.679848736502,53006.02831938434,44212.89236478124,4158.770461976668,1109.005795153436,3525.359697473004,4464.019594600211,139.96545531363796,37.32413281360481,118.64770602574464,4759.956888753199,8494.64040539979,265.9345446863621,70.91586718639519,983.7722939742555,27.060000000000002,3124.813716220148,97.97581871954657,26.126892969523368,83.05339421802124,14602.28,5946.2482837798525,186.15418128045343,49.64110703047663,688.6406057819788,18.942,-0.7688368564928825,262.0911920072308
6,486,2050,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,4588.898238978693,1,6,72,3600,1,6,0.2,0.05,5665.9,113.7,33.8,453.5,12.3,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,6232.49,125.07000000000001,37.18,498.85,13.530000000000001,6907.12,8256.380000000001,1.2,1.0320475000000002,1.3,8256.380000000001,0.0,1.0,2.5,1.6,0.0,5858.540599999999,117.5658,34.9492,468.919,12.7182,6492.6928,2.574999915700755,7.724999747102265,7.724999747102265,7.724999747102265,7.724999747102265,0.36683785272957126,0.3668378544488801,0.3668378531364172,0.3668378505043378,2.574999915700755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.724999747102265,7.724999747102265,7.724999747102265,21.5273971255155,64.5821913765465,64.5821913765465,64.5821913765465,14.76539289758764,58.18106389696621,0.6910542575480719,0.7218843587043798,2.844489157268679,-2.122604798564299,1.4565969555426204,0.34110295766039983,0.1618297019340171,0.49706734040558304,2149.1344538330136,4083.355546166986,43.12758582856615,81.94241417143385,12.820689496835271,24.35931050316473,172.0172380206436,326.8327619793564,2377.0999671790587,4530.020032820941,9060.040065641882,2833.0309938711484,0.7869530538530968,5666.061987742297,3966.2433914196076,5423.349006128851,10846.698012257702,7592.688608580391,8256.38,16512.76,11558.931999999999,1.7992074720396376,1.8024999409905282,5.407499822971585,5.407499822971585,5.407499822971585,3.0688884233392115,5106.538199277083,0.0,0.0,10213.076398554165,3873.814726214718,233.21241273316326,69.32787618451039,930.1831841446912,10213.076398554165,7747.629452429436,466.4248254663265,138.65575236902077,1860.3663682893823,4298.268907666027,86.2551716571323,25.641378993670543,344.0344760412872,4754.199934358117,8166.711092333972,163.8848283428677,48.71862100632946,653.6655239587128,27.060000000000002,3008.788235366219,60.3786201599926,17.94896529556938,240.82413322890102,13814.24,5716.69776463378,114.71937984000739,34.10303470443062,457.5658667710989,18.942,-0.7462165194549225,50.95154620049049
7,487,2050,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,72,3600,1,6,0.2,0.05,5171.0,99.9,15.4,444.2,35.4,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.565691720446142,0.592,5171.0,99.9,15.4,444.2,35.4,5765.899999999999,6955.7,1.2,0.8694625,1.3,6955.7,0.0,1.0,2.5,1.6,0.0,4860.74,93.906,14.475999999999999,417.54799999999994,33.275999999999996,5419.945999999998,2.0313806778816934,6.09414203364508,6.09414203364508,6.09414203364508,6.09414203364508,0.21511415215208876,0.21550217632266377,0.21552238774967417,0.050000301550824154,2.0313806778816934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09414203364508,6.09414203364508,6.09414203364508,153.21283686986328,459.6385106095898,459.6385106095898,459.6385106095898,53.429745719471754,71.91157870355886,0.2555921588754722,0.5840505904221158,0.7860789796851618,-0.202028389263046,0.015709831234158762,0.03318999142835414,0.5399868041730564,0.4268232043985895,1045.613963931744,4125.386036068256,20.236947369756066,79.66305263024394,3.119902085064283,12.280097914935718,20.877525911943522,423.3224740880565,1089.8483392985079,4676.051660701492,23380.258303507464,1178.3170900320356,0.32731030278667655,5891.585450160178,4124.109815112124,5777.382909967964,28886.91454983982,20220.840184887875,6955.7,34778.5,24344.949999999997,0.6688173076923076,1.4219664745171854,4.265899423551556,4.265899423551556,4.265899423551556,2.1962785855594666,1675.5273983762027,0.0,0.0,8377.63699188101,1486.8280019979613,86.32878211908557,13.30918850621302,89.06142575294254,8377.636991881012,7434.1400099898065,431.6439105954279,66.54594253106511,445.30712876471273,5228.06981965872,101.18473684878033,15.599510425321414,104.38762955971761,5449.24169649254,20626.930180341278,398.3152631512197,61.40048957467859,2116.6123704402826,177.0,3659.648873761104,70.82931579414623,10.919657297724989,73.07134069180232,28829.499999999993,14438.851126238893,278.82068420585375,42.98034270227501,1481.6286593081977,123.89999999999999,-0.2570077492009287,422.3069281611951
8,488,2050,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,72,3600,1,6,0.2,0.053191489361702135,2007.5,49.2,20.0,393.5,46.1,1.5371469295880429,5.15,2.575,0.9,0.1595744680851064,0.1595744680851064,4.5698638420304665,0.708,2007.5,49.2,20.0,393.5,46.1,2516.2999999999997,3533.9,1.2,0.4417375,1.3,3533.9,0.0,1.0,2.5,1.6,0.0,1887.05,46.248,18.799999999999997,369.89,43.333999999999996,2365.3219999999997,2.3152631211859402,6.945789363557821,6.945789363557821,6.945789363557821,6.945789363557821,0.15957446783218773,0.1595744678846918,0.1595744678404287,0.05319148936558071,2.3152631211859402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.945789363557821,6.945789363557821,6.945789363557821,194.703653030953,584.110959092859,584.110959092859,584.110959092859,54.93482618603149,71.99988128399694,0.2426741868382084,0.5833342951543884,0.7645423298104385,-0.18120803465605007,0.0006341763218523485,0.0014938794475662556,0.5716485584223024,0.4268575621301313,301.12499952272987,1706.37500047727,7.379999990731226,41.820000009268774,2.999999995400059,17.00000000459994,19.67500000143465,373.8249999985654,331.1799995102958,2185.120000489704,13110.720002938226,391.28999948542764,0.1086916665237299,2347.739996912566,1643.417997838796,3142.6100005145727,18855.660003087436,13198.962002161205,3533.9000000000005,21203.4,14842.380000000001,0.36587662536198207,1.620684184830158,4.862052554490474,4.862052554490474,4.862052554490474,2.7354891806179626,634.1575138482334,0.0,0.0,3804.9450830893998,488.0285243834772,35.88194780707443,14.586157641106269,95.66088401657542,3804.9450830894,2928.1711463008633,215.2916868424466,87.51694584663761,573.9653040994525,1806.749997136379,44.279999944387356,17.999999972400353,118.0500000086079,1987.0799970617745,10238.25000286362,250.92000005561266,102.00000002759964,2242.9499999913924,276.6,1264.7249979954652,30.995999961071146,12.599999980680247,82.63500000602552,15097.8,7166.775002004534,175.64400003892885,71.40000001931975,1570.0649999939747,193.62,-0.23701504493672573,536.6265975699266
9,489,2050,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,72,3600,1,6,0.2,0.05,3743.0,152.2,64.6,513.4,49.2,1.5371469295880429,5.15,2.575,0.9,0.36683785766691124,0.36683785766691124,4.3529135196455755,0.715,3743.0,152.2,64.6,513.4,49.2,4522.4,6081.200000000001,1.2,0.7601500000000001,1.3,6081.200000000001,0.0,1.0,2.5,1.6,0.0,3518.4199999999996,143.06799999999998,60.72399999999999,482.59599999999995,46.248,4251.056,2.214999875802788,6.644999627408364,6.644999627408364,6.644999627408364,6.644999627408364,0.17577224226288074,0.17594477026402683,0.1759585643654538,0.05000006410714371,2.214999875802788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644999627408364,6.644999627408364,6.644999627408364,151.17869172943983,453.53607518831956,453.53607518831956,453.53607518831956,54.07114051134466,71.99143372104113,0.3205253981042304,0.5834027443146274,0.7767544683321038,-0.19335172401747647,0.00918267328701812,0.017555685540393468,0.6127892086482543,0.36965510581135214,618.4405726225648,3124.559427377435,25.172066392133786,127.0279336078662,10.684907862527814,53.91509213747218,24.12983093785112,489.27016906214885,678.4273778150774,3843.972622184922,3843.972622184922,798.400988200103,0.2217780522778064,798.400988200103,558.880691740072,5282.799011799897,5282.799011799897,3697.9593082599276,6081.2,6081.2,4256.84,0.5847307692307692,1.5504999130619515,4.651499739185854,4.651499739185854,4.651499739185854,2.6067021283832816,1237.9206627928359,0.0,0.0,1237.9206627928356,958.8920540852702,117.08786025777931,49.700846135773006,112.23990231401325,1237.9206627928359,958.8920540852702,117.08786025777931,49.700846135773006,112.23990231401325,618.4405726225648,25.172066392133786,10.684907862527814,24.12983093785112,678.4273778150774,3124.559427377435,127.0279336078662,53.91509213747218,489.27016906214885,49.2,432.9084008357953,17.620446474493647,7.479435503769469,16.890881656495782,4522.4,2187.1915991642045,88.91955352550633,37.740564496230526,342.4891183435042,34.44,-0.2489225770823739,481.143859753267
