,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),Dev Revenues 2x,Var Dev Revenues 2x (%),Dev Revenues 3x,Var Dev Revenues 3x (%),Dev Revenues 4x,Var Dev Revenues 4x (%),TDOT Revenues,Var TDOT Revenues (%),TDOT Revenues 2x,Var TDOT Revenues 2x (%),TDOT Revenues 3x,Var TDOT Revenues 3x (%),TDOT Revenues 4x,Var TDOT Revenues 4x (%),Total Transactions,Var Total Transactions (%),Transactions Lights,Var Transactions Lights (%),Transactions Medium A,Var Transactions Medium A (%),Transactions Medium B,Var Transactions Medium B (%),Transactions Heavy A,Var Transactions Heavy A (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Toll Lights,Var Toll Lights (%),Toll Medium A,Var Toll Medium A (%),Toll Meadium B,Var Toll Meadium B (%),Toll Heavy A,Var Toll Heavy A (%),Capture,Var Capture (%),Corridor PCE,Var Corridor PCE (%)
0,2024.9999999999995,167276229.994,,167276229.994,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,70575223.435,,66467252.437,,2115069.283,,613938.734,,1378962.981,,24104.393,,1.118,,0.969,,2.906,,2.906,,4.844,,0.155,,191697.35,
1,2026.0,187921820.425,0.123,187879585.197,0.123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,74182471.623,0.051,69833326.609,0.051,2210326.292,0.045,641325.453,0.045,1493023.734,0.083,25316.175,0.05,1.196,0.07,1.036,0.069,3.109,0.07,3.109,0.07,5.182,0.07,0.159,0.026,197107.969,0.028
2,2026.9999999999995,211115533.827,0.123,211020648.51,0.123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,77974093.858,0.051,73369867.513,0.051,2309873.419,0.045,669933.845,0.045,1616519.008,0.083,26588.876,0.05,1.28,0.07,1.109,0.07,3.326,0.07,3.326,0.07,5.544,0.07,0.162,0.019,202671.302,0.028
3,2027.999999999999,237171864.993,0.123,237011988.562,0.123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,81959513.885,0.051,77085508.028,0.051,2413903.881,0.045,699818.407,0.045,1750229.178,0.083,27925.559,0.05,1.369,0.07,1.186,0.069,3.558,0.07,3.558,0.07,5.93,0.07,0.166,0.025,208391.659,0.028
4,2029.0,266444124.336,0.123,266204672.949,0.123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,86148637.115,0.051,80989318.221,0.051,2522619.594,0.045,731036.067,0.045,1894999.168,0.083,29329.44,0.05,1.464,0.069,1.269,0.07,3.807,0.07,3.807,0.07,6.344,0.07,0.169,0.018,214273.472,0.028
5,2030.0,299329228.597,0.123,298993010.142,0.123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,90551875.25,0.051,85090827.495,0.051,2636231.568,0.045,763646.291,0.045,2051743.791,0.083,30803.897,0.05,1.566,0.07,1.357,0.069,4.072,0.07,4.072,0.07,6.787,0.07,0.173,0.024,220321.298,0.028
6,2031.0000000000007,336273082.831,0.123,335819875.449,0.123,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,95180172.152,0.051,89400047.844,0.051,2754960.319,0.045,797711.199,0.045,2221453.525,0.083,32352.478,0.05,1.675,0.07,1.452,0.07,4.357,0.07,4.357,0.07,7.261,0.07,0.176,0.017,226539.823,0.028
7,2032.0000000000005,377776626.647,0.123,377182692.976,0.123,296966.835,inf,296966.835,inf,0.0,,0.0,,296966.835,inf,296966.835,inf,0.0,,0.0,,100045031.049,0.051,93927498.294,0.051,2879036.293,0.045,833295.683,0.045,2405200.779,0.083,33978.91,0.05,1.792,0.07,1.554,0.07,4.661,0.07,4.661,0.07,7.768,0.07,0.18,0.023,232933.864,0.028
8,2033.0000000000007,407597806.838,0.079,403108539.649,0.069,519126.062,0.748,519126.062,0.748,0.0,,0.0,,519126.062,0.748,519126.062,0.748,0.0,,0.0,,102867411.079,0.028,96548011.017,0.028,2955468.815,0.027,855965.494,0.027,2506297.97,0.042,35008.773,0.03,1.876,0.047,1.628,0.048,4.883,0.048,4.883,0.048,8.139,0.048,0.183,0.017,236227.834,0.014
9,2034.0000000000002,439773030.994,0.079,430816412.745,0.069,907481.362,0.748,907481.362,0.748,0.0,,0.0,,907481.362,0.748,907481.362,0.748,0.0,,0.0,,105769413.545,0.028,99241634.246,0.028,3033930.464,0.027,879252.038,0.027,2611644.553,0.042,36069.85,0.03,1.965,0.047,1.706,0.048,5.117,0.048,5.117,0.048,8.528,0.048,0.186,0.016,239568.384,0.014
