,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,Capture factor,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Max VC,Corridor PCE,Suppressed Demand,PCE ratio,BonusPeak,BonusOffPeak,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,baseToll,devTollShare,tdotTollShare,devTollMediumA,devTollMediumB,devTollHeavyA,tdotTollMediumA,tdotTollMediumB,tdotTollHeavyA,baseTollMediumA,baseTollMediumB,baseTollHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,DevRevenuePerDay,TDOTRevenuePerDay,BaseRevenuePerDay,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPDay_MediumA,GPDay_MediumB,GPDay_HeavyA,GPDay_HeavyB,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,GPDayLength_Lights,GPDayLength_MediumA,GPDayLength_MediumB,GPDayLength_HeavyA,GPDayLength_HeavyB,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,72,3600,2,8,0.2,0.053191489361702135,982.0,34.0,5.0,254.0,33.0,1.0,3.2,1.6,1,0.1595744680851064,0.1595744680851064,3.286,0.708,982.0,34.0,5.0,254.0,33.0,1308.0,1960.0,1.1,0.245,1.1,1960.0,0.0,1.0,2.5,1.6,0.0,923.0799999999999,31.959999999999997,4.699999999999999,238.76,31.02,1229.52,0.27256935736995086,0.8177080721098526,0.8177080721098526,0.8177080721098526,0.8177080721098526,0.15957446787263802,0.15957446780248194,0.1595744678197393,0.05319148939697549,0.27256935736995086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177080721098526,0.8177080721098526,0.8177080721098526,53.93208361419414,161.79625084258242,161.79625084258242,161.79625084258242,54.994809534884546,71.99999998530888,0.0,0.5833333334523586,0.7637084363999548,-0.18037510294759618,5.045093451376964e-05,0.000279621890736909,0.0,0.9997203781092631,147.2999998038747,834.7000001961253,5.099999990967322,28.900000009032677,0.7499999987527746,4.250000001247225,12.700000008421867,241.29999999157815,165.84999980201667,1142.1500001979834,6852.900001187901,202.94999979830055,0.056374999943972375,1217.6999987898034,852.3899991528624,1757.0500002016993,10542.300001210195,7379.610000847136,1959.9999999999998,11759.999999999998,8231.999999999998,0.2380232495846506,0.1907985501589656,0.5723956504768968,0.5723956504768968,0.5723956504768968,0.3335420626426905,38.72256571627811,0.0,0.0,232.33539429766867,28.10462640099521,2.919217812261908,0.42929673714376615,7.269424765877229,232.33539429766867,168.62775840597124,17.515306873571447,2.575780422862597,43.616548595263374,883.7999988232482,30.59999994580393,4.499999992516647,76.2000000505312,995.0999988121,5008.200001176752,173.40000005419606,25.50000000748335,1447.7999999494689,198.0,618.6599991762737,21.41999996206275,3.149999994761653,53.34000003537184,7848.0,3505.7400008237264,121.38000003793724,17.850000005238343,1013.4599999646282,138.6,-0.2361832007485296,63.46725696873955
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,72,3600,2,8,0.2,0.0,4676.0,70.0,46.0,292.0,20.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.13,0.715,4676.0,70.0,46.0,292.0,20.0,5104.0,5960.0,1.1,0.745,1.1,5960.0,0.0,1.0,2.5,1.6,0.0,4395.44,65.8,43.239999999999995,274.47999999999996,18.799999999999997,4797.759999999999,0.900183058021616,2.700549174064848,2.700549174064848,2.700549174064848,2.700549174064848,0.15019474598332463,0.1502707181492754,0.1502719755031777,0.04007019014015013,0.900183058021616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.700549174064848,2.700549174064848,2.700549174064848,47.95241648483073,143.85724945449218,143.85724945449218,143.85724945449218,52.70526859373563,71.99952936070268,0.43335483541093084,0.5833371464081206,0.7968842797054254,-0.2135471332973048,0.023273541248343254,0.03472753167278697,0.6466288740377997,0.3186435942894133,660.1719942849444,4015.8280057150555,9.887813254222321,60.11218674577768,6.497760220757403,39.5022397792426,10.998465789668407,281.0015342103316,687.5560335495926,4416.443966450407,4416.443966450407,742.3241120788888,0.20620114224413577,742.3241120788888,519.6268784552221,5217.675887921111,5217.675887921111,3652.3731215447774,5960.0,5960.0,4172.0,0.677509620457849,0.6301281406151312,1.8903844218453933,1.8903844218453933,1.8903844218453933,0.9718881904134384,467.75931247804846,0.0,0.0,467.7593124780484,415.99295124495507,18.69176814189828,12.283264698206478,20.79132839298865,467.75931247804846,415.99295124495507,18.69176814189828,12.283264698206478,20.79132839298865,660.1719942849444,9.887813254222321,6.497760220757403,10.998465789668407,687.5560335495926,4015.8280057150555,60.11218674577768,39.5022397792426,281.0015342103316,20.0,462.12039599946104,6.921469277955624,4.548432154530182,7.698926052767884,5104.0,2811.079604000539,42.07853072204437,27.65156784546982,196.70107394723212,14.0,-0.26797759566325513,177.04610618336523
2,2,2025,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,6774.474607515541,1,6,72,3600,2,8,0.2,0.0,5865.0,168.0,88.0,286.0,13.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.13,0.715,6466.1625,185.22000000000003,97.02000000000001,315.315,14.332500000000001,7078.050000000001,7906.499999999999,1.1,0.9883124999999999,1.1,7906.499999999999,0.0,1.0,2.5,1.6,0.0,6078.19275,174.10680000000002,91.1988,296.3961,13.47255,6653.367000000001,1.5999925292126018,4.799977587637805,4.799977587637805,4.799977587637805,4.799977587637805,0.2530915303024771,0.25333473786190197,0.2533455969524187,0.08400058226296625,1.5999925292126018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799977587637805,4.799977587637805,4.799977587637805,36.771836733367536,110.3155102001026,110.3155102001026,110.3155102001026,35.97757813103731,71.40472998705829,0.6915278588154049,0.5881963282770241,1.167393754160657,-0.5791974258836329,0.2826301733670053,0.18194816382779844,0.44518326776047135,0.37286856841173016,1538.3391045709218,4927.823395429079,44.1073005379746,141.11269946202543,23.104814427344245,73.91518557265576,24.897444980472372,290.41755501952764,1630.448664516713,5447.6013354832885,5447.6013354832885,1814.6677844082953,0.5040743845578598,1814.6677844082953,1270.2674490858067,6487.1572155917065,6487.1572155917065,4541.010050914194,8301.825000000003,8301.825000000003,5811.2775,1.2254566561944202,1.1199947704488211,3.3599843113464636,3.3599843113464636,3.3599843113464636,1.7807705089057064,2032.4184286392397,0.0,0.0,2032.4184286392394,1722.9317522963545,148.1998378234381,77.63181399244809,83.65502452699893,2032.4184286392397,1722.9317522963545,148.1998378234381,77.63181399244809,83.65502452699893,1538.3391045709218,44.1073005379746,23.104814427344245,24.897444980472372,1630.448664516713,4927.823395429079,141.11269946202543,73.91518557265576,290.41755501952764,14.332500000000001,1076.837373199645,30.87511037658222,16.17337009914097,17.42821148633066,7078.050000000001,3449.476376800355,98.7788896234178,51.74062990085903,203.29228851366935,10.03275,-0.49614572959581177,116.02207334469477
3,3,2025,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,5758.949542154,1,6,72,3600,2,8,0.2,0.0,4050.0,156.0,39.0,315.0,7.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.13,0.715,4252.5,163.8,40.95,330.75,7.3500000000000005,4795.35,5881.05,1.1,0.73513125,1.1,5881.05,0.0,1.0,2.5,1.6,0.0,3997.35,153.972,38.493,310.905,6.909,4507.629,1.599994550626305,4.7999836518789145,4.7999836518789145,4.7999836518789145,4.7999836518789145,0.19595504160511654,0.1960833144412844,0.19609588051950166,0.05816492252681295,1.599994550626305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7999836518789145,4.7999836518789145,4.7999836518789145,42.172925965291114,126.51877789587333,126.51877789587333,126.51877789587333,39.46320058485164,71.99659176198169,0.6630447239379273,0.5833609476800039,1.0642826577052176,-0.48092171002521367,0.21045240584819777,0.15538207211995983,0.4895418643396048,0.35507606354043536,783.3008855602126,3469.1991144397875,30.191340091153446,133.60865990884656,7.548318728837178,33.40168127116282,18.08376523819878,312.6662347618012,839.124309618402,3956.2256903815983,11868.677071144795,950.7711577347808,0.2641030993707724,2852.3134732043422,1996.6194312430393,4930.278842265219,14790.836526795658,10353.58556875696,5881.05,17643.15,12350.205,1.0212018627619945,1.1199961854384133,3.35998855631524,3.35998855631524,3.35998855631524,1.8128764163203686,1064.8600698878186,0.0,0.0,3194.580209663455,877.2940038779692,101.44255720609709,25.36226454831292,60.76124425543924,3194.5802096634557,2631.8820116339075,304.3276716182913,76.08679364493875,182.2837327663177,2349.902656680638,90.57402027346033,22.644956186511536,54.25129571459634,2517.3729288552063,10407.597343319363,400.8259797265397,100.20504381348846,937.9987042854036,22.05,1644.9318596764465,63.40181419142223,15.851469330558073,37.97590700021743,14386.050000000001,7285.318140323554,280.57818580857776,70.14353066944192,656.5990929997824,15.434999999999999,-0.45187404543654436,139.73120723283975
4,4,2025,1NB,1,NB,MD,4,OP,MD,0.7,55,5561.260459035068,1,6,72,3600,2,8,0.2,0.0,3666.0,145.0,41.0,420.0,12.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.133,0.708,3666.0,145.0,41.0,420.0,12.0,4284.0,5520.0,1.1,0.69,1.1,5520.0,0.0,1.0,2.5,1.6,0.0,3446.04,136.29999999999998,38.54,394.79999999999995,11.28,4026.9599999999996,1.5999895478183144,4.799968643454943,4.799968643454943,4.799968643454943,4.799968643454943,0.19091185364836366,0.19101904397757155,0.19102939397975177,0.05524734350066464,1.5999895478183144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799968643454943,4.799968643454943,4.799968643454943,42.60018882146592,127.80056646439776,127.80056646439776,127.80056646439776,40.35985416737501,71.99892024205066,0.6896332165451893,0.5833420815034679,1.04063805151087,-0.4572959700074021,0.19390118151215444,0.1446127609654433,0.5143329335093703,0.3410543055251865,657.8898841464071,3008.110115853593,26.035895694143,118.964104305857,7.362272843979633,33.63772715602037,21.811651214062397,398.1883487859376,713.0997038985922,3570.900296101408,14283.601184405632,823.5193434029622,0.2287553731674895,3294.077373611849,2305.8541615282943,4696.4806565970375,18785.92262638815,13150.145838471704,5520.0,22080.0,15455.999999999998,0.9925807360869001,1.11999268347282,3.35997805041846,3.35997805041846,3.35997805041846,1.8477392918092084,922.3356393096583,0.0,0.0,3689.3425572386345,736.8318567747572,87.48003805530497,24.737075156963456,73.2866693226328,3689.342557238633,2947.3274270990287,349.9201522212199,98.94830062785383,293.1466772905312,2631.5595365856284,104.143582776572,29.44909137591853,87.24660485624959,2852.398815594369,12032.440463414372,475.856417223428,134.55090862408147,1592.7533951437504,48.0,1842.0916756099398,72.9005079436004,20.61436396314297,61.072623399374706,17136.0,8422.70832439006,333.0994920563996,94.18563603685702,1114.9273766006252,33.599999999999994,-0.43943806335302493,146.94982115692267
5,5,2025,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,5021.98087926167,1,6,72,3600,2,8,0.2,0.0,3832.0,120.0,32.0,326.0,8.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.283,0.592,4023.6000000000004,126.0,33.6,342.3,8.4,4533.900000000001,5554.500000000001,1.1,0.6943125000000001,1.1,5554.500000000001,0.0,1.0,2.5,1.6,0.0,3782.184,118.44,31.584,321.762,7.896,4261.866,1.5999994023744726,4.7999982071234175,4.7999982071234175,4.7999982071234175,4.7999982071234175,0.2500990878449962,0.2502410587747002,0.25025184823593355,0.062159813908814344,1.5999994023744726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7999982071234175,4.7999982071234175,4.7999982071234175,39.718678147501805,119.15603444250539,119.15603444250539,119.15603444250539,37.28880610848813,71.9874942097171,0.6413101628535619,0.5834346709949894,1.1263433824565237,-0.5429087114615343,0.25389491317411195,0.1765471657269799,0.4459384010031782,0.37751443326984196,945.9207684619391,3077.6792315380612,29.63855100127549,96.36144899872451,7.9039543746837255,25.696045625316277,20.00066604292792,322.29933395707207,1003.4639398808263,3530.4360601191743,7060.8721202383485,1118.5502827186006,0.31070841186627796,2237.100565437201,1565.9703958060406,4435.949717281399,8871.899434562798,6210.329604193958,5554.5,11109.0,7776.299999999999,1.1060376639300586,1.1199995816621306,3.359998744986392,3.359998744986392,3.359998744986392,1.7835018407219545,1252.7758487128904,0.0,0.0,2505.5516974257816,1059.4308649628929,99.58549416750083,26.557276779367022,67.20221280312977,2505.5516974257807,2118.8617299257858,199.17098833500165,53.114553558734045,134.40442560625954,1891.8415369238783,59.27710200255098,15.807908749367451,40.00133208585584,2006.9278797616525,6155.3584630761225,192.72289799744902,51.392091250632554,644.5986679141441,16.8,1324.2890758467147,41.493971401785686,11.065536124557216,28.000932460099087,9067.800000000001,4308.750924153285,134.9060285982143,35.97446387544279,451.21906753990083,11.76,-0.48200994467376856,123.7776692122374
6,6,2025,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,4380.311955388754,1,6,72,3600,2,8,0.2,0.0,3686.0,74.0,22.0,295.0,8.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.283,0.592,4063.8150000000005,81.58500000000001,24.255000000000003,325.2375,8.82,4503.712500000001,5127.150000000001,1.1,0.64089375,1.1,5127.150000000001,0.0,1.0,2.5,1.6,0.0,3819.9861,76.68990000000001,22.7997,305.72325,8.290799999999999,4233.489750000001,1.599999660171755,4.799998980515265,4.799998980515265,4.799998980515265,4.799998980515265,0.30587685437938456,0.30603616008385304,0.3060433282683971,0.08530752194157318,1.599999660171755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.799998980515265,4.799998980515265,4.799998980515265,35.98838979596935,107.96516938790805,107.96516938790805,107.96516938790805,38.760053603725005,71.94759751105633,0.8633791423460286,0.583758199758453,1.083589832702492,-0.499831632944039,0.22396742834628983,0.14111044861450453,0.5439711434846795,0.31491840790081616,1168.4453320409732,2895.3696679590275,23.469882513214685,58.11511748678532,6.977696071520973,17.27730392847903,26.080492857424062,299.15700714257594,1224.973403483133,3278.739096516868,6557.478193033736,1338.0295463674524,0.371674873990959,2676.059092734905,1873.2413649144332,4045.4779536325486,8090.955907265097,5663.669135085568,5383.5075000000015,10767.015000000003,7536.910500000002,1.2290237669892654,1.1199997621202284,3.359999286360685,3.359999286360685,3.359999286360685,1.7476680011176824,1498.5927736413837,0.0,0.0,2997.185547282768,1308.6584939363813,78.85878849537046,23.445053820752225,87.6304373888798,2997.1855472827674,2617.3169878727626,157.71757699074092,46.89010764150445,175.2608747777596,2336.8906640819464,46.93976502642937,13.955392143041946,52.160985714848124,2449.946806966266,5790.739335918055,116.23023497357065,34.55460785695806,598.3140142851519,17.64,1635.8234648573623,32.85783551850056,9.768774500129362,36.51269000039368,9007.425000000001,4053.5175351426383,81.36116448149944,24.18822549987064,418.81980999960626,12.347999999999999,-0.461273830613056,134.4452437541851
7,7,2025,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,8800.0,1,6,72,3600,2,8,0.2,0.0,3364.0,65.0,10.0,289.0,23.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.283,0.592,3364.0,65.0,10.0,289.0,23.0,3751.0,4525.0,1.1,0.565625,1.1,4525.0,0.0,1.0,2.5,1.6,0.0,3162.16,61.099999999999994,9.399999999999999,271.65999999999997,21.619999999999997,3525.9399999999996,0.6114099278521404,1.8342297835564212,1.8342297835564212,1.8342297835564212,1.8342297835564212,0.18362093644157193,0.18366141179802656,0.18366351699817104,0.03882368298966826,0.6114099278521404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8342297835564212,1.8342297835564212,1.8342297835564212,45.4531508934991,136.35945268049733,136.35945268049733,136.35945268049733,54.60263280777982,71.99983508893227,0.29046696058558524,0.583334669421433,0.769193678771032,-0.18585900934959898,0.0038901205942678614,0.00810077102993132,0.6048671969015804,0.3870320320684883,580.638780378081,2783.361219621919,11.221712260859421,53.77828773914058,1.7264370597828076,8.273562940217193,10.546841720973278,278.4531582790267,604.1337714196966,3146.866228580304,15734.33114290152,651.1237535029277,0.1808677093063688,3255.6187675146384,2278.933137260247,3873.8762464970723,19369.38123248536,13558.566862739752,4525.0,22625.0,15837.499999999998,0.5142045454545454,0.4279869494964983,1.2839608484894947,1.2839608484894947,1.2839608484894947,0.6589658548908931,278.6724690064279,0.0,0.0,1393.3623450321393,248.50582037338214,14.408239195958028,2.216677592142442,13.541731844945252,1393.3623450321395,1242.5291018669107,72.04119597979015,11.08338796071221,67.70865922472626,2903.193901890405,56.108561304297105,8.632185298914038,52.73420860486639,3020.6688570984825,13916.806098109595,268.8914386957029,41.36781470108596,1392.2657913951334,115.0,2032.2357313232833,39.27599291300797,6.042529709239826,36.91394602340647,18755.0,9741.764268676716,188.22400708699203,28.95747029076017,974.5860539765933,80.5,-0.24162836289366355,138.1650373562873
8,8,2025,1SB,1,SB,Night,6,OP,NT,0.7,55,8800.0,1,6,72,3600,2,8,0.2,0.053191489361702135,1306.0,32.0,13.0,256.0,30.0,1.0,3.2,1.6,1,0.1595744680851064,0.1595744680851064,3.286,0.708,1306.0,32.0,13.0,256.0,30.0,1637.0,2299.0,1.1,0.287375,1.1,2299.0,0.0,1.0,2.5,1.6,0.0,1227.6399999999999,30.08,12.219999999999999,240.64,28.2,1538.78,0.2726922177649338,0.8180766532948014,0.8180766532948014,0.8180766532948014,0.8180766532948014,0.15957446549239174,0.15957445803981904,0.15957446173222034,0.05319149011693819,0.2726922177649338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8180766532948014,0.8180766532948014,0.8180766532948014,53.93200142079241,161.79600426237724,161.79600426237724,161.79600426237724,54.991353161638486,71.99999991002387,0.0,0.5833333340623066,0.7637564377902752,-0.18042310372796866,8.405190773814185e-05,0.0004656430790354509,0.0,0.9995343569209646,195.89999681707977,1110.1000031829203,4.799999697837756,27.200000302162245,1.9499999223677325,11.050000077632268,12.800000181740005,243.19999981825998,215.44999661902528,1421.5500033809749,8529.30002028585,254.54999622291623,0.0707083322841434,1527.2999773374975,1069.1099841362482,2044.4500037770838,12266.700022662502,8586.69001586375,2299.0,13794.0,9655.8,0.26125,0.19088455243545366,0.572653657306361,0.572653657306361,0.572653657306361,0.3221805713221951,48.58966210145778,0.0,0.0,291.5379726087467,37.394283214535065,2.7487373820362184,1.116674587291002,7.329966917595499,291.5379726087467,224.3656992872104,16.49242429221731,6.7000475237460115,43.97980150557299,1175.3999809024785,28.79999818702654,11.699999534206395,76.80000109044003,1292.6999797141516,6660.600019097522,163.20000181297348,66.3000004657936,1459.1999989095598,180.0,822.7799866317349,20.159998730918577,8.189999673944476,53.76000076330802,9822.0,4662.420013368265,114.24000126908143,46.41000032605552,1021.4399992366917,125.99999999999999,-0.23623120513389662,63.478971980193236
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,8800.0,1,6,72,3600,2,8,0.2,0.0,2435.0,99.0,42.0,334.0,32.0,1.0,3.2,1.6,1,0.3301540719002201,0.3301540719002201,3.13,0.715,2435.0,99.0,42.0,334.0,32.0,2942.0,3956.0,1.1,0.4945,1.1,3956.0,0.0,1.0,2.5,1.6,0.0,2288.9,93.05999999999999,39.48,313.96,30.08,2765.48,0.5463504222295111,1.6390512666885333,1.6390512666885333,1.6390512666885333,1.6390512666885333,0.18459113162898258,0.18461330284791305,0.1846150747880671,0.0534321988999655,0.5463504222295111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6390512666885333,1.6390512666885333,1.6390512666885333,43.46720152504553,130.40160457513656,130.40160457513656,130.40160457513656,54.81450183189664,71.99995953937608,0.2640265815938523,0.5833336611394984,0.7662205912005595,-0.18288693006106116,0.0018089592949372027,0.004031354371685505,0.5883961661981487,0.4075724794301658,422.51064118557827,2012.4893588144218,17.180113963026788,81.81988603697322,7.288603152632889,34.71139684736711,16.775573166633166,317.2244268333668,463.7549314678711,2478.245068532129,2478.245068532129,546.2435120324568,0.15173430889790468,546.2435120324568,382.37045842271976,3409.756487967543,3409.756487967543,2386.82954157728,3955.9999999999995,3955.9999999999995,2769.2,0.44954545454545447,0.38244529556065776,1.1473358866819732,1.1473358866819732,1.1473358866819732,0.6435303501667231,208.90826140734467,0.0,0.0,208.9082614073446,161.5872070457415,19.711361287066687,8.362475960799081,19.247217113737378,208.90826140734467,161.5872070457415,19.711361287066687,8.362475960799081,19.247217113737378,422.51064118557827,17.180113963026788,7.288603152632889,16.775573166633166,463.7549314678711,2012.4893588144218,81.81988603697322,34.71139684736711,317.2244268333668,32.0,295.7574488299048,12.02607977411875,5.102022206843022,11.742901216643215,2942.0,1408.742551170095,57.27392022588125,24.297977793156978,222.05709878335676,22.4,-0.2386870467348093,125.4694237908535
