Year,Direction,Segment,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
2050,NB,1,185.52901519735101,368.91511516906604,747.3554421868533,683.9879731566853,677.9718401109209,840.7785299594649,749.0082730901225,555.5024225425715
2050,NB,10,124.27326841052881,503.37510234170895,665.3579786069539,352.68868782614317,326.6540602104715,366.97244576920326,656.8226853583527,257.7506459641609
2050,NB,2,149.39995543354564,692.7603115762798,1461.660392592461,963.9201335183099,1019.1246354017093,1153.5270646686151,949.7725189823287,344.1204695676476
2050,NB,3,143.00876204346585,392.5879438510228,502.49293793311807,396.35650500747096,609.0232206347292,619.347783874376,506.9959642852395,271.4356313681442
2050,NB,4,148.18626441319245,764.0556642527969,920.3333245185781,965.4036122982678,917.6770983015899,1232.5800079274898,1098.4202079490412,269.82170674469114
2050,NB,5,139.18050202685322,370.28067104242456,718.0587134859738,813.3349130434477,659.7780847542825,1305.7107062787336,1179.6404822664292,273.6245535239329
2050,NB,6,139.82175825394128,903.4664626475042,823.5441267361754,988.3570523119297,971.4661383349143,1183.2901296994735,1146.9292641654422,263.0159160257995
2050,NB,7,138.954832513631,730.7524989540648,795.6861617118749,713.0160068581858,746.1385115187346,977.5830080273971,1173.8830703621254,263.69673864124445
2050,NB,8,135.5261748307789,718.8365130311166,758.8617306262754,596.5478657556974,638.4627143029411,777.157524305541,1038.6447653281227,259.7562310673557
2050,NB,9,116.06964317517537,573.6315928661812,679.8541425204961,517.4496087543779,465.4075206062303,600.2238930831726,939.420361755689,253.28982687603366
2050,SB,1,204.20036124963212,349.69475388003883,720.052419516126,727.5187607553856,959.7912726861081,957.3139233147925,701.010162942078,381.49290194294264
2050,SB,10,115.3247307715692,205.75556596235583,565.9394738349431,325.6339802851508,334.0107876394295,659.830847887148,789.2786805901677,370.7509155972371
2050,SB,2,157.57011798188492,261.79102208189903,323.75859450799686,356.68796231654716,794.8355061710387,1723.9610111329491,1703.2711673452031,370.82739474242163
2050,SB,3,185.69621951986173,533.6920243023355,940.2617012853353,1023.8317288017383,1098.9296600716823,912.1984002241701,682.0810656266536,692.7782384784923
2050,SB,4,163.36610789647895,237.93432519850862,707.4619751436807,756.7718787850862,545.9010965512358,834.6669032157521,584.7694342918131,329.38158712780455
2050,SB,5,147.2730485150846,233.69807299419543,710.0351198741852,762.7600265311257,747.8935625595745,940.6532115084419,778.164848512383,422.89863048869506
2050,SB,6,144.6033131431462,233.2924161180365,744.5025883977477,945.1808164605291,829.6836400001604,805.6806252062461,870.4663801335479,518.1896017881976
2050,SB,7,138.47168576966513,254.7443754693894,939.8897780379389,903.8524303134801,905.1327701621603,956.9497201051421,998.6164342105072,650.4127018202796
2050,SB,8,130.3184821866354,567.432717138553,982.6243664690037,744.2832485193152,600.5603860354663,829.1096832227886,856.7397411244428,340.46228636444494
2050,SB,9,100.69999263807442,206.84052727062831,509.8320147243614,485.56064797312223,450.94696304830313,977.1581479174009,907.2691411073256,261.1839615055974
