,,,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,GPVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,MLVeh,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,RevenuePerHour,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollLights,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,TollHeavies,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateLights,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies,CaptureRateHeavies
Period,,,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
Year,Direction,Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,NB,1,2411.846822069082,6539.645290059944,6210.192717528025,6841.0746029933825,8287.30030957194,12380.396112053812,9091.573008581876,6549.809995703765,272.9531779309181,2087.754709940056,2609.707282471974,1673.225397006618,2084.599690428061,1764.20388794619,2069.526991418125,763.9900042962355,689.3526633776299,48187.376852753,60338.860265624295,21109.94425384576,25962.070155877573,11626.385023808527,33804.32801891513,8738.477001606636,0.5000042378646643,5.149999999167186,5.149999702401841,2.5749988511792012,2.7372850121324617,1.5160657000079651,3.746270805227463,2.574999819797281,1.5000057142950507,15.449999963009358,15.449999735976077,7.724994079000609,8.177459588607364,4.535891963097893,11.187092038204726,7.72499489237056,0.12398892123971843,0.2951981453900478,0.36091128302030917,0.23971342158472989,0.2450890258172699,0.15210203217456997,0.2261233042156128,0.1274515374946935,5514.8213070210395,48187.376852753,120677.72053124859,21109.94425384576,129810.35077938787,11626.385023808527,101412.98405674538,26215.431004819908
2050,NB,2,2386.984616219126,7895.273166485752,6921.5712126386625,7902.525373442471,7997.009161514174,8528.557284952836,7732.446355818299,4203.776552433913,225.41538378087384,2625.2268335142476,2754.028787361339,1118.2746265575283,820.7908384858258,946.4427150471635,868.3536441817007,488.32344756608677,452.5884107053189,48053.84292433399,50513.66736825513,18244.845806739228,6259.8837031107105,6995.668940874397,7718.451984265737,1224.5384897509834,0.5000063175355992,5.149999994679318,5.1499999986563765,4.209041402409911,2.106030344486194,2.1431387626717164,2.5712929427350955,0.7111408383501744,1.5000396852255362,15.449999937224446,15.449999976935514,12.63566479942935,6.296819679387595,6.412071937270555,7.691410458765011,2.1321416058654004,0.09379575513394423,0.27130872873392287,0.30944929876202104,0.13492315247392725,0.10116727692055873,0.108570556631905,0.10973692583383043,0.113122143816741,3620.707285642551,48053.84292433399,101027.33473651027,18244.845806739228,31299.418515553552,6995.668940874397,23155.35595279721,3673.6154692529503
2050,NB,3,2583.162672401894,9550.458706035424,7655.429678090645,8334.968368730453,8003.34613433766,8681.326434733917,7979.383617562042,4658.186368861113,325.2373275981062,2160.4412939645754,3114.170321909355,1705.6316312695476,1812.1538656623395,1865.8735652660823,1594.9163824379584,565.5136311388862,800.4502073398363,27144.026467710853,68158.38490876037,15503.847563482537,14751.348720789854,12486.909750306306,16389.026007757628,2384.1115191947597,0.5135309513490066,2.963219663439245,5.149883102321382,1.962734517385987,1.8832851596320694,1.6256458609968971,2.49058495466134,1.0017839292582722,1.5403762031947046,8.83702316897555,15.449880006861079,5.87405752850447,5.633739984058882,4.867212277054584,7.450704884738044,3.0022412401001874,0.12707626065317082,0.2096170951339501,0.328706741792324,0.193023856223547,0.20978677343107038,0.20102925908390115,0.18929646462671806,0.1230195933864667,6403.6016587186905,27144.026467710853,136316.76981752075,15503.847563482537,73756.74360394927,12486.909750306306,49167.07802327289,7152.3345575842795
2050,NB,4,2660.229031065992,10763.384753849134,9485.670957880899,8867.168696743754,8288.681865962808,8852.390624701775,8422.490740805884,4798.603614070857,334.6709689340081,1296.5152461508667,1606.1290421191015,1473.4313032562443,1819.3181340371925,2008.9093752982235,1682.9092591941162,579.4963859291438,759.692725826014,5563.716561920765,18323.519176772457,9046.153297476627,13353.858203019301,14261.977390352216,18320.303683298473,2318.8530444994885,0.5310470760864336,1.1340867374595838,3.0108173873961164,1.4861308456313171,1.9038865667998088,1.9335999610477135,2.8421731792144516,1.0660741711618849,1.59291333506418,3.3937841239999367,8.983253743836126,4.450531997101863,5.6964125021312935,5.788281701294153,8.50369556192173,3.1949259888825816,0.1269850071081493,0.12215914768528041,0.1645306121141984,0.16191044338120011,0.2045217216107514,0.2101806512738363,0.18924152381213505,0.12244194517570964,6077.541806608112,5563.716561920765,36647.038353544915,9046.153297476627,66769.2910150965,14261.977390352216,54960.91104989542,6956.559133498466
2050,NB,5,2682.0569529415006,8386.850970161886,6452.182018551685,5137.620928534727,6034.4911223643685,5357.168102629155,5104.636219806853,4976.065271782842,332.5430470584994,1962.949029838114,2137.017981448315,2156.9790714652727,1201.6088776356314,1529.9318973708448,1622.7637801931476,588.1347282171577,443.3337339141654,9905.219729181787,25263.88381048204,13900.06662891803,7245.397607838999,8764.333912747396,9336.126273128293,1495.2362826553804,0.5170138534526456,2.2014910010685367,5.149997668283948,2.574998546497015,2.5749932383327336,2.5749989237464908,2.574986016405109,1.1182253112540605,1.5509559503339228,6.592383518399761,15.449970673845778,7.724989883689065,7.724927236237002,7.7249958267432675,7.724850043825531,3.352706523774421,0.13788943071788998,0.23706983071289425,0.3110460721474454,0.3696368813578317,0.2075979573093877,0.27769490098440286,0.3015345423496072,0.13212342545157482,3546.6698713133233,9905.219729181787,50527.76762096408,13900.06662891803,36226.98803919499,8764.333912747396,28008.37881938488,4485.708847966142
2050,NB,6,1958.632587228677,6555.265793759169,5432.7334793786995,4577.408926502957,4531.648435618872,4267.004235522071,4161.247950517916,3472.652632298919,154.16741277132292,700.5342062408308,589.5665206213009,536.891073497043,542.2515643811275,561.8957644779282,555.2520494820844,428.34736770108117,129.20484186886893,1497.697959595591,1430.389385968486,869.673357447863,689.0023377012308,535.4127369332634,1055.1067177169841,384.33460872152415,0.5000045725929577,1.4346742854572796,1.6258096528386126,0.9957867178289892,0.8346936769920875,0.6588963638154003,1.3084136277632779,0.6071056262611727,1.5000105315510024,4.301143027471425,4.873932806943521,2.9868591996280554,2.503525605795896,1.9763952296124991,3.9242075584855334,1.8211925539651044,0.09121217496960804,0.12068351801477198,0.122367963561263,0.13122403610715846,0.13358812010810914,0.14545077893552397,0.14715625765468207,0.13725689024315996,1033.6387349509514,1497.697959595591,2860.778771936972,869.673357447863,3445.011688506154,535.4127369332634,3165.320153150952,1153.0038261645725
2050,NB,7,2369.088431683571,9781.021604277354,7735.090526576077,6906.562194597393,7477.483091010688,6782.192045699045,5805.893518303079,5006.404378438048,198.41156831642897,1593.278395722647,1538.1094734239227,627.0378054026073,828.3169089893117,1557.1079543009555,1798.906481696922,563.5956215619519,76.05216204464554,1573.6576774525229,2725.6836568449176,443.2117318606198,1496.5089656370465,2676.0675048885646,3100.699130704931,344.52147869885044,0.5000026386960279,1.436001356073044,2.574989966103124,0.9414437512071874,2.5748165066990563,2.5749514207209927,2.5749996548047687,0.8961530065392809,1.500070842800269,4.306268985019519,7.7248682428101025,2.823910551732938,7.721472735486298,7.7242019499247805,7.724996746759045,2.688234571054517,0.09660004032406712,0.1750955429622453,0.2073406048245801,0.10403985607911712,0.12466176865167324,0.23340214152040678,0.2956903421826149,0.12648106157961445,608.4172963571643,1573.6576774525229,5451.367313689835,443.2117318606198,7482.544828185232,2676.0675048885646,9302.097392114792,1033.5644360965514
2050,NB,8,2418.1746876685547,10026.39087950794,7474.360781752981,7002.937399744457,7176.847439744303,6887.686108959512,6183.606545608545,5207.935379148985,267.1253123314452,1851.1091204920583,2209.139218247019,873.9626002555426,1498.7525602556973,1817.0138910404883,1754.6934543914542,607.7646208510158,1439.764200409242,35151.190487158114,54941.80725950777,17617.242885798063,38004.29713554356,43801.61205793489,42427.29510577134,7345.571168099319,0.5000039267653102,1.9690029867652707,2.574999649095366,1.9114843336286984,2.5749999909198733,2.5749995728343134,2.5749999965757033,1.2627030258934953,1.5000236190272302,5.857148825956084,7.724995666285761,5.705651280112164,7.724999903120805,7.724994611057659,7.724999958643198,3.7767425207177645,0.12435960345395411,0.19478155995343102,0.2852568555566032,0.13863694240492347,0.21606654274853856,0.260997650301262,0.27636821357995606,0.1306218628111723,11518.113603273936,35151.190487158114,109883.61451901554,17617.242885798063,190021.48567771778,43801.61205793489,127281.88531731404,22036.713504297957
