Year,Direction,Segment,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
2050,NB,1,5514.8213070210395,48187.376852753,120677.72053124859,21109.94425384576,129810.35077938787,11626.385023808527,101412.98405674538,26215.431004819908
2050,NB,2,3620.707285642551,48053.84292433399,101027.33473651027,18244.845806739228,31299.418515553552,6995.668940874397,23155.35595279721,3673.6154692529503
2050,NB,3,6403.6016587186905,27144.026467710853,136316.76981752075,15503.847563482537,73756.74360394927,12486.909750306306,49167.07802327289,7152.3345575842795
2050,NB,4,6077.541806608112,5563.716561920765,36647.038353544915,9046.153297476627,66769.2910150965,14261.977390352216,54960.91104989542,6956.559133498466
2050,NB,5,3546.6698713133233,9905.219729181787,50527.76762096408,13900.06662891803,36226.98803919499,8764.333912747396,28008.37881938488,4485.708847966142
2050,NB,6,1033.6387349509514,1497.697959595591,2860.778771936972,869.673357447863,3445.011688506154,535.4127369332634,3165.320153150952,1153.0038261645725
2050,NB,7,608.4172963571643,1573.6576774525229,5451.367313689835,443.2117318606198,7482.544828185232,2676.0675048885646,9302.097392114792,1033.5644360965514
2050,NB,8,11518.113603273936,35151.190487158114,109883.61451901554,17617.242885798063,190021.48567771778,43801.61205793489,127281.88531731404,22036.713504297957
2050,SB,1,7240.152200273053,17797.727690208725,44938.308060834315,17237.61239345168,138694.08882756153,29787.17470005424,102228.18855388014,13028.828838680369
2050,SB,2,4213.001486683335,3947.1187203103013,21002.412900648415,8061.4540447382215,95191.47092411791,22895.237855692314,63960.226471880174,17212.81909283249
2050,SB,3,6202.860787630293,5510.09227553462,22785.652647141487,8081.684959463301,74580.71736169598,16199.73719385627,150901.66129810346,34203.33788850914
2050,SB,4,5149.684783798721,4262.762279523978,18293.823104517232,8767.339972613223,110027.26333775048,57329.28666356154,82439.42844458483,26496.929167747672
2050,SB,5,3365.339193876095,12779.593512381967,17537.35020801446,7421.968920829597,39151.20125359114,5466.978147106394,19935.046815845017,4150.894919524029
2050,SB,6,1300.5856194571084,514.489776195348,2692.660186931019,808.9361484988733,5178.05216856143,1082.27082182401,4632.415375099471,2093.0012645888255
2050,SB,7,453.57395648689163,677.3749540853958,4119.196452330055,2534.2958426976634,7575.280725130725,2519.595716510365,11675.756053189341,1144.401865412588
2050,SB,8,9240.824570777007,15608.43826458889,77253.7930872485,37384.69789249057,207637.94681098257,58047.30385251606,425445.6274729351,27165.14795525241
