,index,Period,Hours/Day,Peak,4Periods,Segment,Direction,SegDir,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,Year,MinToll,MinCapture,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalHeavies,TotalVeh,TotalVeh_Real,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeHeavies,InScopeVeh,TollLights,TollHeavies,CaptureRateLights,CaptureRateHeavies,VOT Lights,VOT Heavies,Speed GP real,Speed ML real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_Heavies,GPVeh_Heavies,MLVeh,GPVeh,GPVehDay,ML PCE,Traffic per Lane,GP PCE,TollLightsPerSeg,TollHeaviesPerSeg,TollBlend,RevenuePerHour,RevenueShareHour,RevenuePerDay,RevenueShareDay,TransactionsDay_Lights,TransactionsDay_Heavies,TransactionsDay,TotalVeh_hours
20,276,MD,5,OP,MD,2,NB,2NB,3.1,70,10350.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.25806451612903225,0.25806451612903225,3.482,0.708,8073.4,744.4,8817.8,8817.8,10306.599999999999,1.1,0.995806763285024,10306.599999999999,0.0,1.0,0.0,7427.528,684.848,8112.375999999999,2.574960894858903,7.7244776792792536,0.10654491038017376,0.10570803558495688,78.89262350263711,236.6654618027879,45.881598762671445,69.96617402911511,3.066324680445031,2.6584274841525506,4.053912788918042,-1.3954853047654918,0.6983849658875927,791.3653051062313,7282.034694893769,72.39393675428654,672.0060632457134,863.7592418605178,7954.040758139482,39770.20379069741,1008.547115369091,504.2735576845455,9298.05288463091,7.9823787740625995,23.945880805765686,3.006555457718195,8050.514194587839,8050.514194587839,40252.5709729392,40252.5709729392,3956.826525531156,361.9696837714327,4318.796209302589,44089.0
21,277,PM-Shoulder,1,OP,PM,2,NB,2NB,3.1,70,10350.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.25806451612903225,0.25806451612903225,3.632,0.592,8939.9,535.1,9475.0,9475.0,10545.2,1.1,1.0188599033816426,10545.2,0.0,1.0,0.0,8224.708,492.29200000000003,8717.0,2.5749961127519123,7.724904189841637,0.114740193945432,0.11384243805144022,77.22883422287795,231.6839789040773,44.49337957721006,69.93930538949837,2.9888607514287138,2.6594487743930117,4.1803972134153415,-1.5209484390223298,0.7616271781362423,943.7045910645462,7996.195408935453,56.04372151321961,479.0562784867804,999.7483125777658,8475.251687422233,8475.251687422233,1111.8357556042051,555.9178778021026,9433.364244395794,7.982487949530928,23.947202988509076,2.8636887871580483,8875.200901398297,8875.200901398297,8875.200901398297,8875.200901398297,943.7045910645462,56.04372151321961,999.7483125777658,9475.0
22,278,PM-Peak,3,Peak,PM,2,NB,2NB,3.1,70,10350.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.25806451612903225,0.25806451612903225,3.632,0.592,8103.9,496.9,8600.8,8600.8,9594.599999999999,1.1,0.927014492753623,9594.599999999999,0.0,1.0,0.0,7455.588,457.148,7912.736,2.574989104224058,7.724646468242134,0.12017497802407077,0.11940567826200031,75.93822537059889,227.80521418568702,53.25460146839769,69.95448232271123,4.109471843608223,2.658871795261842,3.4926559371658428,-0.8337841419040006,0.41775654001149304,895.9751240565257,7207.924875943474,54.58606700611692,442.31393299388304,950.5611910626426,7650.238808937357,22950.716426812072,1059.7333250748766,529.8666625374383,8534.866674925122,7.98246622309458,23.946404051550616,2.8707086692281685,8459.231180627685,8459.231180627685,25377.693541883054,25377.693541883054,2687.9253721695773,163.75820101835075,2851.6835731879282,25802.399999999998
23,279,PM-Late,3,OP,NT,2,NB,2NB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,4369.3,322.8,4692.1,4692.1,5337.700000000001,1.1,0.5930777777777778,5337.700000000001,0.0,1.0,0.0,4019.7560000000003,296.976,4316.732000000001,1.1045728445083773,3.3105790049087154,0.11345630679569224,0.1134890456258821,89.26181773604422,267.53174424495387,68.46237910356315,69.99903786222728,1.866932793445329,2.657179379609286,2.716820572633585,-0.05964119302429882,0.02983885774536374,456.0666699798247,3913.2333300201753,33.70352281379196,289.09647718620806,489.7701927936167,4202.3298072063835,12606.98942161915,557.1772384212006,278.5886192106003,4780.5227615788,3.42417581797597,10.262794915217018,1.256379099867304,1907.544805288028,1907.544805288028,5722.634415864084,5722.634415864084,1368.200009939474,101.11056844137589,1469.3105783808498,14076.300000000001
24,280,Night,8,OP,NT,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,2455.6,389.4,2845.0,2845.0,3623.7999999999997,1.1,0.4026444444444444,3623.7999999999997,0.0,1.0,0.0,2259.152,358.248,2617.4,0.7164170651399471,2.148763808656456,0.11403771812175037,0.11404439303851545,89.01101946389682,266.972503172122,69.84694115127421,69.99990287411254,1.2637585480136129,2.6571465439673743,2.662965577793335,-0.00581903382596094,0.002911360325239011,257.6285389701886,2197.9714610298115,40.85617571726208,348.5438242827379,298.48471468745066,2546.515285312549,20372.122282500393,380.1970661219748,190.0985330609874,3243.6029338780254,2.220892901933836,6.661167806835015,0.9124747101769345,844.3152359326971,844.3152359326971,6754.521887461577,6754.521887461577,2061.0283117615086,326.84940573809666,2387.8777174996053,22760.0
25,281,AM-Early,1,OP,AM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.479,0.715,6666.1,529.1,7195.200000000001,7195.200000000001,8253.400000000001,1.1,0.9170444444444446,8253.400000000001,0.0,1.0,0.0,6132.812000000001,486.77200000000005,6619.584000000001,2.0870993217083154,6.243401221334097,0.10912265390487572,0.10923319581853425,78.45349407653727,234.6877485133096,53.223349139153356,69.98958306732915,2.949985920278759,2.6575383342556878,3.494706797080729,-0.8371684628250411,0.41878196996893596,669.2287213396687,5996.871278660332,53.171661194979556,475.9283388050205,722.4003825346483,6472.799617465353,6472.799617465353,828.7437049246074,414.3718524623037,7424.656295075393,6.470007897295778,19.354543786135704,2.393020361859969,5359.0283569446165,5359.0283569446165,5359.0283569446165,5359.0283569446165,669.2287213396687,53.171661194979556,722.4003825346483,7195.200000000001
26,282,AM-Peak,2,Peak,AM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.479,0.715,7659.5,616.1,8275.6,8275.6,9507.8,1.1,1.0564222222222222,9507.8,0.0,1.0,0.0,7046.740000000001,566.812,7613.552000000001,2.5749998896071946,7.724996627052198,0.15908311112645462,0.15842350098450075,66.37406795198899,199.1221254502906,45.50403702110822,69.76842356986535,3.996741982502902,2.66596248679378,4.087549417070822,-1.4215869302770425,0.7152032799639826,1121.017322499233,6538.482677500767,89.79634144002684,526.3036585599732,1210.8136639392599,7064.78633606074,14129.57267212148,1390.4063468193135,695.2031734096568,8117.393653180687,7.982499657782304,23.947489543861813,2.9569338561814553,11098.91734093025,11098.91734093025,22197.8346818605,22197.8346818605,2242.034644998466,179.59268288005367,2421.6273278785197,16551.2
27,283,AM-Shoulder,1,OP,AM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.479,0.715,6746.9,974.5,7721.4,7721.4,9670.4,1.1,1.0744888888888888,9670.4,0.0,1.0,0.0,6207.148,896.5400000000001,7103.688,2.574999993018127,7.724999828853448,0.13674332919211005,0.13625007564715463,71.15221520924608,213.45664147739683,41.481440149309506,69.89657435078944,2.9853884325587217,2.6610746195732444,4.483933039222027,-1.8228584196487825,0.9133950910395852,848.7860823081475,5898.113917691852,122.15364282070003,852.3463571793,970.9397251288475,6750.460274871152,6750.460274871152,1215.2470107702475,607.6235053851237,8455.152989229751,7.982499978356193,23.947499469445688,3.2229199660008048,9700.709180293397,9700.709180293397,9700.709180293397,9700.709180293397,848.7860823081475,122.15364282070003,970.9397251288475,7721.4
28,284,MD,5,OP,MD,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.482,0.708,9003.1,814.5,9817.6,9817.6,11446.6,1.1,1.2718444444444446,11446.6,0.0,1.0,0.0,8282.852,749.34,9032.192000000001,5.149583890099346,9.567041327912564,0.1091800276292501,0.28570830867326735,78.51490244194426,145.86718704850782,25.256525135700965,69.56264997840599,3.325128884505166,2.6738486825579404,7.364433507802014,-4.690584825244073,2.353645325329579,904.3220102089895,8098.777989791011,214.09266402122617,600.4073359787739,1118.4146742302157,8699.185325769786,43495.92662884893,1546.600002272668,773.300001136334,9899.999997727333,15.963710059307973,29.65782811652895,5.995196213375372,20785.857801778162,20785.857801778162,103929.2890088908,103929.2890088908,4521.610051044947,1070.4633201061308,5592.0733711510775,49088.0
29,285,PM-Shoulder,1,OP,PM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.632,0.592,10307.2,616.9,10924.1,10924.1,12157.900000000001,1.1,1.3508777777777778,12157.900000000001,0.0,1.0,0.0,9482.624000000002,567.548,10050.172,3.760451069944443,9.274501233921807,0.1868207779848717,0.2856432220278353,64.31280004275797,158.61638198694536,25.256525113464928,65.98349397318704,2.3451156779788573,2.818886797288769,7.364433514285717,-4.545546716996949,2.3536453285714303,1771.5511930180164,8535.648806981984,162.1162393754539,454.78376062454606,1933.6674323934703,8990.432567606531,8990.432567606531,2257.899911144378,1128.949955572189,9900.000088855622,11.657398316827773,28.750953825157602,4.222742083040286,25312.67440825433,25312.67440825433,25312.67440825433,25312.67440825433,1771.5511930180164,162.1162393754539,1933.6674323934703,10924.1
30,286,PM-Peak,3,Peak,PM,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.632,0.592,9294.1,579.7,9873.800000000001,9873.800000000001,11033.2,1.1,1.2259111111111112,11033.2,0.0,1.0,0.0,8550.572,533.3240000000001,9083.896,5.1499977260384515,15.449981909609205,0.13836859191211182,0.13666608885565756,72.3525628105113,217.05753011975543,27.97709378630352,69.75684999000046,5.275964200906007,2.666404805071657,6.6482959745825445,-3.9818911695108876,1.9955765587198437,1183.1306076831297,8110.969392316871,72.88730517285472,506.8126948271453,1256.0179128559844,8617.782087144016,25853.34626143205,1401.792523201694,700.896261600847,9631.407476798307,15.9649929507192,47.89494391978854,5.74771061116478,22379.60520515968,22379.60520515968,67138.81561547905,67138.81561547905,3549.391823049389,218.66191551856417,3768.053738567953,29621.4
31,287,PM-Late,3,OP,NT,2,SB,2SB,3.1,70,9000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2857142857142857,0.2857142857142857,3.635,0.708,7129.6,526.8,7656.400000000001,7656.400000000001,8710.0,1.1,0.9677777777777777,8710.0,0.0,1.0,0.0,6559.232000000001,484.656,7043.888000000001,2.5749995459457877,7.724971507136252,0.11795190768167162,0.11715100979613156,88.04833150976714,264.1440668347823,49.54743312142217,69.97724927653351,2.979291724069953,2.658006736803444,3.7539785268831944,-1.0959717900797505,0.5484178348701685,773.6739273266663,6355.926072673334,56.77793980375394,470.022060196246,830.4518671304203,6825.94813286958,20477.84439860874,944.0077467379281,472.00387336896404,7765.992253262071,7.982498592431942,23.94741167212238,2.9271027918736716,7535.535734261886,7535.535734261886,22606.607202785657,22606.607202785657,2321.021781979999,170.3338194112618,2491.3556013912607,22969.2
32,288,Night,8,OP,NT,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.635,0.708,2478.9,429.5,2908.4,2908.4,3767.4,1.1,0.47092500000000004,3767.4,0.0,1.0,0.0,2181.4320000000002,377.96,2559.3920000000003,0.8136882927090133,2.4404129906122627,0.12726537533853347,0.12727570182943695,84.96058172740243,254.81367889322098,69.62762567932549,69.99981854780255,1.7817927268795628,3.1714367923453577,3.188389634632025,-0.01695284228666738,0.0084805316017268,277.62076225548776,2201.279237744512,48.10512426345399,381.394875736546,325.72588651894176,2582.674113481058,20661.392907848465,421.9361350458497,210.96806752292485,3345.4638649541503,3.0106466830233494,9.029528065265373,1.0539326115482983,1270.184596642834,1270.184596642834,10161.476773142673,10161.476773142673,2220.966098043902,384.8409941076319,2605.807092151534,23267.2
33,289,AM-Early,1,OP,AM,3,NB,3NB,3.7,70,8000.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3103448275862069,0.3103448275862069,3.479,0.715,10849.7,861.2,11710.900000000001,11710.900000000001,13433.300000000001,1.1,1.6791625000000001,13433.300000000001,0.0,1.0,0.0,9547.736,757.856,10305.592,3.44981194481366,10.276594579983051,0.19791696899236402,0.1982556837234569,59.99001355629944,178.7033780471985,25.256525113464928,65.0861528087237,2.66333112519694,3.4108637616424713,8.789807742857146,-5.378943981214675,2.8091895857142877,1889.658969859278,8960.041030140723,150.24925944392416,710.9507405560759,2039.908229303202,9670.991770696799,9670.991770696799,2340.4067481910506,1170.2033740955253,11092.89325180895,12.764304195810544,38.02339994593729,3.952638013449704,29833.169601043035,29833.169601043035,29833.169601043035,29833.169601043035,1889.658969859278,150.24925944392416,2039.908229303202,11710.900000000001
34,290,AM-Peak,2,Peak,AM,3,NB,3NB,3.7,70,7200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.3333333333333333,0.3333333333333333,3.479,0.715,9965.9,803.7,10769.6,10769.6,12377.0,1.1,1.7190277777777778,12377.0,0.0,1.0,0.0,8769.992,707.2560000000001,9477.248,5.1499999761818,15.44999979120208,0.26465115934448413,0.2616637547979123,51.28648577947017,153.85945597067143,16.153207856528123,55.55274390939832,3.9153751193416264,3.996202246320409,13.743400194672873,-9.747197948352463,5.285985811622151,2320.988550241851,7644.911449758149,185.0632605633523,618.6367394366478,2506.0518108052033,8263.548189194797,16527.096378389593,2876.178331931908,1438.089165965954,9500.821668068093,19.05499991187266,57.1649992274477,5.9106193462007806,54805.57776744891,54805.57776744891,109611.15553489781,109611.15553489781,4641.977100483702,370.1265211267046,5012.103621610407,21539.2
35,291,AM-Shoulder,1,OP,AM,3,NB,3NB,3.7,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.479,0.715,8773.2,1267.4,10040.6,10040.6,12575.400000000001,1.1,1.4290227272727274,12575.400000000001,0.0,1.0,0.0,7720.416000000001,1115.3120000000001,8835.728000000001,2.4583076172358185,7.35208200233695,0.1778270484375228,0.17796997859559224,63.065922314457296,188.61180316003697,35.0,68.17829477202828,2.683116751697522,3.2561682679555757,6.3428571428571425,-3.086688874901567,1.5857142857142856,1372.8987899898264,7400.301210010174,198.4920527674072,1068.907947232593,1571.3908427572335,8469.209157242767,8469.209157242767,1968.374948292048,984.187474146024,10607.025051707953,9.095738183772529,27.202703408646716,3.0764703919245524,17887.048386970797,17887.048386970797,17887.048386970797,17887.048386970797,1372.8987899898264,198.4920527674072,1571.3908427572335,10040.6
36,292,MD,5,OP,MD,3,NB,3NB,3.7,70,8800.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.2903225806451613,0.2903225806451613,3.482,0.708,8986.9,828.6,9815.5,9815.5,11472.7,1.1,1.3037159090909092,11472.7,0.0,1.0,0.0,7908.472,729.168,8637.64,2.3633946198264835,7.06411178181692,0.19308926652204358,0.19325251181119302,60.34169490535484,180.35941790669497,35.0,68.27665134974805,2.7136923149189074,3.2514775638717555,6.3428571428571425,-3.091379578985387,1.5857142857142856,1527.041057790119,7459.85894220988,140.91354753234398,687.6864524676561,1667.954605322463,8147.545394677536,40737.72697338768,1949.781700387151,974.8908501935755,9522.918299612847,8.74456009335799,26.137213592722606,2.76052457116241,17036.38978483179,17036.38978483179,85181.94892415895,85181.94892415895,7635.205288950596,704.5677376617199,8339.773026612316,49077.5
37,293,PM-Shoulder,1,OP,PM,3,NB,3NB,3.7,70,9200.0,1,6,70,3600,1,6,2050,0.5,0,5.15,2.575,0.28125,0.28125,3.632,0.592,9951.6,595.6,10547.2,10547.2,11738.400000000001,1.1,1.275913043478261,11738.400000000001,0.0,1.0,0.0,8757.408000000001,524.128,9281.536,2.077380083456891,6.215777485840607,0.18529297927065916,0.1853358245688877,64.40206724560225,192.6989301643193,39.639962494538345,68.45341053841291,2.5149688620991815,3.24308165588658,5.600408931531847,-2.3573272756452672,1.2144901800516381,1622.686219008705,8328.913780991295,97.13969505964198,498.460304940358,1719.825914068347,8827.374085931653,8827.374085931653,1914.1053041876307,957.0526520938154,9824.294695812368,7.686306308790497,22.998376697610247,2.3111262192807245,14706.518621626643,14706.518621626643,14706.518621626643,14706.518621626643,1622.686219008705,97.13969505964198,1719.825914068347,10547.2
