,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,CaptureRateHeavyB,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,VOT HeavyB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh_HeavyB,GPVeh_HeavyB,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollHeavyBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerHourHeavyB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,RevenuePerDayHeavyB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay_HeavyB,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1263.9,43.8,6.4,326.9,42.5,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1263.9,43.8,6.4,326.9,42.5,1683.5,2522.7000000000003,1.2,0.31533750000000005,2522.7000000000003,0.0,1.0,0.0,1011.1200000000001,35.04,5.120000000000001,261.52,34.0,1346.8000000000002,1.1638419998861858,3.491525999658557,3.491525999658557,3.491525999658557,3.491525999658557,0.0608026262566856,0.06078203324409772,0.06077014158533468,0.060797986030399355,0.0607719884304798,89.85362623587605,269.56087870762815,269.56087870762815,269.56087870762815,269.56087870762815,54.959934207853294,69.99999678035262,0.2978266671584006,0.6000000275969788,0.7641930545469715,-0.16419302694999272,0.0003896836374255155,61.47875146065995,1202.4212485393402,2.1298024448731843,41.67019755512681,0.31114312491691365,6.088856875083087,15.899889306670039,311.00011069332993,2.066247606636313,40.43375239336369,81.8858339437564,1601.614166056244,9609.684996337463,122.6999989099493,2400.000001090051,0.81468939992033,2.4440681997609897,2.4440681997609897,2.4440681997609897,2.4440681997609897,1.7439330497076364,99.96238848217173,50.086087135336165,5.205382427287758,0.7604550171836899,38.86041383415205,5.050050068212067,599.7743308930304,300.516522812017,31.232294563726548,4.5627301031021394,233.1624830049123,30.300300409272403,368.8725087639597,12.778814669239106,1.866858749501482,95.39933584002023,12.397485639817877,491.3150036625384,10101.0
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,6018.3,90.1,59.2,375.8,25.7,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,6018.3,90.1,59.2,375.8,25.7,6569.1,7670.700000000001,1.2,0.9588375000000001,7670.700000000001,0.0,1.0,0.0,4814.64,72.08,47.36000000000001,300.64000000000004,20.560000000000002,5255.280000000001,2.141698018918263,6.425094056754789,6.425094056754789,6.425094056754789,6.425094056754789,0.13699178063444326,0.13683772773196862,0.1368352427840701,0.13686070307940884,0.13683254865573857,56.187227943313935,168.56168382994179,168.56168382994179,168.56168382994179,168.56168382994179,39.644774153735064,69.95148147397873,0.6947505309095819,0.6004161615308118,1.0594082296226939,-0.4589920680918821,0.20704030619043126,659.5661067138159,5358.733893286184,9.863263414920297,80.2367365850797,6.480517098253562,52.71948290174644,41.14580177379348,334.6541982262065,2.8132772003619855,22.886722799638015,719.8689662011452,5849.231033798855,5849.231033798855,840.4746851758039,6830.225314824196,1.4991886132427839,4.4975658397283516,4.4975658397283516,4.4975658397283516,4.4975658397283516,2.50051475019275,1260.030077734379,988.8139968662276,44.36067660318793,29.14655232488072,185.05595250604776,12.65289943403468,1260.030077734379,988.8139968662276,44.36067660318793,29.14655232488072,185.05595250604776,12.65289943403468,659.5661067138159,9.863263414920297,6.480517098253562,41.14580177379348,2.8132772003619855,719.8689662011452,6569.1
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7548.6,216.2,113.3,368.1,16.7,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,7926.030000000001,227.01,118.965,386.50500000000005,17.535,8676.045,9691.500000000002,1.2,1.2114375000000002,9691.500000000002,0.0,1.0,0.0,6340.8240000000005,181.608,95.17200000000001,309.20400000000006,14.028,6940.836,5.399998236033665,16.199994708100995,16.199994708100995,16.199994708100995,16.199994708100995,0.13842883579551638,0.13799370583669446,0.13797423644302367,0.13802244603851704,0.1379559589401324,55.982417538381746,167.94725261514526,167.94725261514526,167.94725261514526,167.94725261514526,21.94426182747849,69.79092669438398,1.3262249822912056,0.6017974253862387,1.9139399780314243,-1.3121425526451858,0.8052125300765425,877.7528843042694,7048.2771156957315,25.06076092959041,201.9492390704096,13.13128403075545,105.83371596924455,42.677092404893635,343.8279075951064,1.9352461920121775,15.599753807987822,960.557267861521,7715.487732138481,7715.487732138481,1126.1660349760243,9049.908965023977,3.779998765223565,11.339996295670696,11.339996295670696,11.339996295670696,11.339996295670696,6.331006808048294,4256.906221646091,3317.904818841561,284.18893610824415,148.9087122661666,483.9580697814898,21.945684648628912,4256.906221646091,3317.904818841561,284.18893610824415,148.9087122661666,483.9580697814898,21.945684648628912,877.7528843042694,25.06076092959041,13.13128403075545,42.677092404893635,1.9352461920121775,960.557267861521,8676.045
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,5212.6,200.8,50.2,405.4,9.0,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,5212.6,200.8,50.2,405.4,9.0,5878.0,7208.8,1.2,0.9011,7208.8,0.0,1.0,0.0,4170.080000000001,160.64000000000001,40.160000000000004,324.32,7.2,4702.400000000001,1.7758828896431438,5.327648668929431,5.327648668929431,5.327648668929431,5.327648668929431,0.1411867936985583,0.14108337156985323,0.1410732337394186,0.14109714429016162,0.1410704600505165,55.42331836350089,166.2699550905027,166.2699550905027,166.2699550905027,166.2699550905027,43.62137046765845,69.95863288476181,0.6419929888328445,0.6003547849367468,0.9628308223635349,-0.36247603742678813,0.13943612110901987,588.7602246664841,4623.839775333517,22.663632808981227,178.1363671910188,5.665501066975051,44.53449893302495,45.76062583618522,359.63937416381475,1.0157073123637188,7.984292687636281,663.8656916909893,5214.134308309011,15642.402924927035,814.0766257399997,6394.723374260001,1.2431180227502006,3.7293540682506015,3.7293540682506015,3.7293540682506015,3.7293540682506015,2.177706678631957,1011.9933253570634,731.8984463613635,84.52071121751194,21.128659452801532,170.65757612787093,3.787932197515519,3035.9799760711903,2195.695339084091,253.56213365253583,63.3859783584046,511.9727283836128,11.363796592546556,1766.2806739994521,67.99089842694369,16.996503200925154,137.28187750855565,3.0471219370911564,1991.5970750729678,17634.0
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4718.4,186.6,52.8,540.6,15.4,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.249,0.708,4718.4,186.6,52.8,540.6,15.4,5513.8,7104.599999999999,1.2,0.888075,7104.599999999999,0.0,1.0,0.0,3774.72,149.28,42.24,432.48,12.32,4411.04,1.6895033751917146,5.068510125575144,5.068510125575144,5.068510125575144,5.068510125575144,0.14288115176162083,0.14279292915014483,0.14278441432814784,0.14281546431069936,0.14278203154508,54.87614307419461,164.62842922258383,164.62842922258383,164.62842922258383,164.62842922258383,44.46803433207841,69.95917005363235,0.6283642938822822,0.600350175220801,0.9444986860978019,-0.3441485108770008,0.12660362572300676,539.3363411776254,4179.063658822374,21.31612846353362,165.28387153646636,6.031213661220965,46.76878633877903,61.764832005091264,478.8351679949088,1.7590746286353858,13.640925371364615,630.2075899361066,4883.592410063893,19534.369640255572,811.9500874530692,6292.649912546931,1.1826523626342,3.5479570879026006,3.5479570879026006,3.5479570879026006,3.5479570879026006,2.176731025055168,960.2546892674175,637.8473981482036,75.62870906883647,21.398487257983916,219.13897349557695,6.2411212968165515,3841.01875706967,2551.3895925928146,302.5148362753459,85.59394903193567,876.5558939823078,24.964485187266206,2157.3453647105016,85.26451385413448,24.12485464488386,247.05932802036506,7.036298514541543,2520.8303597444265,22055.2
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4932.0,154.4,41.2,419.6,10.3,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4932.0,154.4,41.2,419.6,10.3,5557.5,6808.5,1.2,0.8510625,6808.5,0.0,1.0,0.0,3945.6000000000004,123.52000000000001,32.96,335.68000000000006,8.24,4446.0,1.4401466127276261,4.320439838182878,4.320439838182878,4.320439838182878,4.320439838182878,0.15783205166955142,0.15776221174092572,0.1577569008014908,0.15777465183096434,0.15775545234311333,54.22850595007214,162.68551785021643,162.68551785021643,162.68551785021643,162.68551785021643,47.04563854661567,69.94571287933874,0.5654209289224116,0.6004656793255213,0.892750131521413,-0.2922844521958917,0.09037963751953462,622.7421430673821,4309.257856932618,19.48678839423915,134.91321160576086,5.199667450417137,36.000332549582865,52.96179512661812,366.6382048733819,1.2999049273072538,9.000095072692748,701.6902989659637,4855.809701034036,9711.619402068072,859.586610763127,5948.913389236873,1.0081026289093382,3.0243078867280144,3.0243078867280144,3.0243078867280144,3.0243078867280144,1.7642124277060656,866.5515220855764,627.7879915588632,58.9340478276974,15.725395278659494,160.1727746967045,3.931312723651934,1733.1030441711528,1255.5759831177263,117.8680956553948,31.45079055731899,320.345549393409,7.862625447303868,1245.4842861347643,38.9735767884783,10.399334900834274,105.92359025323624,2.5998098546145076,1403.3805979319275,11115.0
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4744.1,95.2,28.3,379.7,10.3,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4981.305,99.96000000000001,29.715000000000003,398.685,10.815000000000001,5520.4800000000005,6284.6,1.2,0.785575,6284.6,0.0,1.0,0.0,3985.0440000000003,79.96800000000002,23.772000000000006,318.94800000000004,8.652000000000001,4416.384000000001,1.7092482682825287,5.127744804847586,5.127744804847586,5.127744804847586,5.127744804847586,0.15172387317203131,0.15163818983055413,0.15163433058584663,0.1516546000152778,0.15163329213121582,55.06079819452921,165.1823945835876,165.1823945835876,165.1823945835876,165.1823945835876,49.83086885378042,69.96188077342177,0.8102580365354612,0.6003269142523628,0.8428510472743577,-0.24252413302199483,0.055450278546595844,604.6263104409644,4376.678689559036,12.126202764369756,87.83379723563026,3.604651306686747,26.110348693313256,48.369931365672834,350.3150686343272,1.3119312435192794,9.503068756480722,670.039027121213,4850.440972878787,9700.881945757574,800.8644604817104,5797.96553951829,1.19647378779777,3.58942136339331,3.58942136339331,3.58942136339331,3.58942136339331,2.0429797919215074,958.2133345451693,723.4195318554911,43.52605125926781,12.938612407805019,173.6200649898142,4.709074032791253,1916.4266690903387,1446.8390637109821,87.05210251853562,25.877224815610038,347.2401299796284,9.418148065582505,1209.2526208819288,24.252405528739512,7.209302613373494,96.73986273134567,2.6238624870385587,1340.078054242426,11040.960000000001
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4329.7,83.7,12.9,372.0,29.6,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.399,0.592,4329.7,83.7,12.9,372.0,29.6,4827.9,5824.3,1.2,0.7280375,5824.3,0.0,1.0,0.0,3463.76,66.96000000000001,10.32,297.6,23.680000000000003,3862.3199999999997,1.0530935069756173,3.1592805209268517,3.1592805209268517,3.1592805209268517,3.1592805209268517,0.16716758616529578,0.16712003172970416,0.16711755237597073,0.1671301241866462,0.16711813872092693,53.01883427309882,159.0565028192964,159.0565028192964,159.0565028192964,159.0565028192964,51.74378607096454,69.96683540383039,0.4640499261082672,0.6002844027114692,0.8116916675250372,-0.21140726481356797,0.03363871272207152,579.028398255905,3750.671601744095,11.190357324620992,72.50964267537901,1.724653140520018,11.175346859479982,49.73792495794591,322.2620750420541,3.9573575249115502,25.64264247508845,645.6386912039035,4182.261308796096,20911.30654398048,778.8592770999005,5045.440722900099,0.7371654548829321,2.211496364648796,2.211496364648796,2.211496364648796,2.211496364648796,1.270388002974549,574.1481532931398,426.8397325904498,24.74743454252035,3.814064150540149,109.99524022967199,8.751681779957451,2870.740766465699,2134.198662952249,123.73717271260175,19.070320752700745,549.9762011483599,43.758408899787256,2895.141991279525,55.95178662310496,8.62326570260009,248.68962478972952,19.78678762455775,3228.1934560195173,24139.5
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1680.9,41.2,16.7,329.5,38.6,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.402,0.708,1680.9,41.2,16.7,329.5,38.6,2106.9,2958.9,1.2,0.36986250000000004,2958.9,0.0,1.0,0.0,1344.7200000000003,32.96,13.36,263.6,30.880000000000003,1685.5200000000002,0.6134039772825325,1.8402119318475973,1.8402119318475973,1.8402119318475973,1.8402119318475973,0.182609240590461,0.1825961758547847,0.18259555868046198,0.1826034345954628,0.18259611036118212,57.00321843838487,171.00965531515462,171.00965531515462,171.00965531515462,171.00965531515462,54.94546665806757,69.99825316693419,0.21925306992296514,0.6000149732285031,0.7643942722585503,-0.16437929903004722,0.0005305360355306314,245.55829800680476,1435.3417019931953,6.018369956173704,35.1816300438263,2.439476663970972,14.260523336029028,48.134265359364,281.365734640636,5.638567887953304,32.961432112046694,307.7889778742667,1799.1110221257334,10794.6661327544,432.2503376091907,2526.649662390809,0.4293827840977727,1.2881483522933181,1.2881483522933181,1.2881483522933181,1.2881483522933181,0.8614475999186287,185.6008533898365,105.43850565647237,7.752553342536766,3.142407845152208,62.00407461151408,7.263311934161063,1113.6051203390189,632.6310339388342,46.5153200552206,18.85444707091325,372.02444766908445,43.57987160496638,1473.3497880408286,36.11021973704222,14.636859983825833,288.805592156184,33.83140732771982,1846.7338672456003,12641.400000000001
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,3134.0,127.4,54.1,429.9,41.2,1.2870655091820147,3.6,1.8,0.3103448275862069,0.3103448275862069,3.246,0.715,3134.0,127.4,54.1,429.9,41.2,3786.6,5091.8,1.2,0.636475,5091.8,0.0,1.0,0.0,2507.2000000000003,101.92000000000002,43.28,343.92,32.96,3029.28,0.908241001111605,2.724723003334815,2.724723003334815,2.724723003334815,2.724723003334815,0.1601164155380991,0.16008349442355096,0.16008086245574335,0.16009435433027572,0.16008039925142764,52.2900178045755,156.8700534137265,156.8700534137265,156.8700534137265,156.8700534137265,53.439041292818445,69.98634316105405,0.41864472867967395,0.6001170814618605,0.7859422434220258,-0.1858251619601653,0.015614115849963502,401.4438770371221,2732.556122962878,16.315709751648317,111.08429024835169,6.928299727084572,47.17170027291543,55.05965034126843,374.84034965873155,5.276249959327055,35.92375004067295,485.02378681645047,3301.57621318355,3301.57621318355,652.1836063751073,4439.616393624892,0.6357687007781234,1.9073061023343705,1.9073061023343705,1.9073061023343705,1.9073061023343705,1.2212594673977626,414.637924093893,255.22545213922385,31.119052773235232,13.214388348269958,105.01560708829798,10.063423744865966,414.637924093893,255.22545213922385,31.119052773235232,13.214388348269958,105.01560708829798,10.063423744865966,401.4438770371221,16.315709751648317,6.928299727084572,55.05965034126843,5.276249959327055,485.02378681645047,3786.6
