,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8234.489712329321,1,6,70,3600,1,5,0.5,0,1187.7,41.1,6.0,307.2,39.9,1.2094222272955006,3.6,1.8,0.47530566477571085,0.47530566477571085,3.402,0.708,1187.7,41.1,6.0,307.2,39.9,1581.9,2370.2999999999997,1.2,0.2962875,2370.2999999999997,0.0,1.0,0.0,950.1600000000001,32.88,4.800000000000001,245.76,31.92,1265.5200000000002,0.5000004632988299,1.5000013898964895,1.5000013898964895,1.5000013898964895,1.5000013898964895,0.0346661810195741,0.03465130154497908,0.03464982953380311,0.005596363088785075,108.64185790627768,325.92557371883305,325.92557371883305,325.92557371883305,54.971836061487274,69.99999998661794,0.0,0.6000000001147034,0.7640276004793077,-0.1640276003646043,0.00027386579006086973,0.0016668493378085027,0.0,0.9983331506621915,32.93841855755853,1154.7615814424414,1.139334794798912,39.96066520520109,0.16631918176225496,5.833680818237745,1.3753621926998199,305.8246378073002,35.61943472681951,1546.2805652731806,9277.683391639084,40.98146706534149,0.011383740851483748,245.88880239204894,172.12216167443424,2329.3185329346584,13975.911197607951,9783.137838325565,2370.2999999999997,14221.8,9955.26,0.2878502594339272,0.3500003243091809,1.0500009729275426,1.0500009729275426,1.0500009729275426,0.5752688855533141,14.343526763535536,11.528457177377026,1.1963026430290598,0.17463530266688052,1.444131640462569,86.06116058121322,69.17074306426215,7.177815858174359,1.047811816001283,8.664789842775415,197.63051134535118,6.836008768793473,0.9979150905735298,8.25217315619892,213.71660836091712,138.34135794174583,4.785206138155431,0.6985405634014709,5.7765212093392435,9491.400000000001,-0.21468805611433756,128.02735278618678
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8796.923054719633,1,6,70,3600,1,5,0.5,0,5655.3,84.7,55.6,353.2,24.2,1.2094222272955006,3.6,1.8,0.4537416240442425,0.4537416240442425,3.246,0.715,5655.3,84.7,55.6,353.2,24.2,6173.0,7208.4000000000015,1.2,0.9010500000000001,7208.4000000000015,0.0,1.0,0.0,4524.240000000001,67.76,44.480000000000004,282.56,19.36,4938.400000000001,1.3464251599946675,4.039275479984003,4.039275479984003,4.039275479984003,4.039275479984003,0.15938568629515343,0.15929730195423836,0.15929587122724848,0.04350993439157301,52.41105622523348,157.23316867570045,157.23316867570045,157.23316867570045,47.916202732575854,69.9592529334692,0.561916402924173,0.6003494639935868,0.8765302257861572,-0.27618076179257045,0.0790257035048556,0.08616697526918617,0.6126947897546051,0.3011382349762088,721.099097363985,4934.200902636016,10.793985180419192,73.9060148195808,7.0854803521880125,48.51451964781199,12.29416706168287,340.90583293831713,751.2727299582751,5421.727270041724,5421.727270041724,811.6199951468552,0.22544999865190424,811.6199951468552,568.1339966027986,6396.780004853144,6396.780004853144,4477.746003397201,7208.4,7208.4,5045.879999999999,0.819422877199389,0.9424976119962671,2.8274928359888016,2.8274928359888016,2.8274928359888016,1.454579060631108,764.9499072743331,679.6341772782197,30.51991576940456,20.034144935351016,34.76166929135781,764.9499072743331,679.6341772782197,30.51991576940456,20.034144935351016,34.76166929135781,721.099097363985,10.793985180419192,7.0854803521880125,12.29416706168287,751.2727299582751,504.7693681547895,7.555789626293434,4.959836246531609,8.60591694317801,6173.0,-0.31508412792595347,204.75668309673438
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7093.3,203.2,106.4,345.9,15.7,1.2094222272955006,3.6,1.8,0.4849137931034482,0.4849137931034482,3.246,0.715,8795.327084686149,251.9575463618098,131.9305262445697,428.8982051503445,19.46719231240361,9627.580554755277,11292.087494893532,1.2,1.4115109368616916,11292.087494893532,0.0,1.0,0.0,7036.2616677489195,201.56603708944783,105.54442099565577,343.1185641202756,15.57375384992289,7702.064443804222,3.599962886248524,10.799888658745573,10.799888658745573,10.799888658745573,10.799888658745573,0.48491378294151183,0.4849137642867249,0.4849137911820352,0.48491378040914007,-88.81442529493935,-266.4432758848181,-266.4432758848181,-266.4432758848181,38.62175581012767,19.44773941972253,-0.601566781362495,2.1596340373322027,1.0874699795234701,1.0721640578087326,0.22668353112097459,-0.15665246731042076,0.41572018966888113,0.7409322776415397,3411.98026307448,5383.346821611669,97.74214579740175,154.21540056440804,51.179945323116236,80.75058092145346,166.38292005611876,262.51528509422576,3727.2852742511163,5900.29528050416,5900.29528050416,4357.89529660439,1.2105264712789972,4357.89529660439,3050.5267076230725,6934.192198289142,6934.192198289142,4853.9345388023985,11292.08749489353,11292.08749489353,7904.4612464254715,1.4115109368616914,2.5199740203739665,7.559922061121901,7.559922061121901,7.559922061121901,4.209031553959841,10981.782930952962,8598.10162097642,738.9230043151707,386.91639773523906,1257.841907926134,10981.782930952962,8598.10162097642,738.9230043151707,386.91639773523906,1257.841907926134,3411.98026307448,97.74214579740175,51.179945323116236,166.38292005611876,3727.2852742511163,2388.3861841521357,68.41950205818122,35.82596172618136,116.46804403928313,9627.580554755277,0.9859252006924876,-141.02174020966
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,7130.1280045716185,1,6,70,3600,1,5,0.5,0,4898.2,188.7,47.2,381.0,8.5,1.2094222272955006,3.6,1.8,0.5242248738881253,0.5242248738881253,3.246,0.715,6367.66,245.31,61.36000000000001,495.3,11.05,7180.68,8806.72,1.2,1.1008399999999998,8806.72,0.0,1.0,0.0,5094.128000000001,196.24800000000002,49.08800000000001,396.24,8.840000000000002,5744.544000000001,3.5999624826871846,10.799887448061554,10.799887448061554,10.799887448061554,10.799887448061554,0.5242248656084644,0.5242248599578397,0.5242248494893741,0.5242248687547597,-193.14543133873082,-579.4362940161925,-579.4362940161925,-579.4362940161925,48.31893053935508,33.091608445404226,-0.3393307101787278,1.26920394544415,0.8692245364535045,0.39997940899064544,0.07391172097199863,-0.11107889825438758,0.5099662263961048,0.6011126718582829,2670.468566192316,3697.191433807684,102.87808031700614,142.43191968299385,25.7331494117344,35.62685058826561,207.718861995386,287.581138004614,3006.798657916442,4173.881342083558,12521.644026250673,3679.4588413646957,1.0220719003790821,11038.376524094087,7726.86356686586,5127.261158635304,15381.783475905911,10767.248433134137,8806.72,26420.159999999996,18494.111999999997,1.2351419209239163,2.519973737881029,7.559921213643087,7.559921213643087,7.559921213643087,4.405321171282982,9272.139649853192,6729.510654641442,777.7501818074121,194.540582131618,1570.3382312727194,27816.41894955958,20188.531963924324,2333.2505454222364,583.621746394854,4711.014693818159,8011.4056985769475,308.6342409510184,77.19944823520319,623.156585986158,9020.395973749328,5607.983989003863,216.04396866571287,54.03961376464223,436.20961019031057,21542.04,0.4601566019093165,-378.01551998492477
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,7229.63859674559,1,6,70,3600,1,5,0.5,0,4433.7,175.4,49.6,508.0,14.5,1.2094222272955006,3.6,1.8,0.5194079146547296,0.5194079146547296,3.249,0.708,5763.81,228.02,64.48,660.4,18.85,6735.56,8679.06,1.2,1.0848825,8679.06,0.0,1.0,0.0,4611.048000000001,182.41600000000003,51.584,528.32,15.080000000000002,5388.448,3.5999646351765313,10.799893905529593,10.799893905529593,10.799893905529593,10.799893905529593,0.5194077233404285,0.5194079104360696,0.5194078847553909,0.5194078144797757,-218.51139345373147,-655.5341803611944,-655.5341803611944,-655.5341803611944,48.98996849046933,35.41711072877601,-0.32518406529453914,1.1858674842687116,0.8573183713757812,0.32854911289293043,0.06557740541759226,-0.11149666203012883,0.5528876538320932,0.5586090081980357,2395.0139438934366,3368.796056106564,94.74831339010609,133.27168660989392,26.793136327222086,37.68686367277792,274.41353654595514,385.98646345404484,2790.9689301567196,3944.591069843281,15778.364279373123,3582.8789026832865,0.9952441396342463,14331.515610733146,10032.060927513201,5096.181097316714,20384.724389266856,14269.307072486798,8679.060000000001,34716.240000000005,24301.368,1.2004832446129279,2.5199752446235717,7.559925733870715,7.559925733870715,7.559925733870715,4.6214191789858665,9028.766139245949,6035.375849139728,716.2902126387103,202.55412081127255,2074.545956656238,36115.064556983794,24141.503396558914,2865.160850554841,810.2164832450902,8298.183826624952,9580.055775573746,378.99325356042436,107.17254530888835,1097.6541461838206,11163.875720626878,6706.039042901622,265.29527749229703,75.02078171622183,768.3579023286743,26942.24,0.38322882590943597,-460.20064807384756
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,6217.690612419211,1,6,70,3600,1,5,0.5,0,4634.5,145.1,38.7,394.3,9.7,1.2094222272955006,3.6,1.8,0.5729453312456669,0.5729453312456669,3.399,0.592,6024.85,188.63,50.31,512.59,12.61,6788.990000000001,8317.27,1.2,1.03965875,8317.27,0.0,1.0,0.0,4819.88,150.904,40.248000000000005,410.07200000000006,10.088000000000001,5431.192000000001,3.599963073816297,10.79988922144889,10.79988922144889,10.79988922144889,10.79988922144889,0.5729453198288574,0.5729453173303745,0.5729453078079447,0.5729453251002585,-162.4315974501543,-487.29479235046284,-487.29479235046284,-487.29479235046284,47.90740072374917,30.41241382550085,-0.3660319438218787,1.3810150105475332,0.8766912703568848,0.5043237401906484,0.07913843470436482,-0.10002111907135898,0.4626187613350642,0.6374023577362948,2761.5276881367136,3263.322311863287,86.45974016642282,102.17025983357718,23.059902748654164,27.25009725134584,234.94883535451325,277.6411646454868,3105.996166406304,3682.9938335936968,7365.9876671873935,3794.9331229454842,1.054148089707079,7589.8662458909685,5312.906372123678,4522.336877054516,9044.673754109032,6331.271627876322,8317.27,16634.54,11644.178,1.3376783308238418,2.519974151671408,7.559922455014222,7.559922455014222,7.559922455014222,4.398466185492062,9563.133377144271,6958.9783932294185,653.6289311388349,174.3310765999948,1776.194976176024,19126.266754288543,13917.956786458837,1307.2578622776698,348.6621531999896,3552.389952352048,5523.055376273427,172.91948033284564,46.11980549730833,469.8976707090265,6211.992332812608,3866.1387633913987,121.04363623299194,32.28386384811583,328.9283694963185,13577.980000000001,0.5752580837098419,-299.8043460003038
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,5600.0,1,6,70,3600,1,5,0.5,0,4457.9,89.5,26.6,356.8,9.7,1.2094222272955006,3.6,1.8,0.6114130434782608,0.6114130434782608,3.399,0.592,5795.2699999999995,116.35000000000001,34.580000000000005,463.84000000000003,12.61,6422.65,7677.41,1.2,0.95967625,7677.41,0.0,1.0,0.0,4636.215999999999,93.08000000000001,27.664000000000005,371.07200000000006,10.088000000000001,5138.12,3.5999635958419987,10.799890787525996,10.799890787525996,10.799890787525996,10.799890787525996,0.6114130306401915,0.6114130343026274,0.611413024951234,0.6114130297502578,-130.24936258636274,-390.7480877590882,-390.7480877590882,-390.7480877590882,49.04502521433321,31.747180183929398,-0.5850202494879104,1.322952141156166,0.8563559671231583,0.4665961740330077,0.06490372244075626,-0.06577773081232832,0.5928982659770006,0.4728794648353278,2834.6428752625457,2960.627124737454,56.91032523288857,59.43967476711144,16.91412992225094,17.665870077749066,226.8782557754877,236.96174422451233,3135.345586193173,3287.3044138068262,6574.6088276136525,3736.751008054427,1.0379863911262297,7473.502016108854,5231.451411276197,3940.658991945572,7881.317983891144,5516.9225887238,7677.409999999999,15354.819999999998,10748.373999999996,1.3709660714285712,2.519974517089399,7.559923551268197,7.559923551268197,7.559923551268197,4.2904895890774775,9416.517317005279,7143.227810710639,430.237708038447,127.86952914843499,1715.1822691077593,18833.034634010557,14286.455621421277,860.475416076894,255.73905829686998,3430.3645382155187,5669.285750525091,113.82065046577713,33.82825984450188,453.7565115509754,6270.691172386346,3968.5000253675635,79.67445532604398,23.679781891151315,317.6295580856828,12845.3,0.5448624076276254,-324.04567255338856
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,4068.5,78.6,12.1,349.5,27.8,1.2094222272955006,3.6,1.8,0.4017857142857142,0.4017857142857142,3.399,0.592,4068.5,78.6,12.1,349.5,27.8,4536.500000000001,5472.5,1.2,0.6840625,5472.5,0.0,1.0,0.0,3254.8,62.879999999999995,9.68,279.6,22.240000000000002,3629.2000000000007,0.6854464154309914,2.056339246292974,2.056339246292974,2.056339246292974,2.056339246292974,0.1856360753517505,0.1856091125117997,0.18560770679748664,0.03947279155056244,50.8238825248965,152.47164757468946,152.47164757468946,152.47164757468946,54.47685351058553,69.98345225043917,0.3055141034747128,0.6001418713912678,0.7709696374413195,-0.17082776605005168,0.005133291663469126,0.010661591868624466,0.6345376212570008,0.35480078687437466,604.2082980548776,3464.2917019451224,11.671100994741964,66.92889900525803,1.7966826017996707,10.30331739820033,11.03659251753726,338.46340748246274,628.7126741689566,3907.7873258310437,19538.936629155218,677.7214263971143,0.1882559517769762,3388.607131985572,2372.0249923899,4794.778573602885,23973.892868014427,16781.725007610097,5472.5,27362.5,19153.749999999996,0.526201923076923,0.4798124908016939,1.4394374724050816,1.4394374724050816,1.4394374724050816,0.7388776168680228,325.17920566927626,289.9066884527631,16.799820116055805,2.5862122630487034,15.88648483740867,1625.8960283463812,1449.5334422638155,83.99910058027902,12.931061315243518,79.43242418704335,3021.041490274388,58.35550497370982,8.983413008998353,55.1829625876863,3143.563370844782,2114.7290431920715,40.84885348159687,6.288389106298847,38.6280738113804,22682.500000000004,-0.22157521872974384,168.5250010215943
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,9658.720330941385,1,6,70,3600,1,5,0.5,0,1579.5,38.7,15.7,309.6,36.3,1.2094222272955006,3.6,1.8,0.42424908736276334,0.42424908736276334,3.402,0.708,1579.5,38.7,15.7,309.6,36.3,1979.8,2780.4,1.2,0.34755,2780.4,0.0,1.0,0.0,1263.6000000000001,30.960000000000004,12.56,247.68000000000004,29.04,1583.8400000000001,0.5000018663887125,1.5000055991661374,1.5000055991661374,1.5000055991661374,1.5000055991661374,0.03466724814131362,0.03464679270973864,0.034645828226408194,0.0055956141782755086,108.6462827829511,325.9388483488533,325.9388483488533,325.9388483488533,54.97209974894042,69.99999995388589,0.0,0.6000000003952638,0.764023935629447,-0.16402393523418324,0.0002713003951583873,0.001651298007024712,0.0,0.9983487019929753,43.80553475136389,1535.694465248636,1.0726647022935083,37.627335297706495,0.43515160252368695,15.264848397476312,1.3859217196752782,308.21407828032477,46.69927277585637,1933.1007272241434,11598.60436334486,52.486748824841314,0.014579652451344809,314.9204929490479,220.44434506433353,2727.913251175159,16367.479507050954,11457.235654935666,2780.4000000000005,16682.4,11677.68,0.2878642205938071,0.3500013064720987,1.050003919416296,1.050003919416296,1.050003919416296,0.5619674742914658,18.37043066116735,15.331994393686283,1.126302141627698,0.45691088819015346,1.4552232376632153,110.22258396700411,91.9919663621177,6.757812849766188,2.7414653291409206,8.731339425979291,262.83320850818336,6.43598821376105,2.6109096151421216,8.31553031805167,280.19563665513823,183.98324595572834,4.5051917496327345,1.827636730599485,5.8208712226361685,11878.8,-0.21468428878350632,128.03057284501378
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,10400.0,1,6,70,3600,1,5,0.5,0,2944.9,119.7,50.8,403.9,38.7,1.2094222272955006,3.6,1.8,0.4017857142857142,0.4017857142857142,3.246,0.715,2944.9,119.7,50.8,403.9,38.7,3558.0,4784.200000000001,1.2,0.5980250000000001,4784.200000000001,0.0,1.0,0.0,2355.92,95.76,40.64,323.12,30.960000000000004,2846.4,0.609174702415113,1.8275241072453388,1.8275241072453388,1.8275241072453388,1.8275241072453388,0.18603929102190983,0.18602057484652126,0.1860190775020961,0.054037930696629315,48.63076369407084,145.8922910822125,145.8922910822125,145.8922910822125,54.75649535254028,69.99322865648728,0.27784571579406897,0.6000580457022147,0.7670322895866549,-0.16697424388444027,0.0023771481652039715,0.005315660865219055,0.6213048137403668,0.37337952539441416,438.2936865043378,2506.606313495662,17.813330247302876,101.88666975269713,7.5598153096851854,43.24018469031481,17.460736166694865,386.4392638333051,481.1275682280207,3076.8724317719793,3076.8724317719793,566.7953316753866,0.1574431476876074,566.7953316753866,396.75673217277057,4217.404668324613,4217.404668324613,2952.183267827229,4784.2,4784.2,3348.9399999999996,0.46001923076923074,0.42642229169057905,1.279266875071737,1.279266875071737,1.279266875071737,0.7176420565033836,241.6941642525402,186.89819823269195,22.788003320088002,9.671021307340444,22.336941392419803,241.6941642525402,186.89819823269195,22.788003320088002,9.671021307340444,22.336941392419803,438.2936865043378,17.813330247302876,7.5598153096851854,17.460736166694865,481.1275682280207,306.80558055303646,12.469331173112012,5.29187071677963,12.222515316686405,3558.0,-0.21768867641076858,153.22924605750498
