,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bonus Seg,Time ML,Time GP,Time Savings,BonusRel,Reliability %,Bonus %,Time Savings %,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,GPDay_Lights,GPTransactionsDay_MediumA,GPDay_MediumB,GPDay_HeavyA,TransactionsLightsLength,TransactionsMediumALength,TransactionsMediumBLength,TransactionsHeavyALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
45,205,2032,3SB,3,SB,PM-Shoulder,2,OP,PM,0.5,55,6152.779202140395,1,6,70,3600,1,5,0.5,0,5432.4,125.6,39.4,349.6,6.2,1.2310074647479796,3.6,1.8,0.43631861859461313,0.43631861859461313,3.399,0.592,6518.879999999999,150.72,47.279999999999994,419.52000000000004,7.4399999999999995,7143.839999999999,8393.759999999998,1.2,1.0492199999999998,8393.759999999998,0.0,1.0,0.0,6127.747199999999,141.6768,44.44319999999999,394.34880000000004,6.993599999999999,6715.209599999999,1.7999999920643261,5.399999976192978,5.399999976192978,5.399999976192978,5.399999976192978,0.33169804661322105,0.3316653297817347,0.33166363470083626,0.09715041267774123,38.73381772897577,116.20145318692731,116.20145318692731,116.20145318692731,28.738022432434573,62.82385352381987,0.2697024175348518,0.47752562629137996,1.0439131666255894,-0.5663875403342095,0.34892103481973086,0.2944453992177983,0.22759486553191924,0.4779597352502824,2032.5617763796345,4486.318223620365,46.989282594420864,103.73071740557913,14.740193249736203,32.53980675026379,38.311148658972044,381.208851341028,2132.6024008827635,5011.237599117236,10022.475198234471,2332.683649889022,0.6479676805247283,4665.367299778044,2332.683649889022,6061.076350110978,12122.152700221955,6061.076350110978,8393.76,16787.52,8393.76,1.364222528427483,0.8999999960321631,2.699999988096489,2.699999988096489,2.699999988096489,1.9688764063806594,2099.415275644411,1829.3055906767972,126.8710624455989,39.7985215988277,103.44010092318734,4198.830551288822,3658.6111813535945,253.7421248911978,79.5970431976554,206.8802018463747,4065.123552759269,93.97856518884173,29.480386499472406,76.62229731794409,4265.204801765527,8972.63644724073,207.46143481115826,65.07961350052759,762.417702682056,2032.5617763796345,46.989282594420864,14.740193249736203,38.311148658972044,14287.679999999998,-0.5425619279858651,95.34107994336509
46,206,2032,3SB,3,SB,PM-Peak,2,Peak,PM,0.5,55,5600.0,1,6,70,3600,1,5,0.5,0,4315.9,82.5,24.6,270.8,4.9,1.2310074647479796,3.6,1.8,0.4625346901017577,0.4625346901017577,3.399,0.592,5179.079999999999,99.0,29.52,324.96,5.88,5638.44,6557.16,1.2,0.819645,6557.16,0.0,1.0,0.0,4868.335199999999,93.05999999999999,27.7488,305.46239999999995,5.5272,5300.133599999999,1.7999535192174543,5.399860557652363,5.399860557652363,5.399860557652363,5.399860557652363,0.2917415624907299,0.2917014129448198,0.29169970241543913,0.0791122507594304,41.41609128565632,124.24827385696895,124.24827385696895,124.24827385696895,37.11190559430611,68.81222441495588,0.5518014281323562,0.4359690484512182,0.808365927849384,-0.3723968793981658,0.18403796767638694,0.16606383656050858,0.4979095527524888,0.3360266106870025,1420.2957179766197,3758.784282023379,27.14573348864493,71.85426651135506,8.094316702385537,21.425683297614462,24.16581798637743,300.79418201362256,1479.7015861540278,4158.738413845971,8317.476827691942,1598.5133225088434,0.4440314784746787,3197.026645017687,1598.5133225088434,4958.646677491156,9917.293354982312,4958.646677491156,6557.16,13114.32,6557.16,1.1709214285714284,0.8999767596087271,2.6999302788261814,2.6999302788261814,2.6999302788261814,1.944479689208277,1438.6248401828893,1278.2331379507489,73.29158778693831,21.8540907511792,65.24602369402277,2877.2496803657787,2556.4662759014977,146.58317557387662,43.7081815023584,130.49204738804553,2840.5914359532394,54.29146697728986,16.188633404771075,48.33163597275486,2959.4031723080557,7517.568564046758,143.70853302271013,42.851366595228924,601.5883640272451,1420.2957179766197,27.14573348864493,8.094316702385537,24.16581798637743,11276.88,-0.4606785943946308,145.00284122625115
47,207,2032,3SB,3,SB,PM-Late,5,OP,PM,0.5,55,10400.0,1,6,70,3600,1,5,0.5,0,4546.1,55.4,11.1,297.9,25.9,1.2310074647479796,3.6,1.8,0.303951367781155,0.303951367781155,3.399,0.592,3636.8800000000006,44.32,8.88,238.32,20.72,3949.120000000001,4573.6,1.2,0.5717000000000001,4573.6,0.0,1.0,0.0,3418.6672000000003,41.660799999999995,8.3472,224.02079999999998,19.476799999999997,3712.1728000000007,0.6141731347524002,1.8425194042572006,1.8425194042572006,1.8425194042572006,1.8425194042572006,0.16217126920288957,0.16215312373832255,0.1621525709718596,0.03227335655770247,53.6512524047122,160.9537572141366,160.9537572141366,160.9537572141366,54.82953315633667,69.9909670938056,0.17220072296373815,0.4286267392161108,0.5471503817926068,-0.118523642576496,0.0011870854366429345,0.004066594279430874,0.5899073927640424,0.4060260129565267,554.4095988062887,3082.470401193712,6.755428857437507,37.56457114256249,1.3535199404163065,7.526480059583694,7.229903154741753,231.09009684525824,569.7484507588844,3379.371549241116,16896.85774620558,600.4261546640755,0.1667850429622432,3002.1307733203776,1501.0653866601888,3973.173845335925,19865.869226679624,9932.934613339812,4573.6,22868.0,11434.0,0.4397692307692308,0.3070865673762001,0.9212597021286003,0.9212597021286003,0.9212597021286003,0.6472428544670585,184.38280679868234,170.25174061783946,6.223504376953828,1.2469433771330474,6.660618426756015,921.9140339934117,851.2587030891973,31.11752188476914,6.234716885665237,33.303092133780076,2772.0479940314435,33.77714428718753,6.767599702081533,36.149515773708764,2848.7422537944212,15412.35200596856,187.82285571281247,37.632400297918466,1155.4504842262913,1386.0239970157218,16.888572143593766,3.3837998510407665,18.074757886854382,19745.600000000006,-0.2166198663485928,155.4558537186389
48,208,2032,4NB,4,NB,Night,6,OP,NT,1.6,65,5600.0,1,6,70,3600,1,5,0.5,0,964.2,29.4,19.6,252.7,51.5,1.2267208546024715,3.6,1.8,0.4625346901017577,0.4625346901017577,3.402,0.708,1157.04,35.279999999999994,23.52,303.23999999999995,61.8,1580.8799999999999,2428.56,1.2,0.30357,2428.56,0.0,1.0,0.0,1087.6175999999998,33.16319999999999,22.1088,285.0455999999999,58.09199999999999,1486.0271999999998,0.5000137064694603,1.500041119408381,1.500041119408381,1.500041119408381,1.500041119408381,0.23209497828957606,0.23207876779045733,0.23207822335041248,0.07307536566331678,50.41418421331073,151.2425526399322,151.2425526399322,151.2425526399322,64.83213169389386,69.99936184118924,0.6973351541538331,1.3714410742457852,1.4807472389349439,-0.10930616468915866,0.002676913408306919,0.0033076153503430773,0.8616328242279188,0.13505956042173825,252.4305832593608,904.6094167406392,7.696474591988492,27.583525408011504,5.130971024409599,18.3890289755904,20.829811450719525,282.4101885492804,286.0878403264784,1294.7921596735214,7768.752958041128,353.40235446071364,0.09816732068353157,2120.4141267642817,3392.662602822851,2075.157645539286,12450.945873235716,19921.513397177147,2428.5599999999995,14571.359999999997,23314.176,0.4336714285714285,0.8000219303511366,2.4000657910534096,2.4000657910534096,2.4000657910534096,0.6176635152590955,282.7296338062967,201.95000249881713,18.472045379943328,12.314668030571749,49.99291789696453,1696.37780283778,1211.7000149929027,110.83227227965997,73.88800818343049,299.9575073817872,1514.5834995561647,46.17884755193096,30.785826146457595,124.97886870431715,1716.5270419588703,5427.656500443835,165.50115244806904,110.3341738535424,1694.4611312956824,2423.3335992898637,73.88615608308953,49.25732183433215,199.96618992690745,9485.279999999999,-0.07381824650085402,439.1455500938377
49,209,2032,4NB,4,NB,AM-Early,1,OP,AM,1.6,65,9058.796236284314,1,6,70,3600,1,5,0.5,0,6304.1,103.0,55.2,304.2,27.0,1.2267208546024715,3.6,1.8,0.3361551185047921,0.3361551185047921,3.246,0.715,5043.280000000001,82.4,44.160000000000004,243.36,21.6,5434.8,6217.840000000001,1.2,0.7772300000000001,6217.840000000001,0.0,1.0,0.0,4740.6832,77.456,41.510400000000004,228.7584,20.304,5108.7119999999995,0.9442752730628309,2.8328258191884927,2.8328258191884927,2.8328258191884927,2.8328258191884927,0.1273461514095883,0.12720593387630608,0.1272025813212801,0.03191298700268931,58.0270520782063,174.08115623461893,174.08115623461893,174.08115623461893,61.7457270544744,69.98425557674187,1.0903636643348464,1.3717371029935488,1.5547634561871009,-0.1830263531935521,0.054488265484816716,0.04103408134755559,0.8211322365033324,0.137833682149112,603.7077605720916,4439.572239427909,9.852862814323164,72.54713718567685,5.280230031678866,38.879769968321135,7.300363845956002,236.059636154044,626.1412172640497,4808.658782735951,4808.658782735951,671.0081306479657,0.1863911474022127,671.0081306479657,1073.613009036745,5546.831869352036,5546.831869352036,8874.930990963257,6217.840000000002,6217.840000000002,9948.544000000002,0.6863870030650343,1.5108404369005295,4.532521310701589,4.532521310701589,4.532521310701589,1.0119384706274421,1013.7862172719801,912.1060967429792,44.658310677338974,23.93275514399099,33.08905470767099,1013.7862172719801,912.1060967429792,44.658310677338974,23.93275514399099,33.08905470767099,603.7077605720916,9.852862814323164,5.280230031678866,7.300363845956002,626.1412172640497,4439.572239427909,72.54713718567685,38.879769968321135,236.059636154044,965.9324169153466,15.764580502917063,8.448368050686186,11.680582153529604,5434.8,-0.11771974216734267,495.2861958527256
50,210,2032,4NB,4,NB,AM-Peak,1,Peak,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,7909.9,164.4,78.5,249.0,19.6,1.2267208546024715,3.6,1.8,0.36683785766691124,0.36683785766691124,3.246,0.715,7518.014515086949,156.25502045288746,74.61082180992497,236.66362586842445,18.628944044261523,8004.172927262448,8976.489751613444,1.2,1.1220612189516805,8976.489751613444,0.0,1.0,0.0,7066.933644181732,146.8797192257142,70.13417250132947,222.46380831631896,17.51120740160583,7523.922551626701,1.7999999954024197,5.399999986207259,5.399999986207259,5.399999986207259,5.399999986207259,0.21448433976788503,0.21425688722378858,0.21424897927407496,0.0660909584387299,45.24668363415752,135.74005090247257,135.74005090247257,135.74005090247257,41.49285219668362,68.39701055760341,1.7504134643308196,1.403570115380256,2.313651506648486,-0.91008139126823,0.5857099008077863,0.18042913024873325,0.5392184398954304,0.2803524298558364,1515.7465968557726,6002.267918231177,31.469991437605582,124.78502901528188,15.026174870641736,59.58464693928323,14.702846309555413,221.96077955886904,1576.9456094735754,6427.227317788873,6427.227317788873,1699.3436347091808,0.472039898530328,1699.3436347091808,2718.9498155346896,7277.146116904264,7277.146116904264,11643.433787046823,8976.489751613444,8976.489751613444,14362.383602581513,1.1220612189516805,2.8799999926438717,8.639999977931614,8.639999977931614,8.639999977931614,1.9397108665559923,4894.109655461851,4365.350187794599,271.90072532642034,129.82615055074118,127.03259179009069,4894.109655461851,4365.350187794599,271.90072532642034,129.82615055074118,127.03259179009069,1515.7465968557726,31.469991437605582,15.026174870641736,14.702846309555413,1576.9456094735754,6002.267918231177,124.78502901528188,59.58464693928323,221.96077955886904,2425.1945549692364,50.35198630016893,24.04187979302678,23.524554095288664,8004.172927262448,-0.39335284015463395,189.87312697145637
51,211,2032,4NB,4,NB,AM-Shoulder,3,OP,AM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,6150.8,236.8,78.5,399.9,9.8,1.2267208546024715,3.6,1.8,0.36683785766691124,0.36683785766691124,3.246,0.715,5018.3297972313785,193.20096507517567,64.04677262838382,326.27139330051835,7.995648047874669,5609.844576283332,6792.874134387236,1.2,0.8491092667984045,6792.874134387236,0.0,1.0,0.0,4717.230009397495,181.60890717066513,60.20396627068079,306.69510970248723,7.5159091650021885,5273.253901706332,1.3733133450590935,4.11994003517728,4.11994003517728,4.11994003517728,4.11994003517728,0.13275595359304768,0.13256765919315228,0.13255122610178596,0.0338168591975678,56.98749291907388,170.96247875722162,170.96247875722162,170.96247875722162,54.847771229780335,69.97188815691136,1.3967553360045528,1.3719795553425802,1.7502990157579186,-0.37831946041533837,0.1913631571843891,0.09731461744503046,0.7102971814821021,0.1923882010728675,626.2403682153058,4392.089429016072,24.075467712241565,169.1254973629341,7.980109545369305,56.06666308301452,10.371465341391621,315.8999279591267,668.6674108143083,4941.177165469023,14823.531496407068,753.5214960123133,0.209311526670087,2260.56448803694,3616.9031808591044,6039.352638374923,18118.05791512477,28988.892664199633,6792.874134387236,20378.62240316171,32605.79584505874,0.8491092667984045,2.19730135209455,6.591904056283649,6.591904056283649,6.591904056283649,1.547587200342827,1655.713802020164,1376.0388078156802,158.7031732692512,52.60411648170779,68.36770445352471,4967.141406060492,4128.116423447041,476.1095198077536,157.81234944512337,205.10311336057413,1878.7211046459174,72.2264031367247,23.940328636107914,31.114396024174866,2006.0022324429249,13176.268287048217,507.37649208880237,168.19998924904354,947.6997838773802,3005.953767433468,115.56224501875953,38.304525817772664,49.78303363867979,16829.533728849994,-0.21614561683994182,348.4834773789708
52,212,2032,4NB,4,NB,MD,4,OP,MD,1.6,65,9610.673658507441,1,6,70,3600,1,5,0.5,0,5574.2,274.8,104.3,491.9,19.6,1.2267208546024715,3.6,1.8,0.3221121994937647,0.3221121994937647,3.249,0.708,4459.36,219.84000000000003,83.44,393.52,15.680000000000001,5171.84,6596.8,1.2,0.8246,6596.8,0.0,1.0,0.0,4191.7984,206.64960000000002,78.4336,369.9088,14.7392,4861.5296,0.9270644055593029,2.7811932166779085,2.7811932166779085,2.7811932166779085,2.7811932166779085,0.12990219571232034,0.12979752477923998,0.12978625084122555,0.0323206403053477,57.238330606621645,171.71499181986493,171.71499181986493,171.71499181986493,61.68014280080415,69.98171431911912,1.081364592226236,1.371786915110947,1.5564166300657205,-0.18462971495477354,0.055645487199850296,0.042103368433997694,0.818199177131176,0.13969745443482642,544.5238161433912,3914.8361838566084,26.822606576620032,193.01739342337999,10.179602883980348,73.26039711601965,11.955689270582802,381.5643107294172,593.4817148745743,4578.358285125426,18313.433140501704,691.3975123369407,0.1920548645380391,2765.590049347763,4424.9440789564205,5905.402487663059,23621.609950652237,37794.57592104358,6596.8,26387.2,42219.52,0.6864034961961759,1.4833030488948848,4.449909146684654,4.449909146684654,4.449909146684654,1.080016465065463,1025.5520380477228,807.6938366813698,119.35816234322543,45.29830798304163,53.20173104008599,4102.208152190891,3230.7753467254793,477.4326493729017,181.19323193216653,212.80692416034395,2178.0952645735647,107.29042630648013,40.71841153592139,47.82275708233121,2373.9268594982973,15659.344735426434,772.0695736935199,293.0415884640786,1526.2572429176687,3484.9524233177035,171.66468209036822,65.14945845747422,76.51641133172994,20687.36,-0.11862486649668955,482.03607396292557
53,213,2032,4NB,4,NB,PM-Shoulder,2,OP,PM,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,6136.1,203.6,78.5,363.1,9.8,1.2267208546024715,3.6,1.8,0.36683785766691124,0.36683785766691124,3.399,0.592,7360.130442672995,244.21416830368176,94.15919553948437,435.5312598775386,11.754905939961107,8145.78997233366,9717.109031654994,1.2,1.2146386289568742,9717.109031654994,0.0,1.0,0.0,6918.522616112615,229.56131820546085,88.50964380711531,409.39938428488625,11.04961158356344,7657.04257399364,1.7999883531117278,5.399965059335184,5.399965059335184,5.399965059335184,5.399965059335184,0.2394385416478234,0.23927827219081965,0.2392674149446062,0.058175371302289516,45.53769599266267,136.61308797798804,136.61308797798804,136.61308797798804,35.45184506732402,66.83270414666487,1.0922798703979348,1.4364225004172702,2.7078985541568676,-1.2714760537395975,0.8616828340636535,0.2671521298839388,0.33864536030040604,0.39420250981565513,1656.5609655594885,5703.569477113506,54.92903558204962,189.28513272163212,21.177473671396353,72.98172186808802,23.81696119170197,411.71429868583664,1756.4844360046366,6389.305536329024,12778.611072658048,1956.3313768949324,0.5434253824708145,3912.662753789865,6260.260406063784,7760.77765476006,15521.55530952012,24834.48849523219,9717.109031654993,19434.218063309985,31094.748901295978,1.214638628956874,2.8799813649787644,8.639944094936295,8.639944094936295,8.639944094936295,2.0047850245959213,5634.197909180653,4770.864710762556,474.58379661767526,182.9721885928498,205.77721320757234,11268.395818361307,9541.729421525111,949.1675932353505,365.9443771856996,411.5544264151447,3313.121931118977,109.85807116409924,42.354947342792705,47.63392238340394,3512.968872009273,11407.138954227012,378.57026544326425,145.96344373617603,823.4285973716733,5300.995089790364,175.7729138625588,67.76791574846833,76.2142758134463,16291.57994466732,-0.4695434589998829,135.90415752659993
54,214,2032,4NB,4,NB,PM-Peak,2,Peak,PM,1.6,65,7694.606197609334,1,6,70,3600,1,5,0.5,0,6066.1,165.6,39.3,301.8,9.8,1.2267208546024715,3.6,1.8,0.37675675224842015,0.37675675224842015,3.399,0.592,7279.320000000001,198.72,47.16,362.16,11.76,7899.120000000001,9138.720000000001,1.2,1.1423400000000001,9138.720000000001,0.0,1.0,0.0,6842.5608,186.7968,44.3304,340.4304,11.0544,7425.1728,1.7999889538757379,5.399966861627213,5.399966861627213,5.399966861627213,5.399966861627213,0.24998328101929154,0.24983088939275191,0.24982049323248284,0.06215376135689223,44.64036045461951,133.9210813638585,133.9210813638585,133.9210813638585,39.004084606447385,66.90247004153836,1.5748694126107752,1.4349245990528539,2.4612806830013687,-1.0263560839485149,0.6890503242548045,0.20942023154895162,0.47864358442178084,0.3119361840292676,1710.5257993579885,5568.794200642013,46.66761067972,152.05238932027999,11.074642393193256,36.08535760680674,21.159029840231366,341.00097015976866,1789.427082271133,6109.6929177288675,12219.385835457735,1947.2296480974223,0.5408971244715062,3894.4592961948447,6231.134873911752,7191.4903519025775,14382.980703805155,23012.76912608825,9138.72,18277.44,29243.904000000002,1.187678714843047,2.8799823262011808,8.639946978603541,8.639946978603541,8.639946978603541,1.9587229297916853,5607.986971575521,4926.284070662154,403.2056818908932,95.68432308418477,182.81289593828916,11215.973943151042,9852.568141324307,806.4113637817863,191.36864616836954,365.6257918765783,3421.051598715977,93.33522135944,22.149284786386513,42.31805968046273,3578.854164542266,11137.588401284025,304.10477864055997,72.17071521361348,682.0019403195373,5473.6825579455635,149.336354175104,35.43885565821842,67.70889548874037,15798.240000000002,-0.4170008284861447,168.3615874398022
55,215,2032,4NB,4,NB,PM-Late,5,OP,PM,1.6,65,10400.0,1,6,70,3600,1,5,0.5,0,3266.8,60.1,15.9,280.9,31.9,1.2267208546024715,3.6,1.8,0.303951367781155,0.303951367781155,3.399,0.592,2613.4400000000005,48.080000000000005,12.72,224.72,25.52,2924.48,3546.56,1.2,0.44332,3546.56,0.0,1.0,0.0,2456.6336,45.1952,11.9568,211.2368,23.988799999999998,2749.0112,0.5000011842136957,1.500003552641087,1.500003552641087,1.500003552641087,1.500003552641087,0.11711271440630765,0.11707467277242639,0.11707303796232954,0.020081501281441736,60.54165435495992,181.62496306487978,181.62496306487978,181.62496306487978,64.94214250613544,69.99960849554886,0.5661940686459002,1.3714362417627588,1.4782388799527264,-0.1068026381899676,0.0009210621207545789,0.0013667277569793005,0.8401530494180277,0.1584802228249929,287.70302919773945,2325.736970802261,5.291213250884365,42.788786749115644,1.3998189003079817,11.320181099692018,4.241952069887652,220.47804793011235,298.63601341881946,2625.8439865811815,13129.219932905908,320.5019818609794,0.0890283282947165,1602.509909304897,2564.0158548878353,3226.0580181390214,16130.290090695107,25808.46414511217,3546.560000000001,17732.800000000003,28372.480000000007,0.3410153846153847,0.8000018947419131,2.4000056842257393,2.4000056842257393,2.4000056842257393,0.5366110022657683,256.4021927573218,230.1629684811795,12.698941878573029,3.3595733176257796,10.180709079943504,1282.010963786609,1150.8148424058975,63.49470939286515,16.797866588128898,50.90354539971752,1438.5151459886972,26.456066254421824,6.999094501539909,21.20976034943826,1493.1800670940972,11628.684854011306,213.94393374557822,56.600905498460094,1102.3902396505619,2301.6242335819156,42.32970600707492,11.198551202463854,33.93561655910121,14622.4,-0.0722499182225427,449.4281648655345
56,216,2032,4SB,4,SB,Night,6,OP,NT,1.6,65,8000.0,1,6,70,3600,1,5,0.5,0,1261.1,36.8,7.4,242.9,40.5,1.2267208546024715,3.6,1.8,0.36683785766691124,0.36683785766691124,3.402,0.708,1276.8838215496708,37.26058570535872,7.492617777708006,245.94011597368572,41.00689459421273,1608.5840356006358,2271.9844637025662,1.2,0.2839980579628208,2271.9844637025662,0.0,1.0,0.0,1200.2707922566904,35.024950563037194,7.043060711045525,231.18370901526455,38.546480918559965,1512.0689934645975,1.7981655876501939,5.394496762950581,5.394496762950581,5.394496762950581,5.394496762950581,0.00017292346503502764,1.9532409306546656e-05,9.283847144007193e-06,0.00016651834503412114,1373.7414664443615,4121.224399333084,4121.224399333084,4121.224399333084,64.96594311989445,70.0,0.0,1.3714285714285714,1.4776973193913663,-0.10626874796279484,0.0005419697278024549,0.0050741137174304864,0.0,0.9949258862825695,0.20755498437736472,1276.6762665652934,0.0006841216703388042,37.25990158368838,6.538669906730926e-05,7.492552391008938,0.038496328624071686,245.90161964506166,0.2468008213708425,1608.3372347792651,9650.023408675592,0.32529249535779814,9.035902648827726e-05,1.9517549721467888,3.1228079554348622,2271.6591712072086,13629.955027243252,21807.928043589203,2271.9844637025662,13631.9067822154,21811.050851544638,0.2839980579628208,2.8770649402403103,8.63119482072093,8.63119482072093,8.63119482072093,2.370047910798232,0.9358876337172048,0.5971491687242414,0.0059047874177712385,0.0005643653383337978,0.3322693122368584,5.615325802303229,3.5828950123454484,0.03542872450662743,0.0033861920300027864,1.9936158734211504,1.2453299062641883,0.004104730022032825,0.0003923201944038556,0.23097797174443013,1.480804928225055,7660.057599391761,223.55940950213028,44.955314346053626,1475.40971787037,1.9925278500227013,0.006567568035252521,0.000627712311046169,0.36956475479108825,9651.504213603816,-0.07191509828722217,1624.4088664228454
57,217,2032,4SB,4,SB,AM-Early,1,OP,AM,1.6,65,6516.1398231507765,1,6,70,3600,1,5,0.5,0,2603.1,166.8,38.0,322.6,36.8,1.2267208546024715,3.6,1.8,0.4206465334927337,0.4206465334927337,3.246,0.715,3123.72,200.16,45.6,387.12,44.16,3800.7599999999993,5154.84,1.2,0.644355,5154.84,0.0,1.0,0.0,2936.2967999999996,188.1504,42.864,363.89279999999997,41.5104,3572.714399999999,1.0784918556093201,3.2354755668279607,3.2354755668279607,3.2354755668279607,3.2354755668279607,0.1633577375518614,0.16327294313755142,0.1632573353640801,0.045080928214825934,51.80783779958407,155.42351339875222,155.42351339875222,155.42351339875222,58.54056411294026,69.98737309540898,1.3163915942013595,1.3716760003140822,1.6398885363453377,-0.2682125360312555,0.1140758215955825,0.06715557069641569,0.7749497442320423,0.15789468507154208,479.6668020287704,2644.0531979712296,30.719869560507554,169.44013043949244,6.997862423045929,38.60213757695407,16.40462519469201,370.715374805308,533.7891592070159,3266.970840792984,3266.970840792984,642.033873563507,0.17834274265652972,642.033873563507,1027.2541977016112,4512.806126436492,4512.806126436492,7220.489802298388,5154.839999999999,5154.839999999999,8247.743999999999,0.7910879968667489,1.7255869689749124,5.176760906924738,5.176760906924738,5.176760906924738,1.2971943916811661,1107.885285861674,827.7067830307153,159.02941980666273,36.22626062366179,84.9228224006342,1107.885285861674,827.7067830307153,159.02941980666273,36.22626062366179,84.9228224006342,479.6668020287704,30.719869560507554,6.997862423045929,16.40462519469201,533.7891592070159,2644.0531979712296,169.44013043949244,38.60213757695407,370.715374805308,767.4668832460327,49.15179129681209,11.196579876873487,26.247400311507217,3800.7599999999993,-0.16355534543158345,386.0193101728456
58,218,2032,4SB,4,SB,AM-Peak,1,Peak,AM,1.6,65,7849.1769939042215,1,6,70,3600,1,5,0.5,0,4054.3,196.3,92.0,287.1,19.6,1.2267208546024715,3.6,1.8,0.3716703088092525,0.3716703088092525,3.246,0.715,4865.16,235.56,110.39999999999999,344.52000000000004,23.52,5579.160000000001,7007.160000000001,1.2,0.8758950000000001,7007.160000000001,0.0,1.0,0.0,4573.2504,221.4264,103.77599999999998,323.84880000000004,22.1088,5244.410400000001,1.7999959860028856,5.399987958008657,5.399987958008657,5.399987958008657,5.399987958008657,0.15534597204653963,0.15513921059783095,0.15512053702257556,0.04202891770881266,53.067863583519284,159.20359075055782,159.20359075055782,159.20359075055782,53.22214783166613,69.93070915862084,2.1080116069904395,1.3727874513934544,1.803760349988767,-0.43097289859531274,0.22878609114598317,0.08266078533247678,0.7616280082892857,0.15571120637823746,710.4360288002262,4154.723971199774,34.35191690151956,201.20808309848044,16.097788850054798,94.3022111499452,13.611014565297731,330.9089854347023,774.4967491170983,4804.663250882902,4804.663250882902,902.6181897508425,0.25072727493078956,902.6181897508425,1444.189103601348,6104.541810249158,6104.541810249158,9767.266896398653,7007.16,7007.16,11211.456,0.892725441844649,2.8799935776046173,8.639980732813852,8.639980732813852,8.639980732813852,2.0977610561914224,2599.534589511532,2046.0512002435803,296.79990016435147,139.0845855053791,117.5989035982211,2599.534589511532,2046.0512002435803,296.79990016435147,139.0845855053791,117.5989035982211,710.4360288002262,34.35191690151956,16.097788850054798,13.611014565297731,774.4967491170983,4154.723971199774,201.20808309848044,94.3022111499452,330.9089854347023,1136.697646080362,54.9630670424313,25.75646216008768,21.77762330447637,5579.160000000001,-0.23893024292168116,400.9523921793917
