,Year,Total Revenue,Var Total Revenue (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,199188241.905721,,86728525.095876,,22005.664726,,1.046377,,0.140316,
1,2026.0,219974256.227059,0.1043536210896241,90618945.828076,0.0448574529302701,22855.322672,0.038610873908122345,1.112611,0.06329840965541123,0.141751,0.010226916388722529
2,2026.9999999999995,242929366.41085,0.10435362108962676,94683880.92515,0.04485745293027432,23737.786655,0.0386108739598372,1.183038,0.06329885287849923,0.1432,0.01022215010828842
3,2027.999999999999,268279925.464831,0.10435362108962698,98931158.657005,0.04485745293026766,24654.323342,0.038610873891519404,1.257922,0.06329805128829324,0.144663,0.010216480446927578
4,2029.0,296275907.15274,0.1043536210896221,103368958.449798,0.04485745293026322,25606.248313,0.03861087395484675,1.337547,0.06329883728879859,0.146142,0.010223761431741307
5,2030.0,327193370.905743,0.10435362108962853,108005826.637911,0.044857452930271435,26594.927938,0.03861087391306994,1.422212,0.06329871025092948,0.147636,0.010222933858849537
6,2031.0000000000007,361337183.956278,0.10435362108962498,112850692.922516,0.0448574529302701,27621.781348,0.03861087393783791,1.512237,0.06329928308859722,0.149145,0.010221084288384974
7,2032.0000000000005,399044027.536443,0.10435362108962343,117912887.568436,0.04485745293026899,28688.282465,0.038610873917341415,1.607959,0.0632982793041037,0.15067,0.010224948875255713
8,2033.0000000000007,426752710.890154,0.06943765961058146,120726125.254957,0.023858610746753328,29324.638829,0.022181751897359492,1.682296,0.046230656378676294,0.151815,0.007599389394040035
9,2034.0000000000002,456385420.366836,0.06943765961057813,123606482.884379,0.023858610746754882,29975.110691,0.022181751863785237,1.760069,0.04623027101057131,0.152969,0.007601356914665791
10,2034.9999999999993,488075755.8375,0.06943765961058035,126555561.845293,0.023858610746756437,30640.011159,0.022181751882558887,1.841438,0.04623057391499974,0.154131,0.007596310363537695
11,2035.9999999999998,521966594.035521,0.06943765961058035,129575001.733196,0.02385861074674933,31319.660283,0.02218175184314064,1.926569,0.04623071751533314,0.155303,0.007603921339639719
12,2036.999999999999,558210732.720251,0.06943765961057569,132666481.262058,0.023858610746751774,32014.385217,0.022181751900326008,2.015635,0.046230371193556996,0.156483,0.007598050263034395
13,2038.0000000000005,596971579.569852,0.06943765961057968,135831719.197631,0.023858610746754216,32724.520366,0.022181751865187005,2.108818,0.046230096222778405,0.157672,0.007598269460580287
14,2038.999999999999,638423888.909213,0.0694376596105788,139072475.31303,0.023858610746756437,33450.407557,0.022181751875397282,2.20631,0.04623063725745902,0.158871,0.00760439393170631
15,2039.9999999999998,682754549.594554,0.06943765961058057,142390551.367111,0.023858610746752884,34192.396197,0.02218175185864757,2.308309,0.04623058409742953,0.160078,0.007597358863480341
16,2041.0000000000002,758101282.918219,0.11035698461241861,151782351.192977,0.06595802695961273,36772.50818,0.07545864782727252,2.383212,0.03244929513336392,0.169899,0.0613513412211546
17,2041.9999999999995,841763054.53188,0.11035698461241905,161793615.604957,0.06595802695961406,39547.311925,0.07545864784141054,2.460547,0.03244990374335144,0.180322,0.06134821276169977
18,2043.0,934657486.988157,0.11035698461241839,172465203.264921,0.06595802695960673,42531.498608,0.07545864782565759,2.540391,0.032449695128766054,0.191384,0.061345814709242275
19,2044.0000000000002,1037803468.897591,0.11035698461241861,183840667.791464,0.06595802695961406,45740.867983,0.07545864782663281,2.622826,0.03244972919523015,0.203125,0.06134786607030884
20,2044.9999999999993,1152332330.345437,0.11035698461241861,195966435.513927,0.06595802695961495,49192.412032,0.07545864783945078,2.707936,0.032449731701607476,0.215587,0.061351384615384585
21,2045.9999999999993,1279500251.593762,0.1103569846124195,208891994.950733,0.0659580269596085,52904.404928,0.07545864784156797,2.795808,0.03244980679011622,0.228812,0.061344144127428724
22,2046.9999999999995,1420702041.17048,0.11035698461241816,222670098.785341,0.06595802695961406,56896.499788,0.07545864782777567,2.886531,0.03244965319506932,0.24285,0.06135167735957925
23,2048.0,1577486434.466763,0.11035698461241905,237356979.164124,0.06595802695961206,61189.832728,0.07545864782538869,2.980198,0.03244967748484262,0.257748,0.06134651019147608
24,2049.000000000001,1751573080.641511,0.11035698461241883,253012577.194884,0.06595802695961472,65807.134767,0.07545864783655731,3.076905,0.032449857358470835,0.273561,0.06135062153731563
25,2049.999999999999,1944871404.149393,0.11035698461241883,269700787.582624,0.06595802695960784,70772.852174,0.07545864782871758,3.17675,0.03244981564266691,0.290343,0.061346463859980105
