,Year,Total Revenue,Var Total Revenue (%),Base Revenues,Var Base Revenues (%),Dev Revenues,Var Dev Revenues (%),TDOT Revenues,Var TDOT Revenues (%),Total Transactions,Var Total Transactions (%),AADT,Var AADT (%),Toll/AADT/mi,Var Toll/AADT/mi (%),Capture,Var Capture (%)
0,2024.9999999999995,202194745.293,,202194745.293,,0.0,,0.0,,89529670.769,,23774.382,,0.936,,0.163,
1,2026.0,224898078.486,0.112,224898078.486,0.112,0.0,,0.0,,92728309.98,0.036,24569.663,0.033,1.007,0.076,0.164,0.006
2,2026.9999999999995,250150643.793,0.112,250150643.793,0.112,0.0,,0.0,,96041227.426,0.036,25391.546,0.033,1.084,0.076,0.165,0.006
3,2027.999999999999,278238680.435,0.112,278238680.435,0.112,0.0,,0.0,,99472505.942,0.036,26240.923,0.033,1.167,0.077,0.166,0.006
4,2029.0,309480567.854,0.112,309480567.854,0.112,0.0,,0.0,,103026374.231,0.036,27118.712,0.033,1.256,0.076,0.167,0.006
5,2030.0,344230434.566,0.112,344230434.565,0.112,0.0,,0.0,,106707212.075,0.036,28025.864,0.033,1.351,0.076,0.168,0.006
6,2031.0000000000007,382882172.225,0.112,382882172.225,0.112,0.0,,0.0,,110519555.733,0.036,28963.361,0.033,1.455,0.077,0.169,0.006
7,2032.0000000000005,425873900.408,0.112,425873900.408,0.112,0.0,,0.0,,114468103.532,0.036,29932.219,0.033,1.565,0.076,0.17,0.006
8,2033.0000000000007,469578381.052,0.103,466307919.736,0.095,0.003,inf,0.003,inf,118651471.657,0.037,31099.208,0.039,1.661,0.061,0.174,0.024
9,2034.0000000000002,517767949.01,0.103,510580892.139,0.095,0.076,24.333,0.076,24.333,122987725.767,0.037,32311.695,0.039,1.763,0.061,0.178,0.023
10,2034.9999999999993,570902877.644,0.103,559057301.803,0.095,2.0,25.316,2.0,25.316,127482453.257,0.037,33571.455,0.039,1.871,0.061,0.182,0.022
11,2035.9999999999998,629490674.974,0.103,612136238.373,0.095,52.658,25.329,52.658,25.329,132141445.719,0.037,34880.329,0.039,1.986,0.061,0.187,0.027
12,2036.999999999999,694090931.043,0.103,670254682.519,0.095,1386.351,25.327,1386.351,25.327,136970706.403,0.037,36240.234,0.039,2.107,0.061,0.191,0.021
13,2038.0000000000005,765320662.735,0.103,733891103.445,0.095,36498.834,25.327,36498.834,25.327,141976457.957,0.037,37653.158,0.039,2.236,0.061,0.196,0.026
14,2038.999999999999,843860207.089,0.103,803569397.966,0.095,960914.618,25.327,960914.632,25.327,147165150.443,0.037,39121.169,0.039,2.373,0.061,0.201,0.026
15,2039.9999999999998,930459719.412,0.103,879863203.569,0.095,25298257.715,25.327,25298258.128,25.327,152543469.646,0.037,40646.414,0.039,2.519,0.062,0.206,0.025
16,2041.0000000000002,985304868.507,0.059,924128606.027,0.05,29200122.929,0.154,29200123.388,0.154,154496362.288,0.013,41223.026,0.014,2.63,0.044,0.206,0.0
17,2041.9999999999995,1043382817.814,0.059,970620974.957,0.05,33703790.541,0.154,33703791.049,0.154,156474256.259,0.013,41807.818,0.014,2.746,0.044,0.206,0.0
18,2043.0,1104884121.967,0.059,1019452347.739,0.05,38902079.268,0.154,38902079.831,0.154,158477471.633,0.013,42400.906,0.014,2.867,0.044,0.206,0.0
19,2044.0000000000002,1170010567.677,0.059,1070740398.286,0.05,44902123.681,0.154,44902124.302,0.154,160506332.58,0.013,43002.407,0.014,2.994,0.044,0.206,0.0
20,2044.9999999999993,1238975835.799,0.059,1124608720.618,0.05,51827582.201,0.154,51827582.885,0.154,162561167.418,0.013,43612.442,0.014,3.126,0.044,0.206,0.0
21,2045.9999999999993,1312006202.425,0.059,1181187126.697,0.05,59821185.65,0.154,59821186.402,0.154,164642308.671,0.013,44231.13,0.014,3.264,0.044,0.207,0.005
22,2046.9999999999995,1389341281.293,0.059,1240611959.25,0.05,69047678.872,0.154,69047679.698,0.154,166750093.12,0.013,44858.595,0.014,3.408,0.044,0.207,0.0
23,2048.0,1471234809.972,0.059,1303026420.325,0.05,79697216.059,0.154,79697216.963,0.154,168884861.855,0.013,45494.961,0.014,3.558,0.044,0.207,0.0
24,2049.000000000001,1557955482.369,0.059,1368580916.381,0.05,91989279.746,0.154,91989280.732,0.154,171046960.336,0.013,46140.355,0.014,3.715,0.044,0.207,0.0
25,2049.999999999999,1649787830.326,0.059,1437433420.741,0.05,106177204.257,0.154,106177205.328,0.154,173236738.443,0.013,46794.905,0.014,3.879,0.044,0.207,0.0
